day,pivot_ts,pivot_dir_new,pivot_price,atr_pts,r_price,r_trigger_ts,r_trigger_price,imminent_ts,imminent_price,edge_pts,edge_usd,leadtime_s,imminent_before_rtrig
2026_03_25,1774458089,SHORT,24437.5,8.875,35.5,1774458259,24402.0,,,,,,False
2026_03_25,1774458629,LONG,24381.0,8.875,35.5,1774458824,24417.25,,,,,,False
2026_03_25,1774460609,SHORT,24487.0,8.875,35.5,1774460744,24451.5,,,,,,False
2026_03_25,1774461329,LONG,24403.75,8.875,35.5,1774461514,24452.25,,,,,,False
2026_03_25,1774461509,SHORT,24445.5,8.875,35.5,1774462124,24408.5,,,,,,False
2026_03_25,1774462109,LONG,24408.5,8.875,35.5,1774462679,24447.25,,,,,,False
2026_03_25,1774462949,SHORT,24447.25,8.875,35.5,1774463484,24411.0,,,,,,False
2026_03_25,1774464929,LONG,24324.25,8.875,35.5,1774464944,24363.25,,,,,,False
2026_03_25,1774465169,SHORT,24360.5,8.875,35.5,1774465244,24325.0,,,,,,False
2026_03_25,1774465409,LONG,24314.75,8.875,35.5,1774466099,24351.5,,,,,,False
2026_03_25,1774466429,SHORT,24389.5,8.875,35.5,1774466814,24354.0,,,,,,False
2026_03_25,1774467449,LONG,24327.5,8.875,35.5,1774468209,24363.75,,,,,,False
2026_03_25,1774468949,SHORT,24391.0,8.875,35.5,1774470444,24355.5,,,,,,False
2026_03_25,1774482329,LONG,24285.5,8.875,35.5,1774482979,24322.75,,,,,,False
2026_03_25,1774484669,SHORT,24407.5,8.875,35.5,1774486294,24369.5,,,,,,False
2026_03_25,1774486529,LONG,24343.25,8.875,35.5,1774486909,24380.75,,,,,,False
2026_03_25,1774486889,SHORT,24380.75,8.875,35.5,1774487814,24345.25,,,,,,False
2026_03_25,1774488509,LONG,24331.25,8.875,35.5,1774490444,24369.0,,,,,,False
2026_03_25,1774490549,SHORT,24378.25,8.875,35.5,1774491754,24341.75,,,,,,False
2026_03_25,1774492649,LONG,24250.5,8.875,35.5,1774493124,24288.5,,,,,,False
2026_03_25,1774496429,SHORT,24420.5,8.875,35.5,1774497029,24385.0,,,,,,False
2026_03_25,1774505969,LONG,24235.0,8.875,35.5,1774506524,24270.5,,,,,,False
2026_03_26,1774508459,SHORT,24283.25,6.5,26.0,1774508744,24254.75,,,,,,False
2026_03_26,1774509629,LONG,24207.25,6.5,26.0,1774509674,24233.25,,,,,,False
2026_03_26,1774509809,SHORT,24277.5,6.5,26.0,1774510119,24251.0,,,,,,False
2026_03_26,1774510409,LONG,24237.25,6.5,26.0,1774510659,24263.75,,,,,,False
2026_03_26,1774512449,SHORT,24285.0,6.5,26.0,1774512599,24258.5,,,,,,False
2026_03_26,1774513829,LONG,24188.0,6.5,26.0,1774514059,24214.75,,,,,,False
2026_03_26,1774514129,SHORT,24216.5,6.5,26.0,1774514259,24190.5,,,,,,False
2026_03_26,1774514909,LONG,24155.75,6.5,26.0,1774515089,24184.0,,,,,,False
2026_03_26,1774515389,SHORT,24201.5,6.5,26.0,1774515634,24174.75,,,,,,False
2026_03_26,1774515809,LONG,24156.25,6.5,26.0,1774515919,24188.75,,,,,,False
2026_03_26,1774516289,SHORT,24195.5,6.5,26.0,1774516409,24169.0,,,,,,False
2026_03_26,1774517489,LONG,24111.75,6.5,26.0,1774518014,24137.75,,,,,,False
2026_03_26,1774518929,SHORT,24164.25,6.5,26.0,1774519304,24135.0,,,,,,False
2026_03_26,1774519289,LONG,24135.0,6.5,26.0,1774519489,24161.0,,,,,,False
2026_03_26,1774521209,SHORT,24202.0,6.5,26.0,1774521579,24175.0,,,,,,False
2026_03_26,1774521809,LONG,24154.75,6.5,26.0,1774522374,24181.5,,,,,,False
2026_03_26,1774523129,SHORT,24188.25,6.5,26.0,1774523499,24162.25,,,,,,False
2026_03_26,1774526609,LONG,24084.25,6.5,26.0,1774526824,24110.25,,,,,,False
2026_03_26,1774527449,SHORT,24147.0,6.5,26.0,1774528219,24120.75,,,,,,False
2026_03_26,1774528529,LONG,24078.5,6.5,26.0,1774528824,24105.25,,,,,,False
2026_03_26,1774531769,SHORT,24158.0,6.5,26.0,1774531804,24123.5,,,,,,False
2026_03_26,1774532009,LONG,24090.25,6.5,26.0,1774532089,24120.0,,,,,,False
2026_03_26,1774532249,SHORT,24122.5,6.5,26.0,1774532329,24095.5,1774532219.0,24104.0,8.5,17.0,110.0,True
2026_03_26,1774532429,LONG,24078.25,6.5,26.0,1774532544,24104.5,1774532399.0,24069.5,35.0,70.0,145.0,True
2026_03_26,1774533269,SHORT,24231.25,6.5,26.0,1774533349,24205.25,1774532459.0,24081.25,-124.0,-248.0,890.0,True
2026_03_26,1774533569,LONG,24148.25,6.5,26.0,1774533574,24189.5,,,,,,False
2026_03_26,1774534049,SHORT,24230.0,6.5,26.0,1774534134,24188.0,1774533839.0,24217.25,29.25,58.5,295.0,True
2026_03_26,1774534289,LONG,24170.0,6.5,26.0,1774534344,24197.0,1774534139.0,24178.75,18.25,36.5,205.0,True
2026_03_26,1774534529,SHORT,24228.75,6.5,26.0,1774534744,24201.5,1774534319.0,24173.0,-28.5,-57.0,425.0,True
2026_03_26,1774534829,LONG,24182.25,6.5,26.0,1774534959,24211.0,,,,,,False
2026_03_26,1774535009,SHORT,24217.0,6.5,26.0,1774535269,24189.5,,,,,,False
2026_03_26,1774535849,LONG,24159.75,6.5,26.0,1774536014,24197.75,1774535459.0,24185.25,12.5,25.0,555.0,True
2026_03_26,1774536029,SHORT,24196.5,6.5,26.0,1774536069,24162.0,1774535879.0,24165.75,3.75,7.5,190.0,True
2026_03_26,1774536929,LONG,24042.75,6.5,26.0,1774536964,24069.75,1774536059.0,24179.75,-110.0,-220.0,905.0,True
2026_03_26,1774537349,SHORT,24125.0,6.5,26.0,1774537469,24098.0,1774536959.0,24068.5,-29.5,-59.0,510.0,True
2026_03_26,1774537769,LONG,24085.5,6.5,26.0,1774537934,24113.5,,,,,,False
2026_03_26,1774537949,SHORT,24120.0,6.5,26.0,1774538099,24094.0,,,,,,False
2026_03_26,1774538309,LONG,24069.25,6.5,26.0,1774538514,24096.25,1774538159.0,24093.75,2.5,5.0,355.0,True
2026_03_26,1774538909,SHORT,24098.0,6.5,26.0,1774539099,24067.5,1774538339.0,24073.75,6.25,12.5,760.0,True
2026_03_26,1774539209,LONG,24053.25,6.5,26.0,1774539504,24080.0,1774539299.0,24063.25,16.75,33.5,205.0,True
2026_03_26,1774539989,SHORT,24125.25,6.5,26.0,1774540054,24098.0,1774539299.0,24063.25,-34.75,-69.5,755.0,True
2026_03_26,1774541849,LONG,24023.0,6.5,26.0,1774541909,24052.75,,,,,,False
2026_03_26,1774542029,SHORT,24058.0,6.5,26.0,1774542149,24031.75,,,,,,False
2026_03_26,1774542749,LONG,23980.75,6.5,26.0,1774542929,24009.0,,,,,,False
2026_03_26,1774543049,SHORT,24014.0,6.5,26.0,1774543209,23987.0,,,,,,False
2026_03_26,1774543769,LONG,23972.25,6.5,26.0,1774544004,23998.25,,,,,,False
2026_03_26,1774544489,SHORT,24016.5,6.5,26.0,1774544664,23990.25,,,,,,False
2026_03_26,1774546049,LONG,23934.0,6.5,26.0,1774546214,23960.75,,,,,,False
2026_03_26,1774546529,SHORT,23970.5,6.5,26.0,1774546804,23943.5,,,,,,False
2026_03_26,1774547969,LONG,23852.5,6.5,26.0,1774548054,23879.5,,,,,,False
2026_03_26,1774548209,SHORT,23900.5,6.5,26.0,1774548369,23870.25,,,,,,False
2026_03_26,1774549229,LONG,23859.5,6.5,26.0,1774549514,23886.0,,,,,,False
2026_03_26,1774549529,SHORT,23886.0,6.5,26.0,1774549659,23857.0,,,,,,False
2026_03_26,1774549709,LONG,23846.0,6.5,26.0,1774550339,23873.5,,,,,,False
2026_03_26,1774550429,SHORT,23879.75,6.5,26.0,1774550629,23853.0,,,,,,False
2026_03_26,1774550789,LONG,23852.75,6.5,26.0,1774550979,23879.0,,,,,,False
2026_03_26,1774551269,SHORT,23889.25,6.5,26.0,1774551819,23859.25,,,,,,False
2026_03_26,1774552289,LONG,23825.25,6.5,26.0,1774552539,23852.75,,,,,,False
2026_03_26,1774552709,SHORT,23857.25,6.5,26.0,1774553139,23828.5,,,,,,False
2026_03_26,1774555409,LONG,23763.0,6.5,26.0,1774555749,23789.25,,,,,,False
2026_03_26,1774555889,SHORT,23999.75,6.5,26.0,1774555894,23792.25,,,,,,False
2026_03_26,1774556129,LONG,23853.0,6.5,26.0,1774556134,23893.25,,,,,,False
2026_03_26,1774556549,SHORT,23888.75,6.5,26.0,1774556669,23860.25,,,,,,False
2026_03_26,1774556729,LONG,23821.0,6.5,26.0,1774556734,23862.75,,,,,,False
2026_03_26,1774557569,SHORT,23899.5,6.5,26.0,1774557714,23871.25,1774556939.0,23854.0,-17.25,-34.5,775.0,True
2026_03_26,1774562669,SHORT,23861.0,6.5,26.0,1774562869,23834.25,,,,,,False
2026_03_26,1774562969,LONG,23833.25,6.5,26.0,1774563139,23867.75,,,,,,False
2026_03_26,1774563689,SHORT,23883.0,6.5,26.0,1774563979,23855.25,,,,,,False
2026_03_26,1774563989,LONG,23838.5,6.5,26.0,1774564184,23864.5,,,,,,False
2026_03_26,1774564889,SHORT,23887.75,6.5,26.0,1774565014,23859.0,,,,,,False
2026_03_26,1774565249,LONG,23856.25,6.5,26.0,1774565549,23882.75,,,,,,False
2026_03_26,1774565789,SHORT,23883.75,6.5,26.0,1774566594,23857.0,,,,,,False
2026_03_26,1774567709,LONG,23843.0,6.5,26.0,1774568129,23870.75,,,,,,False
2026_03_26,1774570169,SHORT,23905.25,6.5,26.0,1774570504,23876.5,,,,,,False
2026_03_26,1774573289,LONG,23806.75,6.5,26.0,1774573514,23833.0,,,,,,False
2026_03_26,1774576889,SHORT,23884.75,6.5,26.0,1774577849,23857.5,,,,,,False
2026_03_26,1774578209,LONG,23845.25,6.5,26.0,1774578774,23873.25,,,,,,False
2026_03_26,1774578929,SHORT,23881.25,6.5,26.0,1774580339,23852.75,,,,,,False
2026_03_26,1774580909,LONG,23839.5,6.5,26.0,1774582504,23868.25,,,,,,False
2026_03_26,1774588529,SHORT,23973.25,6.5,26.0,1774588974,23946.25,,,,,,False
2026_03_26,1774591349,LONG,23912.0,6.5,26.0,1774592164,23942.25,,,,,,False
2026_03_26,1774592669,SHORT,23954.75,6.5,26.0,1774593139,23928.75,,,,,,False
2026_03_27,1774594859,SHORT,23901.5,8.125,32.5,1774596214,23869.0,,,,,,False
2026_03_27,1774596689,LONG,23855.5,8.125,32.5,1774597624,23888.0,,,,,,False
2026_03_27,1774597709,SHORT,23893.5,8.125,32.5,1774598544,23857.75,,,,,,False
2026_03_27,1774602689,LONG,23713.0,8.125,32.5,1774602814,23748.25,,,,,,False
2026_03_27,1774603949,SHORT,23811.0,8.125,32.5,1774604349,23777.5,,,,,,False
2026_03_27,1774605749,LONG,23726.0,8.125,32.5,1774606039,23759.25,,,,,,False
2026_03_27,1774606109,SHORT,23765.0,8.125,32.5,1774606429,23731.75,,,,,,False
2026_03_27,1774609709,LONG,23615.0,8.125,32.5,1774610204,23647.5,,,,,,False
2026_03_27,1774612529,SHORT,23688.5,8.125,32.5,1774612879,23655.5,,,,,,False
2026_03_27,1774613429,LONG,23611.25,8.125,32.5,1774613799,23645.0,,,,,,False
2026_03_27,1774613909,SHORT,23656.25,8.125,32.5,1774614884,23622.25,,,,,,False
2026_03_27,1774615829,LONG,23598.75,8.125,32.5,1774616019,23632.25,,,,,,False
2026_03_27,1774616009,SHORT,23632.25,8.125,32.5,1774616594,23599.75,,,,,,False
2026_03_27,1774617089,LONG,23577.5,8.125,32.5,1774617399,23610.0,,,,,,False
2026_03_27,1774618229,SHORT,23657.75,8.125,32.5,1774618304,23624.5,,,,,,False
2026_03_27,1774618589,LONG,23540.5,8.125,32.5,1774618644,23578.0,,,,,,False
2026_03_27,1774619369,SHORT,23643.0,8.125,32.5,1774619424,23605.0,1774619039.0,23591.0,-14.0,-28.0,385.0,True
2026_03_27,1774620029,LONG,23472.75,8.125,32.5,1774620059,23506.25,1774620059.0,23506.25,0.0,0.0,0.0,True
2026_03_27,1774620329,SHORT,23515.25,8.125,32.5,1774620584,23482.5,1774620059.0,23506.25,23.75,47.5,525.0,True
2026_03_27,1774620569,LONG,23482.5,8.125,32.5,1774620704,23516.25,1774620359.0,23511.25,5.0,10.0,345.0,True
2026_03_27,1774621049,SHORT,23557.75,8.125,32.5,1774621344,23520.25,1774620599.0,23484.0,-36.25,-72.5,745.0,True
2026_03_27,1774622789,LONG,23442.5,8.125,32.5,1774622864,23480.25,,,,,,False
2026_03_27,1774623089,SHORT,23535.75,8.125,32.5,1774623229,23501.75,,,,,,False
2026_03_27,1774623269,LONG,23485.75,8.125,32.5,1774623604,23525.25,,,,,,False
2026_03_27,1774623989,SHORT,23547.5,8.125,32.5,1774624059,23513.5,,,,,,False
2026_03_27,1774624889,LONG,23459.5,8.125,32.5,1774624994,23494.0,1774624379.0,23502.5,-8.5,-17.0,615.0,True
2026_03_27,1774625609,SHORT,23607.75,8.125,32.5,1774625909,23574.25,,,,,,False
2026_03_27,1774626089,LONG,23522.0,8.125,32.5,1774626444,23559.75,,,,,,False
2026_03_27,1774626749,SHORT,23573.5,8.125,32.5,1774627254,23538.75,,,,,,False
2026_03_27,1774629629,LONG,23447.25,8.125,32.5,1774629819,23479.75,,,,,,False
2026_03_27,1774630229,SHORT,23511.0,8.125,32.5,1774630374,23477.25,,,,,,False
2026_03_27,1774630889,LONG,23449.5,8.125,32.5,1774631219,23508.5,,,,,,False
2026_03_27,1774631249,SHORT,23522.5,8.125,32.5,1774631254,23478.0,,,,,,False
2026_03_27,1774635029,LONG,23328.25,8.125,32.5,1774635489,23361.75,,,,,,False
2026_03_27,1774637009,SHORT,23380.25,8.125,32.5,1774637294,23347.75,,,,,,False
2026_03_27,1774638629,LONG,23310.75,8.125,32.5,1774639069,23346.75,,,,,,False
2026_03_27,1774639109,SHORT,23359.0,8.125,32.5,1774639709,23325.75,,,,,,False
2026_03_27,1774641149,LONG,23270.5,8.125,32.5,1774641214,23306.0,,,,,,False
2026_03_27,1774641569,SHORT,23350.5,8.125,32.5,1774641599,23309.25,,,,,,False
2026_03_27,1774642829,LONG,23234.5,8.125,32.5,1774643969,23267.0,,,,,,False
2026_03_29,1774821659,LONG,23167.75,8.625,34.5,1774821734,23207.5,,,,,,False
2026_03_29,1774821809,SHORT,23206.0,8.625,34.5,1774821869,23168.75,,,,,,False
2026_03_29,1774821989,LONG,23137.5,8.625,34.5,1774822054,23173.75,,,,,,False
2026_03_29,1774822949,SHORT,23239.75,8.625,34.5,1774823224,23203.25,,,,,,False
2026_03_29,1774823249,LONG,23199.5,8.625,34.5,1774823709,23235.5,,,,,,False
2026_03_29,1774823729,SHORT,23235.5,8.625,34.5,1774824094,23198.75,,,,,,False
2026_03_29,1774824329,LONG,23155.75,8.625,34.5,1774824639,23198.0,,,,,,False
2026_03_29,1774825409,SHORT,23221.75,8.625,34.5,1774825624,23185.25,,,,,,False
2026_03_29,1774829009,LONG,23095.0,8.625,34.5,1774829199,23135.25,,,,,,False
2026_03_29,1774830029,SHORT,23246.0,8.625,34.5,1774830129,23209.25,,,,,,False
2026_03_29,1774830209,LONG,23194.0,8.625,34.5,1774830409,23230.25,,,,,,False
2026_03_29,1774830449,SHORT,23260.75,8.625,34.5,1774830574,23223.0,,,,,,False
2026_03_29,1774832129,LONG,23129.0,8.625,34.5,1774832489,23166.0,,,,,,False
2026_03_29,1774833149,SHORT,23186.0,8.625,34.5,1774833329,23142.25,,,,,,False
2026_03_29,1774833929,LONG,23137.0,8.625,34.5,1774834289,23172.0,,,,,,False
2026_03_29,1774836869,SHORT,23231.0,8.625,34.5,1774838159,23196.5,,,,,,False
2026_03_29,1774838189,LONG,23196.5,8.625,34.5,1774838569,23231.5,,,,,,False
2026_03_29,1774845209,SHORT,23353.0,8.625,34.5,1774846234,23318.25,,,,,,False
2026_03_29,1774846289,LONG,23314.5,8.625,34.5,1774847399,23351.75,,,,,,False
2026_03_29,1774847429,SHORT,23358.25,8.625,34.5,1774849699,23323.5,,,,,,False
2026_03_29,1774849709,LONG,23323.5,8.625,34.5,1774850549,23363.5,,,,,,False
2026_03_30,1774861349,SHORT,23448.75,11.125,44.5,1774862149,23402.25,,,,,,False
2026_03_30,1774867409,LONG,23374.75,11.125,44.5,1774868429,23420.75,,,,,,False
2026_03_30,1774869989,SHORT,23565.0,11.125,44.5,1774869994,23455.25,,,,,,False
2026_03_30,1774872149,LONG,23439.75,11.125,44.5,1774873159,23484.5,,,,,,False
2026_03_30,1774877489,SHORT,23534.75,11.125,44.5,1774877644,23482.5,,,,,,False
2026_03_30,1774879109,LONG,23295.75,11.125,44.5,1774879734,23342.25,,,,,,False
2026_03_30,1774880069,SHORT,23380.25,11.125,44.5,1774880359,23335.25,,,,,,False
2026_03_30,1774881869,LONG,23266.0,11.125,44.5,1774881994,23312.0,,,,,,False
2026_03_30,1774882109,SHORT,23347.5,11.125,44.5,1774882204,23300.0,,,,,,False
2026_03_30,1774882349,LONG,23297.25,11.125,44.5,1774882624,23346.25,,,,,,False
2026_03_30,1774883129,SHORT,23424.75,11.125,44.5,1774883214,23380.25,,,,,,False
2026_03_30,1774883789,LONG,23284.75,11.125,44.5,1774884219,23330.25,,,,,,False
2026_03_30,1774885949,SHORT,23433.25,11.125,44.5,1774886149,23388.5,,,,,,False
2026_03_30,1774888229,LONG,23269.25,11.125,44.5,1774888754,23314.75,,,,,,False
2026_03_30,1774888769,SHORT,23314.75,11.125,44.5,1774890274,23268.5,,,,,,False
2026_03_30,1774891949,LONG,23172.0,11.125,44.5,1774892564,23217.75,,,,,,False
2026_03_30,1774892849,SHORT,23245.5,11.125,44.5,1774893444,23198.75,,,,,,False
2026_03_30,1774898969,LONG,23025.5,11.125,44.5,1774899409,23076.25,,,,,,False
2026_03_30,1774900649,SHORT,23163.75,11.125,44.5,1774900849,23118.25,,,,,,False
2026_03_30,1774908329,SHORT,23147.0,11.125,44.5,1774910889,23101.5,,,,,,False
2026_03_30,1774915049,LONG,23025.5,11.125,44.5,1774915354,23080.5,,,,,,False
2026_03_30,1774915349,SHORT,23080.5,11.125,44.5,1774915899,23035.75,,,,,,False
2026_03_30,1774916609,LONG,22966.5,11.125,44.5,1774916804,23011.75,,,,,,False
2026_03_30,1774918109,SHORT,23283.0,11.125,44.5,1774918129,23237.5,,,,,,False
2026_03_30,1774918709,LONG,23184.0,11.125,44.5,1774918919,23229.5,,,,,,False
2026_03_30,1774918949,SHORT,23239.25,11.125,44.5,1774919129,23194.25,,,,,,False
2026_03_30,1774919429,LONG,23161.0,11.125,44.5,1774919724,23208.0,,,,,,False
2026_03_30,1774921229,SHORT,23396.75,11.125,44.5,1774921564,23352.0,,,,,,False
2026_03_30,1774922609,LONG,23323.0,11.125,44.5,1774925414,23368.25,,,,,,False
2026_03_30,1774925609,SHORT,23401.75,11.125,44.5,1774925964,23357.25,,,,,,False
2026_03_30,1774926029,LONG,23340.5,11.125,44.5,1774926444,23388.25,,,,,,False
2026_03_30,1774926749,SHORT,23397.0,11.125,44.5,1774927469,23351.25,,,,,,False
2026_03_30,1774934129,LONG,23235.25,11.125,44.5,1774934499,23284.25,,,,,,False
2026_03_30,1774936289,SHORT,23338.5,11.125,44.5,1774936904,23292.75,,,,,,False
2026_03_30,1774937669,LONG,23266.5,11.125,44.5,1774938129,23313.25,,,,,,False
2026_03_30,1774938149,SHORT,23318.25,11.125,44.5,1774938944,23270.75,,,,,,False
2026_03_31,1774940459,SHORT,23292.5,10.75,43.0,1774941499,23249.0,,,,,,False
2026_03_31,1774941629,LONG,23239.25,10.75,43.0,1774942209,23283.0,,,,,,False
2026_03_31,1774944329,SHORT,23387.75,10.75,43.0,1774944874,23344.75,,,,,,False
2026_03_31,1774947149,LONG,23301.0,10.75,43.0,1774947914,23347.0,,,,,,False
2026_03_31,1774947929,SHORT,23351.5,10.75,43.0,1774949434,23307.0,,,,,,False
2026_03_31,1774953809,LONG,23240.25,10.75,43.0,1774954674,23286.25,,,,,,False
2026_03_31,1774955489,SHORT,23372.25,10.75,43.0,1774955494,23308.0,,,,,,False
2026_03_31,1774955669,LONG,23322.75,10.75,43.0,1774955769,23369.5,,,,,,False
2026_03_31,1774955909,SHORT,23374.5,10.75,43.0,1774956709,23330.75,,,,,,False
2026_03_31,1774956989,LONG,23327.0,10.75,43.0,1774957424,23373.5,,,,,,False
2026_03_31,1774958969,SHORT,23423.75,10.75,43.0,1774959029,23372.0,,,,,,False
2026_03_31,1774959449,LONG,23313.75,10.75,43.0,1774959524,23361.75,,,,,,False
2026_03_31,1774960529,SHORT,23435.0,10.75,43.0,1774961814,23389.75,,,,,,False
2026_03_31,1774962269,LONG,23359.0,10.75,43.0,1774963229,23403.0,,,,,,False
2026_03_31,1774964069,SHORT,23458.0,10.75,43.0,1774964179,23411.25,,,,,,False
2026_03_31,1774964309,LONG,23406.5,10.75,43.0,1774964439,23454.25,,,,,,False
2026_03_31,1774965569,SHORT,23577.5,10.75,43.0,1774965954,23533.0,,,,,,False
2026_03_31,1774966229,LONG,23498.75,10.75,43.0,1774966674,23545.25,,,,,,False
2026_03_31,1774966709,SHORT,23572.25,10.75,43.0,1774966864,23520.0,,,,,,False
2026_03_31,1774966949,LONG,23524.0,10.75,43.0,1774967089,23567.0,,,,,,False
2026_03_31,1774967609,SHORT,23584.25,10.75,43.0,1774967769,23540.75,,,,,,False
2026_03_31,1774968989,LONG,23378.25,10.75,43.0,1774969224,23425.75,,,,,,False
2026_03_31,1774969589,SHORT,23514.0,10.75,43.0,1774969829,23469.25,,,,,,False
2026_03_31,1774969829,LONG,23469.25,10.75,43.0,1774970039,23531.25,,,,,,False
2026_03_31,1774970309,SHORT,23554.75,10.75,43.0,1774970414,23509.5,,,,,,False
2026_03_31,1774970549,LONG,23495.5,10.75,43.0,1774970729,23539.25,,,,,,False
2026_03_31,1774970729,SHORT,23539.25,10.75,43.0,1774970804,23496.25,,,,,,False
2026_03_31,1774971149,LONG,23460.5,10.75,43.0,1774971304,23515.75,,,,,,False
2026_03_31,1774971449,SHORT,23520.0,10.75,43.0,1774971909,23476.75,,,,,,False
2026_03_31,1774971989,LONG,23459.75,10.75,43.0,1774972299,23506.25,,,,,,False
2026_03_31,1774972289,SHORT,23509.0,10.75,43.0,1774972609,23465.25,,,,,,False
2026_03_31,1774972829,LONG,23437.25,10.75,43.0,1774972889,23481.25,,,,,,False
2026_03_31,1774973309,SHORT,23530.25,10.75,43.0,1774973544,23486.0,,,,,,False
2026_03_31,1774973549,LONG,23482.5,10.75,43.0,1774973729,23526.5,,,,,,False
2026_03_31,1774975409,SHORT,23848.5,10.75,43.0,1774975429,23798.25,,,,,,False
2026_03_31,1774975709,LONG,23699.25,10.75,43.0,1774975779,23755.75,,,,,,False
2026_03_31,1774976009,SHORT,23784.0,10.75,43.0,1774976194,23741.0,,,,,,False
2026_03_31,1774976249,LONG,23737.0,10.75,43.0,1774976409,23791.75,,,,,,False
2026_03_31,1774976669,SHORT,23860.5,10.75,43.0,1774976729,23817.5,1774976519.0,23805.5,-12.0,-24.0,210.0,True
2026_03_31,1774976969,LONG,23766.0,10.75,43.0,1774976974,23813.25,,,,,,False
2026_03_31,1774977569,SHORT,23875.0,10.75,43.0,1774977934,23832.0,,,,,,False
2026_03_31,1774978169,LONG,23797.5,10.75,43.0,1774978344,23853.0,,,,,,False
2026_03_31,1774978529,SHORT,23871.0,10.75,43.0,1774978599,23824.5,,,,,,False
2026_03_31,1774979069,LONG,23765.0,10.75,43.0,1774979244,23809.5,,,,,,False
2026_03_31,1774979489,SHORT,23819.75,10.75,43.0,1774979749,23769.25,,,,,,False
2026_03_31,1774979909,LONG,23752.0,10.75,43.0,1774980099,23797.0,,,,,,False
2026_03_31,1774981049,SHORT,23838.25,10.75,43.0,1774981609,23795.0,,,,,,False
2026_03_31,1774981649,LONG,23794.0,10.75,43.0,1774981699,23837.5,,,,,,False
2026_03_31,1774986629,SHORT,23969.0,10.75,43.0,1774986704,23926.0,,,,,,False
2026_03_31,1774987469,LONG,23873.0,10.75,43.0,1774987759,23918.0,,,,,,False
2026_03_31,1774989029,SHORT,23944.5,10.75,43.0,1774990609,23901.5,,,,,,False
2026_03_31,1774994459,LONG,23887.25,10.75,43.0,1774994639,23932.25,,,,,,False
2026_03_31,1775001869,SHORT,24047.0,10.75,43.0,1775003529,24003.75,,,,,,False
2026_04_01,1775026859,SHORT,24170.75,8.375,33.5,1775028119,24136.75,,,,,,False
2026_04_01,1775028149,LONG,24132.25,8.375,33.5,1775028969,24167.5,,,,,,False
2026_04_01,1775029109,SHORT,24178.0,8.375,33.5,1775029744,24143.5,,,,,,False
2026_04_01,1775031089,LONG,24037.75,8.375,33.5,1775031514,24071.25,,,,,,False
2026_04_01,1775032049,SHORT,24106.0,8.375,33.5,1775033659,24047.0,,,,,,False
2026_04_01,1775033669,LONG,24047.0,8.375,33.5,1775033794,24084.25,,,,,,False
2026_04_01,1775033909,SHORT,24085.75,8.375,33.5,1775034459,24050.5,,,,,,False
2026_04_01,1775035409,LONG,24005.5,8.375,33.5,1775035869,24040.0,,,,,,False
2026_04_01,1775037449,SHORT,24088.25,8.375,33.5,1775038214,24054.25,,,,,,False
2026_04_01,1775038229,LONG,24052.0,8.375,33.5,1775040019,24086.25,,,,,,False
2026_04_01,1775044709,SHORT,24204.25,8.375,33.5,1775045494,24170.5,,,,,,False
2026_04_01,1775047109,LONG,24106.0,8.375,33.5,1775047499,24180.0,,,,,,False
2026_04_01,1775047529,SHORT,24187.0,8.375,33.5,1775047554,24150.75,,,,,,False
2026_04_01,1775048789,LONG,24038.0,8.375,33.5,1775049109,24072.5,,,,,,False
2026_04_01,1775050049,SHORT,24099.5,8.375,33.5,1775050209,24061.5,,,,,,False
2026_04_01,1775050289,LONG,24048.5,8.375,33.5,1775050324,24093.75,,,,,,False
2026_04_01,1775050769,SHORT,24190.25,8.375,33.5,1775050829,24155.5,,,,,,False
2026_04_01,1775051309,LONG,24062.25,8.375,33.5,1775051459,24098.5,,,,,,False
2026_04_01,1775051609,SHORT,24134.25,8.375,33.5,1775051699,24098.5,,,,,,False
2026_04_01,1775051789,LONG,24100.0,8.375,33.5,1775052029,24134.5,,,,,,False
2026_04_01,1775052209,SHORT,24163.75,8.375,33.5,1775052379,24129.25,,,,,,False
2026_04_01,1775052389,LONG,24127.0,8.375,33.5,1775052434,24160.5,,,,,,False
2026_04_01,1775053349,SHORT,24208.5,8.375,33.5,1775053484,24174.5,,,,,,False
2026_04_01,1775053589,LONG,24174.75,8.375,33.5,1775053889,24216.5,,,,,,False
2026_04_01,1775053889,SHORT,24216.5,8.375,33.5,1775054009,24176.0,,,,,,False
2026_04_01,1775054189,LONG,24132.75,8.375,33.5,1775054284,24169.5,,,,,,False
2026_04_01,1775054369,SHORT,24224.25,8.375,33.5,1775054414,24179.25,,,,,,False
2026_04_01,1775054849,LONG,24180.75,8.375,33.5,1775054939,24218.25,,,,,,False
2026_04_01,1775056169,SHORT,24284.0,8.375,33.5,1775057399,24249.75,,,,,,False
2026_04_01,1775057429,LONG,24232.0,8.375,33.5,1775057704,24270.25,,,,,,False
2026_04_01,1775060369,SHORT,24329.75,8.375,33.5,1775061119,24291.0,,,,,,False
2026_04_01,1775061149,LONG,24290.5,8.375,33.5,1775061849,24324.25,,,,,,False
2026_04_01,1775063189,SHORT,24347.75,8.375,33.5,1775064879,24308.75,,,,,,False
2026_04_01,1775068589,LONG,24126.0,8.375,33.5,1775068764,24165.75,,,,,,False
2026_04_01,1775068889,SHORT,24201.25,8.375,33.5,1775069164,24163.25,,,,,,False
