tf,X,Y,Z,r_min,r_max,lift,n_bins,sign_flip
5m,vol_mean_w,z_high_w,price_accel_w,-0.07798110583293935,0.032735342740353106,0.11071644857329246,5,False
5m,price_accel_w,SE_high_w,vol_velocity_1b,0.0028277249240281715,0.11353962010033403,0.11071189517630585,5,False
5m,vol_mean_w,z_low_w,vol_velocity_w,-0.009575734613276448,0.10112348818943373,0.11069922280271018,5,False
1m,price_accel_1b,vol_accel_1b,price_velocity_1b,-0.039826010573286136,0.07085884041242523,0.11068485098571136,5,False
5s,price_velocity_1b,vol_mean_w,SE_low_w,-0.03794580762784066,0.07270646697334107,0.11065227460118174,5,False
15m,price_accel_w,reversion_prob_w,hurst_w,-0.04894476206814167,0.061704263907103186,0.11064902597524486,5,False
5s,vol_velocity_w,swing_noise_w,price_accel_1b,-0.08719846976257523,0.023441975381558303,0.11064044514413353,5,False
15m,vol_sigma_w,swing_noise_w,price_accel_1b,0.23637230450367774,0.3470091622679565,0.11063685776427873,5,False
5s,price_velocity_w,SE_high_w,body,-0.03450174135064098,0.07612813362863576,0.11062987497927673,4,False
1h,price_accel_1b,vol_accel_w,vol_mean_w,-0.0858655697953906,0.024753583948068193,0.11061915374345879,5,False
1h,body,z_low_w,swing_noise_w,0.3051355613984209,0.41572337938743087,0.11058781798900996,5,False
1m,body,reversion_prob_w,price_mean_w,0.0020100414044191663,0.11257603418122226,0.1105659927768031,5,False
5s,vol_sigma_w,z_high_w,bar_range,-0.12207961702575479,-0.011519189517281698,0.11056042750847309,5,False
5m,price_mean_w,price_sigma_w,body,-0.34230873353856167,-0.2317813251694258,0.11052740836913588,5,False
1h,vol_velocity_w,SE_high_w,vol_accel_w,-0.014908121083883372,0.09560649882978459,0.11051461991366796,5,False
15m,vol_accel_1b,z_high_w,price_velocity_w,0.03005990214132758,0.14056636709529244,0.11050646495396485,5,False
15m,price_mean_w,SE_low_w,price_velocity_w,-0.40188437191079146,-0.2913855267936401,0.11049884511715136,5,False
15m,z_se_w,SE_high_w,bar_range,-0.013501060236655043,0.09697978047353499,0.11048084071019003,5,False
1h,z_high_w,swing_noise_w,vol_accel_w,-0.07066903699067138,0.039798984681538904,0.11046802167221029,5,False
5m,z_low_w,SE_low_w,price_velocity_1b,0.002997215258802175,0.11345307675785389,0.11045586149905172,5,False
5s,price_accel_w,vol_mean_w,vol_accel_w,-0.03841104171560279,0.07203562527105808,0.11044666698666088,5,False
15m,vol_velocity_1b,swing_noise_w,z_high_w,-0.10779311367241817,0.0026436377860589964,0.11043675145847717,5,False
5s,price_accel_1b,z_low_w,price_accel_w,-0.15333401192150573,-0.04289728627639101,0.11043672564511473,5,False
5s,price_accel_w,z_se_w,swing_noise_w,0.3799030947882818,0.49032299890479036,0.11041990411650854,5,False
5m,price_accel_1b,price_velocity_w,price_sigma_w,-0.009148075662242034,0.10127017745845891,0.11041825312070094,5,False
5s,vol_velocity_w,SE_high_w,price_mean_w,0.04291066265870215,0.15332631298128443,0.11041565032258228,5,False
1h,vol_sigma_w,SE_high_w,body,0.35368443182599,0.4640999571344104,0.11041552530842036,5,False
1h,vol_accel_w,price_sigma_w,SE_high_w,-0.09242770621315641,0.017979658216292962,0.11040736442944937,5,False
5m,vol_velocity_1b,bar_range,swing_noise_w,0.3106399667336482,0.42103153298539475,0.11039156625174656,5,False
5s,vol_velocity_w,SE_high_w,vwap_w,0.04293843282615106,0.153327253750288,0.11038882092413693,5,False
15m,z_se_w,SE_high_w,vol_accel_1b,-0.023619583284682433,0.08675771896302259,0.11037730224770502,5,False
5m,z_low_w,reversion_prob_w,vol_accel_1b,0.07112602139088378,0.18150208353342756,0.11037606214254378,5,False
5m,price_accel_w,z_se_w,vol_sigma_w,0.3352106036510122,0.4455793696722141,0.11036876602120194,5,False
15m,vwap_w,reversion_prob_w,price_accel_w,-0.11087891492957806,-0.0005120318245588461,0.11036688310501921,5,False
15m,price_sigma_w,swing_noise_w,vwap_w,0.6201120424400496,0.7304467448433116,0.11033470240326204,5,False
5s,body,price_sigma_w,reversion_prob_w,-0.08081217881641818,0.029521237714270097,0.11033341653068827,5,False
1h,vol_sigma_w,z_low_w,vwap_w,-0.015789666457469594,0.09454331894522792,0.11033298540269752,5,False
1m,bar_range,SE_high_w,reversion_prob_w,0.684574145877315,0.7949031057895972,0.1103289599122822,5,False
1m,body,reversion_prob_w,vwap_w,0.002304368233686973,0.11262098962893018,0.1103166213952432,5,False
5s,price_accel_1b,swing_noise_w,hurst_w,-0.05111590449115822,0.059190484126221,0.11030638861737922,5,True
1h,bar_range,z_se_w,reversion_prob_w,-0.05866542111206211,0.05162078251043263,0.11028620362249475,5,True
5m,bar_range,reversion_prob_w,vol_velocity_w,-0.2113560507710388,-0.1010714844233544,0.11028456634768441,5,False
5s,price_accel_1b,bar_range,hurst_w,-0.0629411397805007,0.047341164545009015,0.11028230432550971,5,False
5s,vol_accel_w,price_sigma_w,body,-0.0342659256905658,0.07600298342484553,0.11026890911541133,4,False
1m,z_se_w,z_low_w,price_accel_w,0.8142497593599284,0.9245179017623496,0.11026814240242122,5,False
1h,z_se_w,z_low_w,SE_high_w,0.75643749934382,0.8666963527305573,0.11025885338673735,5,False
1h,vol_sigma_w,z_low_w,z_se_w,0.030716825454909974,0.14096044432685273,0.11024361887194276,5,False
5s,vol_velocity_w,price_sigma_w,price_velocity_1b,0.001978623395308546,0.11221110023641122,0.11023247684110267,5,False
5m,vol_velocity_1b,price_sigma_w,vol_velocity_w,-0.1817072206056489,-0.07148522870134628,0.11022199190430261,5,False
1m,vol_accel_w,swing_noise_w,price_velocity_1b,-0.12913502404379168,-0.01894332589323828,0.11019169815055341,5,False
1h,vol_velocity_1b,SE_high_w,vwap_w,-0.19146714216779231,-0.08128574973276365,0.11018139243502867,5,False
5s,SE_high_w,reversion_prob_w,price_accel_1b,-0.02517500682491357,0.08500373310329283,0.1101787399282064,5,False
1m,price_accel_1b,z_high_w,SE_low_w,-0.16414505303696772,-0.05398793476996844,0.11015711826699928,5,False
1h,SE_high_w,reversion_prob_w,hurst_w,-0.013020236811615984,0.09713614918976028,0.11015638600137627,5,False
5m,body,z_se_w,SE_high_w,0.6114967928570298,0.721639739202948,0.11014294634591815,5,False
15m,price_accel_1b,z_high_w,vol_mean_w,-0.12785896219370677,-0.017721551277998578,0.1101374109157082,5,False
5m,vol_velocity_1b,reversion_prob_w,SE_low_w,-0.3544051607661825,-0.2442875690015368,0.1101175917646457,5,False
1h,z_high_w,reversion_prob_w,swing_noise_w,-0.1396951490106583,-0.029589375010688652,0.11010577399996965,5,False
15m,z_high_w,hurst_w,bar_range,-0.0323340674358016,0.0777704764894752,0.1101045439252768,5,False
15m,body,z_se_w,vol_mean_w,0.5610733806877307,0.6711718134403478,0.1100984327526171,5,False
5m,vol_accel_1b,z_high_w,z_se_w,0.0839985093507604,0.19405991358832866,0.11006140423756826,5,False
15m,bar_range,vol_mean_w,reversion_prob_w,0.5011670710316264,0.6112263931241405,0.11005932209251412,5,False
5s,price_velocity_1b,price_accel_w,price_sigma_w,0.5532241657578129,0.6632803525765812,0.11005618681876839,5,False
1m,bar_range,body,vol_sigma_w,-0.0713794809305103,0.03866864635106301,0.11004812728157332,5,False
1h,vol_velocity_1b,swing_noise_w,bar_range,-0.17085919680592532,-0.0608323785423555,0.11002681826356982,5,False
5m,price_sigma_w,z_low_w,z_se_w,-0.019921287901170953,0.09009539234543092,0.11001668024660187,5,False
1h,body,price_velocity_w,SE_low_w,0.2568391297308156,0.3668504282711478,0.1100112985403322,5,False
5s,vol_velocity_1b,SE_high_w,z_se_w,0.028390311395623716,0.1383586878246355,0.10996837642901179,5,False
1m,vol_sigma_w,reversion_prob_w,vol_velocity_w,-0.005480509969442436,0.10447648034704823,0.10995699031649067,5,False
1m,price_velocity_1b,price_velocity_w,vol_velocity_w,0.13287674704777544,0.24280844460642576,0.10993169755865032,5,False
5s,vol_accel_1b,z_se_w,z_low_w,-0.020067489170397957,0.08985321763428718,0.10992070680468513,5,False
5m,vol_accel_w,price_sigma_w,price_velocity_1b,-0.1579090703433521,-0.04798873523178946,0.10992033511156266,5,False
5m,price_accel_1b,vol_velocity_1b,hurst_w,-0.07771822016072046,0.032185586800971125,0.10990380696169158,5,False
5s,price_velocity_1b,z_se_w,vol_sigma_w,0.562632628889901,0.6725291166758506,0.10989648778594963,5,False
1h,vol_velocity_1b,SE_high_w,swing_noise_w,-0.18599929820728384,-0.0761053201070074,0.10989397810027644,5,False
1h,price_velocity_1b,vol_accel_1b,vol_accel_w,-0.081013227927605,0.028863818935418232,0.10987704686302323,5,False
1h,price_mean_w,vol_mean_w,z_se_w,-0.4137342081990238,-0.30386001704019877,0.10987419115882502,5,False
1m,price_mean_w,price_sigma_w,vol_accel_w,-0.3750345228975477,-0.26516422123517513,0.10987030166237255,5,False
5s,vol_velocity_w,vol_sigma_w,price_mean_w,0.723531884132869,0.8333955764738569,0.10986369234098792,5,False
1h,price_velocity_1b,z_se_w,swing_noise_w,0.5822274568469177,0.6920888158580054,0.10986135901108773,5,False
15m,bar_range,hurst_w,vol_sigma_w,-0.08087338157712155,0.028980712315813024,0.10985409389293457,5,False
5m,bar_range,z_low_w,swing_noise_w,-0.20524920349833028,-0.09540035634643254,0.10984884715189774,5,False
5m,z_se_w,SE_low_w,z_low_w,-0.08856457397254486,0.021284154564751436,0.1098487285372963,5,False
5m,price_accel_1b,vol_accel_1b,vol_mean_w,-0.08347469490579794,0.026368744201038047,0.10984343910683599,5,False
15m,price_accel_w,z_low_w,SE_low_w,0.15425564311212767,0.2640938889824245,0.10983824587029681,5,False
1m,price_accel_1b,vol_accel_1b,vwap_w,-0.08581039272674054,0.02399915667592268,0.10980954940266321,5,False
1m,price_accel_1b,vol_accel_1b,SE_high_w,-0.11659058712747493,-0.006791504442851422,0.1097990826846235,5,False
1h,price_velocity_w,z_low_w,vol_sigma_w,-0.03401298613120235,0.07578138305502179,0.10979436918622414,5,False
5s,price_accel_w,swing_noise_w,vol_accel_1b,-0.0619961956850975,0.04779193709156488,0.10978813277666238,5,False
5m,price_accel_w,z_se_w,price_velocity_w,0.328845179325241,0.4386299800628537,0.10978480073761271,5,False
15m,price_velocity_1b,body,price_velocity_w,0.8878765047028044,0.9976466691002681,0.10977016439746368,5,False
1h,price_velocity_w,z_high_w,z_low_w,-0.011040485762928804,0.09872461297977127,0.10976509874270007,5,False
15m,price_accel_1b,price_accel_w,swing_noise_w,0.4703154796121634,0.5800774466617413,0.10976196704957791,5,False
1m,vol_accel_w,SE_high_w,z_se_w,-0.06726021535955788,0.04249763985447762,0.1097578552140355,5,False
1h,price_velocity_1b,vol_accel_1b,vol_velocity_1b,-0.06122430635949168,0.048529669953617995,0.10975397631310968,5,False
1m,price_accel_1b,SE_high_w,vol_velocity_1b,-0.0696828554614922,0.040062721428772194,0.10974557689026439,5,False
5m,price_sigma_w,vol_sigma_w,z_high_w,0.4575948260110855,0.5673312066314397,0.10973638062035418,5,False
15m,price_velocity_1b,z_se_w,SE_low_w,0.5651586830186011,0.6748904096316464,0.10973172661304531,5,False
5s,price_velocity_1b,SE_low_w,reversion_prob_w,-0.10859228697320954,0.0011218310105368088,0.10971411798374635,5,False
5m,vol_mean_w,reversion_prob_w,vol_accel_w,-0.011417177985841078,0.09824025002856962,0.1096574280144107,5,False
15m,vol_velocity_w,z_low_w,SE_low_w,-0.09339212661631201,0.01624992038655235,0.10964204700286435,5,False
1m,vol_velocity_w,SE_high_w,SE_low_w,-0.016381756921049206,0.09325075630901969,0.1096325132300689,5,False
1h,vol_accel_w,z_high_w,swing_noise_w,0.04513842670131308,0.15477013658674374,0.10963170988543067,5,False
1h,body,vol_accel_w,reversion_prob_w,-0.08476180724380641,0.02486589312918243,0.10962770037298884,5,False
5m,vol_velocity_1b,bar_range,price_mean_w,0.25085370067825347,0.36047677199335,0.10962307131509652,5,False
1m,price_velocity_1b,bar_range,vwap_w,-0.09751939537557579,0.012102271596547013,0.1096216669721228,5,False
1m,vol_accel_1b,vol_velocity_w,price_sigma_w,0.11904839617997111,0.22865718803940122,0.10960879185943011,5,False
1m,bar_range,vol_sigma_w,body,0.4660189109544292,0.575610309696102,0.10959139874167284,5,False
15m,price_accel_w,vol_mean_w,vol_accel_w,-0.040993478545175634,0.06857408640904263,0.10956756495421827,5,False
5m,vwap_w,swing_noise_w,price_velocity_1b,-0.4430265422755778,-0.3334619019659197,0.10956464030965812,5,False
15m,vol_sigma_w,z_high_w,price_velocity_w,-0.06354675061636084,0.046003121185517304,0.10954987180187814,5,False
1h,vol_velocity_w,vwap_w,vol_accel_w,-0.06865014422407842,0.04088834156579849,0.1095384857898769,5,False
15m,price_accel_1b,vol_velocity_1b,bar_range,-0.0475708638651781,0.06196354582491405,0.10953440969009215,5,False
5m,body,price_velocity_w,vol_sigma_w,0.23599400694465722,0.34552796401595276,0.10953395707129554,5,False
1h,vol_accel_w,hurst_w,z_low_w,-0.046050670253567544,0.06346453621389321,0.10951520646746075,5,False
1m,vol_velocity_w,swing_noise_w,vol_sigma_w,-0.12617754829646213,-0.016705163368410676,0.10947238492805146,5,False
5m,price_velocity_w,z_se_w,price_accel_1b,-0.05678843130688773,0.052668495970244186,0.10945692727713191,5,True
5s,z_se_w,SE_high_w,price_velocity_w,-0.04144948642208039,0.06799183549418643,0.10944132191626682,5,False
15m,price_velocity_w,price_mean_w,price_accel_w,-0.04715438169831769,0.06227968904631615,0.10943407074463385,5,False
1h,price_velocity_w,reversion_prob_w,vol_sigma_w,-0.00909347686996751,0.10033900941999373,0.10943248628996124,5,False
1m,bar_range,price_velocity_w,swing_noise_w,-0.12606116566361295,-0.01662937190629443,0.10943179375731851,5,False
1h,bar_range,vwap_w,vol_accel_w,-0.4940373014196132,-0.3846323792925529,0.10940492212706032,5,False
1h,price_accel_w,hurst_w,bar_range,-0.05182437442257813,0.05757013230110897,0.1093945067236871,5,True
1m,z_low_w,SE_low_w,body,0.0029725930928754625,0.11235816968335215,0.10938557659047668,5,False
5m,price_accel_w,z_se_w,swing_noise_w,0.4097842018558575,0.5191629517196489,0.10937874986379137,5,False
1h,vol_velocity_1b,z_high_w,vwap_w,0.0715171290292315,0.18089488653666835,0.10937775750743685,5,False
1m,bar_range,body,vwap_w,-0.09566730583111047,0.013707250768927981,0.10937455660003845,5,False
1m,price_mean_w,vol_sigma_w,vwap_w,-0.12979137617128603,-0.02043287380312118,0.10935850236816484,5,False
5s,price_mean_w,SE_low_w,hurst_w,-0.4275884674916658,-0.3182304429819404,0.10935802450972537,5,False
5s,bar_range,price_velocity_w,price_sigma_w,-0.10191755724208929,0.007436352038365092,0.10935390928045438,5,False
15m,price_accel_1b,vol_accel_w,vol_velocity_w,-0.09722375401649037,0.012111530790710109,0.10933528480720048,5,False
5s,price_velocity_w,vol_velocity_w,body,-0.08031114499442783,0.029000889199141372,0.1093120341935692,4,False
5s,price_velocity_1b,price_accel_1b,z_low_w,0.7011247565872833,0.810400188373602,0.1092754317863186,5,False
1h,z_se_w,SE_low_w,z_low_w,-0.103662881561322,0.005610739031937035,0.10927362059325904,5,False
5s,vol_mean_w,swing_noise_w,reversion_prob_w,0.4329226952431377,0.5421837219676692,0.10926102672453147,5,False
1h,price_velocity_w,vol_sigma_w,z_low_w,-0.12795562947727807,-0.01872380552055556,0.10923182395672251,5,False
15m,vol_velocity_1b,price_sigma_w,SE_low_w,-0.03796305743736166,0.07124973471232639,0.10921279214968804,5,False
5s,price_accel_1b,vol_velocity_1b,price_mean_w,-0.09209014582182767,0.017119133549681996,0.10920927937150968,5,False
5s,price_velocity_w,swing_noise_w,price_velocity_1b,-0.054677175978180226,0.0545216435269392,0.10919881950511942,5,True
15m,vol_velocity_1b,z_low_w,SE_high_w,-0.24686481090226645,-0.13767096771538423,0.10919384318688222,5,False
1h,vol_mean_w,vwap_w,z_se_w,-0.41685280270006336,-0.30766730143352033,0.10918550126654303,5,False
1h,z_se_w,hurst_w,vol_sigma_w,-0.08702739471988473,0.022143732056798548,0.10917112677668328,5,False
5s,vwap_w,SE_low_w,hurst_w,-0.42764224533742756,-0.31847340021425,0.10916884512317754,5,False
1h,vol_accel_w,SE_low_w,price_accel_1b,-0.20530407308171672,-0.09613637797444284,0.10916769510727388,5,False
15m,bar_range,price_velocity_w,vol_velocity_1b,-0.0960504189961164,0.013112754956327941,0.10916317395244433,5,False
15m,price_mean_w,SE_high_w,z_se_w,-0.45569545785125565,-0.34654092832922284,0.1091545295220328,5,False
5m,z_high_w,z_low_w,price_velocity_1b,0.6949861156494034,0.804134303840563,0.10914818819115957,5,False
15m,price_velocity_w,vwap_w,price_accel_w,-0.04116440150181435,0.06798249630806742,0.10914689780988177,5,False
1h,price_accel_1b,vol_accel_w,vol_accel_1b,-0.05872685298669037,0.050417305986582575,0.10914415897327295,5,True
1h,vol_sigma_w,hurst_w,vol_accel_1b,-0.021654578767385857,0.08748511569559471,0.10913969446298057,5,False
5m,price_mean_w,swing_noise_w,price_velocity_1b,-0.44256045563379515,-0.33343216248494717,0.10912829314884798,5,False
1m,vol_velocity_1b,vol_sigma_w,price_velocity_w,-0.10095063853208425,0.008168644754963672,0.10911928328704792,5,False
1h,price_velocity_1b,price_velocity_w,SE_high_w,0.27654736591489837,0.38563102357348683,0.10908365765858846,5,False
5s,z_high_w,swing_noise_w,price_accel_1b,-0.05993267258768535,0.049127167258795096,0.10905983984648045,5,False
1m,vol_velocity_1b,price_accel_w,SE_high_w,-0.11375746313119103,-0.0047141489268403124,0.10904331420435072,5,False
5s,price_mean_w,price_sigma_w,hurst_w,-0.41290081997319106,-0.30389816060698455,0.10900265936620651,5,False
15m,vol_accel_1b,bar_range,swing_noise_w,0.08332486042320733,0.1923226670893789,0.10899780666617156,5,False
1h,vol_accel_1b,z_se_w,z_high_w,-0.21190467393220672,-0.10290718792728802,0.1089974860049187,5,False
1h,z_high_w,hurst_w,vol_velocity_w,-0.080653049486592,0.0283434243257719,0.1089964738123639,5,False
5s,body,vol_mean_w,price_mean_w,-0.08745033945048569,0.021542931975546957,0.10899327142603266,5,False
15m,body,vol_sigma_w,vol_accel_w,-0.0607434457690808,0.04819759450305084,0.10894104027213164,5,False
5m,vol_sigma_w,reversion_prob_w,vol_velocity_w,-0.012761904549196842,0.09617236115278469,0.10893426570198153,5,False
1h,vol_accel_1b,z_low_w,price_sigma_w,-0.17296151497267911,-0.0640459904768132,0.10891552449586592,5,False
15m,vol_accel_1b,vol_velocity_w,hurst_w,0.012187735665758894,0.12107694208108268,0.10888920641532378,5,False
1h,body,price_mean_w,vol_mean_w,-0.07967108908760251,0.029209432075404922,0.10888052116300743,5,False
1m,bar_range,vol_sigma_w,vol_velocity_w,0.4218166544546338,0.5306900480980944,0.1088733936434606,5,False
1h,price_accel_w,z_se_w,price_sigma_w,0.3774681435103496,0.4863364263052463,0.10886828279489674,5,False
1h,vol_velocity_1b,hurst_w,z_high_w,-0.039859928955760036,0.06899015989075456,0.10885008884651459,5,False
1m,price_velocity_w,z_se_w,z_high_w,-0.05038773985099814,0.05846199924708764,0.10884973909808579,5,True
1h,price_mean_w,z_high_w,swing_noise_w,-0.09915959435798492,0.009679851501738378,0.1088394458597233,5,False
1m,price_accel_w,swing_noise_w,vol_accel_w,-0.048982902939429154,0.0598497387916568,0.10883264173108595,5,False
1m,z_low_w,hurst_w,price_accel_w,-0.0591338150909464,0.04969238698539749,0.10882620207634389,5,False
1m,bar_range,hurst_w,SE_high_w,0.09284227983890699,0.20166631421519332,0.10882403437628634,5,False
