feature,regime_2d,n,mean,std,median,p10,p90
L3_15s_reversion_prob_w,UP_CHOPPY,3924,0.9665906091632808,0.036094686913573926,0.9769107457175576,0.9271208412105348,0.9956693149318442
L3_15s_reversion_prob_w,UP_SMOOTH,7146,0.9660659522128672,0.036752759622455736,0.9762273917333104,0.9270189493191299,0.9956069782409008
L3_15s_swing_noise_w,DOWN_CHOPPY,2988,109.82329317269077,86.86743938346653,83.0,36.0,220.0
L3_15s_swing_noise_w,DOWN_SMOOTH,4662,120.05748605748606,123.71867252822783,83.0,36.0,249.90000000000055
L3_15s_swing_noise_w,FLAT_CHOPPY,18315,109.01599781599782,106.84577467058747,75.0,31.0,226.0
L3_15s_swing_noise_w,FLAT_SMOOTH,9892,81.29963606955116,86.63225319340759,60.0,26.0,157.0
L3_15s_swing_noise_w,UP_CHOPPY,3924,108.70387359836901,163.3590241231186,68.0,27.0,208.0
L3_15s_swing_noise_w,UP_SMOOTH,7146,93.08760145535965,125.1892536036664,62.0,27.0,176.0
L3_5s_z_se_w,DOWN_CHOPPY,2988,-0.03921944103067508,0.8917234373711885,-0.04953194510950296,-1.244733230801049,1.175685847368472
L3_5s_z_se_w,DOWN_SMOOTH,4662,-0.009829405335676085,0.8953482512302801,0.006294379639353196,-1.2113205159636498,1.1946030517194322
L3_5s_z_se_w,FLAT_CHOPPY,18315,-0.014323277839300723,0.8913923625499637,-0.01782082605612671,-1.208867970654286,1.1941329186011815
L3_5s_z_se_w,FLAT_SMOOTH,9893,-0.007099936483029779,0.8948901495339282,7.611856834584666e-12,-1.2083952475123478,1.1932259639795852
L3_5s_z_se_w,UP_CHOPPY,3924,0.02619958814809754,0.9117402382270698,0.017417139532131594,-1.2131093835911129,1.2534800036643288
L3_5s_z_se_w,UP_SMOOTH,7146,-0.027073494937513657,0.8973492681817863,-0.02860075178047526,-1.2271498605714701,1.1801465453505253
L3_5s_z_high_w,DOWN_CHOPPY,2988,-0.005825666190800316,0.9145694166221444,-0.024897488103440397,-1.24528296189762,1.2389031622189863
L3_5s_z_high_w,DOWN_SMOOTH,4662,0.013729614362011864,0.9123357260401359,0.009616804401008525,-1.20432229590324,1.246653145091459
L3_5s_z_high_w,FLAT_CHOPPY,18315,0.014340073895442885,0.9078089470545222,-0.01829995004039407,-1.185593976740995,1.269236818360792
L3_5s_z_high_w,FLAT_SMOOTH,9893,0.021021128163118512,0.9094417050820635,0.01000607696336214,-1.2074831633687202,1.2569404088188687
L3_5s_z_high_w,UP_CHOPPY,3924,0.04502597851010816,0.9229301986803979,0.023490826520059335,-1.1682370578913768,1.31387677250554
L3_5s_z_high_w,UP_SMOOTH,7146,-0.010999847021652874,0.9140262122588128,-0.04731594767554416,-1.20965777673254,1.2482477069128954
L3_5s_z_low_w,DOWN_CHOPPY,2988,-0.04357068750390208,0.9282628713883062,-0.043244012813504096,-1.2887180416931987,1.2105795110528328
L3_5s_z_low_w,DOWN_SMOOTH,4662,-0.02859723968282188,0.9231840659914984,-0.018319859372853756,-1.2796790300972278,1.1965719420086731
L3_5s_z_low_w,FLAT_CHOPPY,18315,-0.023082945202503098,0.9096651379338926,-0.016993495165578375,-1.2628212853410006,1.191377277249815
L3_5s_z_low_w,FLAT_SMOOTH,9893,-0.03468184321661412,0.908446172290172,-0.01620995876305946,-1.2758921574436781,1.1619196594404662
L3_5s_z_low_w,UP_CHOPPY,3924,0.0040761192273062906,0.919709676182119,0.03909014588221921,-1.2639154685441603,1.2244656031053938
L3_5s_z_low_w,UP_SMOOTH,7146,-0.05513326966574586,0.9163290202078911,-0.06087157954605224,-1.2866101538930033,1.172870940399417
L3_5s_SE_high_w,DOWN_CHOPPY,2988,1.31871833676883,1.0413892250802643,1.0051454921140668,0.4816576041328304,2.535704359035507
L3_5s_SE_high_w,DOWN_SMOOTH,4662,1.4369939082522827,1.4291539856773952,0.9973426995360484,0.46998184699807083,2.8852176391784816
L3_5s_SE_high_w,FLAT_CHOPPY,18315,1.3390028602775652,1.247366049534153,0.9504854649324851,0.4311759483235984,2.6783688186519607
L3_5s_SE_high_w,FLAT_SMOOTH,9893,1.011188316793898,0.8288073416427623,0.7806247497997997,0.3942166232306733,1.8478453875285348
L3_5s_SE_high_w,UP_CHOPPY,3924,1.3108143981348488,1.8792848377725795,0.845755597672067,0.39622474382488987,2.391538031664981
L3_5s_SE_high_w,UP_SMOOTH,7146,1.1441004273094602,1.2623258095955476,0.7951988869718233,0.38659328121317926,2.1474190240091606
L3_5s_SE_low_w,DOWN_CHOPPY,2988,1.3522303834348959,1.060355737551533,1.0400940466239574,0.4894620535004107,2.6286822189433163
L3_5s_SE_low_w,DOWN_SMOOTH,4662,1.4689281219476813,1.4674353717645958,1.0280048934842607,0.47006093750947125,2.9861991893130297
L3_5s_SE_low_w,FLAT_CHOPPY,18315,1.3703950427600187,1.3243180660951688,0.9583850917697009,0.4316933251557308,2.7584374302995855
L3_5s_SE_low_w,FLAT_SMOOTH,9893,1.0358415830741774,0.8751703516464051,0.7865435739041298,0.3881682590038345,1.9278143721080085
L3_5s_SE_low_w,UP_CHOPPY,3924,1.3189737314112164,1.8779575553884058,0.858157054312501,0.3920523614616755,2.465742695755632
L3_5s_SE_low_w,UP_SMOOTH,7146,1.1516076984227337,1.3180268086189544,0.8119427234918126,0.38398593964060085,2.1742655166330263
L3_5s_hurst_w,DOWN_CHOPPY,2988,0.5908783216628133,0.1352378732379762,0.5894682583808084,0.417546331408047,0.7652204818470392
L3_5s_hurst_w,DOWN_SMOOTH,4662,0.5926348224333624,0.13646880928913693,0.5925712965089455,0.41795065481386934,0.7686211299221332
L3_5s_hurst_w,FLAT_CHOPPY,18315,0.5930824755430362,0.13483435191561285,0.5916316480252565,0.42095308317926033,0.7682943199445379
L3_5s_hurst_w,FLAT_SMOOTH,9893,0.5822570009851561,0.13741152852636834,0.5795573237479019,0.4090137386845146,0.7594373830254851
L3_5s_hurst_w,UP_CHOPPY,3924,0.5881965848070501,0.13698292573572904,0.5845553741274384,0.4172414990399082,0.768069308084799
L3_5s_hurst_w,UP_SMOOTH,7146,0.586892388920941,0.13520800369151048,0.5825224539251521,0.4142314884299477,0.764353843985377
L3_5s_reversion_prob_w,DOWN_CHOPPY,2988,0.9722163755399823,0.02347626495512826,0.9784334702798401,0.9392341995460879,0.9959549270522515
L3_5s_reversion_prob_w,DOWN_SMOOTH,4662,0.9720173331876047,0.023493719086472832,0.9778351467632183,0.940190786275737,0.9960734155690959
L3_5s_reversion_prob_w,FLAT_CHOPPY,18315,0.9721972952471875,0.023658617204085408,0.9782658174221688,0.9397735207184638,0.9960372995663145
L3_5s_reversion_prob_w,FLAT_SMOOTH,9893,0.9720144237906064,0.024029830025153985,0.9783461643110564,0.9390198774879305,0.9960561358829834
L3_5s_reversion_prob_w,UP_CHOPPY,3924,0.971201367330567,0.024478742548011648,0.9773692684323527,0.9367450553835621,0.9960271289408389
L3_5s_reversion_prob_w,UP_SMOOTH,7146,0.9719018654362772,0.023738344270113697,0.9778600066348948,0.9400448844772148,0.9960631560272023
L3_5s_swing_noise_w,DOWN_CHOPPY,2988,61.782128514056225,47.922138493302086,46.0,21.0,123.0
L3_5s_swing_noise_w,DOWN_SMOOTH,4662,66.5995280995281,63.356257001299575,46.0,21.0,140.0
L3_5s_swing_noise_w,FLAT_CHOPPY,18315,61.63942123942124,57.97141049467408,43.0,19.0,127.0
L3_5s_swing_noise_w,FLAT_SMOOTH,9893,45.326392398665725,37.99606397207568,34.0,17.0,85.0
L3_5s_swing_noise_w,UP_CHOPPY,3924,60.391946992864426,87.35891897994227,38.0,17.0,114.0
L3_5s_swing_noise_w,UP_SMOOTH,7146,52.465155331654074,70.0033487389315,36.0,17.0,99.0
