trade_id,side,qty,entry_dt,exit_dt,entry_px,exit_px,entry_name,exit_name,pnl_usd,commission
579,Short,1,2026-04-02 15:58:59+00:00,2026-04-02 16:02:59+00:00,24129.25,24161.75,ShortAtHighPivot,PivotExitShort,-66.9,1.9
580,Long,1,2026-04-02 16:02:59+00:00,2026-04-02 16:05:59+00:00,24161.75,24125.5,LongAtLowPivot,PivotExitLong,-74.4,1.9
581,Short,1,2026-04-02 16:05:59+00:00,2026-04-02 16:10:59+00:00,24125.5,24117.0,ShortAtHighPivot,PivotExitShort,15.1,1.9
582,Long,1,2026-04-02 16:10:59+00:00,2026-04-02 16:20:59+00:00,24117.0,24075.0,LongAtLowPivot,PivotExitLong,-85.9,1.9
583,Short,1,2026-04-02 16:20:59+00:00,2026-04-02 16:33:59+00:00,24075.0,24125.0,ShortAtHighPivot,PivotExitShort,-101.9,1.9
584,Long,1,2026-04-02 16:33:59+00:00,2026-04-02 16:39:59+00:00,24125.0,24093.75,LongAtLowPivot,PivotExitLong,-64.4,1.9
585,Short,1,2026-04-02 16:39:59+00:00,2026-04-02 16:41:59+00:00,24093.75,24142.25,ShortAtHighPivot,PivotExitShort,-98.9,1.9
586,Long,1,2026-04-02 16:41:59+00:00,2026-04-02 17:00:59+00:00,24142.25,24120.75,LongAtLowPivot,PivotExitLong,-44.9,1.9
587,Short,1,2026-04-02 17:00:59+00:00,2026-04-02 17:06:59+00:00,24120.75,24133.5,ShortAtHighPivot,PivotExitShort,-27.4,1.9
588,Long,1,2026-04-02 17:06:59+00:00,2026-04-02 17:36:59+00:00,24133.5,24139.5,LongAtLowPivot,PivotExitLong,10.1,1.9
589,Short,1,2026-04-02 17:36:59+00:00,2026-04-02 18:02:59+00:00,24139.5,24111.25,ShortAtHighPivot,PivotExitShort,54.6,1.9
590,Long,1,2026-04-02 18:02:59+00:00,2026-04-02 18:26:59+00:00,24111.25,24104.5,LongAtLowPivot,PivotExitLong,-15.4,1.9
591,Short,1,2026-04-02 18:26:59+00:00,2026-04-02 18:41:59+00:00,24104.5,24133.75,ShortAtHighPivot,PivotExitShort,-60.4,1.9
592,Long,1,2026-04-02 18:41:59+00:00,2026-04-02 19:19:59+00:00,24133.75,24143.75,LongAtLowPivot,PivotExitLong,18.1,1.9
593,Short,1,2026-04-02 19:19:59+00:00,2026-04-02 19:51:59+00:00,24143.75,24188.0,ShortAtHighPivot,PivotExitShort,-90.4,1.9
594,Long,1,2026-04-02 19:51:59+00:00,2026-04-02 20:55:59+00:00,24188.0,24211.75,LongAtLowPivot,EodExitLong,45.6,1.9
595,Short,1,2026-04-03 00:40:59+00:00,2026-04-03 02:54:59+00:00,24217.25,24190.0,ShortAtHighPivot,PivotExitShort,52.6,1.9
596,Long,1,2026-04-03 02:54:59+00:00,2026-04-03 04:44:59+00:00,24190.0,24160.25,LongAtLowPivot,PivotExitLong,-61.4,1.9
597,Short,1,2026-04-03 04:44:59+00:00,2026-04-03 05:47:59+00:00,24160.25,24191.0,ShortAtHighPivot,PivotExitShort,-63.4,1.9
598,Long,1,2026-04-03 05:47:59+00:00,2026-04-03 06:32:59+00:00,24191.0,24153.0,LongAtLowPivot,PivotExitLong,-77.9,1.9
599,Short,1,2026-04-03 06:32:59+00:00,2026-04-03 07:33:59+00:00,24153.0,24157.5,ShortAtHighPivot,PivotExitShort,-10.9,1.9
600,Long,1,2026-04-03 07:33:59+00:00,2026-04-03 09:16:59+00:00,24157.5,24133.75,LongAtLowPivot,PivotExitLong,-49.4,1.9
601,Short,1,2026-04-03 09:16:59+00:00,2026-04-03 11:21:59+00:00,24133.75,24146.75,ShortAtHighPivot,PivotExitShort,-27.9,1.9
602,Long,1,2026-04-03 11:21:59+00:00,2026-04-03 12:17:59+00:00,24146.75,24133.75,LongAtLowPivot,PivotExitLong,-27.9,1.9
603,Short,1,2026-04-03 12:17:59+00:00,2026-04-03 12:26:59+00:00,24133.75,24168.5,ShortAtHighPivot,PivotExitShort,-71.4,1.9
604,Long,1,2026-04-03 12:26:59+00:00,2026-04-03 12:35:59+00:00,24168.5,24167.25,LongAtLowPivot,PivotExitLong,-4.4,1.9
605,Short,1,2026-04-03 12:35:59+00:00,2026-04-03 12:46:59+00:00,24167.25,24167.0,ShortAtHighPivot,PivotExitShort,-1.4,1.9
606,Long,1,2026-04-03 12:46:59+00:00,2026-04-03 12:51:59+00:00,24167.0,24126.5,LongAtLowPivot,PivotExitLong,-82.9,1.9
607,Short,1,2026-04-03 12:51:59+00:00,2026-04-05 22:01:59+00:00,24126.5,24036.0,ShortAtHighPivot,EodExitShort,179.1,1.9
608,Long,1,2026-04-06 00:01:59+00:00,2026-04-06 01:51:59+00:00,24130.5,24202.0,LongAtLowPivot,PivotExitLong,141.1,1.9
609,Short,1,2026-04-06 01:51:59+00:00,2026-04-06 02:08:59+00:00,24202.0,24215.25,ShortAtHighPivot,PivotExitShort,-28.4,1.9
610,Long,1,2026-04-06 02:08:59+00:00,2026-04-06 02:40:59+00:00,24215.25,24283.5,LongAtLowPivot,PivotExitLong,134.6,1.9
611,Short,1,2026-04-06 02:40:59+00:00,2026-04-06 03:25:59+00:00,24283.5,24187.0,ShortAtHighPivot,PivotExitShort,191.1,1.9
612,Long,1,2026-04-06 03:25:59+00:00,2026-04-06 05:41:59+00:00,24187.0,24231.75,LongAtLowPivot,PivotExitLong,87.6,1.9
613,Short,1,2026-04-06 05:41:59+00:00,2026-04-06 06:08:59+00:00,24231.75,24247.5,ShortAtHighPivot,PivotExitShort,-33.4,1.9
614,Long,1,2026-04-06 06:08:59+00:00,2026-04-06 06:23:59+00:00,24247.5,24241.25,LongAtLowPivot,PivotExitLong,-14.4,1.9
615,Short,1,2026-04-06 06:23:59+00:00,2026-04-06 06:51:59+00:00,24241.25,24256.5,ShortAtHighPivot,PivotExitShort,-32.4,1.9
616,Long,1,2026-04-06 06:51:59+00:00,2026-04-06 06:56:59+00:00,24256.5,24249.75,LongAtLowPivot,PivotExitLong,-15.4,1.9
617,Short,1,2026-04-06 06:56:59+00:00,2026-04-06 07:16:59+00:00,24249.75,24246.25,ShortAtHighPivot,PivotExitShort,5.1,1.9
618,Long,1,2026-04-06 07:16:59+00:00,2026-04-06 09:53:59+00:00,24246.25,24361.5,LongAtLowPivot,PivotExitLong,228.6,1.9
619,Short,1,2026-04-06 09:53:59+00:00,2026-04-06 10:13:59+00:00,24361.5,24358.75,ShortAtHighPivot,PivotExitShort,3.6,1.9
620,Long,1,2026-04-06 10:13:59+00:00,2026-04-06 10:47:59+00:00,24358.75,24291.75,LongAtLowPivot,PivotExitLong,-135.9,1.9
621,Short,1,2026-04-06 10:47:59+00:00,2026-04-06 10:49:59+00:00,24291.75,24327.75,ShortAtHighPivot,PivotExitShort,-73.9,1.9
622,Long,1,2026-04-06 10:49:59+00:00,2026-04-06 11:08:59+00:00,24327.75,24299.5,LongAtLowPivot,PivotExitLong,-58.4,1.9
623,Short,1,2026-04-06 11:08:59+00:00,2026-04-06 12:34:59+00:00,24299.5,24319.5,ShortAtHighPivot,PivotExitShort,-41.9,1.9
624,Long,1,2026-04-06 12:34:59+00:00,2026-04-06 13:01:59+00:00,24319.5,24301.25,LongAtLowPivot,PivotExitLong,-38.4,1.9
625,Short,1,2026-04-06 13:01:59+00:00,2026-04-06 13:13:59+00:00,24301.25,24312.25,ShortAtHighPivot,PivotExitShort,-23.9,1.9
626,Long,1,2026-04-06 13:13:59+00:00,2026-04-06 13:21:59+00:00,24312.25,24281.0,LongAtLowPivot,PivotExitLong,-64.4,1.9
627,Short,1,2026-04-06 13:21:59+00:00,2026-04-06 13:31:59+00:00,24281.0,24329.75,ShortAtHighPivot,PivotExitShort,-99.4,1.9
628,Long,1,2026-04-06 13:31:59+00:00,2026-04-06 13:36:59+00:00,24329.75,24324.5,LongAtLowPivot,PivotExitLong,-12.4,1.9
629,Short,1,2026-04-06 13:36:59+00:00,2026-04-06 13:40:59+00:00,24324.5,24294.5,ShortAtHighPivot,PivotExitShort,58.1,1.9
630,Long,1,2026-04-06 13:40:59+00:00,2026-04-06 14:02:59+00:00,24294.5,24365.75,LongAtLowPivot,PivotExitLong,140.6,1.9
631,Short,1,2026-04-06 14:02:59+00:00,2026-04-06 14:10:59+00:00,24365.75,24317.25,ShortAtHighPivot,PivotExitShort,95.1,1.9
632,Long,1,2026-04-06 14:10:59+00:00,2026-04-06 14:34:59+00:00,24317.25,24355.25,LongAtLowPivot,PivotExitLong,74.1,1.9
633,Short,1,2026-04-06 14:34:59+00:00,2026-04-06 14:41:59+00:00,24355.25,24341.25,ShortAtHighPivot,PivotExitShort,26.1,1.9
634,Long,1,2026-04-06 14:41:59+00:00,2026-04-06 14:46:59+00:00,24341.25,24308.25,LongAtLowPivot,PivotExitLong,-67.9,1.9
635,Short,1,2026-04-06 14:46:59+00:00,2026-04-06 14:56:59+00:00,24308.25,24301.5,ShortAtHighPivot,PivotExitShort,11.6,1.9
636,Long,1,2026-04-06 14:56:59+00:00,2026-04-06 15:24:59+00:00,24301.5,24294.5,LongAtLowPivot,PivotExitLong,-15.9,1.9
637,Short,1,2026-04-06 15:24:59+00:00,2026-04-06 15:47:59+00:00,24294.5,24301.5,ShortAtHighPivot,PivotExitShort,-15.9,1.9
638,Long,1,2026-04-06 15:47:59+00:00,2026-04-06 16:09:59+00:00,24301.5,24289.75,LongAtLowPivot,PivotExitLong,-25.4,1.9
639,Short,1,2026-04-06 16:09:59+00:00,2026-04-06 16:29:59+00:00,24289.75,24319.75,ShortAtHighPivot,PivotExitShort,-61.9,1.9
640,Long,1,2026-04-06 16:29:59+00:00,2026-04-06 16:57:59+00:00,24319.75,24307.75,LongAtLowPivot,PivotExitLong,-25.9,1.9
641,Short,1,2026-04-06 16:57:59+00:00,2026-04-06 17:18:59+00:00,24307.75,24241.25,ShortAtHighPivot,PivotExitShort,131.1,1.9
642,Long,1,2026-04-06 17:18:59+00:00,2026-04-06 17:42:59+00:00,24241.25,24287.25,LongAtLowPivot,PivotExitLong,90.1,1.9
643,Short,1,2026-04-06 17:42:59+00:00,2026-04-06 18:11:59+00:00,24287.25,24301.0,ShortAtHighPivot,PivotExitShort,-29.4,1.9
644,Long,1,2026-04-06 18:11:59+00:00,2026-04-06 20:18:59+00:00,24301.0,24337.25,LongAtLowPivot,PivotExitLong,70.6,1.9
645,Short,1,2026-04-06 20:18:59+00:00,2026-04-06 20:55:59+00:00,24337.25,24342.0,ShortAtHighPivot,EodExitShort,-11.4,1.9
646,Long,1,2026-04-07 00:14:59+00:00,2026-04-07 00:33:59+00:00,24317.75,24317.25,LongAtLowPivot,PivotExitLong,-2.9,1.9
647,Short,1,2026-04-07 00:33:59+00:00,2026-04-07 02:26:59+00:00,24317.25,24187.5,ShortAtHighPivot,PivotExitShort,257.6,1.9
648,Long,1,2026-04-07 02:26:59+00:00,2026-04-07 05:29:59+00:00,24187.5,24225.75,LongAtLowPivot,PivotExitLong,74.6,1.9
649,Short,1,2026-04-07 05:29:59+00:00,2026-04-07 06:30:59+00:00,24225.75,24239.5,ShortAtHighPivot,PivotExitShort,-29.4,1.9
650,Long,1,2026-04-07 06:30:59+00:00,2026-04-07 07:23:59+00:00,24239.5,24216.5,LongAtLowPivot,PivotExitLong,-47.9,1.9
651,Short,1,2026-04-07 07:23:59+00:00,2026-04-07 07:47:59+00:00,24216.5,24247.0,ShortAtHighPivot,PivotExitShort,-62.9,1.9
652,Long,1,2026-04-07 07:47:59+00:00,2026-04-07 08:04:59+00:00,24247.0,24294.5,LongAtLowPivot,PivotExitLong,93.1,1.9
653,Short,1,2026-04-07 08:04:59+00:00,2026-04-07 08:12:59+00:00,24294.5,24313.75,ShortAtHighPivot,PivotExitShort,-40.4,1.9
654,Long,1,2026-04-07 08:12:59+00:00,2026-04-07 09:45:59+00:00,24313.75,24386.25,LongAtLowPivot,PivotExitLong,143.1,1.9
655,Short,1,2026-04-07 09:45:59+00:00,2026-04-07 10:16:59+00:00,24386.25,24389.0,ShortAtHighPivot,PivotExitShort,-7.4,1.9
656,Long,1,2026-04-07 10:16:59+00:00,2026-04-07 10:26:59+00:00,24389.0,24333.5,LongAtLowPivot,PivotExitLong,-112.9,1.9
657,Short,1,2026-04-07 10:26:59+00:00,2026-04-07 11:09:59+00:00,24333.5,24224.5,ShortAtHighPivot,PivotExitShort,216.1,1.9
658,Long,1,2026-04-07 11:09:59+00:00,2026-04-07 11:30:59+00:00,24224.5,24224.0,LongAtLowPivot,PivotExitLong,-2.9,1.9
659,Short,1,2026-04-07 11:30:59+00:00,2026-04-07 11:42:59+00:00,24224.0,24219.5,ShortAtHighPivot,PivotExitShort,7.1,1.9
660,Long,1,2026-04-07 11:42:59+00:00,2026-04-07 12:06:59+00:00,24219.5,24188.75,LongAtLowPivot,PivotExitLong,-63.4,1.9
661,Short,1,2026-04-07 12:06:59+00:00,2026-04-07 12:19:59+00:00,24188.75,24207.75,ShortAtHighPivot,PivotExitShort,-39.9,1.9
662,Long,1,2026-04-07 12:19:59+00:00,2026-04-07 12:42:59+00:00,24207.75,24206.75,LongAtLowPivot,PivotExitLong,-3.9,1.9
663,Short,1,2026-04-07 12:42:59+00:00,2026-04-07 12:55:59+00:00,24206.75,24215.5,ShortAtHighPivot,PivotExitShort,-19.4,1.9
664,Long,1,2026-04-07 12:55:59+00:00,2026-04-07 12:57:59+00:00,24215.5,24230.0,LongAtLowPivot,PivotExitLong,27.1,1.9
665,Short,1,2026-04-07 12:57:59+00:00,2026-04-07 13:07:59+00:00,24230.0,24241.5,ShortAtHighPivot,PivotExitShort,-24.9,1.9
666,Long,1,2026-04-07 13:07:59+00:00,2026-04-07 13:32:59+00:00,24241.5,24212.75,LongAtLowPivot,PivotExitLong,-59.4,1.9
667,Short,1,2026-04-07 13:32:59+00:00,2026-04-07 13:37:59+00:00,24212.75,24242.25,ShortAtHighPivot,PivotExitShort,-60.9,1.9
668,Long,1,2026-04-07 13:37:59+00:00,2026-04-07 13:40:59+00:00,24242.25,24211.0,LongAtLowPivot,PivotExitLong,-64.4,1.9
669,Short,1,2026-04-07 13:40:59+00:00,2026-04-07 13:55:59+00:00,24211.0,24199.75,ShortAtHighPivot,PivotExitShort,20.6,1.9
670,Long,1,2026-04-07 13:55:59+00:00,2026-04-07 13:57:59+00:00,24199.75,24163.5,LongAtLowPivot,PivotExitLong,-74.4,1.9
671,Short,1,2026-04-07 13:57:59+00:00,2026-04-07 14:11:59+00:00,24163.5,24031.5,ShortAtHighPivot,PivotExitShort,262.1,1.9
672,Long,1,2026-04-07 14:11:59+00:00,2026-04-07 14:28:59+00:00,24031.5,24088.0,LongAtLowPivot,PivotExitLong,111.1,1.9
673,Short,1,2026-04-07 14:28:59+00:00,2026-04-07 14:34:59+00:00,24088.0,24137.25,ShortAtHighPivot,PivotExitShort,-100.4,1.9
674,Long,1,2026-04-07 14:34:59+00:00,2026-04-07 14:36:59+00:00,24137.25,24104.5,LongAtLowPivot,PivotExitLong,-67.4,1.9
675,Short,1,2026-04-07 14:36:59+00:00,2026-04-07 14:47:59+00:00,24104.5,24092.0,ShortAtHighPivot,PivotExitShort,23.1,1.9
676,Long,1,2026-04-07 14:47:59+00:00,2026-04-07 14:52:59+00:00,24092.0,24053.25,LongAtLowPivot,PivotExitLong,-79.4,1.9
677,Short,1,2026-04-07 14:52:59+00:00,2026-04-07 15:11:59+00:00,24053.25,23989.75,ShortAtHighPivot,PivotExitShort,125.1,1.9
678,Long,1,2026-04-07 15:11:59+00:00,2026-04-07 15:19:59+00:00,23989.75,24035.25,LongAtLowPivot,PivotExitLong,89.1,1.9
679,Short,1,2026-04-07 15:19:59+00:00,2026-04-07 15:30:59+00:00,24035.25,24066.5,ShortAtHighPivot,PivotExitShort,-64.4,1.9
680,Long,1,2026-04-07 15:30:59+00:00,2026-04-07 15:40:59+00:00,24066.5,24056.0,LongAtLowPivot,PivotExitLong,-22.9,1.9
681,Short,1,2026-04-07 15:40:59+00:00,2026-04-07 15:55:59+00:00,24056.0,24084.0,ShortAtHighPivot,PivotExitShort,-57.9,1.9
682,Long,1,2026-04-07 15:55:59+00:00,2026-04-07 16:09:59+00:00,24084.0,24154.0,LongAtLowPivot,PivotExitLong,138.1,1.9
683,Short,1,2026-04-07 16:09:59+00:00,2026-04-07 16:17:59+00:00,24154.0,24177.75,ShortAtHighPivot,PivotExitShort,-49.4,1.9
684,Long,1,2026-04-07 16:17:59+00:00,2026-04-07 17:00:59+00:00,24177.75,24202.0,LongAtLowPivot,PivotExitLong,46.6,1.9
685,Short,1,2026-04-07 17:00:59+00:00,2026-04-07 17:33:59+00:00,24202.0,24213.5,ShortAtHighPivot,PivotExitShort,-24.9,1.9
686,Long,1,2026-04-07 17:33:59+00:00,2026-04-07 17:41:59+00:00,24213.5,24239.75,LongAtLowPivot,PivotExitLong,50.6,1.9
687,Short,1,2026-04-07 17:41:59+00:00,2026-04-07 17:54:59+00:00,24239.75,24248.0,ShortAtHighPivot,PivotExitShort,-18.4,1.9
688,Long,1,2026-04-07 17:54:59+00:00,2026-04-07 18:07:59+00:00,24248.0,24214.0,LongAtLowPivot,PivotExitLong,-69.9,1.9
689,Short,1,2026-04-07 18:07:59+00:00,2026-04-07 19:03:59+00:00,24214.0,24120.75,ShortAtHighPivot,PivotExitShort,184.6,1.9
690,Long,1,2026-04-07 19:03:59+00:00,2026-04-07 19:08:59+00:00,24120.75,24087.0,LongAtLowPivot,PivotExitLong,-69.4,1.9
691,Short,1,2026-04-07 19:08:59+00:00,2026-04-07 19:12:59+00:00,24087.0,24120.75,ShortAtHighPivot,PivotExitShort,-69.4,1.9
692,Long,1,2026-04-07 19:12:59+00:00,2026-04-07 19:24:59+00:00,24120.75,24208.5,LongAtLowPivot,PivotExitLong,173.6,1.9
693,Short,1,2026-04-07 19:24:59+00:00,2026-04-07 19:45:59+00:00,24208.5,24240.75,ShortAtHighPivot,PivotExitShort,-66.4,1.9
694,Long,1,2026-04-07 19:45:59+00:00,2026-04-07 19:50:59+00:00,24240.75,24285.75,LongAtLowPivot,PivotExitLong,88.1,1.9
695,Short,1,2026-04-07 19:50:59+00:00,2026-04-07 19:52:59+00:00,24285.75,24329.25,ShortAtHighPivot,PivotExitShort,-88.9,1.9
696,Long,1,2026-04-07 19:52:59+00:00,2026-04-07 20:07:59+00:00,24329.25,24364.0,LongAtLowPivot,PivotExitLong,67.6,1.9
697,Short,1,2026-04-07 20:07:59+00:00,2026-04-07 20:10:59+00:00,24364.0,24393.0,ShortAtHighPivot,PivotExitShort,-59.9,1.9
698,Long,1,2026-04-07 20:10:59+00:00,2026-04-07 20:24:59+00:00,24393.0,24362.5,LongAtLowPivot,PivotExitLong,-62.9,1.9
699,Short,1,2026-04-07 20:24:59+00:00,2026-04-07 20:55:59+00:00,24362.5,24403.0,ShortAtHighPivot,EodExitShort,-82.9,1.9
700,Short,1,2026-04-08 00:07:59+00:00,2026-04-08 00:14:59+00:00,25046.0,25065.25,ShortAtHighPivot,PivotExitShort,-40.4,1.9
701,Long,1,2026-04-08 00:14:59+00:00,2026-04-08 00:29:59+00:00,25065.25,25035.5,LongAtLowPivot,PivotExitLong,-61.4,1.9
702,Short,1,2026-04-08 00:29:59+00:00,2026-04-08 00:39:59+00:00,25035.5,25046.75,ShortAtHighPivot,PivotExitShort,-24.4,1.9
703,Long,1,2026-04-08 00:39:59+00:00,2026-04-08 01:20:59+00:00,25046.75,25064.25,LongAtLowPivot,PivotExitLong,33.1,1.9
704,Short,1,2026-04-08 01:20:59+00:00,2026-04-08 01:36:59+00:00,25064.25,25090.0,ShortAtHighPivot,PivotExitShort,-53.4,1.9
705,Long,1,2026-04-08 01:36:59+00:00,2026-04-08 04:55:59+00:00,25090.0,25122.5,LongAtLowPivot,PivotExitLong,63.1,1.9
706,Short,1,2026-04-08 04:55:59+00:00,2026-04-08 05:25:59+00:00,25122.5,25150.0,ShortAtHighPivot,PivotExitShort,-56.9,1.9
707,Long,1,2026-04-08 05:25:59+00:00,2026-04-08 06:26:59+00:00,25150.0,25165.0,LongAtLowPivot,PivotExitLong,28.1,1.9
708,Short,1,2026-04-08 06:26:59+00:00,2026-04-08 07:23:59+00:00,25165.0,25176.5,ShortAtHighPivot,PivotExitShort,-24.9,1.9
709,Long,1,2026-04-08 07:23:59+00:00,2026-04-08 07:31:59+00:00,25176.5,25156.5,LongAtLowPivot,PivotExitLong,-41.9,1.9
710,Short,1,2026-04-08 07:31:59+00:00,2026-04-08 08:17:59+00:00,25156.5,25166.5,ShortAtHighPivot,PivotExitShort,-21.9,1.9
711,Long,1,2026-04-08 08:17:59+00:00,2026-04-08 08:44:59+00:00,25166.5,25151.5,LongAtLowPivot,PivotExitLong,-31.9,1.9
712,Short,1,2026-04-08 08:44:59+00:00,2026-04-08 08:49:59+00:00,25151.5,25181.75,ShortAtHighPivot,PivotExitShort,-62.4,1.9
713,Long,1,2026-04-08 08:49:59+00:00,2026-04-08 09:34:59+00:00,25181.75,25210.5,LongAtLowPivot,PivotExitLong,55.6,1.9
714,Short,1,2026-04-08 09:34:59+00:00,2026-04-08 10:29:59+00:00,25210.5,25218.25,ShortAtHighPivot,PivotExitShort,-17.4,1.9
715,Long,1,2026-04-08 10:29:59+00:00,2026-04-08 11:02:59+00:00,25218.25,25193.0,LongAtLowPivot,PivotExitLong,-52.4,1.9
716,Short,1,2026-04-08 11:02:59+00:00,2026-04-08 11:25:59+00:00,25193.0,25213.75,ShortAtHighPivot,PivotExitShort,-43.4,1.9
717,Long,1,2026-04-08 11:25:59+00:00,2026-04-08 12:20:59+00:00,25213.75,25207.25,LongAtLowPivot,PivotExitLong,-14.9,1.9
718,Short,1,2026-04-08 12:20:59+00:00,2026-04-08 12:28:59+00:00,25207.25,25187.25,ShortAtHighPivot,PivotExitShort,38.1,1.9
719,Long,1,2026-04-08 12:28:59+00:00,2026-04-08 13:21:59+00:00,25187.25,25204.75,LongAtLowPivot,PivotExitLong,33.1,1.9
720,Short,1,2026-04-08 13:21:59+00:00,2026-04-08 13:26:59+00:00,25204.75,25222.25,ShortAtHighPivot,PivotExitShort,-36.9,1.9
721,Long,1,2026-04-08 13:26:59+00:00,2026-04-08 13:31:59+00:00,25222.25,25184.75,LongAtLowPivot,PivotExitLong,-76.9,1.9
722,Short,1,2026-04-08 13:31:59+00:00,2026-04-08 13:36:59+00:00,25184.75,25171.5,ShortAtHighPivot,PivotExitShort,24.6,1.9
723,Long,1,2026-04-08 13:36:59+00:00,2026-04-08 13:40:59+00:00,25171.5,25123.25,LongAtLowPivot,PivotExitLong,-98.4,1.9
724,Short,1,2026-04-08 13:40:59+00:00,2026-04-08 13:47:59+00:00,25123.25,25147.5,ShortAtHighPivot,PivotExitShort,-50.4,1.9
725,Long,1,2026-04-08 13:47:59+00:00,2026-04-08 13:52:59+00:00,25147.5,25085.5,LongAtLowPivot,PivotExitLong,-125.9,1.9
726,Short,1,2026-04-08 13:52:59+00:00,2026-04-08 14:58:59+00:00,25085.5,24972.75,ShortAtHighPivot,PivotExitShort,223.6,1.9
727,Long,1,2026-04-08 14:58:59+00:00,2026-04-08 15:10:59+00:00,24972.75,24990.75,LongAtLowPivot,PivotExitLong,34.1,1.9
728,Short,1,2026-04-08 15:10:59+00:00,2026-04-08 15:15:59+00:00,24990.75,25022.25,ShortAtHighPivot,PivotExitShort,-64.9,1.9
729,Long,1,2026-04-08 15:15:59+00:00,2026-04-08 16:15:59+00:00,25022.25,25081.5,LongAtLowPivot,PivotExitLong,116.6,1.9
730,Short,1,2026-04-08 16:15:59+00:00,2026-04-08 16:33:59+00:00,25081.5,25104.0,ShortAtHighPivot,PivotExitShort,-46.9,1.9
731,Long,1,2026-04-08 16:33:59+00:00,2026-04-08 17:13:59+00:00,25104.0,25120.0,LongAtLowPivot,PivotExitLong,30.1,1.9
732,Short,1,2026-04-08 17:13:59+00:00,2026-04-08 18:02:59+00:00,25120.0,25107.75,ShortAtHighPivot,PivotExitShort,22.6,1.9
733,Long,1,2026-04-08 18:02:59+00:00,2026-04-08 18:19:59+00:00,25107.75,25078.25,LongAtLowPivot,PivotExitLong,-60.9,1.9
734,Short,1,2026-04-08 18:19:59+00:00,2026-04-08 19:09:59+00:00,25078.25,24980.0,ShortAtHighPivot,PivotExitShort,194.6,1.9
735,Long,1,2026-04-08 19:09:59+00:00,2026-04-08 19:20:59+00:00,24980.0,24979.0,LongAtLowPivot,PivotExitLong,-3.9,1.9
736,Short,1,2026-04-08 19:20:59+00:00,2026-04-08 19:33:59+00:00,24979.0,24992.5,ShortAtHighPivot,PivotExitShort,-28.9,1.9
737,Long,1,2026-04-08 19:33:59+00:00,2026-04-08 20:06:59+00:00,24992.5,25060.5,LongAtLowPivot,PivotExitLong,134.1,1.9
738,Short,1,2026-04-08 20:06:59+00:00,2026-04-08 20:55:59+00:00,25060.5,25038.5,ShortAtHighPivot,EodExitShort,42.1,1.9
739,Long,1,2026-04-09 01:51:59+00:00,2026-04-09 03:47:59+00:00,25018.25,25011.25,LongAtLowPivot,PivotExitLong,-15.9,1.9
740,Short,1,2026-04-09 03:47:59+00:00,2026-04-09 05:20:59+00:00,25011.25,25025.25,ShortAtHighPivot,PivotExitShort,-29.9,1.9
741,Long,1,2026-04-09 05:20:59+00:00,2026-04-09 06:50:59+00:00,25025.25,25022.75,LongAtLowPivot,PivotExitLong,-6.9,1.9
742,Short,1,2026-04-09 06:50:59+00:00,2026-04-09 08:39:59+00:00,25022.75,24985.25,ShortAtHighPivot,PivotExitShort,73.1,1.9
743,Long,1,2026-04-09 08:39:59+00:00,2026-04-09 09:02:59+00:00,24985.25,24967.5,LongAtLowPivot,PivotExitLong,-37.4,1.9
744,Short,1,2026-04-09 09:02:59+00:00,2026-04-09 09:14:59+00:00,24967.5,24998.75,ShortAtHighPivot,PivotExitShort,-64.4,1.9
745,Long,1,2026-04-09 09:14:59+00:00,2026-04-09 10:58:59+00:00,24998.75,24992.25,LongAtLowPivot,PivotExitLong,-14.9,1.9
746,Short,1,2026-04-09 10:58:59+00:00,2026-04-09 11:40:59+00:00,24992.25,25016.0,ShortAtHighPivot,PivotExitShort,-49.4,1.9
747,Long,1,2026-04-09 11:40:59+00:00,2026-04-09 13:33:59+00:00,25016.0,25048.0,LongAtLowPivot,PivotExitLong,62.1,1.9
748,Short,1,2026-04-09 13:33:59+00:00,2026-04-09 13:39:59+00:00,25048.0,25060.5,ShortAtHighPivot,PivotExitShort,-26.9,1.9
749,Long,1,2026-04-09 13:39:59+00:00,2026-04-09 13:51:59+00:00,25060.5,25051.0,LongAtLowPivot,PivotExitLong,-20.9,1.9
750,Short,1,2026-04-09 13:51:59+00:00,2026-04-09 14:06:59+00:00,25051.0,25048.0,ShortAtHighPivot,PivotExitShort,4.1,1.9
751,Long,1,2026-04-09 14:06:59+00:00,2026-04-09 14:10:59+00:00,25048.0,25015.5,LongAtLowPivot,PivotExitLong,-66.9,1.9
752,Short,1,2026-04-09 14:10:59+00:00,2026-04-09 14:46:59+00:00,25015.5,25009.5,ShortAtHighPivot,PivotExitShort,10.1,1.9
753,Long,1,2026-04-09 14:46:59+00:00,2026-04-09 15:28:59+00:00,25009.5,25058.0,LongAtLowPivot,PivotExitLong,95.1,1.9
754,Short,1,2026-04-09 15:28:59+00:00,2026-04-09 15:33:59+00:00,25058.0,25126.25,ShortAtHighPivot,PivotExitShort,-138.4,1.9
755,Long,1,2026-04-09 15:33:59+00:00,2026-04-09 15:39:59+00:00,25126.25,25096.75,LongAtLowPivot,PivotExitLong,-60.9,1.9
756,Short,1,2026-04-09 15:39:59+00:00,2026-04-09 15:41:59+00:00,25096.75,25127.25,ShortAtHighPivot,PivotExitShort,-62.9,1.9
