**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,parent_phrase_idx,shape_class
2025_04_15,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9443864400439176,26.8951746078012,1744737300,1744743900,110.0,6,STEEP_CONVEX_DOWN
2025_04_15,IS,1,NOISE,NONE,0.4620483456313752,14.811521465104825,1744743900,1744748105,70.1,6,NOISE
2025_04_15,IS,2,STEEP_LINEAR_DOWN,NONE,0.9510454534805072,32.673764979915134,1744748105,1744761595,224.8,6,STEEP_LINEAR_DOWN
2025_04_16,IS,0,NOISE,NONE,-2.0,16.544537538414204,1744761600,1744765460,64.3,0,NOISE
2025_04_16,IS,0,STEEP_LINEAR_UP,NONE,0.9018131881090248,17.05727732137254,1744767295,1744767900,10.1,1,STEEP_LINEAR_UP
2025_04_16,IS,0,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.894648448038603,9.647176429149685,1744767900,1744777805,165.1,2,GENTLE_CONCAVE_DOWN
2025_04_16,IS,0,STEEP_LINEAR_DOWN,NONE,0.9120601689300164,22.00718980400497,1744777805,1744786345,142.3,3,STEEP_LINEAR_DOWN
2025_04_16,IS,1,NOISE,NONE,0.5900711510372942,18.04527537137996,1744786345,1744792800,107.6,3,NOISE
2025_04_16,IS,2,FLATLINE,NONE,0.0,82.01835760175031,1744792800,1744793100,5.0,3,FLATLINE
2025_04_16,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9020341472886276,44.05063122588864,1744793100,1744798270,86.2,4,STEEP_CONCAVE_UP
2025_04_16,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8590165330061985,13.29097829951915,1744798270,1744805100,113.8,4,GENTLE_CONVEX_DOWN
2025_04_16,IS,2,NOISE,NONE,0.8130928716819297,10.972724717102622,1744805100,1744805875,12.9,4,NOISE
2025_04_16,IS,0,STEEP_LINEAR_DOWN,NONE,0.9403429750136972,25.981829457502357,1744805875,1744815300,157.1,5,STEEP_LINEAR_DOWN
2025_04_16,IS,1,NOISE,NONE,0.7733640683459484,32.55471753432528,1744815300,1744820100,80.0,5,NOISE
2025_04_16,IS,2,STEEP_LINEAR_DOWN,NONE,0.9515933886683065,43.172199896705095,1744820100,1744834200,235.0,5,STEEP_LINEAR_DOWN
2025_04_16,IS,3,NOISE,NONE,0.8182441561829605,39.53488196131386,1744834200,1744842750,142.5,5,NOISE
2025_04_16,IS,0,FLATLINE,NONE,0.0,14.864447519473652,1744842750,1744847395,77.4,6,FLATLINE
2025_04_16,IS,1,STEEP_LINEAR_UP,NONE,0.8851471206705646,20.961833877994582,1744847395,1744847995,10.0,6,STEEP_LINEAR_UP
2025_04_17,IS,0,NOISE,NONE,-2.0,9.885769502680247,1744848000,1744852005,66.8,0,NOISE
2025_04_17,IS,0,GENTLE_LINEAR_UP,NONE,0.9847763131515196,12.373937883602537,1744853900,1744879500,426.7,1,GENTLE_LINEAR_UP
2025_04_17,IS,1,STEEP_CONVEX_DOWN,SYMMETRIC,0.964021737713189,17.03290508517209,1744879500,1744882365,47.8,1,STEEP_CONVEX_DOWN
2025_04_17,IS,0,GENTLE_LINEAR_DOWN,NONE,0.8858393221468015,15.47378390001066,1744882365,1744892160,163.2,2,GENTLE_LINEAR_DOWN
2025_04_17,IS,1,NOISE,NONE,0.4973346209604481,20.54156838761745,1744892160,1744896305,69.1,2,NOISE
2025_04_17,IS,2,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9356056619842644,41.58774960050263,1744896305,1744904700,139.9,2,STEEP_CONVEX_DOWN
2025_04_17,IS,3,GENTLE_LINEAR_UP,NONE,0.8633156401553204,32.07924155237766,1744904700,1744911000,105.0,2,GENTLE_LINEAR_UP
2025_04_17,IS,0,NOISE,NONE,0.8029016921503938,28.060590823055826,1744911000,1744917300,105.0,3,NOISE
2025_04_17,IS,1,STEEP_CONVEX_DOWN,SYMMETRIC,0.9772024971092548,27.478710744277187,1744917300,1744920000,45.0,3,STEEP_CONVEX_DOWN
2025_04_17,IS,0,STEEP_LINEAR_UP,NONE,0.9925088079017332,18.24025537087944,1744920000,1744923595,59.9,4,STEEP_LINEAR_UP
2025_04_20,IS,0,NOISE,NONE,-2.0,10.424822961432792,1745186400,1745190820,73.7,0,NOISE
2025_04_21,IS,0,NOISE,NONE,-2.0,13.077345052529257,1745193600,1745197485,64.8,0,NOISE
2025_04_21,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9064890263337524,16.28525245928368,1745199280,1745210100,180.3,1,GENTLE_LINEAR_DOWN
2025_04_21,IS,1,NOISE,NONE,0.8353772070956786,8.247198866641194,1745210100,1745217465,122.8,1,NOISE
2025_04_21,IS,0,STEEP_LINEAR_DOWN,NONE,0.990541989805843,13.19459210918567,1745217465,1745219700,37.2,2,STEEP_LINEAR_DOWN
2025_04_21,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9291570520953198,11.48497918978556,1745219700,1745226475,112.9,3,GENTLE_CONVEX_DOWN
2025_04_21,IS,1,FLATLINE,NONE,0.7557842927618419,8.368731331874736,1745226475,1745226900,7.1,3,FLATLINE
2025_04_21,IS,2,NOISE,NONE,0.3261071199892392,11.688927050979602,1745226900,1745231705,80.1,3,NOISE
2025_04_21,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.8911423471403193,10.901955394421174,1745231705,1745233945,37.3,3,GENTLE_CONVEX_UP
2025_04_21,IS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9162908517687636,22.074766724169304,1745233945,1745235000,17.6,4,STEEP_CONCAVE_DOWN
2025_04_21,IS,0,NOISE,NONE,0.7930743495153364,20.99449308402844,1745235000,1745240300,88.3,5,NOISE
2025_04_21,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9261441602400124,14.01053808632968,1745240300,1745242905,43.4,5,GENTLE_LINEAR_DOWN
2025_04_21,IS,2,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.986490201583658,27.87635086059447,1745242905,1745262300,323.2,5,STEEP_CONVEX_DOWN
2025_04_21,IS,3,STEEP_CONVEX_UP,SYMMETRIC,0.961744737934246,35.06114633733412,1745262300,1745266500,70.0,5,STEEP_CONVEX_UP
2025_04_21,IS,0,NOISE,NONE,0.7295618247832611,14.443170797237032,1745266500,1745274900,140.0,6,NOISE
2025_04_21,IS,1,GENTLE_LINEAR_UP,NONE,0.8870623490032546,11.39221677310401,1745274900,1745278965,67.8,6,GENTLE_LINEAR_UP
2025_04_21,IS,2,STEEP_LINEAR_UP,NONE,0.9566461793112172,19.187694033933177,1745278965,1745279995,17.2,6,STEEP_LINEAR_UP
2025_04_22,IS,0,NOISE,NONE,-2.0,5.756501881494631,1745280000,1745284095,68.2,0,NOISE
2025_04_22,IS,0,NOISE,NONE,0.3930375123453185,14.238141286088036,1745285880,1745290220,72.3,1,NOISE
2025_04_22,IS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9743292537328968,9.522119882688022,1745290220,1745291700,24.7,1,STEEP_CONCAVE_DOWN
2025_04_22,IS,0,NOISE,NONE,0.4030263223770221,10.84331048106335,1745291700,1745303400,195.0,2,NOISE
2025_04_22,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9001422958296553,24.41793988883625,1745303400,1745309700,105.0,3,STEEP_CONCAVE_UP
2025_04_22,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9243709556961168,15.38802105407118,1745309700,1745312400,45.0,3,GENTLE_CONVEX_UP
2025_04_22,IS,2,NOISE,NONE,0.4269158993324073,8.597224056485253,1745312400,1745316940,75.7,3,NOISE
2025_04_22,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9604725943743492,5.947320965975319,1745316940,1745318335,23.2,3,GENTLE_LINEAR_DOWN
2025_04_22,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8652692815788873,9.516642305271953,1745318335,1745325900,126.1,4,GENTLE_CONVEX_DOWN
2025_04_22,IS,1,STEEP_LINEAR_UP,NONE,0.9875392989609216,18.78741256907848,1745325900,1745327700,30.0,4,STEEP_LINEAR_UP
2025_04_22,IS,0,STEEP_LINEAR_UP,NONE,0.960279712202174,33.071813955531404,1745327700,1745343000,255.0,5,STEEP_LINEAR_UP
2025_04_22,IS,1,STEEP_LINEAR_DOWN,NONE,0.9866447473970248,75.88695933288926,1745343000,1745344800,30.0,5,STEEP_LINEAR_DOWN
2025_04_22,IS,0,STEEP_LINEAR_UP,NONE,0.9748600748101832,30.771572591146867,1745344800,1745349300,75.0,6,STEEP_LINEAR_UP
2025_04_22,IS,0,NOISE,NONE,0.5110705409169679,44.14344014134513,1745349300,1745353500,70.0,7,NOISE
2025_04_22,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.851145512561719,12.46719575158322,1745353500,1745354800,21.7,7,GENTLE_CONCAVE_UP
2025_04_22,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.9589677295374834,62.660947978294864,1745354800,1745366395,193.2,8,STEEP_CONCAVE_UP
2025_04_23,IS,0,NOISE,NONE,-2.0,22.273255329057363,1745366400,1745370130,62.2,0,NOISE
2025_04_23,IS,0,NOISE,NONE,0.7255204294890342,19.802788140415974,1745372055,1745377310,87.6,1,NOISE
2025_04_23,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9761931426148648,12.659362183401065,1745377310,1745382605,88.2,1,GENTLE_CONVEX_UP
2025_04_23,IS,0,FLATLINE,NONE,0.2853539448897483,10.981146294159378,1745382605,1745387700,84.9,2,FLATLINE
2025_04_23,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8643648657274657,10.122416052516837,1745387700,1745392990,88.2,2,GENTLE_CONCAVE_UP
2025_04_23,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.9433101793499572,9.514593505212568,1745392990,1745394170,19.7,2,GENTLE_CONVEX_UP
2025_04_23,IS,3,STEEP_CONCAVE_UP,FRONT_SKEWED,0.95677714039837,14.273403845584031,1745394170,1745402295,135.4,2,STEEP_CONCAVE_UP
2025_04_23,IS,4,STEEP_CONVEX_UP,BACK_SKEWED,0.97437286709463,12.43138708706276,1745402295,1745403900,26.8,2,STEEP_CONVEX_UP
2025_04_23,IS,5,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8838539268992807,19.00452441025188,1745403900,1745409630,95.5,2,GENTLE_CONCAVE_UP
2025_04_23,IS,6,STEEP_CONVEX_UP,BACK_SKEWED,0.9307558118828534,17.72599235360527,1745409630,1745412315,44.8,2,STEEP_CONVEX_UP
2025_04_23,IS,7,STEEP_LINEAR_UP,NONE,0.9311493158845144,32.99070814285137,1745412315,1745422200,164.8,2,STEEP_LINEAR_UP
2025_04_23,IS,8,STEEP_LINEAR_DOWN,NONE,0.9929921147043008,63.89443904612584,1745422200,1745424900,45.0,2,STEEP_LINEAR_DOWN
2025_04_23,IS,0,NOISE,NONE,0.8128567895001515,34.60562877773412,1745424900,1745433000,135.0,3,NOISE
2025_04_23,IS,1,STEEP_CONVEX_DOWN,BACK_SKEWED,0.8885785793433583,29.585741242759337,1745433000,1745440500,125.0,3,STEEP_CONVEX_DOWN
2025_04_23,IS,2,NOISE,NONE,0.7794045547983309,40.84167003485842,1745440500,1745447325,113.8,3,NOISE
2025_04_23,IS,3,GENTLE_CONVEX_UP,SYMMETRIC,0.8785869315686923,25.247122026315367,1745447325,1745451040,61.9,3,GENTLE_CONVEX_UP
2025_04_23,IS,4,FLATLINE,NONE,0.0,9.89314387657942,1745451040,1745451900,14.3,3,FLATLINE
2025_04_23,IS,0,GENTLE_LINEAR_UP,NONE,0.8996189611973836,9.557599815382286,1745451900,1745452795,14.9,4,GENTLE_LINEAR_UP
2025_04_24,IS,0,NOISE,NONE,-2.0,7.674532876676981,1745452800,1745456785,66.4,0,NOISE
2025_04_24,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9755072806009798,12.412293457358109,1745458635,1745470800,202.8,1,GENTLE_CONVEX_DOWN
2025_04_24,IS,1,FLATLINE,NONE,0.0,15.839450772561236,1745470805,1745471100,4.9,1,FLATLINE
2025_04_24,IS,2,NOISE,NONE,0.5464330607372468,11.82714872444932,1745471100,1745474845,62.4,1,NOISE
2025_04_24,IS,3,FLATLINE,NONE,0.0,17.371222765739066,1745474845,1745479215,72.8,1,FLATLINE
2025_04_24,IS,0,STEEP_LINEAR_DOWN,NONE,0.8706706786673123,11.09043336933413,1745479215,1745479800,9.8,2,STEEP_LINEAR_DOWN
2025_04_24,IS,0,STEEP_CONVEX_DOWN,SYMMETRIC,0.952763614567228,18.169226460573785,1745479800,1745488055,137.6,3,STEEP_CONVEX_DOWN
2025_04_24,IS,1,STEEP_LINEAR_UP,NONE,0.994743247686632,17.430899331262484,1745488055,1745491655,60.0,3,STEEP_LINEAR_UP
2025_04_24,IS,0,NOISE,NONE,0.5885660183051261,27.469115457398413,1745491655,1745496085,73.8,4,NOISE
2025_04_24,IS,1,FLATLINE,BACK_SKEWED,0.8623033846421253,11.559743054268472,1745496085,1745496385,5.0,4,FLATLINE
2025_04_24,IS,2,STEEP_LINEAR_UP,NONE,0.981487781858332,22.66244005678828,1745496385,1745497800,23.6,4,STEEP_LINEAR_UP
2025_04_24,IS,3,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9697348629015572,25.429768790436157,1745497800,1745523000,420.0,4,STEEP_CONCAVE_UP
2025_04_24,IS,4,STEEP_CONVEX_UP,BACK_SKEWED,0.9442523294969164,26.871103378372545,1745523000,1745525400,40.0,4,STEEP_CONVEX_UP
2025_04_24,IS,5,STEEP_LINEAR_UP,NONE,0.9782697665737752,14.90203240901898,1745525400,1745539195,229.9,4,STEEP_LINEAR_UP
2025_04_25,IS,0,NOISE,NONE,-2.0,11.392963049556965,1745539200,1745543140,65.7,0,NOISE
2025_04_25,IS,0,STEEP_LINEAR_DOWN,NONE,0.9739616861918404,18.23787568566505,1745544885,1745547300,40.2,1,STEEP_LINEAR_DOWN
2025_04_25,IS,0,NOISE,NONE,0.8120779880032757,13.707622719648624,1745547300,1745552700,90.0,2,NOISE
2025_04_25,IS,1,STEEP_LINEAR_UP,NONE,0.970718778958232,21.77540923873672,1745552700,1745555745,50.8,2,STEEP_LINEAR_UP
2025_04_25,IS,0,STEEP_LINEAR_DOWN,NONE,0.8894454242355194,26.40876330674664,1745555745,1745556300,9.2,3,STEEP_LINEAR_DOWN
2025_04_25,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8552322579119895,11.867947643411757,1745556600,1745562000,90.0,4,GENTLE_CONVEX_DOWN
2025_04_25,IS,1,GENTLE_LINEAR_UP,NONE,0.9668931488089882,14.634311155811805,1745562000,1745565585,59.8,4,GENTLE_LINEAR_UP
2025_04_25,IS,0,NOISE,NONE,0.765221568255567,16.98424711771897,1745565585,1745570935,89.2,5,NOISE
2025_04_25,IS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9683563564491556,11.036695631298604,1745570935,1745572200,21.1,5,STEEP_CONCAVE_DOWN
2025_04_25,IS,2,STEEP_LINEAR_DOWN,NONE,0.928509279517334,24.95339998978377,1745572200,1745583300,185.0,5,STEEP_LINEAR_DOWN
2025_04_25,IS,3,FLATLINE,NONE,0.0,12.460002607674689,1745583300,1745586950,60.8,5,FLATLINE
2025_04_25,IS,4,STEEP_LINEAR_UP,NONE,0.9620958054394394,24.60458044050718,1745586950,1745590500,59.2,5,STEEP_LINEAR_UP
2025_04_25,IS,0,STEEP_LINEAR_UP,NONE,0.9361407789469892,31.00000813200226,1745590500,1745604900,240.0,6,STEEP_LINEAR_UP
2025_04_25,IS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.9673188674894876,27.30343234023428,1745604900,1745607300,40.0,6,STEEP_CONVEX_UP
2025_04_25,IS,2,NOISE,NONE,0.6774426749890253,15.857685044739556,1745607300,1745610600,55.0,6,NOISE
2025_04_25,IS,3,STEEP_CONVEX_UP,BACK_SKEWED,0.961649422420998,25.43325094238168,1745610600,1745612400,30.0,6,STEEP_CONVEX_UP
2025_04_25,IS,4,STEEP_CONCAVE_UP,SYMMETRIC,0.9701966485655478,16.534621282052566,1745612400,1745614795,39.9,6,STEEP_CONCAVE_UP
2025_04_27,IS,0,NOISE,NONE,-2.0,13.867787645784698,1745791200,1745795360,69.3,0,NOISE
2025_04_27,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8763440772957258,9.061395534015352,1745797940,1745798395,7.6,1,GENTLE_CONCAVE_UP
2025_04_28,IS,0,NOISE,NONE,-2.0,12.78060984500352,1745798400,1745802585,69.8,0,NOISE
2025_04_28,IS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.962977179509774,10.084661492321583,1745804485,1745808305,63.7,1,STEEP_CONVEX_UP
2025_04_28,IS,0,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9625759030559884,10.30851576597326,1745808305,1745811000,44.9,2,STEEP_CONCAVE_DOWN
2025_04_28,IS,0,NOISE,NONE,0.601170157546413,6.054180413317559,1745811000,1745817140,102.3,3,NOISE
2025_04_28,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9601748598877456,9.032708725500608,1745817140,1745821800,77.7,3,GENTLE_CONVEX_UP
2025_04_28,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9196433977392762,13.423249229050578,1745821800,1745827770,99.5,4,GENTLE_CONCAVE_UP
2025_04_28,IS,1,NOISE,NONE,0.5809072041175681,11.9230777475633,1745827770,1745841000,220.5,4,NOISE
2025_04_28,IS,2,FLATLINE,NONE,0.0,14.020457873479934,1745841000,1745844465,57.8,4,FLATLINE
2025_04_28,IS,0,STEEP_LINEAR_UP,NONE,0.9874768537245542,16.125489940680815,1745844465,1745846100,27.2,5,STEEP_LINEAR_UP
2025_04_28,IS,0,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9112465470847608,29.986459285477327,1745846100,1745851500,90.0,6,GENTLE_CONCAVE_DOWN
2025_04_28,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9528298534916624,28.53468752104528,1745851500,1745863200,195.0,7,STEEP_CONVEX_DOWN
2025_04_28,IS,1,STEEP_LINEAR_UP,NONE,0.9911605600283366,25.813478673245264,1745863200,1745866800,60.0,7,STEEP_LINEAR_UP
2025_04_28,IS,0,STEEP_CONCAVE_UP,SYMMETRIC,0.919304381598122,24.26006771451735,1745866800,1745873155,105.9,8,STEEP_CONCAVE_UP
2025_04_28,IS,1,NOISE,NONE,0.7701808420756197,7.088644185906113,1745873155,1745881945,146.5,8,NOISE
2025_04_28,IS,2,STEEP_LINEAR_UP,NONE,0.9846751198514228,10.33188301131768,1745881945,1745884795,47.5,8,STEEP_LINEAR_UP
2025_04_29,IS,0,NOISE,NONE,-2.0,10.98929807345362,1745884800,1745889070,71.2,0,NOISE
2025_04_29,IS,0,NOISE,NONE,0.3601673739789541,12.942428584088626,1745890925,1745903700,212.9,1,NOISE
2025_04_29,IS,0,NOISE,NONE,0.7860186813379308,7.963524808911473,1745903700,1745910455,112.6,2,NOISE
2025_04_29,IS,1,STEEP_LINEAR_UP,NONE,0.9835842013164904,14.59654602152062,1745910455,1745912700,37.4,2,STEEP_LINEAR_UP
2025_04_29,IS,0,GENTLE_LINEAR_DOWN,NONE,0.8703443918621246,13.16134068736392,1745912700,1745923500,180.0,3,GENTLE_LINEAR_DOWN
2025_04_29,IS,0,NOISE,NONE,0.8264020471453012,26.76228852001453,1745923500,1745935800,205.0,4,NOISE
2025_04_29,IS,1,STEEP_LINEAR_UP,NONE,0.966041003138103,46.76823596041531,1745935800,1745937000,20.0,4,STEEP_LINEAR_UP
2025_04_29,IS,0,NOISE,NONE,0.7517494869719864,27.029341183818502,1745937000,1745942400,90.0,5,NOISE
2025_04_29,IS,1,STEEP_LINEAR_UP,NONE,0.9695706694636524,22.701135645829392,1745942400,1745943600,20.0,5,STEEP_LINEAR_UP
2025_04_29,IS,2,NOISE,NONE,0.6951367294988888,26.01491468836922,1745943600,1745949000,90.0,5,NOISE
2025_04_29,IS,3,STEEP_CONCAVE_UP,SYMMETRIC,0.9240931093325122,22.24824234007308,1745949000,1745955000,100.0,5,STEEP_CONCAVE_UP
2025_04_29,IS,4,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.965420914826611,14.110938132932752,1745955000,1745965095,168.2,5,STEEP_CONCAVE_DOWN
2025_04_29,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9726687742756458,9.74043491880772,1745965095,1745971195,101.7,6,GENTLE_LINEAR_DOWN
2025_04_30,IS,0,NOISE,NONE,-2.0,13.86108978665274,1745971200,1745975030,63.8,0,NOISE
2025_04_30,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9092654205209668,8.33304398044649,1745977070,1745986205,152.2,1,GENTLE_CONVEX_DOWN
2025_04_30,IS,1,NOISE,NONE,0.5659029909059409,6.086111470179186,1745986205,1745991015,80.2,1,NOISE
2025_04_30,IS,2,FLATLINE,NONE,0.8609160647753273,8.02508026028293,1745991015,1745991500,8.1,1,FLATLINE
2025_04_30,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9284195145198696,9.301772913706897,1745991500,1745992085,9.8,1,GENTLE_CONCAVE_UP
2025_04_30,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.98220861139394,10.338463305984908,1745992085,1746003900,196.9,2,GENTLE_CONCAVE_UP
2025_04_30,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8623033846421252,7.975161174197584,1746003900,1746004315,6.9,2,GENTLE_CONVEX_UP
2025_04_30,IS,2,NOISE,NONE,0.5033808840012985,8.845465465287877,1746004315,1746009155,80.7,2,NOISE
2025_04_30,IS,3,STEEP_LINEAR_DOWN,NONE,0.977346245099027,12.919044797022114,1746009155,1746010490,22.2,2,STEEP_LINEAR_DOWN
2025_04_30,IS,0,STEEP_LINEAR_DOWN,NONE,0.9497148714885372,39.13326912601762,1746010490,1746024300,230.2,3,STEEP_LINEAR_DOWN
2025_04_30,IS,1,STEEP_LINEAR_UP,NONE,0.9976021368432498,30.438913303432656,1746024300,1746028800,75.0,3,STEEP_LINEAR_UP
2025_04_30,IS,0,NOISE,NONE,0.6642379583706615,22.76409070679038,1746028800,1746034500,95.0,4,NOISE
2025_04_30,IS,1,STEEP_CONCAVE_UP,SYMMETRIC,0.9249781062285772,30.200679239590045,1746034500,1746040500,100.0,4,STEEP_CONCAVE_UP
2025_04_30,IS,2,FLATLINE,NONE,0.0,17.44844551671348,1746040500,1746042300,30.0,4,FLATLINE
2025_04_30,IS,3,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9655299237773106,38.51418418210194,1746042300,1746057595,254.9,4,STEEP_CONCAVE_UP
2025_05_01,IS,0,NOISE,NONE,-2.0,4.13165551983744,1746057600,1746061505,65.1,0,NOISE
2025_05_01,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9476106372633968,10.068375243516977,1746063380,1746064360,16.3,1,GENTLE_LINEAR_DOWN
2025_05_01,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9680745313174122,5.356878326658866,1746064360,1746067635,54.6,2,GENTLE_CONVEX_UP
2025_05_01,IS,0,NOISE,NONE,0.6728851678111728,9.028047870920298,1746067635,1746076845,153.5,3,NOISE
2025_05_01,IS,1,GENTLE_LINEAR_DOWN,NONE,0.8591834195073965,10.629359146287737,1746076845,1746081900,84.2,3,GENTLE_LINEAR_DOWN
2025_05_01,IS,0,GENTLE_CONVEX_UP,FRONT_SKEWED,0.9647613693330068,11.150049725702438,1746081900,1746086400,75.0,4,GENTLE_CONVEX_UP
2025_05_01,IS,0,GENTLE_LINEAR_UP,NONE,0.9339313826956002,9.665036608646226,1746086400,1746097785,189.8,5,GENTLE_LINEAR_UP
2025_05_01,IS,1,FLATLINE,NONE,0.0,11.53171675255049,1746097785,1746101100,55.2,5,FLATLINE
2025_05_01,IS,2,NOISE,NONE,0.4733307019480072,9.7917729619534,1746101100,1746103200,35.0,5,NOISE
2025_05_01,IS,3,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9509736254209183,21.922897723754406,1746103200,1746104400,20.0,5,STEEP_CONCAVE_DOWN
2025_05_01,IS,0,NOISE,NONE,0.7650140058443536,25.681834300320727,1746104400,1746110700,105.0,6,NOISE
2025_05_01,IS,1,STEEP_LINEAR_UP,NONE,0.9877906870359656,40.77908366911503,1746110700,1746112500,30.0,6,STEEP_LINEAR_UP
2025_05_01,IS,0,STEEP_LINEAR_DOWN,NONE,0.8867222218610924,28.744756587942867,1746112500,1746120300,130.0,7,STEEP_LINEAR_DOWN
2025_05_01,IS,1,NOISE,NONE,0.8183061947275567,27.08371197505695,1746120300,1746122400,35.0,7,NOISE
2025_05_01,IS,0,NOISE,NONE,0.8062177656554322,17.403196183503223,1746122400,1746128100,95.0,8,NOISE
2025_05_01,IS,1,STEEP_CONCAVE_DOWN,BACK_SKEWED,0.9912469352607928,36.33043562820284,1746128100,1746130500,40.0,8,STEEP_CONCAVE_DOWN
2025_05_01,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9506006851660088,30.1790690472656,1746130500,1746141930,190.5,9,STEEP_CONVEX_DOWN
2025_05_01,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9113299756850244,12.3659529936405,1746141930,1746143995,34.4,9,GENTLE_CONCAVE_UP
2025_05_02,IS,0,NOISE,NONE,-2.0,39.06925787661696,1746144000,1746147665,61.1,0,NOISE
2025_05_02,IS,0,NOISE,NONE,0.5442737706232285,13.95755463907975,1746149460,1746154800,89.0,1,NOISE
2025_05_02,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9501137453702204,7.533463542927669,1746154800,1746163865,151.1,1,GENTLE_CONCAVE_UP
2025_05_02,IS,2,STEEP_LINEAR_DOWN,NONE,0.9920126971487936,11.78156920426006,1746163865,1746167045,53.0,1,STEEP_LINEAR_DOWN
2025_05_02,IS,0,NOISE,NONE,0.354571313044134,15.3704646934479,1746167045,1746170930,64.8,2,NOISE
2025_05_02,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8967788221104392,12.413519732823618,1746170930,1746174095,52.8,2,GENTLE_CONCAVE_DOWN
2025_05_02,IS,2,NOISE,NONE,0.6592114440042314,17.046720006169405,1746174095,1746180785,111.5,2,NOISE
2025_05_02,IS,3,STEEP_LINEAR_UP,NONE,0.9801991002940244,10.834079096998405,1746180785,1746182700,31.9,2,STEEP_LINEAR_UP
2025_05_02,IS,0,NOISE,NONE,0.6044346288010826,9.138641669386596,1746182700,1746189300,110.0,3,NOISE
2025_05_02,IS,1,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9791193607958836,24.828247535349547,1746189300,1746207300,300.0,3,STEEP_CONCAVE_UP
2025_05_02,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.9010568890784028,12.419634211070784,1746207300,1746210300,50.0,3,GENTLE_CONVEX_UP
2025_05_02,IS,3,NOISE,NONE,0.7311353186680939,17.28824947432967,1746210300,1746213600,55.0,3,NOISE
2025_05_02,IS,4,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9542219432967476,16.204729116049858,1746213600,1746215100,25.0,3,STEEP_CONVEX_DOWN
2025_05_02,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.958457274790732,15.697826067563598,1746215100,1746219595,74.9,4,GENTLE_CONVEX_DOWN
2025_05_04,IS,0,NOISE,NONE,-2.0,9.500827469557358,1746396000,1746400220,70.3,0,NOISE
