day,idx5s,ts,price,kind,prev_idx,next_idx,leg_in_pt,leg_out_pt
2026_01_26,9255,1769437965,25767.5,T,9231,9265,63.25,35.0
2026_01_26,9265,1769438015,25732.5,B,9255,9361,35.0,94.5
2026_01_26,9361,1769438495,25827.0,T,9265,9368,94.5,49.5
2026_01_26,9368,1769438530,25777.5,B,9361,9410,49.5,56.5
2026_01_26,9410,1769438740,25834.0,T,9368,9461,56.5,31.0
2026_01_26,9461,1769438995,25803.0,B,9410,9558,31.0,50.5
2026_01_26,9558,1769439480,25853.5,T,9461,9735,50.5,50.5
2026_01_26,9735,1769440365,25803.0,B,9558,9841,50.5,83.5
2026_01_26,9841,1769440895,25886.5,T,9735,9943,83.5,47.25
2026_01_26,9943,1769441405,25839.25,B,9841,10026,47.25,38.75
2026_01_26,10026,1769441820,25878.0,T,9943,10114,38.75,44.0
2026_01_26,10114,1769442260,25834.0,B,10026,10248,44.0,64.5
2026_01_26,10248,1769442930,25898.5,T,10114,10554,64.5,47.75
2026_01_26,10554,1769444460,25850.75,B,10248,10688,47.75,77.75
2026_01_26,10688,1769445130,25928.5,T,10554,10889,77.75,40.5
2026_01_26,10889,1769446135,25888.0,B,10688,11076,40.5,48.5
2026_01_26,11076,1769447070,25936.5,T,10889,11858,48.5,63.0
2026_01_26,11858,1769450980,25873.5,B,11076,12126,63.0,58.75
2026_01_26,12126,1769452320,25932.25,T,11858,13933,58.75,98.25
2026_01_26,13933,1769461355,25834.0,B,12126,14222,98.25,37.0
2026_01_26,14222,1769462840,25871.0,T,13933,14619,37.0,32.5
2026_01_27,2427,1769487085,26002.75,T,64,2886,127.75,30.75
2026_01_27,2886,1769490426,25972.0,B,2427,3435,30.75,56.25
2026_01_27,3435,1769493965,26028.25,T,2886,4971,56.25,61.25
2026_01_27,4971,1769503183,25967.0,B,3435,6893,61.25,76.0
2026_01_27,6893,1769514750,26043.0,T,4971,8677,76.0,87.75
2026_01_27,8677,1769524235,25955.25,B,6893,8698,87.75,57.25
2026_01_27,8698,1769524340,26012.5,T,8677,8771,57.25,95.25
2026_01_27,8771,1769524705,25917.25,B,8698,8816,95.25,66.5
2026_01_27,8816,1769524930,25983.75,T,8771,8844,66.5,39.75
2026_01_27,8844,1769525070,25944.0,B,8816,9081,39.75,121.0
2026_01_27,9081,1769526255,26065.0,T,8844,9106,121.0,43.5
2026_01_27,9106,1769526380,26021.5,B,9081,9281,43.5,53.25
2026_01_27,9281,1769527255,26074.75,T,9106,9335,53.25,36.75
2026_01_27,9335,1769527525,26038.0,B,9281,9591,36.75,60.5
2026_01_27,9591,1769528805,26098.5,T,9335,9665,60.5,35.0
2026_01_27,9665,1769529175,26063.5,B,9591,9983,35.0,43.25
2026_01_27,9983,1769530765,26106.75,T,9665,10700,43.25,56.5
2026_01_27,10700,1769534350,26050.25,B,9983,10976,56.5,41.75
2026_01_27,10976,1769535730,26092.0,T,10700,11216,41.75,54.0
2026_01_27,11216,1769536930,26038.0,B,10976,12846,54.0,76.25
2026_01_27,12846,1769545080,26114.25,T,11216,13365,76.25,55.5
2026_01_28,806,1769562710,26228.25,T,10,2309,92.75,35.75
2026_01_28,2309,1769571960,26192.5,B,806,3540,35.75,104.5
2026_01_28,3540,1769580000,26297.0,T,2309,3540,104.5,51.0
2026_01_28,3540,1769580000,26246.0,B,3540,3930,51.0,103.0
2026_01_28,3930,1769581970,26349.0,T,3540,4264,103.0,57.0
2026_01_28,4264,1769583680,26292.0,B,3930,4410,57.0,32.0
2026_01_28,4410,1769584426,26324.0,T,4264,4634,32.0,35.0
2026_01_28,4634,1769585770,26289.0,B,4410,4941,35.0,42.5
2026_01_28,4941,1769587375,26331.5,T,4634,5148,42.5,54.75
2026_01_28,5148,1769588465,26276.75,B,4941,5189,54.75,42.0
2026_01_28,5189,1769588670,26318.75,T,5148,5964,42.0,66.25
2026_01_28,5964,1769592740,26252.5,B,5189,6895,66.25,68.25
2026_01_28,6895,1769597936,26320.75,T,5964,7121,68.25,33.25
2026_01_28,7121,1769599265,26287.5,B,6895,7445,33.25,39.25
2026_01_28,7445,1769601225,26326.75,T,7121,7660,39.25,61.75
2026_01_28,7660,1769602345,26265.0,B,7445,7666,61.75,39.0
2026_01_28,7666,1769602375,26304.0,T,7660,7798,39.0,39.25
2026_01_28,7798,1769603040,26264.75,B,7666,8240,39.25,41.25
2026_01_28,8240,1769605330,26306.0,T,7798,8700,41.25,50.75
2026_01_28,8700,1769607690,26255.25,B,8240,8834,50.75,30.0
2026_01_28,8834,1769608365,26285.25,T,8700,9281,30.0,55.25
2026_01_28,9281,1769610600,26230.0,B,8834,9317,55.25,58.0
2026_01_28,9317,1769610780,26288.0,T,9281,9358,58.0,74.25
2026_01_28,9358,1769610985,26213.75,B,9317,9462,74.25,87.25
2026_01_28,9462,1769611505,26301.0,T,9358,9499,87.25,70.5
2026_01_28,9499,1769611690,26230.5,B,9462,9577,70.5,60.0
2026_01_28,9577,1769612080,26290.5,T,9499,9821,60.0,85.5
2026_01_28,9821,1769613300,26205.0,B,9577,9837,85.5,49.0
2026_01_28,9837,1769613380,26254.0,T,9821,10061,49.0,63.75
2026_01_28,10061,1769614500,26190.25,B,9837,10109,63.75,38.0
2026_01_28,10109,1769614740,26228.25,T,10061,10343,38.0,68.75
2026_01_28,10343,1769615910,26159.5,B,10109,10501,68.75,39.0
2026_01_28,10501,1769616700,26198.5,T,10343,10642,39.0,49.0
2026_01_28,10642,1769617405,26149.5,B,10501,10719,49.0,34.75
2026_01_28,10719,1769617790,26184.25,T,10642,11015,34.75,83.5
2026_01_28,11015,1769619270,26100.75,B,10719,11326,83.5,62.75
2026_01_28,11326,1769620825,26163.5,T,11015,11497,62.75,53.0
2026_01_28,11497,1769621680,26110.5,B,11326,11737,53.0,55.0
2026_01_28,11737,1769622880,26165.5,T,11497,11823,55.0,43.5
2026_01_28,11823,1769623310,26122.0,B,11737,12490,43.5,58.0
2026_01_28,12490,1769626645,26180.0,T,11823,12521,58.0,30.0
2026_01_28,12521,1769626800,26150.0,B,12490,12531,30.0,45.5
2026_01_28,12531,1769626850,26195.5,T,12521,12548,45.5,79.5
2026_01_28,12548,1769626935,26116.0,B,12531,12574,79.5,46.75
2026_01_28,12574,1769627065,26162.75,T,12548,12590,46.75,31.25
2026_01_28,12590,1769627145,26131.5,B,12574,12667,31.25,34.25
2026_01_28,12667,1769627530,26165.75,T,12590,12738,34.25,37.25
2026_01_28,12738,1769627885,26128.5,B,12667,12834,37.25,43.25
2026_01_28,12834,1769628365,26171.75,T,12738,12881,43.25,59.0
2026_01_28,12881,1769628600,26112.75,B,12834,12899,59.0,61.5
2026_01_28,12899,1769628690,26174.25,T,12881,12906,61.5,58.25
2026_01_28,12906,1769628725,26116.0,B,12899,12970,58.25,63.0
2026_01_28,12970,1769629045,26179.0,T,12906,13020,63.0,53.75
2026_01_28,13020,1769629295,26125.25,B,12970,13152,53.75,85.0
2026_01_28,13152,1769629955,26210.25,T,13020,13241,85.0,56.75
2026_01_28,13241,1769630400,26153.5,B,13152,13380,56.75,58.75
2026_01_28,13380,1769631095,26212.25,T,13241,13841,58.75,81.0
2026_01_28,13841,1769633400,26131.25,B,13380,13890,81.0,57.25
2026_01_28,13890,1769633645,26188.5,T,13841,13960,57.25,52.25
2026_01_28,13960,1769633995,26136.25,B,13890,13961,52.25,31.25
2026_01_28,13961,1769634000,26167.5,T,13960,13969,31.25,100.75
2026_01_28,13969,1769634040,26066.75,B,13961,13969,100.75,53.5
2026_01_28,13969,1769634040,26120.25,T,13969,13971,53.5,46.5
2026_01_28,13971,1769634050,26073.75,B,13969,13976,46.5,47.25
2026_01_28,13976,1769634075,26121.0,T,13971,13977,47.25,49.5
2026_01_28,13977,1769634080,26071.5,B,13976,13981,49.5,41.0
