concept,tf,regime_2d,shift_s,n,corr
vol_velocity_w,15m,FLAT_SMOOTH,0,9243,-0.09835161372147853
vol_velocity_w,15m,FLAT_SMOOTH,1,9243,-0.1025938266914432
vol_velocity_w,15m,FLAT_SMOOTH,2,9243,-0.1095512208228895
vol_velocity_w,15m,FLAT_SMOOTH,4,9243,-0.11545854923093116
vol_velocity_w,15m,FLAT_SMOOTH,8,9243,-0.11772016226548794
vol_velocity_w,15m,FLAT_SMOOTH,12,9243,-0.09226948270865672
vol_velocity_w,15m,FLAT_CHOPPY,-12,17463,-0.08772663240020172
vol_velocity_w,15m,FLAT_CHOPPY,-8,17463,-0.06725504841004076
vol_velocity_w,15m,FLAT_CHOPPY,-4,17463,-0.03238459134928446
vol_velocity_w,15m,FLAT_CHOPPY,-2,17463,-0.021419608646390028
vol_velocity_w,15m,FLAT_CHOPPY,-1,17463,-0.017860463030340754
vol_velocity_w,15m,FLAT_CHOPPY,0,17463,-0.015729723520786124
vol_velocity_w,15m,FLAT_CHOPPY,1,17462,-0.013979435659590088
vol_velocity_w,15m,FLAT_CHOPPY,2,17461,-0.012606303565796704
vol_velocity_w,15m,FLAT_CHOPPY,4,17459,-0.007336294614832948
vol_velocity_w,15m,FLAT_CHOPPY,8,17455,-0.0007352259959950403
vol_velocity_w,15m,FLAT_CHOPPY,12,17451,0.01196266544924069
vol_velocity_w,1h,UP_SMOOTH,-12,6738,0.21076509530051799
vol_velocity_w,1h,UP_SMOOTH,-8,6738,0.17541852134192099
vol_velocity_w,1h,UP_SMOOTH,-4,6738,0.1570110690761659
vol_velocity_w,1h,UP_SMOOTH,-2,6738,0.15266012481939426
vol_velocity_w,1h,UP_SMOOTH,-1,6738,0.15115873379875272
vol_velocity_w,1h,UP_SMOOTH,0,6738,0.15101721120127853
vol_velocity_w,1h,UP_SMOOTH,1,6738,0.1510897351223252
vol_velocity_w,1h,UP_SMOOTH,2,6738,0.15111661704420015
vol_velocity_w,1h,UP_SMOOTH,4,6738,0.14725202582806865
vol_velocity_w,1h,UP_SMOOTH,8,6738,0.14257822892144092
vol_velocity_w,1h,UP_SMOOTH,12,6738,0.13399551220018419
vol_velocity_w,1h,UP_CHOPPY,-12,3744,0.1398304368222115
vol_velocity_w,1h,UP_CHOPPY,-8,3744,0.10682867892583009
vol_velocity_w,1h,UP_CHOPPY,-4,3744,0.0873364908017975
vol_velocity_w,1h,UP_CHOPPY,-2,3744,0.06527403812222304
vol_velocity_w,1h,UP_CHOPPY,-1,3744,0.059619381457894666
vol_velocity_w,1h,UP_CHOPPY,0,3744,0.05484324960287098
vol_velocity_w,1h,UP_CHOPPY,1,3744,0.052739448672470185
vol_velocity_w,1h,UP_CHOPPY,2,3744,0.05211546035134866
vol_velocity_w,1h,UP_CHOPPY,4,3744,0.05494903025274015
vol_velocity_w,1h,UP_CHOPPY,8,3744,0.0622193053832639
vol_velocity_w,1h,UP_CHOPPY,12,3744,0.09157114642963371
vol_velocity_w,1h,DOWN_SMOOTH,-12,4362,-0.23611361073437395
vol_velocity_w,1h,DOWN_SMOOTH,-8,4362,-0.18560887880602092
vol_velocity_w,1h,DOWN_SMOOTH,-4,4362,-0.14635960374372778
vol_velocity_w,1h,DOWN_SMOOTH,-2,4362,-0.13213073249433227
vol_velocity_w,1h,DOWN_SMOOTH,-1,4362,-0.12483048892062551
vol_velocity_w,1h,DOWN_SMOOTH,0,4362,-0.11739607976731667
vol_velocity_w,1h,DOWN_SMOOTH,1,4362,-0.11268891621745862
vol_velocity_w,1h,DOWN_SMOOTH,2,4362,-0.1102742975694308
vol_velocity_w,1h,DOWN_SMOOTH,4,4362,-0.10403099114536267
vol_velocity_w,1h,DOWN_SMOOTH,8,4362,-0.09601036394280978
vol_velocity_w,1h,DOWN_SMOOTH,12,4362,-0.10165259795707579
vol_velocity_w,1h,DOWN_CHOPPY,-12,2844,-0.11189588824951646
vol_velocity_w,1h,DOWN_CHOPPY,-8,2844,-0.10173565012527154
vol_velocity_w,1h,DOWN_CHOPPY,-4,2844,-0.09517512115227074
vol_velocity_w,1h,DOWN_CHOPPY,-2,2844,-0.09072198833222907
vol_velocity_w,1h,DOWN_CHOPPY,-1,2844,-0.08916669905458147
vol_velocity_w,1h,DOWN_CHOPPY,0,2844,-0.08745080034380967
vol_velocity_w,1h,DOWN_CHOPPY,1,2844,-0.08468794944786642
vol_velocity_w,1h,DOWN_CHOPPY,2,2844,-0.0818215883043562
vol_velocity_w,1h,DOWN_CHOPPY,4,2844,-0.07584961477333507
vol_velocity_w,1h,DOWN_CHOPPY,8,2844,-0.07580704913700148
vol_velocity_w,1h,DOWN_CHOPPY,12,2844,-0.07792189108378247
vol_velocity_w,1h,FLAT_SMOOTH,-12,9150,-0.04045286419643994
vol_velocity_w,1h,FLAT_SMOOTH,-8,9146,-0.0365725999446863
vol_velocity_w,1h,FLAT_SMOOTH,-4,9142,-0.030114618442159062
vol_velocity_w,1h,FLAT_SMOOTH,-2,9140,-0.02891057629189161
vol_velocity_w,1h,FLAT_SMOOTH,-1,9139,-0.028691588204015336
vol_velocity_w,1h,FLAT_SMOOTH,0,9138,-0.02879447224312315
vol_velocity_w,1h,FLAT_SMOOTH,1,9138,-0.025445848638123995
vol_velocity_w,1h,FLAT_SMOOTH,2,9138,-0.02060439516649364
vol_velocity_w,1h,FLAT_SMOOTH,4,9138,-0.01109570070562338
vol_velocity_w,1h,FLAT_SMOOTH,8,9138,0.003450149629159127
vol_velocity_w,1h,FLAT_SMOOTH,12,9138,0.027726795979103123
vol_velocity_w,1h,FLAT_CHOPPY,-12,17463,-0.021362833319386963
vol_velocity_w,1h,FLAT_CHOPPY,-8,17463,-0.005470915518343211
vol_velocity_w,1h,FLAT_CHOPPY,-4,17463,0.0033872974751706455
vol_velocity_w,1h,FLAT_CHOPPY,-2,17463,0.005578689966078644
vol_velocity_w,1h,FLAT_CHOPPY,-1,17463,0.006950694700284292
vol_velocity_w,1h,FLAT_CHOPPY,0,17463,0.007885077169929498
vol_velocity_w,1h,FLAT_CHOPPY,1,17462,0.008009045843089787
vol_velocity_w,1h,FLAT_CHOPPY,2,17461,0.008857777811338126
vol_velocity_w,1h,FLAT_CHOPPY,4,17459,0.008623787573132268
vol_velocity_w,1h,FLAT_CHOPPY,8,17455,0.0060339241715204476
vol_velocity_w,1h,FLAT_CHOPPY,12,17451,0.007469549726407901
price_velocity_w,5s,UP_SMOOTH,-12,6738,0.09392719409458843
price_velocity_w,5s,UP_SMOOTH,-8,6738,0.10728064894839325
price_velocity_w,5s,UP_SMOOTH,-4,6738,0.19893875192806243
price_velocity_w,5s,UP_SMOOTH,-2,6738,0.20826455440647118
price_velocity_w,5s,UP_SMOOTH,-1,6738,0.10497933081757567
price_velocity_w,5s,UP_SMOOTH,0,6738,0.07975155707656986
price_velocity_w,5s,UP_SMOOTH,1,6738,0.081569784411819
price_velocity_w,5s,UP_SMOOTH,2,6738,0.039618390126948594
price_velocity_w,5s,UP_SMOOTH,4,6738,0.04520455762583156
price_velocity_w,5s,UP_SMOOTH,8,6738,-0.022614167929140085
price_velocity_w,5s,UP_SMOOTH,12,6738,-0.015282997987059977
price_velocity_w,5s,UP_CHOPPY,-12,3744,0.10993126270872462
price_velocity_w,5s,UP_CHOPPY,-8,3744,0.010013896605957348
price_velocity_w,5s,UP_CHOPPY,-4,3744,0.1684385670216714
price_velocity_w,5s,UP_CHOPPY,-2,3744,0.1796054485058927
price_velocity_w,5s,UP_CHOPPY,-1,3744,0.09323731488976222
price_velocity_w,5s,UP_CHOPPY,0,3744,0.061423497809399846
price_velocity_w,5s,UP_CHOPPY,1,3744,0.0038440063694483812
price_velocity_w,5s,UP_CHOPPY,2,3744,-0.05299148497081614
price_velocity_w,5s,UP_CHOPPY,4,3744,-0.03438430169346303
price_velocity_w,5s,UP_CHOPPY,8,3744,-0.008226012215524046
price_velocity_w,5s,UP_CHOPPY,12,3744,-0.11658788790592434
price_velocity_w,5s,DOWN_SMOOTH,-12,4362,0.0800515031059934
price_velocity_w,5s,DOWN_SMOOTH,-8,4362,0.08910183449829644
price_velocity_w,5s,DOWN_SMOOTH,-4,4362,0.10131093380773402
price_velocity_w,5s,DOWN_SMOOTH,-2,4362,0.08751223038961152
price_velocity_w,5s,DOWN_SMOOTH,-1,4362,-0.010560083531009923
price_velocity_w,5s,DOWN_SMOOTH,0,4362,0.02090659992655664
price_velocity_w,5s,DOWN_SMOOTH,1,4362,-0.0042941845965209745
price_velocity_w,5s,DOWN_SMOOTH,2,4362,0.012210292244200525
price_velocity_w,5s,DOWN_SMOOTH,4,4362,0.012269095438205299
price_velocity_w,5s,DOWN_SMOOTH,8,4362,-0.0009373838432022888
price_velocity_w,5s,DOWN_SMOOTH,12,4362,-0.005963702198397156
price_velocity_w,5s,DOWN_CHOPPY,-12,2844,0.028279510009462792
price_velocity_w,5s,DOWN_CHOPPY,-8,2844,0.02891444315059146
price_velocity_w,5s,DOWN_CHOPPY,-4,2844,0.034389998296306505
price_velocity_w,5s,DOWN_CHOPPY,-2,2844,0.0424966528749563
price_velocity_w,5s,DOWN_CHOPPY,-1,2844,-0.0649262872142504
price_velocity_w,5s,DOWN_CHOPPY,0,2844,-0.025880788890281416
price_velocity_w,5s,DOWN_CHOPPY,1,2844,-0.004839586978072159
price_velocity_w,5s,DOWN_CHOPPY,2,2844,-0.0026786680706218924
price_velocity_w,5s,DOWN_CHOPPY,4,2844,-0.010866001655232783
price_velocity_w,5s,DOWN_CHOPPY,8,2844,0.03641266679040092
price_velocity_w,5s,DOWN_CHOPPY,12,2844,0.016759209808160147
price_velocity_w,5s,FLAT_SMOOTH,-12,9282,0.06705600815937843
price_velocity_w,5s,FLAT_SMOOTH,-8,9282,0.06211664500771813
price_velocity_w,5s,FLAT_SMOOTH,-4,9282,0.06118497062228764
price_velocity_w,5s,FLAT_SMOOTH,-2,9282,0.08460683471831688
price_velocity_w,5s,FLAT_SMOOTH,-1,9282,-0.0045642516414292735
price_velocity_w,5s,FLAT_SMOOTH,0,9281,-0.01440184378050258
price_velocity_w,5s,FLAT_SMOOTH,1,9281,-0.028656957404147566
price_velocity_w,5s,FLAT_SMOOTH,2,9281,-0.024742470710956487
price_velocity_w,5s,FLAT_SMOOTH,4,9281,-0.03090802461422255
price_velocity_w,5s,FLAT_SMOOTH,8,9281,-0.021833381295986054
price_velocity_w,5s,FLAT_SMOOTH,12,9281,-0.02497088886372065
price_velocity_w,5s,FLAT_CHOPPY,-12,17463,0.07470952112127814
price_velocity_w,5s,FLAT_CHOPPY,-8,17463,0.07450405703466567
price_velocity_w,5s,FLAT_CHOPPY,-4,17463,0.09696354816135554
price_velocity_w,5s,FLAT_CHOPPY,-2,17463,0.10342294571733487
price_velocity_w,5s,FLAT_CHOPPY,-1,17463,0.011290249477576312
price_velocity_w,5s,FLAT_CHOPPY,0,17463,0.020712254097512837
price_velocity_w,5s,FLAT_CHOPPY,1,17462,0.03068425619626742
price_velocity_w,5s,FLAT_CHOPPY,2,17461,0.029555989159174935
price_velocity_w,5s,FLAT_CHOPPY,4,17459,0.03070015958396582
price_velocity_w,5s,FLAT_CHOPPY,8,17455,0.02000724838529252
price_velocity_w,5s,FLAT_CHOPPY,12,17451,0.003897489295706697
price_velocity_w,1m,UP_SMOOTH,-12,6738,0.560760579303649
price_velocity_w,1m,UP_SMOOTH,-8,6738,0.562769412996934
price_velocity_w,1m,UP_SMOOTH,-4,6738,0.5513893903953184
price_velocity_w,1m,UP_SMOOTH,-2,6738,0.25950957118648416
price_velocity_w,1m,UP_SMOOTH,-1,6738,0.11526603440021035
price_velocity_w,1m,UP_SMOOTH,0,6738,0.10506290849769756
price_velocity_w,1m,UP_SMOOTH,1,6738,0.09850423193955848
price_velocity_w,1m,UP_SMOOTH,2,6738,0.09247986416527716
price_velocity_w,1m,UP_SMOOTH,4,6738,0.05139955476717705
price_velocity_w,1m,UP_SMOOTH,8,6738,0.0431631351573273
price_velocity_w,1m,UP_SMOOTH,12,6738,0.05283330717908055
price_velocity_w,1m,UP_CHOPPY,-12,3744,0.43492482773983193
price_velocity_w,1m,UP_CHOPPY,-8,3744,0.2724031092650783
price_velocity_w,1m,UP_CHOPPY,-4,3744,0.4998455876309461
price_velocity_w,1m,UP_CHOPPY,-2,3744,0.07317679088700604
price_velocity_w,1m,UP_CHOPPY,-1,3744,-0.15822957987034914
price_velocity_w,1m,UP_CHOPPY,0,3744,-0.191769424440128
price_velocity_w,1m,UP_CHOPPY,1,3744,-0.20685487803297473
price_velocity_w,1m,UP_CHOPPY,2,3744,-0.1947911166528543
price_velocity_w,1m,UP_CHOPPY,4,3744,-0.03495545333517574
price_velocity_w,1m,UP_CHOPPY,8,3744,-0.038663922282128504
price_velocity_w,1m,UP_CHOPPY,12,3744,-0.039579546375954205
price_velocity_w,1m,DOWN_SMOOTH,-12,4362,0.47892589087913134
price_velocity_w,1m,DOWN_SMOOTH,-8,4362,0.5015313190045356
price_velocity_w,1m,DOWN_SMOOTH,-4,4362,0.47923338774508867
price_velocity_w,1m,DOWN_SMOOTH,-2,4362,0.13973920878148424
price_velocity_w,1m,DOWN_SMOOTH,-1,4362,-0.01996656272772043
price_velocity_w,1m,DOWN_SMOOTH,0,4362,-0.01712968047742384
price_velocity_w,1m,DOWN_SMOOTH,1,4362,-0.04905973407355675
price_velocity_w,1m,DOWN_SMOOTH,2,4362,-0.0514805194095575
price_velocity_w,1m,DOWN_SMOOTH,4,4362,-0.05926318978221063
price_velocity_w,1m,DOWN_SMOOTH,8,4362,-0.0560247853443474
price_velocity_w,1m,DOWN_SMOOTH,12,4362,-0.01773174568353579
price_velocity_w,1m,DOWN_CHOPPY,-12,2844,0.4547507600786784
price_velocity_w,1m,DOWN_CHOPPY,-8,2844,0.49595126114743787
price_velocity_w,1m,DOWN_CHOPPY,-4,2844,0.46097339603868787
price_velocity_w,1m,DOWN_CHOPPY,-2,2844,0.11888772317868458
price_velocity_w,1m,DOWN_CHOPPY,-1,2844,-0.0601629911400489
price_velocity_w,1m,DOWN_CHOPPY,0,2844,-0.036463071292380855
price_velocity_w,1m,DOWN_CHOPPY,1,2844,-0.03435873422424894
price_velocity_w,1m,DOWN_CHOPPY,2,2844,-0.0365680176817081
price_velocity_w,1m,DOWN_CHOPPY,4,2844,-0.02142644059125977
price_velocity_w,1m,DOWN_CHOPPY,8,2844,0.0003348800777884301
price_velocity_w,1m,DOWN_CHOPPY,12,2844,-0.01754346597681917
price_velocity_w,1m,FLAT_SMOOTH,-12,9282,0.47768495556706714
price_velocity_w,1m,FLAT_SMOOTH,-8,9282,0.4592765268251409
price_velocity_w,1m,FLAT_SMOOTH,-4,9282,0.4861522987428149
price_velocity_w,1m,FLAT_SMOOTH,-2,9280,0.0848337564556744
price_velocity_w,1m,FLAT_SMOOTH,-1,9279,-0.05553292078883945
price_velocity_w,1m,FLAT_SMOOTH,0,9278,-0.054193635187264846
price_velocity_w,1m,FLAT_SMOOTH,1,9278,-0.04916818026781408
price_velocity_w,1m,FLAT_SMOOTH,2,9278,-0.035740637710029104
price_velocity_w,1m,FLAT_SMOOTH,4,9278,-0.024292660932134287
price_velocity_w,1m,FLAT_SMOOTH,8,9278,-0.019987586890957004
price_velocity_w,1m,FLAT_SMOOTH,12,9278,-0.008548821462754166
price_velocity_w,1m,FLAT_CHOPPY,-12,17463,0.5020643982910045
price_velocity_w,1m,FLAT_CHOPPY,-8,17463,0.49528910355943495
price_velocity_w,1m,FLAT_CHOPPY,-4,17463,0.5048011583554348
price_velocity_w,1m,FLAT_CHOPPY,-2,17463,0.18007067180468903
price_velocity_w,1m,FLAT_CHOPPY,-1,17463,0.014494910377133966
price_velocity_w,1m,FLAT_CHOPPY,0,17463,0.013471884441363678
price_velocity_w,1m,FLAT_CHOPPY,1,17462,0.007070865735356831
price_velocity_w,1m,FLAT_CHOPPY,2,17461,-0.0013621490140819819
price_velocity_w,1m,FLAT_CHOPPY,4,17459,-0.013080485081922508
price_velocity_w,1m,FLAT_CHOPPY,8,17455,-0.03744704811957661
price_velocity_w,1m,FLAT_CHOPPY,12,17451,-0.04820341881454513
price_velocity_w,5m,UP_SMOOTH,-12,6738,0.9011963506615597
price_velocity_w,5m,UP_SMOOTH,-8,6738,0.7375370464276257
price_velocity_w,5m,UP_SMOOTH,-4,6738,0.3995547390408784
price_velocity_w,5m,UP_SMOOTH,-2,6738,0.21698281662380953
price_velocity_w,5m,UP_SMOOTH,-1,6738,0.1300043465851146
price_velocity_w,5m,UP_SMOOTH,0,6738,0.11459038018077079
price_velocity_w,5m,UP_SMOOTH,1,6738,0.10023735147666966
price_velocity_w,5m,UP_SMOOTH,2,6738,0.09177929722527582
price_velocity_w,5m,UP_SMOOTH,4,6738,0.07212770642079824
price_velocity_w,5m,UP_SMOOTH,8,6738,0.08395516423964032
price_velocity_w,5m,UP_SMOOTH,12,6738,0.08104801608002817
price_velocity_w,5m,UP_CHOPPY,-12,3744,0.751567128066003
price_velocity_w,5m,UP_CHOPPY,-8,3744,0.5533924139053387
price_velocity_w,5m,UP_CHOPPY,-4,3744,0.09461012209267342
price_velocity_w,5m,UP_CHOPPY,-2,3744,-0.12730883309819185
price_velocity_w,5m,UP_CHOPPY,-1,3744,-0.2595810726455555
price_velocity_w,5m,UP_CHOPPY,0,3744,-0.23107645357055964
price_velocity_w,5m,UP_CHOPPY,1,3744,-0.19290642251400775
price_velocity_w,5m,UP_CHOPPY,2,3744,-0.17511752465761227
price_velocity_w,5m,UP_CHOPPY,4,3744,-0.12182310356811843
price_velocity_w,5m,UP_CHOPPY,8,3744,-0.04346949573961436
price_velocity_w,5m,UP_CHOPPY,12,3744,0.02038404314590774
price_velocity_w,5m,DOWN_SMOOTH,-12,4362,0.860190862564753
price_velocity_w,5m,DOWN_SMOOTH,-8,4362,0.6345742347020993
price_velocity_w,5m,DOWN_SMOOTH,-4,4362,0.2120420762392484
price_velocity_w,5m,DOWN_SMOOTH,-2,4362,0.019936581672204832
price_velocity_w,5m,DOWN_SMOOTH,-1,4362,-0.07683231461730555
price_velocity_w,5m,DOWN_SMOOTH,0,4362,-0.07974116922943339
price_velocity_w,5m,DOWN_SMOOTH,1,4362,-0.09297431819176555
price_velocity_w,5m,DOWN_SMOOTH,2,4362,-0.096392771311412
price_velocity_w,5m,DOWN_SMOOTH,4,4362,-0.07975466807981414
price_velocity_w,5m,DOWN_SMOOTH,8,4362,-0.03265326090769711
price_velocity_w,5m,DOWN_SMOOTH,12,4362,-0.015566070573438649
price_velocity_w,5m,DOWN_CHOPPY,-12,2844,0.8399832168669018
price_velocity_w,5m,DOWN_CHOPPY,-8,2844,0.6330287292570198
price_velocity_w,5m,DOWN_CHOPPY,-4,2844,0.21545248457089894
price_velocity_w,5m,DOWN_CHOPPY,-2,2844,0.040223584229773734
price_velocity_w,5m,DOWN_CHOPPY,-1,2844,-0.05781595946645032
price_velocity_w,5m,DOWN_CHOPPY,0,2844,-0.03290941319284063
price_velocity_w,5m,DOWN_CHOPPY,1,2844,-0.027092032731983465
price_velocity_w,5m,DOWN_CHOPPY,2,2844,-0.02104275080599511
price_velocity_w,5m,DOWN_CHOPPY,4,2844,-0.01785813367848187
price_velocity_w,5m,DOWN_CHOPPY,8,2844,-0.02046398121768812
price_velocity_w,5m,DOWN_CHOPPY,12,2844,-0.04415413147819293
price_velocity_w,5m,FLAT_SMOOTH,-12,9282,0.8513233552771021
price_velocity_w,5m,FLAT_SMOOTH,-8,9280,0.5681414829007926
price_velocity_w,5m,FLAT_SMOOTH,-4,9276,0.16379105027788732
price_velocity_w,5m,FLAT_SMOOTH,-2,9274,0.002051701451955637
price_velocity_w,5m,FLAT_SMOOTH,-1,9273,-0.0705500091167922
price_velocity_w,5m,FLAT_SMOOTH,0,9272,-0.06594154400767788
price_velocity_w,5m,FLAT_SMOOTH,1,9272,-0.059040991446795886
price_velocity_w,5m,FLAT_SMOOTH,2,9272,-0.04977565027403643
price_velocity_w,5m,FLAT_SMOOTH,4,9272,-0.0413258621037369
price_velocity_w,5m,FLAT_SMOOTH,8,9272,-0.02786183497992493
price_velocity_w,5m,FLAT_SMOOTH,12,9272,-0.033565341777564185
price_velocity_w,5m,FLAT_CHOPPY,-12,17463,0.8668327269601368
price_velocity_w,5m,FLAT_CHOPPY,-8,17463,0.6752923208513665
price_velocity_w,5m,FLAT_CHOPPY,-4,17463,0.297470044778344
price_velocity_w,5m,FLAT_CHOPPY,-2,17463,0.0982379490244446
price_velocity_w,5m,FLAT_CHOPPY,-1,17463,-0.004265222925622875
price_velocity_w,5m,FLAT_CHOPPY,0,17463,-0.013102523690748288
price_velocity_w,5m,FLAT_CHOPPY,1,17462,-0.021578975387597222
price_velocity_w,5m,FLAT_CHOPPY,2,17461,-0.033883471123756476
price_velocity_w,5m,FLAT_CHOPPY,4,17459,-0.054820891018805364
price_velocity_w,5m,FLAT_CHOPPY,8,17455,-0.07181511574748056
price_velocity_w,5m,FLAT_CHOPPY,12,17451,-0.06979785469427269
price_velocity_w,15m,UP_SMOOTH,-12,6738,0.5215004357475134
price_velocity_w,15m,UP_SMOOTH,-8,6738,0.33818823657691177
price_velocity_w,15m,UP_SMOOTH,-4,6738,0.16779890444080361
price_velocity_w,15m,UP_SMOOTH,-2,6738,0.10436325951363887
price_velocity_w,15m,UP_SMOOTH,-1,6738,0.08881412827682589
price_velocity_w,15m,UP_SMOOTH,0,6738,0.08211615309749407
price_velocity_w,15m,UP_SMOOTH,1,6738,0.07923470757725705
price_velocity_w,15m,UP_SMOOTH,2,6738,0.07467545763532632
price_velocity_w,15m,UP_SMOOTH,4,6738,0.0689895776442441
price_velocity_w,15m,UP_SMOOTH,8,6738,0.07054550178763853
price_velocity_w,15m,UP_SMOOTH,12,6738,0.061305685087619244
price_velocity_w,15m,UP_CHOPPY,-12,3744,0.35757110146137927
price_velocity_w,15m,UP_CHOPPY,-8,3744,0.13011728136807976
price_velocity_w,15m,UP_CHOPPY,-4,3744,-0.044689936243187754
price_velocity_w,15m,UP_CHOPPY,-2,3744,-0.16045051484037534
price_velocity_w,15m,UP_CHOPPY,-1,3744,-0.1871172809320628
price_velocity_w,15m,UP_CHOPPY,0,3744,-0.14629433131520428
price_velocity_w,15m,UP_CHOPPY,1,3744,-0.10299688711104973
price_velocity_w,15m,UP_CHOPPY,2,3744,-0.060497760335470704
price_velocity_w,15m,UP_CHOPPY,4,3744,0.03178498625855689
price_velocity_w,15m,UP_CHOPPY,8,3744,0.044200251573646654
price_velocity_w,15m,UP_CHOPPY,12,3744,0.0696738988009284
price_velocity_w,15m,DOWN_SMOOTH,-12,4362,0.356054961134717
price_velocity_w,15m,DOWN_SMOOTH,-8,4362,0.15133306249624429
price_velocity_w,15m,DOWN_SMOOTH,-4,4362,-0.03478555273660924
price_velocity_w,15m,DOWN_SMOOTH,-2,4362,-0.10462848938032392
price_velocity_w,15m,DOWN_SMOOTH,-1,4362,-0.12014639719066621
price_velocity_w,15m,DOWN_SMOOTH,0,4362,-0.11628560235781679
price_velocity_w,15m,DOWN_SMOOTH,1,4362,-0.11479864999307483
price_velocity_w,15m,DOWN_SMOOTH,2,4362,-0.10499219229540344
price_velocity_w,15m,DOWN_SMOOTH,4,4362,-0.08983847222251339
price_velocity_w,15m,DOWN_SMOOTH,8,4362,-0.055237887553110494
price_velocity_w,15m,DOWN_SMOOTH,12,4362,-0.051532295797113006
price_velocity_w,15m,DOWN_CHOPPY,-12,2844,0.42698169471534403
price_velocity_w,15m,DOWN_CHOPPY,-8,2844,0.2063398362247316
price_velocity_w,15m,DOWN_CHOPPY,-4,2844,-0.01561388171852785
price_velocity_w,15m,DOWN_CHOPPY,-2,2844,-0.09704492159656165
price_velocity_w,15m,DOWN_CHOPPY,-1,2844,-0.11181533139357722
price_velocity_w,15m,DOWN_CHOPPY,0,2844,-0.10944980725174057
price_velocity_w,15m,DOWN_CHOPPY,1,2844,-0.11253536505973202
price_velocity_w,15m,DOWN_CHOPPY,2,2844,-0.11594738572744866
price_velocity_w,15m,DOWN_CHOPPY,4,2844,-0.13122066133087518
price_velocity_w,15m,DOWN_CHOPPY,8,2844,-0.14884723880377132
price_velocity_w,15m,DOWN_CHOPPY,12,2844,-0.16367707374507487
price_velocity_w,15m,FLAT_SMOOTH,-12,9255,0.2648797504511792
price_velocity_w,15m,FLAT_SMOOTH,-8,9251,0.11129211830033421
price_velocity_w,15m,FLAT_SMOOTH,-4,9247,-0.02714066937134558
price_velocity_w,15m,FLAT_SMOOTH,-2,9245,-0.07468600969848295
price_velocity_w,15m,FLAT_SMOOTH,-1,9244,-0.07970019282004236
price_velocity_w,15m,FLAT_SMOOTH,0,9243,-0.0737128368605187
price_velocity_w,15m,FLAT_SMOOTH,1,9243,-0.06696391922192643
price_velocity_w,15m,FLAT_SMOOTH,2,9243,-0.06327566207828132
price_velocity_w,15m,FLAT_SMOOTH,4,9243,-0.054178341163574645
price_velocity_w,15m,FLAT_SMOOTH,8,9243,-0.03979042160819591
price_velocity_w,15m,FLAT_SMOOTH,12,9243,-0.029260852528870934
price_velocity_w,15m,FLAT_CHOPPY,-12,17463,0.44324004382641025
price_velocity_w,15m,FLAT_CHOPPY,-8,17463,0.24992877856844475
price_velocity_w,15m,FLAT_CHOPPY,-4,17463,0.043982021348151504
price_velocity_w,15m,FLAT_CHOPPY,-2,17463,-0.04503925283699021
price_velocity_w,15m,FLAT_CHOPPY,-1,17463,-0.06496700726781653
price_velocity_w,15m,FLAT_CHOPPY,0,17463,-0.06882875824928794
price_velocity_w,15m,FLAT_CHOPPY,1,17462,-0.07374825960334933
price_velocity_w,15m,FLAT_CHOPPY,2,17461,-0.07805632989352382
price_velocity_w,15m,FLAT_CHOPPY,4,17459,-0.08269439353650604
price_velocity_w,15m,FLAT_CHOPPY,8,17455,-0.08103912237186019
price_velocity_w,15m,FLAT_CHOPPY,12,17451,-0.06940588182594898
price_velocity_w,1h,UP_SMOOTH,-12,6738,0.11919803480315734
price_velocity_w,1h,UP_SMOOTH,-8,6738,0.049692392544154806
price_velocity_w,1h,UP_SMOOTH,-4,6738,0.01027362762807275
price_velocity_w,1h,UP_SMOOTH,-2,6738,0.0002379855582509015
price_velocity_w,1h,UP_SMOOTH,-1,6738,-0.002319413312185649
price_velocity_w,1h,UP_SMOOTH,0,6738,-0.002550488443990085
price_velocity_w,1h,UP_SMOOTH,1,6738,-0.005527842290180287
price_velocity_w,1h,UP_SMOOTH,2,6738,-0.008638366750041208
price_velocity_w,1h,UP_SMOOTH,4,6738,-0.019419352099678752
price_velocity_w,1h,UP_SMOOTH,8,6738,-0.043831954280062015
price_velocity_w,1h,UP_SMOOTH,12,6738,-0.06958343457446353
price_velocity_w,1h,UP_CHOPPY,-12,3744,-0.053271174391402776
price_velocity_w,1h,UP_CHOPPY,-8,3744,-0.10720686776266712
price_velocity_w,1h,UP_CHOPPY,-4,3744,-0.1175691366771592
price_velocity_w,1h,UP_CHOPPY,-2,3744,-0.11612485217343797
price_velocity_w,1h,UP_CHOPPY,-1,3744,-0.11162874564192225
price_velocity_w,1h,UP_CHOPPY,0,3744,-0.10731175778947186
price_velocity_w,1h,UP_CHOPPY,1,3744,-0.09331802952613112
price_velocity_w,1h,UP_CHOPPY,2,3744,-0.08010006343479745
price_velocity_w,1h,UP_CHOPPY,4,3744,-0.06883945083226375
price_velocity_w,1h,UP_CHOPPY,8,3744,-0.056770503040020535
price_velocity_w,1h,UP_CHOPPY,12,3744,-0.03816833896986999
price_velocity_w,1h,DOWN_SMOOTH,-12,4362,0.0687378058146928
price_velocity_w,1h,DOWN_SMOOTH,-8,4362,0.00918596352366542
price_velocity_w,1h,DOWN_SMOOTH,-4,4362,-0.02007348039716167
