**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,leg_min,exit_reason
2025_09_09,1757423100,23812.0,1757423225,23806.75,-1,5.25,7.5,10.75,8.0,2.0833333333333335,trail
2025_09_09,1757424600,23855.0,1757424605,23845.0,1,-10.0,-23.0,1.75,10.25,0.08333333333333333,sl
2025_09_09,1757425920,23812.0,1757426200,23822.0,-1,-10.0,-23.0,9.0,10.0,4.666666666666667,sl
2025_09_09,1757426880,23817.5,1757426965,23823.75,1,6.25,9.5,11.5,3.5,1.4166666666666667,trail
2025_09_09,1757427540,23814.25,1757427655,23824.25,-1,-10.0,-23.0,0.0,11.5,1.9166666666666667,sl
2025_09_09,1757429160,23759.0,1757429185,23749.0,1,-10.0,-23.0,0.0,12.0,0.4166666666666667,sl
2025_09_09,1757430420,23758.75,1757430535,23768.75,-1,-10.0,-23.0,4.5,10.0,1.9166666666666667,sl
2025_09_09,1757430960,23787.25,1757431415,23777.25,1,-10.0,-23.0,2.0,10.0,7.583333333333333,sl
2025_09_09,1757432580,23756.25,1757432710,23766.25,-1,-10.0,-23.0,0.0,11.75,2.1666666666666665,sl
2025_09_09,1757433180,23791.25,1757433425,23804.25,1,13.0,23.0,20.25,2.5,4.083333333333333,trail
2025_09_09,1757434980,23797.75,1757435070,23807.75,-1,-10.0,-23.0,0.5,11.0,1.5,sl
2025_09_09,1757437260,23827.25,1757437625,23839.5,1,12.25,21.5,18.5,0.5,6.083333333333333,trail
2025_09_09,1757448180,23854.75,1757448445,23864.75,-1,-10.0,-23.0,6.5,10.25,4.416666666666667,sl
2025_09_09,1757449200,23886.5,1757449865,23894.0,1,7.5,12.0,12.5,3.5,11.083333333333334,trail
2025_09_10,1757475120,23915.25,1757482280,23920.0,1,4.75,6.5,10.5,3.5,119.33333333333333,trail
2025_09_10,1757491800,23919.5,1757492020,23929.5,-1,-10.0,-23.0,1.0,10.0,3.6666666666666665,sl
2025_09_10,1757499125,23912.75,1757500405,23917.75,1,5.0,7.0,11.5,6.0,21.333333333333332,trail
2025_09_10,1757509320,23988.0,1757509955,23998.0,-1,-10.0,-23.0,8.0,14.25,10.583333333333334,sl
2025_09_10,1757510520,24010.5,1757510890,24000.5,1,-10.0,-23.0,2.75,10.5,6.166666666666667,sl
2025_09_10,1757511060,23953.0,1757511160,23945.75,-1,7.25,11.5,17.0,8.0,1.6666666666666667,trail
2025_09_10,1757512860,23948.5,1757512980,23952.75,1,4.25,5.5,11.5,6.75,2.0,trail
2025_09_10,1757517420,23955.75,1757517665,23935.0,-1,20.75,38.5,26.0,3.25,4.083333333333333,trail
2025_09_10,1757519100,23954.75,1757519605,23963.75,1,9.0,15.0,14.0,6.5,8.416666666666666,trail
2025_09_10,1757520180,23928.5,1757520645,23938.5,-1,-10.0,-23.0,3.5,10.5,7.75,sl
2025_09_10,1757523780,23932.75,1757524025,23922.75,1,-10.0,-23.0,1.0,11.0,4.083333333333333,sl
2025_09_10,1757524980,23897.0,1757525295,23882.0,-1,15.0,27.0,20.0,2.0,5.25,trail
2025_09_10,1757532720,23822.0,1757532865,23834.0,1,12.0,21.0,17.25,1.0,2.4166666666666665,trail
2025_09_11,1757576460,23925.5,1757577910,23931.25,1,5.75,8.5,11.75,7.0,24.166666666666668,trail
2025_09_11,1757583960,23909.75,1757584490,23919.75,-1,-10.0,-23.0,1.0,10.5,8.833333333333334,sl
2025_09_11,1757587140,23941.25,1757591445,23947.25,1,6.0,9.0,12.75,3.25,71.75,trail
2025_09_11,1757593980,23923.75,1757594040,23898.75,-1,25.0,47.0,35.25,3.25,1.0,trail
2025_09_11,1757594460,23914.5,1757594605,23904.5,1,-10.0,-23.0,4.5,11.25,2.4166666666666665,sl
2025_09_11,1757597820,23952.0,1757597835,23962.0,-1,-10.0,-23.0,0.0,11.25,0.25,sl
2025_09_11,1757598420,23947.5,1757598570,23958.25,1,10.75,18.5,16.25,6.0,2.5,trail
2025_09_11,1757599860,23969.25,1757599885,23979.25,-1,-10.0,-23.0,0.0,10.0,0.4166666666666667,sl
2025_09_11,1757601180,23981.5,1757601380,24000.75,1,19.25,35.5,24.5,2.5,3.3333333333333335,trail
2025_09_11,1757602380,23979.0,1757602440,23989.0,-1,-10.0,-23.0,1.5,11.0,1.0,sl
2025_09_11,1757603040,24011.0,1757603110,24001.0,1,-10.0,-23.0,0.25,10.5,1.1666666666666667,sl
2025_09_11,1757605620,24003.0,1757605670,24013.0,-1,-10.0,-23.0,0.0,11.25,0.8333333333333334,sl
2025_09_11,1757606640,24041.0,1757607470,24031.0,1,-10.0,-23.0,1.5,10.5,13.833333333333334,sl
2025_09_11,1757608860,24010.75,1757609595,24001.25,-1,9.5,16.0,15.25,8.25,12.25,trail
2025_09_11,1757611020,24026.75,1757611120,24016.75,1,-10.0,-23.0,0.0,10.25,1.6666666666666667,sl
2025_09_12,1757665020,23977.25,1757665500,23987.25,-1,-10.0,-23.0,8.0,11.5,8.0,sl
2025_09_12,1757667600,24002.75,1757671000,24013.5,1,10.75,18.5,16.0,6.5,56.666666666666664,trail
2025_09_12,1757684220,24021.25,1757684320,24009.0,-1,12.25,21.5,17.75,6.5,1.6666666666666667,trail
2025_09_12,1757685360,24044.75,1757685600,24034.75,1,-10.0,-23.0,4.5,21.5,4.0,sl
2025_09_12,1757692020,24074.25,1757692230,24084.25,-1,-10.0,-23.0,1.5,10.5,3.5,sl
2025_09_12,1757693820,24105.75,1757694035,24095.75,1,-10.0,-23.0,0.0,10.0,3.5833333333333335,sl
2025_09_12,1757705220,24127.25,1757705645,24112.25,-1,15.0,27.0,21.5,1.25,7.083333333333333,trail
2025_09_12,1757706420,24123.5,1757706450,24113.5,1,-10.0,-23.0,0.0,10.5,0.5,sl
2025_09_15,1757915040,24144.0,1757917560,24134.0,1,-10.0,-23.0,0.75,10.5,42.0,sl
2025_09_15,1757923320,24111.75,1757923370,24106.0,-1,5.75,8.5,13.25,-0.0,0.8333333333333334,trail
2025_09_15,1757923800,24120.5,1757923830,24110.5,1,-10.0,-23.0,0.0,10.0,0.5,sl
2025_09_15,1757925180,24088.75,1757925700,24098.75,-1,-10.0,-23.0,8.25,10.5,8.666666666666666,sl
2025_09_15,1757926140,24110.0,1757926500,24100.0,1,-10.0,-23.0,6.25,10.75,6.0,sl
2025_09_15,1757927820,24086.25,1757928725,24096.25,-1,-10.0,-23.0,6.0,10.5,15.083333333333334,sl
2025_09_15,1757931960,24119.5,1757932475,24127.25,1,7.75,12.5,13.25,4.5,8.583333333333334,trail
2025_09_15,1757940060,24144.0,1757940265,24154.0,-1,-10.0,-23.0,0.25,10.0,3.4166666666666665,sl
2025_09_15,1757941200,24170.75,1757942925,24177.0,1,6.25,9.5,11.25,8.5,28.75,trail
2025_09_15,1757956860,24255.75,1757957985,24265.75,-1,-10.0,-23.0,6.0,10.0,18.75,sl
2025_09_15,1757959080,24285.25,1757959970,24275.25,1,-10.0,-23.0,5.0,12.0,14.833333333333334,sl
2025_09_15,1757961780,24253.75,1757962205,24263.75,-1,-10.0,-23.0,6.0,11.25,7.083333333333333,sl
2025_09_16,1757989920,24332.0,1757993745,24338.0,1,6.0,9.0,11.75,5.5,63.75,trail
2025_09_16,1758020760,24373.25,1758021610,24367.5,-1,5.75,8.5,11.75,7.5,14.166666666666666,trail
2025_09_16,1758032640,24315.25,1758032770,24305.25,1,-10.0,-23.0,1.0,12.0,2.1666666666666665,sl
2025_09_16,1758033960,24290.25,1758034065,24300.25,-1,-10.0,-23.0,2.75,11.25,1.75,sl
2025_09_16,1758041880,24291.75,1758041990,24281.75,1,-10.0,-23.0,0.0,10.5,1.8333333333333333,sl
2025_09_17,1758075840,24274.0,1758076380,24284.0,-1,-10.0,-23.0,0.0,10.0,9.0,sl
2025_09_17,1758093660,24301.0,1758094570,24307.0,1,6.0,9.0,11.0,0.75,15.166666666666666,trail
2025_09_17,1758098040,24273.25,1758098120,24258.25,-1,15.0,27.0,20.25,2.75,1.3333333333333333,trail
2025_09_17,1758098760,24254.0,1758098925,24263.75,1,9.75,16.5,14.75,2.5,2.75,trail
2025_09_17,1758105120,24257.75,1758105620,24267.75,-1,-10.0,-23.0,7.25,10.0,8.333333333333334,sl
2025_09_17,1758112260,24281.5,1758113100,24271.5,1,-10.0,-23.0,2.5,10.25,14.0,sl
2025_09_17,1758116100,24267.0,1758116190,24254.75,-1,12.25,21.5,18.0,3.25,1.5,trail
2025_09_17,1758117000,24257.5,1758117050,24266.75,1,9.25,15.5,15.25,-0.0,0.8333333333333334,trail
2025_09_17,1758117540,24241.5,1758117765,24213.5,-1,28.0,53.0,33.5,6.5,3.75,trail
2025_09_17,1758122220,24196.0,1758122670,24186.0,1,-10.0,-23.0,6.5,10.25,7.5,sl
2025_09_17,1758122940,24171.5,1758123315,24181.5,-1,-10.0,-23.0,1.5,11.0,6.25,sl
2025_09_17,1758130140,24166.25,1758130835,24200.25,1,34.0,65.0,39.5,-0.0,11.583333333333334,trail
2025_09_17,1758132420,24224.5,1758132430,24234.5,-1,-10.0,-23.0,0.0,11.5,0.16666666666666666,sl
2025_09_17,1758133140,24131.0,1758133170,24133.75,1,2.75,2.5,10.75,-0.0,0.5,trail
2025_09_17,1758133920,24165.5,1758133950,24131.75,-1,33.75,64.5,41.5,3.5,0.5,trail
2025_09_17,1758134880,24072.25,1758134915,24107.75,1,35.5,68.0,46.25,7.25,0.5833333333333334,trail
2025_09_17,1758135120,24067.0,1758135205,24022.25,-1,44.75,86.5,54.25,0.25,1.4166666666666667,trail
2025_09_17,1758135360,24066.5,1758135390,24081.25,1,14.75,26.5,21.5,2.0,0.5,trail
2025_09_17,1758136380,24215.5,1758136450,24195.0,-1,20.5,38.0,33.25,0.25,1.1666666666666667,trail
2025_09_17,1758136560,24217.25,1758136570,24207.25,1,-10.0,-23.0,0.0,12.25,0.16666666666666666,sl
2025_09_17,1758137520,24268.0,1758137550,24258.25,-1,9.75,16.5,14.75,4.0,0.5,trail
2025_09_17,1758139260,24249.25,1758139335,24258.0,1,8.75,14.5,14.75,-0.0,1.25,trail
2025_09_17,1758140280,24249.25,1758140860,24259.25,-1,-10.0,-23.0,4.5,10.75,9.666666666666666,sl
2025_09_18,1758163085,24368.25,1758164640,24395.5,1,27.25,51.5,33.25,2.5,25.916666666666668,trail
2025_09_18,1758173400,24375.75,1758175665,24359.25,-1,16.5,30.0,21.5,4.75,37.75,trail
2025_09_18,1758178020,24377.25,1758179290,24386.25,1,9.0,15.0,15.25,8.25,21.166666666666668,trail
2025_09_18,1758191520,24460.0,1758193210,24470.0,-1,-10.0,-23.0,9.25,13.25,28.166666666666668,sl
2025_09_18,1758193265,24492.0,1758193420,24482.0,1,-10.0,-23.0,0.0,10.75,2.5833333333333335,sl
2025_09_18,1758195780,24473.75,1758195805,24483.75,-1,-10.0,-23.0,0.5,11.0,0.4166666666666667,sl
2025_09_18,1758198120,24507.0,1758198500,24512.25,1,5.25,7.5,11.75,3.75,6.333333333333333,trail
2025_09_18,1758199140,24485.5,1758200115,24471.25,-1,14.25,25.5,20.0,8.25,16.25,trail
2025_09_18,1758201360,24445.0,1758201520,24435.0,1,-10.0,-23.0,5.25,10.0,2.6666666666666665,sl
2025_09_18,1758202260,24423.5,1758202270,24433.5,-1,-10.0,-23.0,0.0,13.25,0.16666666666666666,sl
2025_09_18,1758202380,24444.5,1758202430,24454.0,1,9.5,16.0,18.75,4.0,0.8333333333333334,trail
2025_09_18,1758202800,24426.75,1758202870,24407.5,-1,19.25,35.5,33.25,6.0,1.1666666666666667,trail
2025_09_18,1758203400,24417.5,1758203445,24441.5,1,24.0,45.0,29.75,0.25,0.75,trail
2025_09_18,1758203760,24409.25,1758203850,24419.25,-1,-10.0,-23.0,6.75,30.0,1.5,sl
2025_09_18,1758204000,24454.25,1758204040,24462.0,1,7.75,12.5,14.5,-0.0,0.6666666666666666,trail
2025_09_18,1758206280,24526.25,1758206510,24520.0,-1,6.25,9.5,13.0,4.25,3.8333333333333335,trail
2025_09_18,1758207780,24523.75,1758207860,24513.75,1,-10.0,-23.0,0.0,11.5,1.3333333333333333,sl
2025_09_18,1758210180,24527.25,1758210440,24523.25,-1,4.0,5.0,12.0,4.25,4.333333333333333,trail
2025_09_18,1758212220,24513.25,1758212305,24522.25,1,9.0,15.0,14.75,0.25,1.4166666666666667,trail
2025_09_18,1758216600,24514.75,1758216980,24497.0,-1,17.75,32.5,26.0,4.25,6.333333333333333,trail
2025_09_18,1758218760,24507.0,1758219050,24497.0,1,-10.0,-23.0,8.5,12.75,4.833333333333333,sl
2025_09_18,1758223500,24483.75,1758223700,24477.0,-1,6.75,10.5,12.75,4.25,3.3333333333333335,trail
2025_09_19,1758241580,24460.25,1758242820,24459.25,-1,1.0,-1.0,10.5,3.75,20.666666666666668,trail
2025_09_19,1758251485,24485.25,1758253045,24475.25,1,-10.0,-23.0,3.0,10.25,26.0,sl
2025_09_19,1758254585,24453.0,1758255755,24447.75,-1,5.25,7.5,13.0,6.0,19.5,trail
2025_09_19,1758258020,24478.5,1758258860,24468.5,1,-10.0,-23.0,0.0,10.75,14.0,sl
2025_09_19,1758262985,24439.75,1758263875,24449.75,-1,-10.0,-23.0,8.75,10.25,14.833333333333334,sl
2025_10_01,1759278060,24795.75,1759279360,24805.75,-1,-10.0,-23.0,8.25,10.0,21.666666666666668,sl
2025_10_01,1759302300,24682.5,1759302355,24672.5,1,-10.0,-23.0,6.25,13.5,0.9166666666666666,sl
2025_10_01,1759304880,24657.25,1759305245,24667.25,-1,-10.0,-23.0,0.0,11.25,6.083333333333333,sl
2025_10_01,1759307460,24690.0,1759307740,24707.25,1,17.25,31.5,24.25,1.25,4.666666666666667,trail
2025_10_01,1759314720,24735.5,1759314945,24745.5,-1,-10.0,-23.0,3.0,10.0,3.75,sl
2025_10_01,1759316760,24755.0,1759316915,24765.5,1,10.5,18.0,15.5,-0.0,2.5833333333333335,trail
2025_10_01,1759320960,24764.25,1759321000,24774.25,-1,-10.0,-23.0,4.25,12.0,0.6666666666666666,sl
2025_10_01,1759321320,24792.0,1759321380,24782.0,1,-10.0,-23.0,5.5,10.0,1.0,sl
2025_10_01,1759325280,24769.5,1759325445,24755.5,-1,14.0,25.0,21.0,1.75,2.75,trail
2025_10_01,1759325520,24800.0,1759325595,24815.25,1,15.25,27.5,20.25,4.75,1.25,trail
2025_10_01,1759326480,24801.75,1759326545,24766.5,-1,35.25,67.5,40.5,4.5,1.0833333333333333,trail
2025_10_01,1759326840,24777.5,1759326855,24767.5,1,-10.0,-23.0,0.0,10.25,0.25,sl
2025_10_01,1759331580,24886.0,1759331635,24896.0,-1,-10.0,-23.0,1.25,10.0,0.9166666666666666,sl
2025_10_01,1759332960,24913.75,1759333130,24925.5,1,11.75,20.5,17.0,2.75,2.8333333333333335,trail
2025_10_01,1759348860,24999.25,1759350920,25009.25,-1,-10.0,-23.0,6.0,10.0,34.333333333333336,sl
2025_10_02,1759365960,25056.25,1759368930,25065.0,1,8.75,14.5,14.25,9.75,49.5,trail
2025_10_02,1759397820,25080.5,1759398305,25090.5,-1,-10.0,-23.0,4.0,10.5,8.083333333333334,sl
2025_10_02,1759399320,25116.75,1759399410,25106.75,1,-10.0,-23.0,3.0,10.0,1.5,sl
2025_10_02,1759411860,25144.75,1759411980,25143.0,-1,1.75,0.5,11.0,9.75,2.0,trail
2025_10_02,1759413540,25056.5,1759413625,25046.5,1,-10.0,-23.0,6.25,13.0,1.4166666666666667,sl
2025_10_02,1759414320,25050.5,1759414350,25060.5,-1,-10.0,-23.0,0.0,11.25,0.5,sl
2025_10_02,1759415040,25083.0,1759415170,25073.0,1,-10.0,-23.0,4.0,11.0,2.1666666666666665,sl
2025_10_02,1759416360,25051.75,1759416420,25032.5,-1,19.25,35.5,25.25,-0.0,1.0,trail
2025_10_02,1759417680,25034.5,1759417875,25044.75,1,10.25,17.5,15.75,9.25,3.25,trail
2025_10_02,1759419480,25009.0,1759419555,25019.0,-1,-10.0,-23.0,1.5,10.0,1.25,sl
2025_10_02,1759420260,25044.75,1759420765,25076.0,1,31.25,59.5,36.5,6.25,8.416666666666666,trail
2025_10_02,1759421460,25045.5,1759421490,25055.5,-1,-10.0,-23.0,0.0,11.25,0.5,sl
2025_10_02,1759424040,25076.0,1759424570,25066.0,1,-10.0,-23.0,3.25,11.0,8.833333333333334,sl
2025_10_03,1759451820,25149.25,1759453640,25139.25,1,-10.0,-23.0,7.25,11.0,30.333333333333332,sl
2025_10_03,1759471440,25156.5,1759471575,25166.5,-1,-10.0,-23.0,0.25,10.25,2.25,sl
2025_10_03,1759473360,25191.0,1759473905,25181.0,1,-10.0,-23.0,0.25,10.5,9.083333333333334,sl
2025_10_03,1759487820,25165.5,1759490100,25160.5,-1,5.0,7.0,12.0,7.5,38.0,trail
2025_10_03,1759498320,25156.75,1759498370,25146.75,1,-10.0,-23.0,6.75,10.5,0.8333333333333334,sl
2025_10_03,1759498920,25127.75,1759498960,25121.25,-1,6.5,10.0,11.75,3.5,0.6666666666666666,trail
2025_10_03,1759499520,25157.75,1759499540,25147.75,1,-10.0,-23.0,0.0,10.75,0.3333333333333333,sl
2025_10_03,1759499760,25125.25,1759499825,25114.0,-1,11.25,19.5,17.75,4.5,1.0833333333333333,trail
2025_10_03,1759501020,25094.5,1759501090,25084.5,1,-10.0,-23.0,1.0,10.5,1.1666666666666667,sl
2025_10_03,1759501440,25069.25,1759501495,25079.25,-1,-10.0,-23.0,0.0,12.0,0.9166666666666666,sl
2025_10_03,1759501620,25094.0,1759501650,25084.0,1,-10.0,-23.0,1.25,10.5,0.5,sl
2025_10_03,1759506180,25112.75,1759506380,25122.75,-1,-10.0,-23.0,4.25,13.75,3.3333333333333335,sl
2025_10_03,1759507020,25149.75,1759507155,25139.75,1,-10.0,-23.0,1.5,10.25,2.25,sl
2025_10_03,1759509660,25124.5,1759510270,25118.25,-1,6.25,9.5,15.5,5.0,10.166666666666666,trail
2025_10_03,1759511340,25060.75,1759511535,25078.0,1,17.25,31.5,23.75,9.0,3.25,trail
2025_10_03,1759511940,25053.5,1759512025,25048.25,-1,5.25,7.5,13.75,2.25,1.4166666666666667,trail
2025_10_03,1759514160,24964.75,1759514245,24974.0,1,9.25,15.5,16.25,9.0,1.4166666666666667,trail
2025_10_03,1759514700,24949.0,1759514815,24934.25,-1,14.75,26.5,21.75,1.0,1.9166666666666667,trail
2025_10_03,1759515060,24971.0,1759515175,24978.25,1,7.25,11.5,12.5,3.75,1.9166666666666667,trail
2025_10_03,1759516380,25005.75,1759516500,25015.75,-1,-10.0,-23.0,8.75,13.5,2.0,sl
2025_10_03,1759518660,25014.5,1759518720,25024.0,1,9.5,16.0,14.5,0.5,1.0,trail
2025_10_06,1759720380,25094.0,1759723245,25084.0,1,-10.0,-23.0,4.75,11.75,47.75,sl
2025_10_06,1759736220,25077.25,1759736545,25051.25,-1,26.0,49.0,31.5,3.25,5.416666666666667,trail
2025_10_06,1759737180,25087.25,1759737985,25107.0,1,19.75,36.5,26.5,9.0,13.416666666666666,trail
2025_10_06,1759749480,25143.5,1759749780,25135.5,-1,8.0,13.0,14.75,7.0,5.0,trail
2025_10_06,1759750320,25161.75,1759750580,25151.75,1,-10.0,-23.0,3.75,11.0,4.333333333333333,sl
2025_10_06,1759753860,25205.5,1759754305,25199.0,-1,6.5,10.0,12.75,3.5,7.416666666666667,trail
2025_10_06,1759757340,25214.0,1759757405,25204.0,1,-10.0,-23.0,4.0,10.25,1.0833333333333333,sl
2025_10_06,1759757580,25167.25,1759757640,25177.25,-1,-10.0,-23.0,8.0,12.5,1.0,sl
2025_10_06,1759758420,25167.75,1759758495,25157.75,1,-10.0,-23.0,2.25,12.0,1.25,sl
2025_10_06,1759759320,25143.75,1759759350,25153.75,-1,-10.0,-23.0,0.0,10.0,0.5,sl
2025_10_06,1759759500,25175.25,1759759555,25165.25,1,-10.0,-23.0,2.75,13.5,0.9166666666666666,sl
2025_10_06,1759759860,25142.0,1759759925,25152.0,-1,-10.0,-23.0,3.25,11.5,1.0833333333333333,sl
2025_10_06,1759760460,25171.75,1759760500,25174.5,1,2.75,2.5,11.75,1.0,0.6666666666666666,trail
2025_10_06,1759761000,25143.75,1759761135,25137.0,-1,6.75,10.5,13.25,8.0,2.25,trail
2025_10_06,1759762200,25151.5,1759762225,25141.5,1,-10.0,-23.0,0.0,12.75,0.4166666666666667,sl
2025_10_07,1759810260,25175.25,1759816010,25181.25,1,6.0,9.0,11.0,6.0,95.83333333333333,trail
2025_10_07,1759818300,25149.0,1759819010,25159.0,-1,-10.0,-23.0,9.5,10.5,11.833333333333334,sl
2025_10_07,1759827120,25165.0,1759828180,25174.25,1,9.25,15.5,14.25,0.5,17.666666666666668,trail
2025_10_07,1759842900,25243.75,1759843495,25237.75,-1,6.0,9.0,11.0,2.0,9.916666666666666,trail
2025_10_07,1759845360,25260.25,1759845440,25250.25,1,-10.0,-23.0,3.5,14.75,1.3333333333333333,sl
2025_10_07,1759845840,25227.25,1759846000,25237.25,-1,-10.0,-23.0,9.5,10.75,2.6666666666666665,sl
2025_10_07,1759846260,25248.5,1759846485,25238.5,1,-10.0,-23.0,8.0,11.25,3.75,sl
2025_10_07,1759847220,25226.75,1759847285,25215.5,-1,11.25,19.5,17.5,0.5,1.0833333333333333,trail
2025_10_07,1759849920,25103.5,1759849930,25093.5,1,-10.0,-23.0,0.0,17.0,0.16666666666666666,sl
2025_10_07,1759850820,25082.0,1759850860,25092.0,-1,-10.0,-23.0,6.25,10.5,0.6666666666666666,sl
2025_10_07,1759851780,25049.5,1759851825,25059.0,1,9.5,16.0,16.0,0.25,0.75,trail
2025_10_07,1759851960,25023.5,1759852115,24999.25,-1,24.25,45.5,32.25,3.75,2.5833333333333335,trail
2025_10_07,1759852680,25022.5,1759852930,25054.0,1,31.5,60.0,36.5,4.25,4.166666666666667,trail
2025_10_07,1759853220,25024.25,1759853430,25034.25,-1,-10.0,-23.0,7.5,10.25,3.5,sl
2025_10_07,1759854360,25039.75,1759854465,25048.75,1,9.0,15.0,15.0,1.5,1.75,trail
2025_10_07,1759855740,25054.25,1759855870,25043.25,-1,11.0,19.0,21.25,2.5,2.1666666666666665,trail
2025_10_07,1759857000,25049.0,1759857090,25054.0,1,5.0,7.0,12.0,3.5,1.5,trail
2025_10_07,1759858680,25032.25,1759858790,25042.25,-1,-10.0,-23.0,1.25,11.5,1.8333333333333333,sl
2025_10_07,1759860660,25024.25,1759860870,25041.75,1,17.5,32.0,26.0,4.25,3.5,trail
2025_10_07,1759867080,25032.5,1759867195,25042.5,-1,-10.0,-23.0,4.25,13.25,1.9166666666666667,sl
2025_10_07,1759867740,25065.5,1759868140,25055.5,1,-10.0,-23.0,0.75,10.25,6.666666666666667,sl
2025_10_08,1759885020,25062.5,1759885485,25077.5,1,15.0,27.0,20.0,3.5,7.75,trail
2025_10_08,1759901460,25063.0,1759903670,25047.75,-1,15.25,27.5,20.75,7.5,36.833333333333336,trail
2025_10_08,1759907460,25060.5,1759907565,25050.5,1,-10.0,-23.0,0.0,10.5,1.75,sl
2025_10_08,1759913820,25074.0,1759913860,25084.0,-1,-10.0,-23.0,0.0,10.5,0.6666666666666666,sl
2025_10_08,1759919940,25094.5,1759922260,25084.5,1,-10.0,-23.0,9.75,12.0,38.666666666666664,sl
2025_10_08,1759922820,25071.25,1759923030,25064.5,-1,6.75,10.5,12.25,0.5,3.5,trail
2025_10_08,1759924320,25092.75,1759924900,25082.75,1,-10.0,-23.0,0.25,11.75,9.666666666666666,sl
2025_10_08,1759925580,25060.5,1759925765,25050.0,-1,10.5,18.0,15.5,5.0,3.0833333333333335,trail
2025_10_08,1759929360,25079.0,1759929755,25086.25,1,7.25,11.5,12.25,2.25,6.583333333333333,trail
2025_10_08,1759933380,25194.75,1759933470,25204.75,-1,-10.0,-23.0,6.25,10.5,1.5,sl
2025_10_08,1759933980,25222.5,1759934030,25212.5,1,-10.0,-23.0,0.0,10.0,0.8333333333333334,sl
2025_10_08,1759934820,25193.25,1759935125,25184.75,-1,8.5,14.0,15.25,7.25,5.083333333333333,trail
2025_10_08,1759935720,25203.0,1759935750,25193.0,1,-10.0,-23.0,0.0,13.0,0.5,sl
2025_10_08,1759942140,25239.75,1759942760,25249.75,-1,-10.0,-23.0,5.25,12.0,10.333333333333334,sl
2025_10_09,1759972500,25329.0,1759972855,25339.0,-1,-10.0,-23.0,1.25,10.25,5.916666666666667,sl
2025_10_09,1759980180,25343.75,1759980240,25333.75,1,-10.0,-23.0,0.0,10.75,1.0,sl
2025_10_09,1759992720,25337.25,1759993005,25331.75,-1,5.5,8.0,10.75,2.75,4.75,trail
2025_10_09,1760001300,25326.75,1760001545,25316.75,1,-10.0,-23.0,0.0,10.25,4.083333333333333,sl
2025_10_09,1760006040,25304.75,1760006520,25314.75,-1,-10.0,-23.0,0.75,10.25,8.0,sl
2025_10_09,1760009400,25333.75,1760010225,25323.75,1,-10.0,-23.0,7.0,10.75,13.75,sl
2025_10_09,1760016840,25302.75,1760016880,25312.75,-1,-10.0,-23.0,1.5,10.0,0.6666666666666666,sl
2025_10_09,1760017740,25293.5,1760017810,25299.5,1,6.0,9.0,13.25,2.75,1.1666666666666667,trail
2025_10_09,1760018040,25276.5,1760018095,25266.25,-1,10.25,17.5,15.75,-0.0,0.9166666666666666,trail
2025_10_09,1760018280,25286.0,1760018385,25276.0,1,-10.0,-23.0,6.0,10.0,1.75,sl
2025_10_09,1760019720,25255.75,1760019785,25265.75,-1,-10.0,-23.0,0.75,10.0,1.0833333333333333,sl
2025_10_09,1760021400,25234.75,1760021945,25252.0,1,17.25,31.5,22.25,6.0,9.083333333333334,trail
2025_10_09,1760023440,25237.5,1760023775,25232.0,-1,5.5,8.0,13.75,3.25,5.583333333333333,trail
2025_10_09,1760025000,25249.0,1760025160,25255.25,1,6.25,9.5,14.75,2.25,2.6666666666666665,trail
2025_10_09,1760026980,25235.25,1760026995,25245.25,-1,-10.0,-23.0,0.0,10.25,0.25,sl
2025_10_09,1760028480,25248.0,1760028615,25254.0,1,6.0,9.0,12.25,3.25,2.25,trail
2025_10_09,1760029020,25224.5,1760029115,25207.75,-1,16.75,30.5,23.5,0.75,1.5833333333333333,trail
2025_10_09,1760030460,25209.5,1760030495,25199.5,1,-10.0,-23.0,0.5,11.5,0.5833333333333334,sl
2025_10_09,1760030880,25183.75,1760030970,25178.0,-1,5.75,8.5,12.75,2.0,1.5,trail
2025_10_10,1760072640,25299.0,1760072875,25309.0,-1,-10.0,-23.0,2.0,10.0,3.9166666666666665,sl
2025_10_10,1760074920,25332.25,1760076380,25344.0,1,11.75,20.5,17.0,6.75,24.333333333333332,trail
2025_10_10,1760078220,25311.0,1760078375,25321.0,-1,-10.0,-23.0,9.5,10.25,2.5833333333333335,sl
2025_10_10,1760083380,25330.5,1760083475,25320.5,1,-10.0,-23.0,0.25,11.0,1.5833333333333333,sl
2025_10_10,1760086980,25307.75,1760087040,25317.75,-1,-10.0,-23.0,0.0,11.5,1.0,sl
2025_10_10,1760091180,25288.5,1760091330,25278.5,1,-10.0,-23.0,0.75,10.25,2.5,sl
2025_10_10,1760100240,25297.0,1760101285,25307.0,-1,-10.0,-23.0,8.0,10.25,17.416666666666668,sl
2025_10_10,1760103120,25340.0,1760103190,25330.0,1,-10.0,-23.0,4.5,10.5,1.1666666666666667,sl
2025_10_10,1760104200,25350.0,1760104300,25332.5,-1,17.5,32.0,23.0,2.5,1.6666666666666667,trail
2025_10_10,1760104740,25364.0,1760104795,25354.0,1,-10.0,-23.0,1.75,10.75,0.9166666666666666,sl
