direction,entry_price,exit_price,entry_bar,exit_bar,bars_held,entry_ts,exit_ts,pnl_ticks,pnl,result,exit_reason,entry_p,exit_p,peak_mfe_ticks,day
SHORT,23847.0,23864.75,30876,30879,3,1774564020.0,1774564200.0,-71.0,-35.5,LOSS,dynamic_sl,0.34902589962138336,0.6530385524485983,4.0,2026-03-26
LONG,23864.75,23848.0,30879,30882,3,1774564200.0,1774564380.0,-67.0,-33.5,LOSS,conviction_collapse,0.6530385524485983,0.2913307982008132,39.0,2026-03-26
SHORT,23848.0,23870.25,30882,30883,1,1774564380.0,1774564440.0,-89.0,-44.5,LOSS,dynamic_sl,0.2913307982008132,0.7576566411853446,0.0,2026-03-26
LONG,23870.25,23858.75,30883,30905,22,1774564440.0,1774565220.0,-46.0,-23.0,LOSS,conviction_collapse,0.7576566411853446,0.24452203687669632,77.0,2026-03-26
SHORT,23858.75,23878.25,30905,30914,9,1774565220.0,1774565516.0,-78.0,-39.0,LOSS,dynamic_sl,0.24452203687669632,0.7208457269453089,17.0,2026-03-26
LONG,23878.25,23868.25,30914,30926,12,1774565516.0,1774565880.0,-40.0,-20.0,LOSS,conviction_collapse,0.7208457269453089,0.26251285809129554,34.0,2026-03-26
SHORT,23868.25,23866.0,30926,30989,63,1774565880.0,1774568026.0,9.0,4.5,WIN,conviction_collapse,0.26251285809129554,0.7161977329486816,109.0,2026-03-26
LONG,23866.0,23872.0,30989,31031,42,1774568026.0,1774569420.0,24.0,12.0,WIN,conviction_collapse,0.7161977329486816,0.23486689807151495,104.0,2026-03-26
SHORT,23872.0,23895.25,31031,31036,5,1774569420.0,1774569559.0,-93.0,-46.5,LOSS,dynamic_sl,0.23486689807151495,0.7974526972742784,15.0,2026-03-26
LONG,23895.25,23898.0,31036,31037,1,1774569559.0,1774569600.0,11.0,5.5,WIN,end_of_day,0.7974526972742784,0.8482071273507,0.0,2026-03-26
LONG,23898.0,23879.5,31037,31064,27,1774569600.0,1774570440.0,-74.0,-37.0,LOSS,dynamic_sl,0.8482071273507,0.1817343608962076,47.0,2026-03-27
SHORT,23879.5,23836.75,31064,31166,102,1774570440.0,1774573560.0,171.0,85.5,WIN,conviction_collapse,0.1817343608962076,0.7043932222194689,297.0,2026-03-27
LONG,23836.75,23856.0,31166,31240,74,1774573560.0,1774575929.0,77.0,38.5,WIN,conviction_collapse,0.7043932222194689,0.1825479080717883,153.0,2026-03-27
SHORT,23856.0,23871.0,31240,31265,25,1774575929.0,1774576740.0,-60.0,-30.0,LOSS,conviction_collapse,0.1825479080717883,0.72049177401442,26.0,2026-03-27
LONG,23871.0,23864.25,31265,31294,29,1774576740.0,1774577678.0,-27.0,-13.5,LOSS,conviction_collapse,0.72049177401442,0.158304811776063,62.0,2026-03-27
SHORT,23864.25,23869.25,31294,31325,31,1774577678.0,1774578660.0,-20.0,-10.0,LOSS,conviction_collapse,0.158304811776063,0.75599612184283,78.0,2026-03-27
LONG,23869.25,23864.0,31325,31344,19,1774578660.0,1774579260.0,-21.0,-10.5,LOSS,conviction_collapse,0.75599612184283,0.24411671361889245,51.0,2026-03-27
SHORT,23864.0,23860.5,31344,31431,87,1774579260.0,1774582260.0,14.0,7.0,WIN,conviction_collapse,0.24411671361889245,0.8078073352582599,99.0,2026-03-27
LONG,23860.5,23886.75,31431,31492,61,1774582260.0,1774584292.0,105.0,52.5,WIN,conviction_collapse,0.8078073352582599,0.2705977186424033,150.0,2026-03-27
SHORT,23886.75,23896.75,31492,31517,25,1774584292.0,1774585195.0,-40.0,-20.0,LOSS,conviction_collapse,0.2705977186424033,0.7852810847665914,20.0,2026-03-27
LONG,23896.75,23898.25,31517,31522,5,1774585195.0,1774585349.0,6.0,3.0,WIN,end_of_data,0.7852810847665914,0.5,26.0,2026-03-27
