**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_index,exit_index,entry_price,exit_price,direction,pnl_ticks,pnl_dollars,hold_bars,label,entry_type,exit_type,timestamp,F_momentum,F_reversion,z_score,sigma,velocity,hurst,adx,dmi_plus,dmi_minus,dmi_diff,P_center,entropy,coherence,tunnel_prob,term_pid,volume_delta,net_force
685,697,21376.25,21404.0,LONG,111.0,55.5,12,REAL,LOW,HIGH,1735813500.0,-38.56835358433464,-0.4090909090900823,0.11361269364481144,7.201500043103062,-2.75,0.510190122556119,16.563136029755903,19.927409720581643,25.347254250619276,-5.419844530037633,0.782663545414727,0.6086707097040621,0.676112548305952,0.9967829347608154,-0.04018201590139462,-101.0,-39.12619583938167
697,703,21404.0,21391.0,SHORT,52.0,26.0,6,REAL,HIGH,LOW,1735814220.0,34.11457202077843,-2.510281385280905,1.307437787947861,3.840001273362327,1.0,0.5205691694968329,15.021572947060914,27.47752305308436,15.765305195249628,11.712217857834734,0.349732293692099,0.6088290136465558,0.5708771588194952,0.9491798771198272,0.6624143970566199,131.0,28.681871059141667
703,706,21391.0,21402.0,LONG,44.0,22.0,3,REAL,LOW,HIGH,1735814580.0,-72.78923421595272,3.3961038961042505,-1.8586451271822695,3.6543865705582954,-3.5,0.572328781872216,13.378476894853614,19.27751920994909,20.38793419207455,-1.1104149821254587,0.15214436280578605,0.39197729611483634,0.5736033992895891,0.8921708847292988,-1.120127480155233,-76.0,8.582984069850454
706,712,21402.0,21365.75,SHORT,145.0,72.5,6,REAL,HIGH,LOW,1735814760.0,76.64805108562737,0.1764069264063437,-0.09771452290552442,3.610659319841397,2.25,0.5305017775811203,11.483987140537673,20.473381947833012,17.2689159871192,3.2044659607138115,0.7837876148940058,0.6079376893725841,0.6097454017021277,0.9972346597257957,0.05716649509034214,123.0,76.9695162793531
712,719,21365.75,21399.25,LONG,134.0,67.0,7,REAL,LOW,HIGH,1735815120.0,-402.84733290850085,9.897727272726115,-2.8338827531438846,6.985276481001668,-10.5,0.3870024086163115,15.686272638227475,10.710268216712986,37.148673390092235,-26.43840517337925,0.024897445366129728,0.1062017497905674,0.496602638044111,0.3340904300996067,-1.437551207554968,-268.0,-391.2542567260271
719,722,21399.25,21370.5,SHORT,115.0,57.5,3,REAL,HIGH,LOW,1735815540.0,89.7803371652845,-6.3961038961042505,1.657270892745828,7.71883935704313,4.5,0.2946664031861411,17.092114295846365,25.340051563413645,22.009222362641815,3.3308292007718308,0.21150752485802626,0.47686165831817484,0.7102166668782289,0.9190354585436509,0.8691713987688203,154.0,63.48693188071499
722,739,21370.5,21408.0,LONG,150.0,75.0,17,REAL,LOW,HIGH,1735815720.0,175.52839845659256,0.09253246753178246,-0.023236159987253827,7.96452318993681,6.0,0.36576609784250724,17.31875477991716,17.626064303918614,31.97578632710301,-14.349722023184395,0.7868050282055076,0.6059504803818563,0.48694090538133655,0.9993433992925661,0.15873554245714247,233.0,175.75022355169403
739,754,21408.0,21386.0,SHORT,88.0,44.0,15,REAL,HIGH,LOW,1735816740.0,-104.89441203121496,0.14015151515195612,-0.05534535821985261,5.064616786658838,-4.25,0.6283535759350223,13.487197228581834,25.034602845581098,21.01166828389643,4.022934561684668,0.7859593412964233,0.6065103037891422,0.6665720889236831,0.9984354088497763,-0.24920304153175404,-125.0,-104.61846594827708
754,768,21386.0,21447.0,LONG,244.0,122.0,14,REAL,LOW,HIGH,1735817640.0,97.15740477073423,1.585497835496426,-0.7198264250768657,4.405222648854884,4.0,0.47854723351914885,14.790862840365792,14.088432221130203,29.04443801535543,-14.956005794225225,0.6237966099295932,0.6738927173132587,0.5964491566879442,0.977759378669528,-0.12867013473164537,107.0,99.21728472172218
768,772,21447.0,21430.5,SHORT,66.0,33.0,4,REAL,HIGH,LOW,1735818480.0,99.43234636691257,-5.579545454545951,1.253048664497675,8.90555269341066,3.5,0.7134694157298063,30.418757785815053,41.30028342505752,8.61918775120917,32.681095673848354,0.3745534044164303,0.62461759085737,0.8296000816246624,0.9526685520277651,0.5842469354705425,253.0,91.50951551971932
772,781,21430.5,21478.5,LONG,192.0,96.0,9,REAL,LOW,HIGH,1735818720.0,-70.92765257645023,6.727813852812687,-2.2246528836891715,6.048416723471811,-2.75,0.5171708805120248,34.51671283846813,30.886962884193213,15.154643217168761,15.732319667024452,0.07947933960419533,0.25372027974885236,0.41169443204713563,0.8066126634825548,-1.2016930429880708,-156.0,-17.33506402956194
781,784,21478.5,21455.5,SHORT,92.0,46.0,3,REAL,HIGH,LOW,1735819260.0,1063.1342133825674,-3.3933982683993236,0.9165746439960571,7.404521367959467,12.0,0.714316404495969,44.7917190484423,39.23826673007036,7.955691346069685,31.282575384000673,0.5353412766751714,0.6779966136886324,0.6496906682590692,0.9699691758236725,0.6959541336935006,656.0,1058.9606232865433
784,796,21455.5,21490.5,LONG,140.0,70.0,12,REAL,LOW,HIGH,1735819440.0,28.43640878587497,2.4139610389611335,-0.6821802027038435,7.077194645618035,1.25,0.737419698581258,46.52741167575457,31.11150425410303,13.03869891131561,18.07280534278742,0.6393122915909124,0.6708115301892825,0.55881013987482,0.9791194601875333,-0.32453666786325885,161.0,31.285419051167324
796,804,21490.5,21471.75,SHORT,75.0,37.5,8,REAL,HIGH,LOW,1735820160.0,755.7199801393961,-2.5043290043304296,1.1149169162975587,4.492404712356257,8.75,0.7954582328480202,39.59594574473979,30.2156635307088,12.779579956337104,17.436083574371693,0.43995771695231756,0.6562073639569349,0.5998082108654944,0.9605502776961297,0.8759810281162285,388.0,751.7938825907728
804,810,21471.75,21486.5,LONG,59.0,29.5,6,REAL,LOW,HIGH,1735820640.0,121.55793205154592,2.57900432900351,-1.059116327654228,4.870105882921453,4.0,0.7195756043941541,32.66258627825515,19.691832846239766,16.310068945974397,3.381763900265369,0.46690154001537554,0.6651991107764885,0.6671480671230314,0.9633976346218416,-0.337616464694328,148.0,125.32327642271441
810,815,21486.5,21465.25,SHORT,85.0,42.5,5,REAL,HIGH,LOW,1735821000.0,-157.59428017373594,0.15530303030391224,-0.0799179404719835,3.8865623760250974,-3.5,0.7203062096230001,26.362781016508023,23.51554503413984,18.242937853639752,5.2726071805000885,0.7848459354155505,0.6072439400090489,0.5121062129875481,0.9977394991012748,-0.22229876060804127,-175.0,-157.29790945531315
815,820,21465.25,21483.5,LONG,73.0,36.5,5,REAL,LOW,HIGH,1735821300.0,334.73028510183184,-0.16179653679864714,0.08936996846716203,3.6208256436410724,6.0,0.6380352035880652,20.92890871659775,15.888347242504604,22.66265850095723,-6.774311258452627,0.7843101719675037,0.607595580361118,0.598765536228566,0.9974714710142979,0.3895529716577535,202.0,334.4253198979722
820,832,21483.5,21413.75,SHORT,279.0,139.5,12,REAL,HIGH,LOW,1735821600.0,202.68280877896214,-2.3831168831165996,1.3143314925677225,3.6263559027424073,3.0,0.6169048165006374,15.886459360713934,22.024478489015053,17.40904960899948,4.615428880015571,0.3466361094798861,0.6067060145634318,0.6153338355187924,0.9487199354478618,0.7680790968312365,245.0,197.29091606292175
832,845,21413.75,21452.75,LONG,156.0,78.0,13,REAL,LOW,HIGH,1735822320.0,370.28920225063104,2.669372294370987,-0.6758562306957739,7.899231147496998,5.0,0.8402834371212513,32.13708961664765,8.806126777288595,36.46238655047167,-27.656259773183073,0.6418630044728117,0.6702376717781655,0.5610635141235257,0.9793444734183948,-0.11579973128425691,585.0,373.38744684982305
845,860,21452.75,21410.75,SHORT,168.0,84.0,15,REAL,HIGH,LOW,1735823100.0,-207.1440313941956,-0.3463203463197715,0.09153198429411347,7.56719848237888,-4.75,0.7322163089396406,24.54030972425917,22.00023572640773,22.816320526516073,-0.8160848001083423,0.7841792408568975,0.6076813787281138,0.7019439064945721,0.9974101324757526,-0.11417695676035418,-330.0,-207.6340068268601
860,862,21410.75,21436.5,LONG,103.0,51.5,2,REAL,LOW,HIGH,1735824000.0,-751.597682398402,4.790043290042377,-2.321951264355928,4.125877544093121,-7.0,0.605087890579676,18.75509489892973,11.550427633241085,30.568024521132354,-19.01759688789127,0.06636008607188311,0.2230168226156238,0.5863259711719985,0.7700989652959771,-1.3071251098298518,-443.0,-723.7508061460128
862,870,21436.5,21404.25,SHORT,129.0,64.5,8,REAL,HIGH,LOW,1735824120.0,822.2568691840308,-5.10443722943819,2.1865895156156574,4.668857316825633,11.0,0.6099816540181644,19.649328195705554,18.5217903663306,23.456260258874785,-4.934469892544186,0.08522852840256481,0.26649514883767084,0.35212170825452027,0.8188624677392584,1.5249052273227772,349.0,756.5325381555626
870,884,21404.25,21466.5,LONG,249.0,124.5,14,REAL,LOW,HIGH,1735824600.0,716.715512572594,-4.188311688312751,1.4714842933837549,5.69263526242813,6.0,0.6099616282033099,20.852800104470624,15.479691920644605,28.85758929530934,-13.377897374664734,0.2797417492375002,0.5520172647385054,0.4855428791474522,0.9369698235565833,0.8990246608239703,680.0,706.1832181771734
884,891,21466.5,21414.25,SHORT,209.0,104.5,7,REAL,HIGH,LOW,1735825440.0,313.8263041868169,-0.3484848484858958,0.12930973936202367,5.38992422697962,4.25,0.676899783960851,17.190732291598103,29.005433797092,15.993281656527465,13.012152140564535,0.7813886351608484,0.6094973263429848,0.7971483059025404,0.9963361237267346,0.06307581009203073,398.0,313.3252977055866
891,915,21414.25,21395.0,LONG,-77.0,-38.5,24,FAKEOUT,LOW,HIGH,1735825860.0,0.0,11.211580086579488,-1.8031845645329008,12.435310624438214,0.0,0.6447546697572384,14.959461360280292,19.930168407933085,34.09330217907817,-14.163133771145088,0.16699079610634368,0.4151801058601463,0.6732398118021737,0.900551117609483,-0.7882288386325701,-457.0,67.95269447673644
915,920,21395.0,21352.25,SHORT,171.0,85.5,5,REAL,HIGH,LOW,1735827300.0,563.1854976787668,-15.359307359307422,1.7807800636444047,17.25008907374476,14.5,0.5277172143220787,33.242059682195695,20.4730877173036,24.104969805176147,-3.6318820878725475,0.17330739642754547,0.42462847673051457,0.6524089415701937,0.9037044865443843,0.9675701571426845,670.0,499.12916658527047
920,932,21352.25,21373.0,LONG,83.0,41.5,12,REAL,LOW,HIGH,1735827600.0,0.0,3.735930735929287,-0.7655335823640443,9.760331413266963,0.0,0.5276458997225315,27.31654936865907,16.40205783485346,26.892866647100032,-10.490808812246573,0.6042503218830538,0.6767734872536841,0.6056049364074598,0.9760575593116577,-0.4665821969991979,416.0,4.264692065975218
932,940,21373.0,21166.5,SHORT,826.0,413.0,8,REAL,HIGH,LOW,1735828320.0,-4493.895135790004,2.057359307358638,-0.5999177220664136,6.858804905019555,-14.25,0.7725676061735945,27.45861831177902,17.880875869513268,24.75638262120292,-6.875506751689652,0.6711301552684361,0.6622902142681278,0.5582319000548899,0.9819751288472056,-0.6250924699275813,-2163.0,-4491.47473205604
940,966,21166.5,21444.0,LONG,1110.0,555.0,26,REAL,LOW,HIGH,1735828800.0,1477.4744919784937,6.470779220777331,-0.41696172891775524,31.037760887899992,16.25,0.6580980499438879,43.265179580899236,8.082598144656718,41.54606213811396,-33.46346399345724,0.7297305565568819,0.6387847938194463,0.6326930970107596,0.9878682081315866,-0.0372167534840831,2822.0,1484.1967100579382
966,984,21444.0,21255.0,SHORT,756.0,378.0,18,REAL,HIGH,LOW,1735830360.0,56.04605249883319,10.199134199132459,-0.8297894549333664,24.582462788591275,0.75,0.9480993332864036,43.598461287732995,33.39338821220158,9.062074321557212,24.331313890644367,0.5756343145685668,0.678976120225718,0.5776633579955748,0.9735612641021577,-0.4418344106500906,1837.0,66.86535027439527
984,997,21255.0,21299.0,LONG,176.0,88.0,13,REAL,LOW,HIGH,1735831440.0,88.47753734172989,19.73484848484622,-1.118213764810351,35.297094537542655,1.5,0.8524253994523405,37.65986715578629,10.830992358782545,34.62710522933433,-23.796112870551788,0.4383705943407508,0.6556061899605088,0.634803244466342,0.9603765301223106,-0.4826414553550973,2082.0,109.64993121319601
997,1002,21299.0,21209.75,SHORT,357.0,178.5,5,REAL,HIGH,LOW,1735832220.0,-945.5555168717705,-11.478354978355128,0.8505983169259776,26.988896521303648,-13.25,0.9075740892652634,36.43276524200363,17.93412619825625,25.999887972294115,-8.065761774037863,0.5661234452474505,0.6791766146557265,0.790214501514807,0.9727244106047261,0.2968531529951397,-1926.0,-957.6881069968103
1002,1012,21209.75,21330.5,LONG,483.0,241.5,10,REAL,LOW,HIGH,1735832520.0,525.2320166055267,5.311147186146627,-0.7037297041040771,15.094281668579795,4.0,0.9258033457113818,31.531639215329964,16.138167103092268,28.915867900806553,-12.777700797714285,0.6304987354589665,0.6726480503814519,0.5228424341524087,0.9783453215226483,-0.2799368760967223,1982.0,531.0001719802523
1012,1024,21330.5,21186.25,SHORT,577.0,288.5,12,REAL,HIGH,LOW,1735833120.0,-478.62343198363146,-16.0503246753251,1.3264372754132203,24.200653845957397,-6.5,0.7865490487244503,25.796856640967825,30.48343478864143,15.980679403326485,14.502755385314943,0.3412283069355562,0.6029147478284742,0.6825294823065808,0.9479020814126544,0.5245353199731261,-1782.0,-497.8424602168842
1024,1044,21186.25,21301.5,LONG,461.0,230.5,20,REAL,LOW,HIGH,1735833840.0,-1152.213803662167,31.74621212121201,-1.868486390317354,33.98067257618083,-15.5,0.7932366070433138,20.198836674649993,13.655253475689017,33.40127867074914,-19.746025195060128,0.14962563124902437,0.38789637024629314,0.6964472479150876,0.8905922475704273,-0.9080628455519135,-2526.0,-1038.9987870375137
1044,1064,21301.5,21292.0,SHORT,38.0,19.0,20,REAL,HIGH,LOW,1735835040.0,5169.703588981748,-10.75,1.734610346350603,12.394714493219318,23.25,0.6728238226931913,19.297176507807496,28.79881902594757,12.950494140670795,15.848324885276774,0.186913736211347,0.44417004615850303,0.4567973892226279,0.9098207703358214,1.0869098235167198,2756.0,5124.100469147338
1064,1071,21292.0,21357.5,LONG,262.0,131.0,7,REAL,LOW,HIGH,1735836240.0,-136.2690519622066,5.583333333332121,-1.3442324030426764,8.307095291995966,-2.0,0.6625918059631597,21.963274218347557,19.328671205625156,16.100734056593563,3.227937149031593,0.3333491183214697,0.5971995193203576,0.5710703093075995,0.9466757316213953,-0.6814402115568011,-566.0,-127.26106681911969
1071,1074,21357.5,21289.0,SHORT,274.0,137.0,3,REAL,HIGH,LOW,1735836660.0,1323.2899380953459,-9.17965367965553,1.5243724987592886,12.043845827876059,12.5,0.4785849423214369,26.306286434355208,29.69400084103484,11.817514079440299,17.876486761594542,0.2590348512866487,0.5314387906241282,0.5960751853546873,0.9323793908274014,0.8321692590557039,1275.0,1305.6066788713094
1074,1084,21289.0,21337.0,LONG,192.0,96.0,10,REAL,LOW,HIGH,1735836840.0,-2708.021796629517,14.235389610388665,-1.9876125469680783,14.324109225516265,-22.5,0.49903654985914875,24.675335776039677,21.8438429280515,25.11385641643191,-3.2700134883804104,0.12179106525854035,0.33974526500263125,0.4067704641231694,0.8689384435995524,-1.2526905075527863,-1724.0,-2593.805411828502
1084,1088,21337.0,21280.0,SHORT,228.0,114.0,4,REAL,HIGH,LOW,1735837440.0,861.1183062933222,-8.350649350650201,1.0191180591385107,16.387992099186704,16.0,0.5415554292663854,16.121392704829486,19.642041011560405,19.88441049552661,-0.24236948396620406,0.4862382267997005,0.6702587638863542,0.5479536969938665,0.9653370337720982,0.6727831341029914,882.0,851.7191480295669
1088,1093,21280.0,21342.5,LONG,250.0,125.0,5,REAL,LOW,HIGH,1735837680.0,-446.2691946890129,4.708874458872742,-0.755840522489992,12.459968257219478,-5.5,0.5689306460664707,16.72258143886869,14.672820512853455,28.70435036237183,-14.031529849518375,0.6084561490271403,0.6762478552734347,0.5680475172735964,0.976423333121259,-0.3987826335181312,-1011.0,-441.04375802427546
1093,1122,21342.5,21022.25,SHORT,1281.0,640.5,29,REAL,HIGH,LOW,1735837980.0,2666.92262420331,-15.757575757577797,2.378281567090087,13.25122809311242,28.5,0.31036862509293417,17.613906758180555,25.32451593413766,19.70714038407858,5.61737555005908,0.059712909518536236,0.2065397317096233,0.4619667097101893,0.744891511256178,1.4767456644842099,1240.0,2635.571950030071
1122,1139,21022.25,21092.75,LONG,282.0,141.0,17,REAL,LOW,HIGH,1735839720.0,-3051.4985097807976,-7.9675324675336014,1.0209504262748343,15.608069231343432,-18.0,0.9665284062367777,62.0549029431392,8.00403641535541,45.17513028411694,-37.17109386876153,0.48535321983196184,0.6700523052069902,0.7037616262039623,0.965249928251077,0.3520216325972606,-2646.0,-3060.5203870969376
1139,1144,21092.75,20995.25,SHORT,390.0,195.0,5,REAL,HIGH,LOW,1735840740.0,272.26687905858313,-8.616341991342779,1.003612638667087,17.1706526190947,2.5,0.9594958298225342,46.89884522552172,17.478701410687826,20.820893085478822,-3.342191674790996,0.49372104755762775,0.6719087315080082,0.7267859925519449,0.966067670421362,0.46470355253520684,-1870.0,262.64973761895766
1144,1149,20995.25,21090.25,LONG,380.0,190.0,5,REAL,LOW,HIGH,1735841040.0,-510.1030019317787,16.54924242424204,-1.5172551936020509,21.814711848114605,-9.25,0.7263004854121421,43.480547629443556,11.9467851737424,31.54154522662949,-19.59476005288709,0.26176382016767474,0.5342565115803268,0.6801121758749737,0.9330186116319277,-0.7753962162888495,-1203.0,-485.3904995169954
1149,1155,21090.25,21001.0,SHORT,357.0,178.5,6,REAL,HIGH,LOW,1735841340.0,444.99011497131914,-12.344696969697907,1.0502376682596246,23.50838737322118,8.25,0.7253436879477915,34.708800526683355,27.766855923423755,22.662917155462512,5.1039387679612425,0.47119554077293946,0.6664223790902065,0.5607043755952686,0.9638351473100837,0.5625748214199897,1268.0,431.4916583897209
1155,1160,21001.0,21072.75,LONG,287.0,143.5,5,REAL,LOW,HIGH,1735841700.0,-1163.5840615780926,6.837662337660731,-0.6642894643529121,20.586394048327513,-14.5,0.6702958579292092,27.24802558559088,18.276804012698076,31.85754904047439,-13.580745027776313,0.6464851561043771,0.6691493141317082,0.8221447350264237,0.9797535569263647,-0.4317683402130383,-1652.0,-1156.3285262092352
1160,1175,21072.75,20993.25,SHORT,318.0,159.0,15,REAL,HIGH,LOW,1735842000.0,1354.156518365208,-9.390692640692578,1.0355429683516322,18.136751303793016,20.0,0.7402205936885043,23.62440307786692,24.30769649478377,22.106512878126352,2.201183616657417,0.47830130103516905,0.6683213734518518,0.6376617278986847,0.9645503687325656,0.6566958275235051,1228.0,1343.6634310049678
1175,1177,20993.25,21051.5,LONG,233.0,116.5,2,REAL,LOW,HIGH,1735842900.0,372.82107223959736,5.63744588744521,-0.6026980057208493,18.707365327026807,9.25,0.6889634282584544,18.013425113545807,13.76749797167473,22.839026594617753,-9.071528622943022,0.6701052246466362,0.66261097416631,0.548922192563031,0.9818810046294022,-0.15397120086973118,754.0,378.8237260428231
1177,1181,21051.5,21000.5,SHORT,204.0,102.0,4,REAL,HIGH,LOW,1735843020.0,220.6972699890406,-11.60010822510958,1.2726587792750137,18.2297225525254,4.75,0.6658161515449513,16.189810910843033,22.519130693169508,19.43433581146796,3.084794881701548,0.3655274118319151,0.6191268361244364,0.44752915415680233,0.9514385596650117,0.674606102589987,847.0,206.56411739027936
1181,1184,21000.5,21067.0,LONG,266.0,133.0,3,REAL,LOW,HIGH,1735843260.0,384.8966886346746,-3.382575757575978,0.4139062814010236,16.344645682236862,9.0,0.7171102626423923,15.451866805307898,17.330774350275448,25.146601630285282,-7.8158272800098345,0.7305504510901527,0.6383833162181859,0.648001214847017,0.9879623210798568,0.32272928037618454,699.0,381.2641207091006
