Period,#,Cum. net profit,Net profit,Gross profit,Gross loss,Commission,Cum. max. drawdown,Max. drawdown,% Win,Avg. trade,Avg. winner,Avg. loser,Lrg. winner,Lrg. loser,MTR,Avg. MAE,Avg. MFE,Avg. ETD,% Trade,
1/19/2026 12:05 AM,143,($407.70),$15.60,n/a,n/a,$1.90,($1169.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$25.50,$90.00,$74.40,n/a,
1/19/2026 1:18 AM,144,($410.60),($2.90),n/a,n/a,$1.90,($1171.90),($2.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.00,$103.00,$105.90,n/a,
1/19/2026 3:32 AM,145,($301.00),$109.60,n/a,n/a,$1.90,($1062.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$201.00,$91.40,n/a,
1/19/2026 5:22 AM,146,($339.90),($38.90),n/a,n/a,$1.90,($1101.20),($38.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$60.50,$79.50,$118.40,n/a,
1/19/2026 6:03 AM,147,($462.30),($122.40),n/a,n/a,$1.90,($1223.60),($122.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$120.50,$0.50,$122.90,n/a,
1/19/2026 6:29 AM,148,($583.70),($121.40),n/a,n/a,$1.90,($1345.00),($121.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$126.50,$0.00,$121.40,n/a,
1/19/2026 6:56 AM,149,($603.10),($19.40),n/a,n/a,$1.90,($1364.40),($19.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$17.50,$100.00,$119.40,n/a,
1/19/2026 9:58 AM,150,($407.50),$195.60,n/a,n/a,$1.90,($1168.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$13.00,$257.50,$61.90,n/a,
1/19/2026 4:40 PM,151,($452.90),($45.40),n/a,n/a,$1.90,($1214.20),($45.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$44.00,$79.50,$124.90,n/a,
1/19/2026 9:00 PM,152,($471.80),($18.90),n/a,n/a,$1.90,($1233.10),($18.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$75.00,$81.50,$100.40,n/a,
1/19/2026 11:03 PM,153,($335.20),$136.60,n/a,n/a,$1.90,($1096.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$57.50,$244.00,$107.40,n/a,
1/19/2026 11:21 PM,154,($426.60),($91.40),n/a,n/a,$1.90,($1187.90),($91.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$101.00,$0.00,$91.40,n/a,
1/20/2026 12:56 AM,155,($331.00),$95.60,n/a,n/a,$1.90,($1092.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$59.50,$198.00,$102.40,n/a,
1/20/2026 1:19 AM,156,($449.90),($118.90),n/a,n/a,$1.90,($1211.20),($118.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$121.00,$1.00,$119.90,n/a,
1/20/2026 2:15 AM,157,($448.80),$1.10,n/a,n/a,$1.90,($1210.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$14.50,$135.50,$134.40,n/a,
1/20/2026 5:16 AM,158,($316.70),$132.10,n/a,n/a,$1.90,($1078.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$3.50,$242.00,$109.90,n/a,
1/20/2026 6:04 AM,159,($330.60),($13.90),n/a,n/a,$1.90,($1091.90),($13.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.00,$84.50,$98.40,n/a,
1/20/2026 6:42 AM,160,($287.50),$43.10,n/a,n/a,$1.90,($1048.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.50,$251.50,$208.40,n/a,
1/20/2026 6:45 AM,161,($395.40),($107.90),n/a,n/a,$1.90,($1156.70),($107.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$120.00,$0.00,$107.90,n/a,
1/20/2026 6:49 AM,162,($459.80),($64.40),n/a,n/a,$1.90,($1221.10),($64.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.50,$59.00,$123.40,n/a,
1/20/2026 6:52 AM,163,($607.20),($147.40),n/a,n/a,$1.90,($1368.50),($147.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$145.50,$0.50,$147.90,n/a,
1/20/2026 6:59 AM,164,($597.60),$9.60,n/a,n/a,$1.90,($1358.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$87.50,$25.50,$15.90,n/a,
1/20/2026 7:23 AM,165,($557.00),$40.60,n/a,n/a,$1.90,($1318.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$7.00,$194.00,$153.40,n/a,
1/20/2026 7:51 AM,166,($540.40),$16.60,n/a,n/a,$1.90,($1301.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.50,$167.50,$150.90,n/a,
1/20/2026 8:02 AM,167,($615.30),($74.90),n/a,n/a,$1.90,($1376.60),($74.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$73.00,$51.50,$126.40,n/a,
1/20/2026 8:26 AM,168,($665.20),($49.90),n/a,n/a,$1.90,($1426.50),($49.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$48.00,$101.00,$150.90,n/a,
1/20/2026 8:31 AM,169,($717.60),($52.40),n/a,n/a,$1.90,($1478.90),($52.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$98.00,$33.00,$85.40,n/a,
1/20/2026 8:45 AM,170,($773.50),($55.90),n/a,n/a,$1.90,($1534.80),($55.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$54.00,$96.50,$152.40,n/a,
1/20/2026 8:59 AM,171,($891.90),($118.40),n/a,n/a,$1.90,($1653.20),($118.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.50,$29.00,$147.40,n/a,
1/20/2026 9:12 AM,172,($995.80),($103.90),n/a,n/a,$1.90,($1757.10),($103.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$111.50,$0.00,$103.90,n/a,
1/20/2026 11:56 AM,173,($617.70),$378.10,n/a,n/a,$1.90,($1379.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$8.50,$461.50,$83.40,n/a,
1/20/2026 12:15 PM,174,($694.10),($76.40),n/a,n/a,$1.90,($1455.40),($76.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$79.50,$0.00,$76.40,n/a,
1/20/2026 12:56 PM,175,($676.00),$18.10,n/a,n/a,$1.90,($1437.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$64.50,$72.50,$54.40,n/a,
1/21/2026 1:16 AM,176,($581.40),$94.60,n/a,n/a,$1.90,($1342.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$165.00,$70.40,n/a,
1/21/2026 2:36 AM,177,($510.80),$70.60,n/a,n/a,$1.90,($1272.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$176.50,$105.90,n/a,
1/21/2026 3:12 AM,178,($571.20),($60.40),n/a,n/a,$1.90,($1332.50),($60.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.00,$25.00,$85.40,n/a,
1/21/2026 5:03 AM,179,($427.60),$143.60,n/a,n/a,$1.90,($1188.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$20.00,$241.50,$97.90,n/a,
1/21/2026 5:41 AM,180,($451.00),($23.40),n/a,n/a,$1.90,($1212.30),($23.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.00,$64.00,$87.40,n/a,
1/21/2026 5:56 AM,181,($554.90),($103.90),n/a,n/a,$1.90,($1316.20),($103.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$102.00,$20.50,$124.40,n/a,
1/21/2026 6:31 AM,182,($421.80),$133.10,n/a,n/a,$1.90,($1183.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.50,$283.50,$150.40,n/a,
1/21/2026 6:40 AM,183,($408.70),$13.10,n/a,n/a,$1.90,($1170.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.50,$71.50,$58.40,n/a,
1/21/2026 6:42 AM,184,($467.60),($58.90),n/a,n/a,$1.90,($1228.90),($58.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$76.50,$77.50,$136.40,n/a,
1/21/2026 6:45 AM,185,($584.50),($116.90),n/a,n/a,$1.90,($1345.80),($116.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$115.00,$25.00,$141.90,n/a,
1/21/2026 7:22 AM,186,($330.40),$254.10,n/a,n/a,$1.90,($1091.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$347.50,$93.40,n/a,
1/21/2026 7:30 AM,187,($437.30),($106.90),n/a,n/a,$1.90,($1198.60),($106.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$122.50,$18.50,$125.40,n/a,
1/21/2026 8:32 AM,188,($318.70),$118.60,n/a,n/a,$1.90,($1080.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$31.00,$227.00,$108.40,n/a,
1/21/2026 9:21 AM,189,$177.90,$496.60,n/a,n/a,$1.90,($583.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$596.50,$99.90,n/a,
1/21/2026 10:03 AM,190,$158.00,($19.90),n/a,n/a,$1.90,($603.30),($19.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$35.50,$142.50,$162.40,n/a,
1/21/2026 10:13 AM,191,$63.10,($94.90),n/a,n/a,$1.90,($698.20),($94.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$93.00,$48.00,$142.90,n/a,
1/21/2026 11:07 AM,192,$76.70,$13.60,n/a,n/a,$1.90,($684.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$48.50,$129.50,$115.90,n/a,
1/21/2026 11:29 AM,193,($213.70),($290.40),n/a,n/a,$1.90,($975.00),($290.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$288.50,$0.00,$290.40,n/a,
1/21/2026 12:10 PM,194,$223.40,$437.10,n/a,n/a,$1.90,($537.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$543.50,$106.40,n/a,
1/21/2026 12:57 PM,195,$487.50,$264.10,n/a,n/a,$1.90,($273.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$8.00,$303.00,$38.90,n/a,
1/21/2026 9:44 PM,196,$429.10,($58.40),n/a,n/a,$1.90,($332.20),($58.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.50,$67.00,$125.40,n/a,
1/21/2026 10:54 PM,197,$450.20,$21.10,n/a,n/a,$1.90,($311.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$9.00,$113.00,$91.90,n/a,
1/22/2026 6:32 AM,198,$790.80,$340.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.50,$426.00,$85.40,n/a,
1/22/2026 6:41 AM,199,$796.40,$5.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$133.00,$127.40,n/a,
1/22/2026 6:45 AM,200,$713.50,($82.90),n/a,n/a,$1.90,($82.90),($82.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$162.00,$0.00,$82.90,n/a,
1/22/2026 6:54 AM,201,$781.10,$67.60,n/a,n/a,$1.90,($15.30),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.50,$191.00,$123.40,n/a,
1/22/2026 6:59 AM,202,$677.20,($103.90),n/a,n/a,$1.90,($119.20),($103.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.50,$26.00,$129.90,n/a,
1/22/2026 7:23 AM,203,$624.80,($52.40),n/a,n/a,$1.90,($171.60),($52.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$53.50,$59.50,$111.90,n/a,
1/22/2026 11:48 AM,204,$792.90,$168.10,n/a,n/a,$1.90,($3.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$92.00,$254.50,$86.40,n/a,
1/22/2026 12:58 PM,205,$830.50,$37.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$188.50,$150.90,n/a,
1/23/2026 3:05 AM,206,$957.10,$126.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$277.00,$150.40,n/a,
1/23/2026 3:59 AM,207,$915.20,($41.90),n/a,n/a,$1.90,($41.90),($41.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$40.00,$77.50,$119.40,n/a,
1/23/2026 6:31 AM,208,$884.80,($30.40),n/a,n/a,$1.90,($72.30),($30.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$72.00,$81.50,$111.90,n/a,
1/23/2026 6:35 AM,209,$849.90,($34.90),n/a,n/a,$1.90,($107.20),($34.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$49.00,$79.00,$113.90,n/a,
1/23/2026 6:44 AM,210,$829.00,($20.90),n/a,n/a,$1.90,($128.10),($20.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$71.00,$65.50,$86.40,n/a,
1/23/2026 8:29 AM,211,$1204.10,$375.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$68.50,$479.00,$103.90,n/a,
1/23/2026 8:43 AM,212,$1143.70,($60.40),n/a,n/a,$1.90,($60.40),($60.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$65.50,$125.90,n/a,
1/23/2026 9:03 AM,213,$1048.80,($94.90),n/a,n/a,$1.90,($155.30),($94.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$110.00,$6.00,$100.90,n/a,
1/23/2026 10:11 AM,214,$1100.90,$52.10,n/a,n/a,$1.90,($103.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$48.50,$184.50,$132.40,n/a,
1/23/2026 11:43 AM,215,$1050.00,($50.90),n/a,n/a,$1.90,($154.10),($50.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$65.00,$49.50,$100.40,n/a,
1/23/2026 12:56 PM,216,$1044.60,($5.40),n/a,n/a,$1.90,($159.50),($5.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$42.00,$63.00,$68.40,n/a,
1/25/2026 4:48 PM,217,$973.70,($70.90),n/a,n/a,$1.90,($230.40),($70.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84.50,$15.50,$86.40,n/a,
1/25/2026 5:06 PM,218,$837.30,($136.40),n/a,n/a,$1.90,($366.80),($136.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$134.50,$11.50,$147.90,n/a,
1/25/2026 6:47 PM,219,$785.90,($51.40),n/a,n/a,$1.90,($418.20),($51.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$60.00,$55.00,$106.40,n/a,
1/25/2026 7:09 PM,220,$724.00,($61.90),n/a,n/a,$1.90,($480.10),($61.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$69.50,$38.50,$100.40,n/a,
1/26/2026 1:32 AM,221,$774.60,$50.60,n/a,n/a,$1.90,($429.50),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$56.50,$189.50,$138.90,n/a,
1/26/2026 2:26 AM,222,$827.20,$52.60,n/a,n/a,$1.90,($376.90),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$163.00,$110.40,n/a,
1/26/2026 10:12 AM,223,$1296.80,$469.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$574.00,$104.40,n/a,
1/26/2026 12:56 PM,224,$1347.90,$51.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$102.00,$57.50,$6.40,n/a,
1/27/2026 12:38 AM,225,$1456.00,$108.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$7.00,$230.50,$122.40,n/a,
1/27/2026 3:35 AM,226,$1353.60,($102.40),n/a,n/a,$1.90,($102.40),($102.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$100.50,$0.00,$102.40,n/a,
1/27/2026 5:52 AM,227,$1289.70,($63.90),n/a,n/a,$1.90,($166.30),($63.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$66.50,$43.50,$107.40,n/a,
1/27/2026 6:43 AM,228,$1315.80,$26.10,n/a,n/a,$1.90,($140.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$42.50,$142.50,$116.40,n/a,
1/27/2026 10:03 AM,229,$1451.40,$135.60,n/a,n/a,$1.90,($4.60),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$52.50,$262.50,$126.90,n/a,
1/27/2026 10:40 AM,230,$1359.50,($91.90),n/a,n/a,$1.90,($96.50),($91.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$100.00,$6.00,$97.90,n/a,
1/27/2026 12:57 PM,231,$1326.60,($32.90),n/a,n/a,$1.90,($129.40),($32.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$37.50,$52.00,$84.90,n/a,
1/28/2026 2:44 AM,232,$1326.20,($0.40),n/a,n/a,$1.90,($129.80),($0.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$23.00,$125.00,$125.40,n/a,
1/28/2026 4:14 AM,233,$1269.80,($56.40),n/a,n/a,$1.90,($186.20),($56.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$79.50,$20.50,$76.90,n/a,
1/28/2026 6:46 AM,234,$1237.90,($31.90),n/a,n/a,$1.90,($218.10),($31.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$30.00,$154.50,$186.40,n/a,
1/28/2026 6:49 AM,235,$1097.50,($140.40),n/a,n/a,$1.90,($358.50),($140.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$138.50,$0.00,$140.40,n/a,
1/28/2026 6:57 AM,236,$1009.10,($88.40),n/a,n/a,$1.90,($446.90),($88.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$114.50,$0.00,$88.40,n/a,
1/28/2026 7:11 AM,237,$919.70,($89.40),n/a,n/a,$1.90,($536.30),($89.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$97.00,$15.00,$104.40,n/a,
1/28/2026 9:23 AM,238,$1086.30,$166.60,n/a,n/a,$1.90,($369.70),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.00,$265.50,$98.90,n/a,
1/28/2026 11:31 AM,239,$1020.90,($65.40),n/a,n/a,$1.90,($435.10),($65.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$68.50,$89.00,$154.40,n/a,
1/28/2026 11:39 AM,240,$918.00,($102.90),n/a,n/a,$1.90,($538.00),($102.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$120.50,$5.50,$108.40,n/a,
1/28/2026 12:56 PM,241,$939.60,$21.60,n/a,n/a,$1.90,($516.40),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$80.00,$88.50,$66.90,n/a,
1/28/2026 5:24 PM,242,$848.70,($90.90),n/a,n/a,$1.90,($607.30),($90.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.50,$12.50,$103.40,n/a,
1/28/2026 6:05 PM,243,$780.30,($68.40),n/a,n/a,$1.90,($675.70),($68.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$67.50,$57.50,$125.90,n/a,
1/29/2026 1:57 AM,244,$914.90,$134.60,n/a,n/a,$1.90,($541.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$34.00,$261.00,$126.40,n/a,
1/29/2026 6:50 AM,245,$1350.00,$435.10,n/a,n/a,$1.90,($106.00),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$34.50,$605.50,$170.40,n/a,
1/29/2026 6:53 AM,246,$1211.10,($138.90),n/a,n/a,$1.90,($244.90),($138.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$137.00,$14.50,$153.40,n/a,
1/29/2026 7:22 AM,247,$1468.20,$257.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$28.50,$417.00,$159.90,n/a,
1/29/2026 7:30 AM,248,$1333.30,($134.90),n/a,n/a,$1.90,($134.90),($134.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$133.00,$33.50,$168.40,n/a,
1/29/2026 7:58 AM,249,$1602.40,$269.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$32.00,$405.50,$136.40,n/a,
1/29/2026 8:04 AM,250,$1523.50,($78.90),n/a,n/a,$1.90,($78.90),($78.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$93.50,$33.50,$112.40,n/a,
1/29/2026 8:12 AM,251,$1465.60,($57.90),n/a,n/a,$1.90,($136.80),($57.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$58.50,$56.50,$114.40,n/a,
1/29/2026 9:44 AM,252,$1932.20,$466.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$5.50,$572.50,$105.90,n/a,
1/29/2026 10:05 AM,253,$1967.80,$35.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.00,$150.00,$114.40,n/a,
1/29/2026 12:56 PM,254,$2326.90,$359.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$9.00,$361.00,$1.90,n/a,
1/29/2026 4:35 PM,255,$2286.50,($40.40),n/a,n/a,$1.90,($40.40),($40.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$137.50,$20.50,$60.90,n/a,
1/29/2026 4:46 PM,256,$2258.10,($28.40),n/a,n/a,$1.90,($68.80),($28.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$48.50,$1.50,$29.90,n/a,
1/29/2026 6:40 PM,257,$2533.70,$275.60,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$21.50,$384.50,$108.90,n/a,
1/29/2026 9:47 PM,258,$2640.80,$107.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.00,$208.00,$100.90,n/a,
1/29/2026 10:42 PM,259,$2741.90,$101.10,n/a,n/a,$1.90,$0.00,$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$9.50,$172.50,$71.40,n/a,
1/29/2026 10:59 PM,260,$2639.00,($102.90),n/a,n/a,$1.90,($102.90),($102.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$111.50,$0.00,$102.90,n/a,
1/29/2026 11:13 PM,261,$2532.10,($106.90),n/a,n/a,$1.90,($209.80),($106.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$105.00,$0.00,$106.90,n/a,
1/29/2026 11:39 PM,262,$2400.20,($131.90),n/a,n/a,$1.90,($341.70),($131.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$130.00,$11.00,$142.90,n/a,
1/30/2026 12:22 AM,263,$2347.80,($52.40),n/a,n/a,$1.90,($394.10),($52.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$50.50,$86.50,$138.90,n/a,
1/30/2026 12:35 AM,264,$2224.90,($122.90),n/a,n/a,$1.90,($517.00),($122.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$121.00,$25.00,$147.90,n/a,
1/30/2026 12:51 AM,265,$2098.00,($126.90),n/a,n/a,$1.90,($643.90),($126.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$125.00,$4.00,$130.90,n/a,
1/30/2026 1:13 AM,266,$2035.10,($62.90),n/a,n/a,$1.90,($706.80),($62.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$61.00,$49.50,$112.40,n/a,
1/30/2026 2:01 AM,267,$2090.70,$55.60,n/a,n/a,$1.90,($651.20),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$154.00,$98.40,n/a,
1/30/2026 4:52 AM,268,$2366.80,$276.10,n/a,n/a,$1.90,($375.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$0.50,$402.50,$126.40,n/a,
1/30/2026 5:15 AM,269,$2284.40,($82.40),n/a,n/a,$1.90,($457.50),($82.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$91.50,$18.50,$100.90,n/a,
1/30/2026 5:32 AM,270,$2117.50,($166.90),n/a,n/a,$1.90,($624.40),($166.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$201.50,$0.00,$166.90,n/a,
1/30/2026 5:46 AM,271,$2039.10,($78.40),n/a,n/a,$1.90,($702.80),($78.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$98.00,$6.00,$84.40,n/a,
1/30/2026 6:33 AM,272,$2026.70,($12.40),n/a,n/a,$1.90,($715.20),($12.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$50.50,$158.50,$170.90,n/a,
1/30/2026 6:36 AM,273,$1922.30,($104.40),n/a,n/a,$1.90,($819.60),($104.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$130.00,$7.00,$111.40,n/a,
1/30/2026 6:46 AM,274,$1897.90,($24.40),n/a,n/a,$1.90,($844.00),($24.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$22.50,$111.50,$135.90,n/a,
1/30/2026 6:51 AM,275,$1795.50,($102.40),n/a,n/a,$1.90,($946.40),($102.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$100.50,$56.00,$158.40,n/a,
1/30/2026 6:55 AM,276,$1677.10,($118.40),n/a,n/a,$1.90,($1064.80),($118.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$116.50,$20.00,$138.40,n/a,
1/30/2026 7:08 AM,277,$1601.70,($75.40),n/a,n/a,$1.90,($1140.20),($75.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$77.50,$108.50,$183.90,n/a,
1/30/2026 7:27 AM,278,$1501.80,($99.90),n/a,n/a,$1.90,($1240.10),($99.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$98.00,$42.50,$142.40,n/a,
1/30/2026 7:37 AM,279,$1415.40,($86.40),n/a,n/a,$1.90,($1326.50),($86.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$84.50,$159.50,$245.90,n/a,
1/30/2026 7:54 AM,280,$1369.00,($46.40),n/a,n/a,$1.90,($1372.90),($46.40),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$110.00,$82.00,$128.40,n/a,
1/30/2026 8:33 AM,281,$1492.10,$123.10,n/a,n/a,$1.90,($1249.80),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$1.00,$226.00,$102.90,n/a,
1/30/2026 8:51 AM,282,$1462.20,($29.90),n/a,n/a,$1.90,($1279.70),($29.90),n/a,n/a,n/a,n/a,n/a,n/a,n/a,$42.00,$103.50,$133.40,n/a,
1/30/2026 9:24 AM,283,$1515.80,$53.60,n/a,n/a,$1.90,($1226.10),$0.00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,$25.00,$213.00,$159.40,n/a,
