Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
97,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24432.75,24380.75,3/24/2026 6:16:01 PM,3/24/2026 8:52:01 PM,PivotExitLong,LongAtLowPivot,$104.00,$190.00,$0.00,$0.00,$0.00,$0.00,$0.00,$104.00,$104.00,$0.00,157,
98,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24380.75,24374.25,3/24/2026 8:52:01 PM,3/24/2026 10:57:01 PM,PivotExitShort,ShortAtHighPivot,($13.00),$177.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.00,$13.00,$26.00,126,
99,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24374.25,24389.25,3/24/2026 10:57:01 PM,3/24/2026 11:52:01 PM,PivotExitLong,LongAtLowPivot,($30.00),$147.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$30.00,$60.00,56,
100,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24389.25,24476.00,3/24/2026 11:52:01 PM,3/25/2026 1:52:01 AM,PivotExitShort,ShortAtHighPivot,$173.50,$320.50,$0.00,$0.00,$0.00,$0.00,$0.00,$173.50,$173.50,$0.00,121,
101,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24476.00,24473.00,3/25/2026 1:52:01 AM,3/25/2026 3:01:01 AM,PivotExitLong,LongAtLowPivot,$6.00,$326.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$6.00,$0.00,70,
102,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24473.00,24427.50,3/25/2026 3:01:01 AM,3/25/2026 3:45:01 AM,PivotExitShort,ShortAtHighPivot,($91.00),$235.50,$0.00,$0.00,$0.00,$0.00,$0.00,$91.00,$91.00,$182.00,45,
103,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24427.50,24483.00,3/25/2026 3:45:01 AM,3/25/2026 4:09:01 AM,PivotExitLong,LongAtLowPivot,($111.00),$124.50,$0.00,$0.00,$0.00,$0.00,$0.00,$111.00,$111.00,$222.00,25,
104,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24483.00,24452.50,3/25/2026 4:09:01 AM,3/25/2026 4:48:01 AM,PivotExitShort,ShortAtHighPivot,($61.00),$63.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.00,$61.00,$122.00,40,
105,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24452.50,24505.50,3/25/2026 4:48:01 AM,3/25/2026 5:01:01 AM,PivotExitLong,LongAtLowPivot,($106.00),($42.50),$0.00,$0.00,$0.00,$0.00,$0.00,$106.00,$106.00,$212.00,14,
106,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24505.50,24462.00,3/25/2026 5:01:01 AM,3/25/2026 5:17:01 AM,PivotExitShort,ShortAtHighPivot,($87.00),($129.50),$0.00,$0.00,$0.00,$0.00,$0.00,$87.00,$87.00,$174.00,17,
107,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24462.00,24439.25,3/25/2026 5:17:01 AM,3/25/2026 5:38:01 AM,PivotExitLong,LongAtLowPivot,$45.50,($84.00),$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$45.50,$0.00,22,
108,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24439.25,24427.75,3/25/2026 5:38:01 AM,3/25/2026 6:23:01 AM,PivotExitShort,ShortAtHighPivot,($23.00),($107.00),$0.00,$0.00,$0.00,$0.00,$0.00,$23.00,$23.00,$46.00,46,
109,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24427.75,24482.75,3/25/2026 6:23:01 AM,3/25/2026 6:36:01 AM,PivotExitLong,LongAtLowPivot,($110.00),($217.00),$0.00,$0.00,$0.00,$0.00,$0.00,$110.00,$110.00,$220.00,14,
110,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24482.75,24449.25,3/25/2026 6:36:01 AM,3/25/2026 6:45:01 AM,PivotExitShort,ShortAtHighPivot,($67.00),($284.00),$0.00,$0.00,$0.00,$0.00,$0.00,$67.00,$67.00,$134.00,10,
111,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24449.25,24395.00,3/25/2026 6:45:01 AM,3/25/2026 7:05:00 AM,PivotExitLong,LongAtLowPivot,$108.50,($175.50),$0.00,$0.00,$0.00,$0.00,$0.00,$108.50,$108.50,$0.00,21,
112,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24395.00,24459.75,3/25/2026 7:05:00 AM,3/25/2026 8:07:00 AM,PivotExitShort,ShortAtHighPivot,$129.50,($46.00),$0.00,$0.00,$0.00,$0.00,$0.00,$129.50,$129.50,$0.00,63,
113,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24459.75,24351.25,3/25/2026 8:07:00 AM,3/25/2026 8:22:01 AM,PivotExitLong,LongAtLowPivot,$217.00,$171.00,$0.00,$0.00,$0.00,$0.00,$0.00,$217.00,$217.00,$0.00,16,
114,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24351.25,24377.50,3/25/2026 8:22:01 AM,3/25/2026 8:39:00 AM,PivotExitShort,ShortAtHighPivot,$52.50,$223.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$52.50,$0.00,18,
115,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24377.50,24417.50,3/25/2026 8:39:00 AM,3/25/2026 9:25:01 AM,PivotExitLong,LongAtLowPivot,($80.00),$143.50,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$160.00,47,
116,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24417.50,24388.75,3/25/2026 9:25:01 AM,3/25/2026 10:06:01 AM,PivotExitShort,ShortAtHighPivot,($57.50),$86.00,$0.00,$0.00,$0.00,$0.00,$0.00,$57.50,$57.50,$115.00,42,
117,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24388.75,24434.25,3/25/2026 10:06:01 AM,3/25/2026 10:27:01 AM,PivotExitLong,LongAtLowPivot,($91.00),($5.00),$0.00,$0.00,$0.00,$0.00,$0.00,$91.00,$91.00,$182.00,22,
118,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24434.25,24422.00,3/25/2026 10:27:01 AM,3/25/2026 10:53:01 AM,PivotExitShort,ShortAtHighPivot,($24.50),($29.50),$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$24.50,$49.00,27,
119,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24422.00,24371.00,3/25/2026 10:53:01 AM,3/25/2026 12:16:01 PM,PivotExitLong,LongAtLowPivot,$102.00,$72.50,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$102.00,$0.00,84,
120,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24371.00,24337.00,3/25/2026 12:16:01 PM,3/25/2026 12:36:01 PM,PivotExitShort,ShortAtHighPivot,($68.00),$4.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.00,$68.00,$136.00,21,
121,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24337.00,24388.00,3/25/2026 12:36:01 PM,3/25/2026 1:01:00 PM,PivotExitLong,LongAtLowPivot,($102.00),($97.50),$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$102.00,$204.00,26,
122,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24388.00,24360.00,3/25/2026 1:01:00 PM,3/25/2026 1:55:01 PM,PivotExitShort,EodExitLong,($56.00),($153.50),$0.00,$0.00,$0.00,$0.00,$0.00,$56.00,$56.00,$112.00,55,
123,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24323.50,24379.50,3/25/2026 5:00:01 PM,3/25/2026 5:17:01 PM,ShortAtHighPivot,LongAtLowPivot,($112.00),($265.50),$0.00,$0.00,$0.00,$0.00,$0.00,$114.50,$13.50,$125.50,18,
124,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24379.50,24352.25,3/25/2026 5:17:01 PM,3/25/2026 5:55:01 PM,PivotExitShort,ShortAtHighPivot,($54.50),($320.00),$0.00,$0.00,$0.00,$0.00,$0.00,$54.50,$54.50,$109.00,39,
125,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24352.25,24316.75,3/25/2026 5:55:01 PM,3/25/2026 8:15:01 PM,PivotExitLong,LongAtLowPivot,$71.00,($249.00),$0.00,$0.00,$0.00,$0.00,$0.00,$71.00,$71.00,$0.00,141,
126,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24316.75,24361.75,3/25/2026 8:15:01 PM,3/25/2026 9:04:01 PM,PivotExitShort,ShortAtHighPivot,$90.00,($159.00),$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,50,
127,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24361.75,24292.00,3/25/2026 9:04:01 PM,3/25/2026 11:56:01 PM,PivotExitLong,LongAtLowPivot,$139.50,($19.50),$0.00,$0.00,$0.00,$0.00,$0.00,$139.50,$139.50,$0.00,173,
128,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24292.00,24228.75,3/25/2026 11:56:01 PM,3/26/2026 12:21:01 AM,PivotExitShort,ShortAtHighPivot,($126.50),($146.00),$0.00,$0.00,$0.00,$0.00,$0.00,$126.50,$126.50,$253.00,26,
129,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24228.75,24281.50,3/26/2026 12:21:01 AM,3/26/2026 1:08:01 AM,PivotExitLong,LongAtLowPivot,($105.50),($251.50),$0.00,$0.00,$0.00,$0.00,$0.00,$105.50,$105.50,$211.00,48,
130,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24281.50,24219.25,3/26/2026 1:08:01 AM,3/26/2026 1:14:01 AM,PivotExitShort,ShortAtHighPivot,($124.50),($376.00),$0.00,$0.00,$0.00,$0.00,$0.00,$124.50,$124.50,$249.00,7,
131,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24219.25,24183.25,3/26/2026 1:14:01 AM,3/26/2026 3:06:01 AM,PivotExitLong,LongAtLowPivot,$72.00,($304.00),$0.00,$0.00,$0.00,$0.00,$0.00,$72.00,$72.00,$0.00,113,
132,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24183.25,24147.50,3/26/2026 3:06:01 AM,3/26/2026 4:26:01 AM,PivotExitShort,ShortAtHighPivot,($71.50),($375.50),$0.00,$0.00,$0.00,$0.00,$0.00,$71.50,$71.50,$143.00,81,
133,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24147.50,24140.00,3/26/2026 4:26:01 AM,3/26/2026 5:14:01 AM,PivotExitLong,LongAtLowPivot,$15.00,($360.50),$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$15.00,$0.00,49,
134,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24140.00,24093.25,3/26/2026 5:14:01 AM,3/26/2026 5:35:01 AM,PivotExitShort,ShortAtHighPivot,($93.50),($454.00),$0.00,$0.00,$0.00,$0.00,$0.00,$93.50,$93.50,$187.00,22,
135,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24093.25,24132.00,3/26/2026 5:35:01 AM,3/26/2026 6:01:01 AM,PivotExitLong,LongAtLowPivot,($77.50),($531.50),$0.00,$0.00,$0.00,$0.00,$0.00,$77.50,$77.50,$155.00,27,
136,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24132.00,24101.25,3/26/2026 6:01:01 AM,3/26/2026 6:33:01 AM,PivotExitShort,ShortAtHighPivot,($61.50),($593.00),$0.00,$0.00,$0.00,$0.00,$0.00,$61.50,$61.50,$123.00,33,
137,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24101.25,24129.00,3/26/2026 6:33:01 AM,3/26/2026 6:44:01 AM,PivotExitLong,LongAtLowPivot,($55.50),($648.50),$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$55.50,$111.00,12,
138,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24129.00,24159.00,3/26/2026 6:44:01 AM,3/26/2026 6:59:01 AM,PivotExitShort,ShortAtHighPivot,$60.00,($588.50),$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$60.00,$0.00,16,
139,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24159.00,24220.75,3/26/2026 6:59:01 AM,3/26/2026 7:00:01 AM,PivotExitLong,LongAtLowPivot,($123.50),($712.00),$0.00,$0.00,$0.00,$0.00,$0.00,$123.50,$123.50,$247.00,2,
140,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24220.75,24178.25,3/26/2026 7:00:01 AM,3/26/2026 7:12:01 AM,PivotExitShort,ShortAtHighPivot,($85.00),($797.00),$0.00,$0.00,$0.00,$0.00,$0.00,$85.00,$85.00,$170.00,13,
141,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24178.25,24223.25,3/26/2026 7:12:01 AM,3/26/2026 7:16:01 AM,PivotExitLong,LongAtLowPivot,($90.00),($887.00),$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$180.00,5,
142,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24223.25,24173.50,3/26/2026 7:16:01 AM,3/26/2026 7:30:01 AM,PivotExitShort,ShortAtHighPivot,($99.50),($986.50),$0.00,$0.00,$0.00,$0.00,$0.00,$99.50,$99.50,$199.00,15,
143,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24173.50,24119.25,3/26/2026 7:30:01 AM,3/26/2026 8:03:01 AM,PivotExitLong,LongAtLowPivot,$108.50,($878.00),$0.00,$0.00,$0.00,$0.00,$0.00,$108.50,$108.50,$0.00,34,
144,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24119.25,24056.25,3/26/2026 8:03:01 AM,3/26/2026 8:32:01 AM,PivotExitShort,ShortAtHighPivot,($126.00),($1004.00),$0.00,$0.00,$0.00,$0.00,$0.00,$126.00,$126.00,$252.00,30,
145,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24056.25,24108.50,3/26/2026 8:32:01 AM,3/26/2026 8:47:01 AM,PivotExitLong,LongAtLowPivot,($104.50),($1108.50),$0.00,$0.00,$0.00,$0.00,$0.00,$104.50,$104.50,$209.00,16,
146,MNQ JUN26,Playback101,ZigzagRunner,Long,1,24108.50,24058.00,3/26/2026 8:47:01 AM,3/26/2026 9:12:00 AM,PivotExitShort,ShortAtHighPivot,($101.00),($1209.50),$0.00,$0.00,$0.00,$0.00,$0.00,$101.00,$101.00,$202.00,26,
147,MNQ JUN26,Playback101,ZigzagRunner,Short,1,24058.00,23999.75,3/26/2026 9:12:00 AM,3/26/2026 1:12:00 PM,PivotExitLong,LongAtLowPivot,$116.50,($1093.00),$0.00,$0.00,$0.00,$0.00,$0.00,$116.50,$116.50,$0.00,241,
148,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23999.75,23919.50,3/26/2026 1:12:00 PM,3/26/2026 1:13:01 PM,PivotExitShort,ShortAtHighPivot,($160.50),($1253.50),$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$160.50,$321.00,2,
149,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23919.50,23850.25,3/26/2026 1:13:01 PM,3/26/2026 1:55:00 PM,PivotExitLong,EodExitShort,$138.50,($1115.00),$0.00,$0.00,$0.00,$0.00,$0.00,$138.50,$138.50,$0.00,43,
150,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23831.00,23865.00,3/26/2026 5:23:00 PM,3/26/2026 6:29:01 PM,ShortAtHighPivot,LongAtLowPivot,($68.00),($1183.00),$0.00,$0.00,$0.00,$0.00,$0.00,$71.00,$51.50,$119.50,67,
151,MNQ JUN26,Playback101,ZigzagRunner,Long,1,23865.00,23916.75,3/26/2026 6:29:01 PM,3/26/2026 11:02:01 PM,PivotExitShort,ShortAtHighPivot,$103.50,($1079.50),$0.00,$0.00,$0.00,$0.00,$0.00,$103.50,$103.50,$0.00,274,
152,MNQ JUN26,Playback101,ZigzagRunner,Short,1,23916.75,23768.50,3/26/2026 11:02:01 PM,3/27/2026 2:20:01 AM,PivotExitLong,LongAtLowPivot,$296.50,($783.00),$0.00,$0.00,$0.00,$0.00,$0.00,$296.50,$296.50,$0.00,199,
