tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme
1h,price_sigma_w,reversion_prob_w,FLAT_SMOOTH,9750,-0.05713770558872833,0.041846153846153845,0.03446153846153846,0.03323076923076923,0.036307692307692305,1.0461538461538462,0.8615384615384615,0.18461538461538474,1.9076923076923076,1.7384615384615383
1h,price_sigma_w,reversion_prob_w,FLAT_CHOPPY,18315,0.024758192599116956,0.04395304395304395,0.03996723996723997,0.032705432705432705,0.04051324051324051,1.0988260988260987,0.9991809991809992,0.09964509964509949,2.098007098007098,1.8304668304668303
1h,price_sigma_w,swing_noise_w,UP_SMOOTH,7146,0.8487628359206281,0.13266162888329136,0.12258606213266163,0.0,0.0,3.316540722082284,3.0646515533165406,0.2518891687657434,6.381192275398824,0.0
1h,price_sigma_w,swing_noise_w,UP_CHOPPY,3924,0.810944758867417,0.14678899082568808,0.10066258919469928,0.0,0.0,3.669724770642202,2.516564729867482,1.1531600407747202,6.186289500509684,0.0
1h,price_sigma_w,swing_noise_w,DOWN_SMOOTH,4662,0.8582850245252058,0.12355212355212356,0.10338910338910338,0.0,0.0,3.088803088803089,2.5847275847275846,0.5040755040755043,5.673530673530673,0.0
1h,price_sigma_w,swing_noise_w,DOWN_CHOPPY,2988,0.5465100780487431,0.09236947791164658,0.08835341365461848,0.0,0.0,2.3092369477911645,2.208835341365462,0.10040160642570273,4.518072289156626,0.0
1h,price_sigma_w,swing_noise_w,FLAT_SMOOTH,9534,0.6885783740608927,0.14348646947765892,0.0880008391021607,0.0,0.0062932662051604785,3.587161736941473,2.200020977554017,1.3871407593874556,5.78718271449549,0.15733165512901195
1h,price_sigma_w,swing_noise_w,FLAT_CHOPPY,18315,0.6430324877163814,0.12192192192192192,0.10805350805350805,0.0,0.011793611793611793,3.048048048048048,2.7013377013377013,0.3467103467103465,5.749385749385749,0.29484029484029484
1h,vol_mean_w,vol_sigma_w,UP_SMOOTH,7146,0.893866144721346,0.13937867338371115,0.15001399384270922,0.0,0.0,3.4844668345927787,3.7503498460677305,-0.26588301147495175,7.23481668066051,0.0
1h,vol_mean_w,vol_sigma_w,UP_CHOPPY,3924,0.918917400248902,0.14984709480122324,0.1712538226299694,0.0,0.0,3.746177370030581,4.281345565749235,-0.5351681957186538,8.027522935779816,0.0
1h,vol_mean_w,vol_sigma_w,DOWN_SMOOTH,4662,0.8594571803717203,0.1364221364221364,0.16344916344916344,0.0,0.0,3.41055341055341,4.0862290862290855,-0.6756756756756754,7.496782496782496,0.0
1h,vol_mean_w,vol_sigma_w,DOWN_CHOPPY,2988,0.9130994303111374,0.13654618473895583,0.17637215528781794,0.0,0.0,3.413654618473896,4.409303882195449,-0.9956492637215528,7.822958500669344,0.0
1h,vol_mean_w,vol_sigma_w,FLAT_SMOOTH,9750,0.9243824061221767,0.1686153846153846,0.15312820512820513,0.0,0.0,4.2153846153846155,3.8282051282051284,0.38717948717948714,8.043589743589743,0.0
1h,vol_mean_w,vol_sigma_w,FLAT_CHOPPY,18315,0.9079115218290984,0.15211575211575212,0.17018837018837019,0.0,0.0,3.802893802893803,4.254709254709255,-0.4518154518154516,8.057603057603057,0.0
1h,vol_mean_w,vwap_w,UP_SMOOTH,7146,-0.25989253259944656,0.010075566750629723,0.02518891687657431,0.07220822837951302,0.04338091239854464,0.2518891687657431,0.6297229219143577,-0.37783375314861467,0.8816120906801008,2.8897285194514413
1h,vol_mean_w,vwap_w,UP_CHOPPY,3924,-0.46670500358964184,0.027522935779816515,0.0,0.09480122324159021,0.05198776758409786,0.6880733944954128,0.0,0.6880733944954128,0.6880733944954128,3.6697247706422016
1h,vol_mean_w,vwap_w,DOWN_SMOOTH,4662,-0.44155408080217723,0.015444015444015444,0.01673101673101673,0.08751608751608751,0.05148005148005148,0.3861003861003861,0.41827541827541825,-0.03217503217503215,0.8043758043758044,3.4749034749034746
1h,vol_mean_w,vwap_w,DOWN_CHOPPY,2988,-0.25925639699156955,0.0,0.004016064257028112,0.07228915662650602,0.08032128514056225,0.0,0.1004016064257028,-0.1004016064257028,0.1004016064257028,3.8152610441767068
1h,vol_mean_w,vwap_w,FLAT_SMOOTH,9750,-0.3946490041685086,0.0,0.011076923076923076,0.09107692307692308,0.08246153846153846,0.0,0.2769230769230769,-0.2769230769230769,0.2769230769230769,4.338461538461538
1h,vol_mean_w,vwap_w,FLAT_CHOPPY,18315,-0.37077778057519395,0.009227409227409228,0.022276822276822275,0.08321048321048322,0.055692055692055695,0.2306852306852307,0.5569205569205569,-0.32623532623532614,0.7876057876057876,3.472563472563473
1h,vol_mean_w,z_se_w,UP_SMOOTH,7146,-0.0897318997775239,0.023509655751469353,0.02672823957458718,0.047019311502938706,0.050937587461516935,0.5877413937867338,0.6682059893646795,-0.08046459557794561,1.2559473831514132,2.448922474111391
1h,vol_mean_w,z_se_w,UP_CHOPPY,3924,-0.20148123848515573,0.021406727828746176,0.01834862385321101,0.03058103975535168,0.0856269113149847,0.5351681957186544,0.45871559633027525,0.07645259938837912,0.9938837920489296,2.9051987767584095
1h,vol_mean_w,z_se_w,DOWN_SMOOTH,4662,0.09247207366062539,0.04633204633204633,0.039897039897039896,0.023166023166023165,0.06435006435006435,1.1583011583011582,0.9974259974259974,0.16087516087516085,2.1557271557271553,2.187902187902188
1h,vol_mean_w,z_se_w,DOWN_CHOPPY,2988,0.11694775549674798,0.03614457831325301,0.0321285140562249,0.028112449799196786,0.020080321285140562,0.9036144578313252,0.8032128514056224,0.10040160642570284,1.7068273092369477,1.2048192771084336
1h,vol_mean_w,z_se_w,FLAT_SMOOTH,9750,0.051722856783004666,0.039384615384615386,0.04666666666666667,0.036923076923076927,0.038051282051282054,0.9846153846153847,1.1666666666666667,-0.18205128205128207,2.1512820512820516,1.8743589743589744
1h,vol_mean_w,z_se_w,FLAT_CHOPPY,18315,0.04407873593499898,0.03996723996723997,0.03985803985803986,0.02091182091182091,0.042588042588042586,0.9991809991809992,0.9964509964509964,0.0027300027300027896,1.9956319956319957,1.5874965874965874
1h,vol_mean_w,z_high_w,UP_SMOOTH,7146,-0.11619170373684928,0.02686817800167926,0.040162328575426814,0.04869857262804366,0.047579065211307024,0.6717044500419815,1.0040582143856704,-0.3323537643436889,1.675762664427652,2.4069409459837674
1h,vol_mean_w,z_high_w,UP_CHOPPY,3924,-0.25788694610285334,0.01834862385321101,0.012232415902140673,0.033893985728848115,0.0764525993883792,0.45871559633027525,0.3058103975535168,0.15290519877675846,0.764525993883792,2.758664627930683
1h,vol_mean_w,z_high_w,DOWN_SMOOTH,4662,-0.04405851042398791,0.043758043758043756,0.03131703131703132,0.03861003861003861,0.05405405405405406,1.093951093951094,0.782925782925783,0.31102531102531095,1.8768768768768769,2.3166023166023164
1h,vol_mean_w,z_high_w,DOWN_CHOPPY,2988,-0.029297162989671385,0.024096385542168676,0.028112449799196786,0.04417670682730924,0.028112449799196786,0.6024096385542169,0.7028112449799196,-0.10040160642570273,1.3052208835341366,1.8072289156626504
1h,vol_mean_w,z_high_w,FLAT_SMOOTH,9750,-0.02910604365583494,0.036923076923076927,0.05046153846153846,0.048,0.03374358974358974,0.9230769230769231,1.2615384615384615,-0.33846153846153837,2.184615384615385,2.0435897435897434
1h,vol_mean_w,z_high_w,FLAT_CHOPPY,18315,-0.052793120796926725,0.03663663663663664,0.030794430794430793,0.034725634725634724,0.043134043134043135,0.9159159159159159,0.7698607698607698,0.14605514605514613,1.6857766857766858,1.9464919464919466
1h,vol_mean_w,z_low_w,UP_SMOOTH,7146,0.049527575578412836,0.03190596137699412,0.030366638678981248,0.041981528127623846,0.04450041981528128,0.797649034424853,0.7591659669745312,0.03848306745032182,1.5568150013993842,2.162048698572628
1h,vol_mean_w,z_low_w,UP_CHOPPY,3924,-0.0581979824132911,0.03363914373088685,0.03058103975535168,0.03058103975535168,0.07339449541284404,0.8409785932721712,0.764525993883792,0.07645259938837912,1.6055045871559632,2.599388379204893
1h,vol_mean_w,z_low_w,DOWN_SMOOTH,4662,0.15309098278661637,0.0489060489060489,0.039897039897039896,0.018018018018018018,0.0489060489060489,1.2226512226512225,0.9974259974259974,0.22522522522522515,2.22007722007722,1.673101673101673
1h,vol_mean_w,z_low_w,DOWN_CHOPPY,2988,0.2173544376393017,0.05622489959839357,0.043842034805890225,0.020080321285140562,0.020080321285140562,1.4056224899598393,1.0960508701472556,0.30957161981258374,2.5016733601070946,1.0040160642570282
1h,vol_mean_w,z_low_w,FLAT_SMOOTH,9750,0.15408962501770393,0.05169230769230769,0.048102564102564103,0.03323076923076923,0.03702564102564103,1.2923076923076922,1.2025641025641025,0.08974358974358965,2.494871794871795,1.7564102564102564
1h,vol_mean_w,z_low_w,FLAT_CHOPPY,18315,0.13418112977677554,0.05312585312585313,0.03996723996723997,0.02091182091182091,0.04373464373464373,1.3281463281463282,0.9991809991809992,0.32896532896532893,2.3273273273273274,1.6161616161616161
1h,vol_mean_w,SE_high_w,UP_SMOOTH,7146,0.5936710380108021,0.12930310663308145,0.12048698572628044,0.0,0.0,3.232577665827036,3.012174643157011,0.2204030226700251,6.244752308984047,0.0
1h,vol_mean_w,SE_high_w,UP_CHOPPY,3924,0.6364595726480557,0.07951070336391437,0.07033639143730887,0.0,0.009174311926605505,1.9877675840978593,1.7584097859327217,0.22935779816513757,3.7461773700305807,0.22935779816513763
1h,vol_mean_w,SE_high_w,DOWN_SMOOTH,4662,0.696711313255762,0.11068211068211069,0.12205062205062205,0.0,0.0,2.767052767052767,3.051265551265551,-0.28421278421278373,5.818318318318318,0.0
1h,vol_mean_w,SE_high_w,DOWN_CHOPPY,2988,0.35249777018419703,0.10040160642570281,0.09236947791164658,0.004016064257028112,0.0,2.5100401606425704,2.3092369477911645,0.2008032128514059,4.8192771084337345,0.1004016064257028
1h,vol_mean_w,SE_high_w,FLAT_SMOOTH,9750,0.43093280425516634,0.1403076923076923,0.09538461538461539,0.0,0.014769230769230769,3.507692307692307,2.3846153846153846,1.1230769230769226,5.892307692307692,0.3692307692307692
1h,vol_mean_w,SE_high_w,FLAT_CHOPPY,18315,0.5434952609313438,0.1180999180999181,0.09746109746109746,0.0006552006552006552,0.014469014469014468,2.952497952497952,2.4365274365274363,0.5159705159705159,5.389025389025388,0.3781053781053781
1h,vol_mean_w,SE_low_w,UP_SMOOTH,7146,0.5937488260639747,0.13280156731038342,0.1070528967254408,0.0,0.0,3.3200391827595856,2.67632241813602,0.6437167646235658,5.9963616008956055,0.0
1h,vol_mean_w,SE_low_w,UP_CHOPPY,3924,0.5225844021823308,0.10091743119266056,0.10397553516819572,0.0030581039755351682,0.0,2.522935779816514,2.5993883792048926,-0.07645259938837867,5.122324159021407,0.0764525993883792
1h,vol_mean_w,SE_low_w,DOWN_SMOOTH,4662,0.696731328187305,0.11325611325611326,0.15787215787215786,0.0,0.0,2.8314028314028317,3.9468039468039464,-1.1154011154011148,6.778206778206778,0.0
1h,vol_mean_w,SE_low_w,DOWN_CHOPPY,2988,0.4103954372090231,0.07228915662650602,0.08801874163319946,0.0,0.004016064257028112,1.8072289156626504,2.2004685408299864,-0.393239625167336,4.007697456492637,0.1004016064257028
1h,vol_mean_w,SE_low_w,FLAT_SMOOTH,9750,0.45030620662354315,0.14646153846153845,0.08974358974358974,0.0,0.01723076923076923,3.661538461538461,2.2435897435897436,1.4179487179487174,5.905128205128205,0.43076923076923074
1h,vol_mean_w,SE_low_w,FLAT_CHOPPY,18315,0.5814352628640898,0.11673491673491673,0.10614250614250614,0.0,0.01638001638001638,2.9183729183729183,2.6535626535626538,0.2648102648102646,5.5719355719355725,0.4095004095004095
1h,vol_mean_w,hurst_w,UP_SMOOTH,7146,0.05701565404871843,0.04534005037783375,0.036943744752308987,0.033585222502099076,0.02742793171004758,1.1335012594458438,0.9235936188077246,0.20990764063811918,2.0570948782535683,1.5253288553036664
1h,vol_mean_w,hurst_w,UP_CHOPPY,3924,0.41941744786142066,0.09785932721712538,0.05504587155963303,0.009174311926605505,0.024464831804281346,2.4464831804281344,1.3761467889908257,1.0703363914373087,3.8226299694189603,0.8409785932721712
1h,vol_mean_w,hurst_w,DOWN_SMOOTH,4662,0.1353131846087995,0.05662805662805663,0.04118404118404118,0.04633204633204633,0.015444015444015444,1.4157014157014158,1.0296010296010296,0.3861003861003862,2.4453024453024454,1.5444015444015444
1h,vol_mean_w,hurst_w,DOWN_CHOPPY,2988,0.01310844341249537,0.060240963855421686,0.05220883534136546,0.060240963855421686,0.04752342704149933,1.506024096385542,1.3052208835341363,0.20080321285140568,2.811244979919678,2.694109772423025
1h,vol_mean_w,hurst_w,FLAT_SMOOTH,9750,0.023083620714594473,0.06153846153846154,0.043076923076923075,0.032,0.035076923076923075,1.5384615384615385,1.0769230769230769,0.4615384615384617,2.6153846153846154,1.6769230769230767
1h,vol_mean_w,hurst_w,FLAT_CHOPPY,18315,0.06383734323041189,0.048484848484848485,0.03734643734643735,0.021021021021021023,0.046464646464646465,1.2121212121212122,0.9336609336609336,0.27846027846027854,2.145782145782146,1.687141687141687
1h,vol_mean_w,reversion_prob_w,UP_SMOOTH,7146,0.07811790537221076,0.03526448362720403,0.04603974251329415,0.02686817800167926,0.04855863420095158,0.8816120906801007,1.1509935628323538,-0.26938147215225305,2.0326056535124546,1.885670305065771
1h,vol_mean_w,reversion_prob_w,UP_CHOPPY,3924,0.14091859133219606,0.06396534148827727,0.06422018348623854,0.021406727828746176,0.027522935779816515,1.5991335372069317,1.6055045871559634,-0.006371049949031704,3.204638124362895,1.2232415902140672
1h,vol_mean_w,reversion_prob_w,DOWN_SMOOTH,4662,0.14448453807639675,0.0489060489060489,0.052552552552552555,0.02574002574002574,0.03582153582153582,1.2226512226512225,1.3138138138138138,-0.09116259116259129,2.536465036465036,1.539039039039039
1h,vol_mean_w,reversion_prob_w,DOWN_CHOPPY,2988,0.11788116414427911,0.0321285140562249,0.03614457831325301,0.01606425702811245,0.05220883534136546,0.8032128514056224,0.9036144578313252,-0.10040160642570284,1.7068273092369477,1.7068273092369475
1h,vol_mean_w,reversion_prob_w,FLAT_SMOOTH,9750,0.08539057332283362,0.044307692307692305,0.038051282051282054,0.03446153846153846,0.037743589743589746,1.1076923076923075,0.9512820512820513,0.1564102564102562,2.0589743589743588,1.8051282051282052
1h,vol_mean_w,reversion_prob_w,FLAT_CHOPPY,18315,0.11354281126093607,0.04782964782964783,0.041277641277641275,0.02680862680862681,0.042096642096642094,1.1957411957411959,1.0319410319410318,0.16380016380016404,2.2276822276822275,1.7226317226317227
1h,vol_mean_w,swing_noise_w,UP_SMOOTH,7146,0.5581560907251121,0.11418975650713686,0.08200391827595858,0.0,0.0,2.8547439126784213,2.0500979568989646,0.8046459557794567,4.904841869577385,0.0
1h,vol_mean_w,swing_noise_w,UP_CHOPPY,3924,0.6069342691838266,0.12538226299694188,0.05504587155963303,0.0,0.0,3.134556574923547,1.3761467889908257,1.7584097859327212,4.510703363914373,0.0
1h,vol_mean_w,swing_noise_w,DOWN_SMOOTH,4662,0.6299108653186152,0.10810810810810811,0.10810810810810811,0.0,0.0,2.7027027027027026,2.7027027027027026,0.0,5.405405405405405,0.0
1h,vol_mean_w,swing_noise_w,DOWN_CHOPPY,2988,0.3969955971284879,0.08433734939759036,0.06827309236947791,0.012048192771084338,0.012048192771084338,2.108433734939759,1.706827309236948,0.40160642570281113,3.815261044176707,0.6024096385542169
1h,vol_mean_w,swing_noise_w,FLAT_SMOOTH,9534,0.32848140566410483,0.10195091252359975,0.04017201594294105,0.0062932662051604785,0.018879798615481436,2.5487728130899936,1.0043003985735262,1.5444724145164674,3.55307321166352,0.6293266205160478
1h,vol_mean_w,swing_noise_w,FLAT_CHOPPY,18315,0.38768940989124673,0.09374829374829374,0.06945126945126945,0.0,0.006552006552006552,2.3437073437073437,1.7362817362817362,0.6074256074256075,4.07998907998908,0.1638001638001638
1h,vol_sigma_w,vwap_w,UP_SMOOTH,7146,-0.13066619924167894,0.018471872376154493,0.038623005877413935,0.08060453400503778,0.031766022949902044,0.4617968094038623,0.9655751469353484,-0.5037783375314862,1.4273719563392107,2.8092639238734955
1h,vol_sigma_w,vwap_w,UP_CHOPPY,3924,-0.30888287830825834,0.024464831804281346,0.024464831804281346,0.07951070336391437,0.039755351681957186,0.6116207951070336,0.6116207951070336,0.0,1.2232415902140672,2.9816513761467887
1h,vol_sigma_w,vwap_w,DOWN_SMOOTH,4662,-0.2628969009506522,0.015444015444015444,0.032175032175032175,0.0694980694980695,0.043758043758043756,0.3861003861003861,0.8043758043758044,-0.41827541827541825,1.1904761904761905,2.831402831402831
1h,vol_sigma_w,vwap_w,DOWN_CHOPPY,2988,-0.20507082952336037,0.0,0.020080321285140562,0.08835341365461848,0.07630522088353414,0.0,0.5020080321285141,-0.5020080321285141,0.5020080321285141,4.116465863453815
1h,vol_sigma_w,vwap_w,FLAT_SMOOTH,9750,-0.36796730446231085,0.0,0.019692307692307693,0.09846153846153846,0.05774358974358974,0.0,0.49230769230769234,-0.49230769230769234,0.49230769230769234,3.9051282051282055
1h,vol_sigma_w,vwap_w,FLAT_CHOPPY,18315,-0.2931145316878433,0.009828009828009828,0.022276822276822275,0.08583128583128583,0.04974064974064974,0.24570024570024568,0.5569205569205569,-0.3112203112203112,0.8026208026208026,3.3892983892983892
1h,vol_sigma_w,z_se_w,UP_SMOOTH,7146,-0.017018753286977665,0.0436607892527288,0.031766022949902044,0.033585222502099076,0.04589980408620207,1.09151973131822,0.794150573747551,0.29736915757066906,1.885670305065771,1.9871256647075286
1h,vol_sigma_w,z_se_w,UP_CHOPPY,3924,-0.17092545920316607,0.021406727828746176,0.03058103975535168,0.045871559633027525,0.07033639143730887,0.5351681957186544,0.764525993883792,-0.22935779816513768,1.2996941896024463,2.90519877675841
1h,vol_sigma_w,z_se_w,DOWN_SMOOTH,4662,-0.04925848027293564,0.03346203346203346,0.03474903474903475,0.03861003861003861,0.05405405405405406,0.8365508365508365,0.8687258687258687,-0.03217503217503215,1.705276705276705,2.3166023166023164
1h,vol_sigma_w,z_se_w,DOWN_CHOPPY,2988,0.08315345928326828,0.03614457831325301,0.03614457831325301,0.0321285140562249,0.012048192771084338,0.9036144578313252,0.9036144578313252,0.0,1.8072289156626504,1.104417670682731
1h,vol_sigma_w,z_se_w,FLAT_SMOOTH,9750,0.03752754946319322,0.038153846153846156,0.04051282051282051,0.036923076923076927,0.04051282051282051,0.9538461538461539,1.0128205128205128,-0.058974358974358876,1.9666666666666668,1.935897435897436
1h,vol_sigma_w,z_se_w,FLAT_CHOPPY,18315,0.016138596558454003,0.03996723996723997,0.039912639912639915,0.028119028119028118,0.0386022386022386,0.9991809991809992,0.9978159978159978,0.0013650013650013948,1.9969969969969972,1.6680316680316678
1h,vol_sigma_w,z_high_w,UP_SMOOTH,7146,-0.02515190192995788,0.038623005877413935,0.0368038063252169,0.036943744752308987,0.04086202071088721,0.9655751469353484,0.9200951581304225,0.045479988804925875,1.885670305065771,1.9451441365799047
1h,vol_sigma_w,z_high_w,UP_CHOPPY,3924,-0.21372254335254143,0.021406727828746176,0.01529051987767584,0.05555555555555555,0.0672782874617737,0.5351681957186544,0.382262996941896,0.15290519877675834,0.9174311926605504,3.070846075433231
1h,vol_sigma_w,z_high_w,DOWN_SMOOTH,4662,-0.15851314592199817,0.03346203346203346,0.03389103389103389,0.06177606177606178,0.04118404118404118,0.8365508365508365,0.8472758472758474,-0.010725010725010864,1.683826683826684,2.574002574002574
1h,vol_sigma_w,z_high_w,DOWN_CHOPPY,2988,-0.01631339014494196,0.0321285140562249,0.028112449799196786,0.05220883534136546,0.024096385542168676,0.8032128514056224,0.7028112449799196,0.10040160642570273,1.506024096385542,1.9076305220883532
1h,vol_sigma_w,z_high_w,FLAT_SMOOTH,9750,-0.012036874244465832,0.03569230769230769,0.044307692307692305,0.05415384615384616,0.0398974358974359,0.8923076923076922,1.1076923076923075,-0.21538461538461529,1.9999999999999998,2.3512820512820514
1h,vol_sigma_w,z_high_w,FLAT_CHOPPY,18315,-0.05140893895099987,0.03663663663663664,0.034725634725634724,0.034725634725634724,0.039257439257439256,0.9159159159159159,0.8681408681408681,0.04777504777504782,1.784056784056784,1.8495768495768494
1h,vol_sigma_w,z_low_w,UP_SMOOTH,7146,0.10030988104340507,0.060453400503778336,0.0320458998040862,0.03190596137699412,0.03946263643996641,1.5113350125944585,0.8011474951021551,0.7101875174923034,2.312482507696614,1.7842149454240133
1h,vol_sigma_w,z_low_w,UP_CHOPPY,3924,-0.09112934154084028,0.027522935779816515,0.03363914373088685,0.045871559633027525,0.07339449541284404,0.6880733944954128,0.8409785932721712,-0.15290519877675834,1.529051987767584,2.981651376146789
1h,vol_sigma_w,z_low_w,DOWN_SMOOTH,4662,-3.414450236115325e-05,0.03346203346203346,0.03732303732303732,0.03088803088803089,0.05148005148005148,0.8365508365508365,0.9330759330759331,-0.09652509652509655,1.7696267696267696,2.0592020592020592
1h,vol_sigma_w,z_low_w,DOWN_CHOPPY,2988,0.14388576453081833,0.04417670682730924,0.040160642570281124,0.028112449799196786,0.01606425702811245,1.104417670682731,1.0040160642570282,0.10040160642570273,2.108433734939759,1.104417670682731
1h,vol_sigma_w,z_low_w,FLAT_SMOOTH,9750,0.10231627290626094,0.04553846153846154,0.038153846153846156,0.03569230769230769,0.036923076923076927,1.1384615384615384,0.9538461538461539,0.18461538461538451,2.0923076923076924,1.8153846153846154
1h,vol_sigma_w,z_low_w,FLAT_CHOPPY,18315,0.0634458001711111,0.04984984984984985,0.03931203931203931,0.028774228774228774,0.04504504504504504,1.2462462462462462,0.9828009828009827,0.26344526344526353,2.2290472290472287,1.8454818454818454
1h,vol_sigma_w,SE_high_w,UP_SMOOTH,7146,0.46251506303280804,0.12762384550797648,0.10047579065211307,0.006717044500419815,0.0,3.190596137699412,2.511894766302827,0.6787013713965853,5.702490904002239,0.16792611251049538
1h,vol_sigma_w,SE_high_w,UP_CHOPPY,3924,0.49897713993726256,0.0581039755351682,0.06116207951070336,0.00891946992864424,0.012232415902140673,1.452599388379205,1.529051987767584,-0.07645259938837912,2.981651376146789,0.5287971457696228
1h,vol_sigma_w,SE_high_w,DOWN_SMOOTH,4662,0.5722549892607459,0.11583011583011583,0.09631059631059631,0.002574002574002574,0.0,2.8957528957528957,2.407764907764908,0.4879879879879878,5.303517803517804,0.06435006435006435
1h,vol_sigma_w,SE_high_w,DOWN_CHOPPY,2988,0.3282472162695992,0.10843373493975904,0.08835341365461848,0.0,0.0,2.710843373493976,2.208835341365462,0.5020080321285141,4.919678714859438,0.0
1h,vol_sigma_w,SE_high_w,FLAT_SMOOTH,9750,0.3645711337586716,0.13415384615384615,0.08051282051282051,0.0,0.009846153846153846,3.353846153846154,2.0128205128205128,1.3410256410256411,5.366666666666667,0.24615384615384617
1h,vol_sigma_w,SE_high_w,FLAT_CHOPPY,18315,0.4074239090595325,0.11143871143871144,0.09352989352989353,0.0013104013104013104,0.009227409227409228,2.785967785967786,2.338247338247338,0.4477204477204477,5.124215124215124,0.2634452634452635
1h,vol_sigma_w,SE_low_w,UP_SMOOTH,7146,0.4604933919600929,0.11586901763224182,0.08368317940106353,0.0033585222502099076,0.0,2.8967254408060454,2.0920794850265882,0.8046459557794572,4.988804925832634,0.08396305625524769
1h,vol_sigma_w,SE_low_w,UP_CHOPPY,3924,0.39346467854105854,0.0764525993883792,0.09480122324159021,0.0,0.0,1.91131498470948,2.3700305810397553,-0.45871559633027537,4.281345565749235,0.0
1h,vol_sigma_w,SE_low_w,DOWN_SMOOTH,4662,0.5790050934512996,0.11583011583011583,0.13728013728013727,0.0,0.0,2.8957528957528957,3.4320034320034316,-0.5362505362505359,6.327756327756328,0.0
1h,vol_sigma_w,SE_low_w,DOWN_CHOPPY,2988,0.41496987494532395,0.08835341365461848,0.07228915662650602,0.008032128514056224,0.0,2.208835341365462,1.8072289156626504,0.40160642570281135,4.016064257028113,0.2008032128514056
1h,vol_sigma_w,SE_low_w,FLAT_SMOOTH,9750,0.3824633508418661,0.15015384615384617,0.07866666666666666,0.0,0.008615384615384615,3.7538461538461543,1.9666666666666666,1.7871794871794877,5.720512820512821,0.21538461538461537
1h,vol_sigma_w,SE_low_w,FLAT_CHOPPY,18315,0.4534246467467383,0.11334971334971335,0.10805350805350805,0.0,0.009227409227409228,2.8337428337428334,2.7013377013377013,0.13240513240513208,5.535080535080535,0.2306852306852307
1h,vol_sigma_w,hurst_w,UP_SMOOTH,7146,0.02857839564507821,0.05709487825356843,0.04030226700251889,0.01343408900083963,0.037503498460677305,1.4273719563392107,1.0075566750629723,0.41981528127623835,2.434928631402183,1.2734396865379234
1h,vol_sigma_w,hurst_w,UP_CHOPPY,3924,0.3867612877243315,0.09174311926605505,0.04892966360856269,0.01529051987767584,0.024464831804281346,2.293577981651376,1.2232415902140672,1.070336391437309,3.5168195718654434,0.9938837920489296
1h,vol_sigma_w,hurst_w,DOWN_SMOOTH,4662,0.013601754537520622,0.02059202059202059,0.03861003861003861,0.05662805662805663,0.023166023166023165,0.5148005148005148,0.9652509652509652,-0.4504504504504504,1.48005148005148,1.994851994851995
1h,vol_sigma_w,hurst_w,DOWN_CHOPPY,2988,-0.013422563243553532,0.0321285140562249,0.04417670682730924,0.06827309236947791,0.03982597054886212,0.8032128514056224,1.104417670682731,-0.3012048192771085,1.9076305220883532,2.702476572958501
1h,vol_sigma_w,hurst_w,FLAT_SMOOTH,9750,0.006232763494805547,0.057846153846153846,0.032,0.03076923076923077,0.046153846153846156,1.4461538461538461,0.8,0.6461538461538461,2.246153846153846,1.9230769230769234
1h,vol_sigma_w,hurst_w,FLAT_CHOPPY,18315,0.03543835701115656,0.04782964782964783,0.03276003276003276,0.023641823641823642,0.04384384384384384,1.1957411957411959,0.819000819000819,0.37674037674037686,2.0147420147420148,1.687141687141687
1h,vol_sigma_w,reversion_prob_w,UP_SMOOTH,7146,0.024390117085677412,0.028547439126784216,0.04268122026308424,0.03190596137699412,0.052057094878253565,0.7136859781696053,1.067030506577106,-0.35334452840750064,1.7807164847467112,2.099076406381192
1h,vol_sigma_w,reversion_prob_w,UP_CHOPPY,3924,0.09716127171916847,0.05147808358817533,0.06116207951070336,0.03058103975535168,0.03058103975535168,1.2869520897043831,1.529051987767584,-0.24209989806320098,2.816004077471967,1.529051987767584
1h,vol_sigma_w,reversion_prob_w,DOWN_SMOOTH,4662,0.012973861507360487,0.04118404118404118,0.04483054483054483,0.03088803088803089,0.04096954096954097,1.0296010296010296,1.1207636207636207,-0.09116259116259107,2.1503646503646503,1.7964392964392963
1h,vol_sigma_w,reversion_prob_w,DOWN_CHOPPY,2988,0.014002831485863256,0.0321285140562249,0.0321285140562249,0.0321285140562249,0.05220883534136546,0.8032128514056224,0.8032128514056224,0.0,1.6064257028112447,2.1084337349397586
1h,vol_sigma_w,reversion_prob_w,FLAT_SMOOTH,9750,0.016219349768859123,0.040615384615384616,0.039282051282051283,0.03569230769230769,0.04256410256410256,1.0153846153846153,0.9820512820512821,0.033333333333333215,1.9974358974358974,1.9564102564102563
1h,vol_sigma_w,reversion_prob_w,FLAT_CHOPPY,18315,0.0415428495431222,0.042588042588042586,0.0374010374010374,0.03532623532623533,0.04335244335244335,1.0647010647010646,0.935025935025935,0.12967512967512962,1.9997269997269997,1.966966966966967
1h,vol_sigma_w,swing_noise_w,UP_SMOOTH,7146,0.39637981293175273,0.11754827875734676,0.04855863420095158,0.010075566750629723,0.01343408900083963,2.938706968933669,1.2139658550237895,1.7247411139098796,4.152672823957459,0.5877413937867338
