tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
1m,price_mean_w,price_sigma_w,DOWN_SMOOTH,4662,-0.36268001595163446,0.024882024882024883,0.015444015444015444,0.06006006006006006,0.08472758472758472,0.622050622050622,0.3861003861003861,0.2359502359502359,1.008151008151008,3.6196911196911192,0.2359502359502359
1h,vol_velocity_1b,z_low_w,DOWN_CHOPPY,2988,-0.3034363677503569,0.008032128514056224,0.024096385542168676,0.10040160642570281,0.04417670682730924,0.2008032128514056,0.6024096385542169,-0.40160642570281135,0.8032128514056225,3.6144578313253013,0.40160642570281135
5s,vwap_w,swing_noise_w,DOWN_CHOPPY,2988,-0.3369039821531903,0.012048192771084338,0.007697456492637216,0.0679384203480589,0.07663989290495314,0.30120481927710846,0.1924364123159304,0.10876840696117807,0.49364123159303885,3.614457831325301,0.10876840696117807
1h,price_mean_w,vol_mean_w,DOWN_CHOPPY,2988,-0.2586497821790849,0.0,0.004016064257028112,0.07228915662650602,0.07228915662650602,0.0,0.1004016064257028,-0.1004016064257028,0.1004016064257028,3.614457831325301,0.1004016064257028
1h,price_velocity_w,SE_high_w,DOWN_CHOPPY,2988,-0.5389926992568769,0.012048192771084338,0.004016064257028112,0.05220883534136546,0.09236947791164658,0.30120481927710846,0.1004016064257028,0.20080321285140568,0.40160642570281124,3.614457831325301,0.20080321285140568
15m,price_velocity_w,swing_noise_w,DOWN_SMOOTH,4662,-0.5646444959621658,0.02230802230802231,0.0,0.03582153582153582,0.10875160875160875,0.5577005577005577,0.0,0.5577005577005577,0.5577005577005577,3.614328614328614,0.5577005577005577
1h,vol_velocity_w,z_high_w,DOWN_CHOPPY,2988,-0.28483623487821563,0.04417670682730924,0.020080321285140562,0.06827309236947791,0.07597054886211513,1.104417670682731,0.5020080321285141,0.6024096385542168,1.606425702811245,3.606091030789826,0.6024096385542168
5s,price_mean_w,swing_noise_w,DOWN_CHOPPY,2988,-0.3368902876634289,0.012048192771084338,0.007697456492637216,0.0679384203480589,0.07630522088353414,0.30120481927710846,0.1924364123159304,0.10876840696117807,0.49364123159303885,3.606091030789826,0.10876840696117807
5m,price_accel_w,vol_accel_w,DOWN_CHOPPY,2988,-0.1723577565711076,0.04484605087014726,0.0498661311914324,0.07396251673360107,0.07028112449799197,1.1211512717536813,1.2466532797858099,-0.12550200803212852,2.367804551539491,3.606091030789826,0.12550200803212852
1h,vol_velocity_1b,z_low_w,UP_CHOPPY,3924,-0.2744375327046292,0.03669724770642202,0.0061162079510703364,0.07033639143730887,0.0736493374108053,0.9174311926605505,0.1529051987767584,0.764525993883792,1.070336391437309,3.599643221202854,0.764525993883792
1h,price_mean_w,SE_low_w,DOWN_SMOOTH,4662,-0.5921515007451585,0.015444015444015444,0.00858000858000858,0.06413556413556414,0.07979407979407979,0.3861003861003861,0.21450021450021448,0.17160017160017163,0.6006006006006006,3.598241098241098,0.17160017160017163
15m,price_sigma_w,vwap_w,DOWN_SMOOTH,4662,-0.42716082328345534,0.02702702702702703,0.015444015444015444,0.07743457743457743,0.06628056628056628,0.6756756756756757,0.3861003861003861,0.28957528957528955,1.0617760617760617,3.592878592878593,0.28957528957528955
15m,vol_velocity_1b,z_low_w,DOWN_SMOOTH,4662,-0.27597589278196527,0.02702702702702703,0.02574002574002574,0.08708708708708708,0.05662805662805663,0.6756756756756757,0.6435006435006434,0.03217503217503226,1.319176319176319,3.5928785928785927,0.03217503217503226
1h,price_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,-0.4219557792371742,0.02686817800167926,0.04869857262804366,0.1132101875174923,0.030226700251889168,0.6717044500419815,1.2174643157010916,-0.54575986565911,1.8891687657430731,3.585922194234537,0.54575986565911
15m,price_accel_1b,vol_velocity_1b,DOWN_SMOOTH,4662,-0.24148635725949322,0.03732303732303732,0.04954954954954955,0.07121407121407121,0.07207207207207207,0.9330759330759331,1.2387387387387387,-0.3056628056628057,2.171814671814672,3.582153582153582,0.3056628056628057
15m,price_velocity_w,SE_high_w,DOWN_CHOPPY,2988,-0.3207939035118795,0.05488621151271754,0.0050200803212851405,0.04049531459170013,0.10274431057563588,1.3721552878179384,0.12550200803212852,1.2466532797858099,1.497657295850067,3.5809906291834004,1.2466532797858099
5m,vol_velocity_1b,z_low_w,DOWN_SMOOTH,4662,-0.25123912968012746,0.022737022737022737,0.013942513942513942,0.08451308451308451,0.05812955812955813,0.5684255684255685,0.3485628485628485,0.21986271986271994,0.916988416988417,3.566066066066066,0.21986271986271994
5m,price_mean_w,swing_noise_w,DOWN_CHOPPY,2988,-0.4130232047745378,0.0016733601070950468,0.001004016064257028,0.060240963855421686,0.0823293172690763,0.04183400267737617,0.0251004016064257,0.016733601070950472,0.06693440428380187,3.5642570281124497,0.016733601070950472
5m,vol_mean_w,vwap_w,UP_CHOPPY,3924,-0.25079786715183777,0.03363914373088685,0.004077471967380225,0.06829765545361875,0.07415902140672782,0.8409785932721712,0.10193679918450561,0.7390417940876656,0.9429153924566768,3.5614169215086644,0.7390417940876656
5m,price_mean_w,vol_mean_w,UP_CHOPPY,3924,-0.250971323776601,0.033893985728848115,0.004077471967380225,0.07415902140672782,0.06829765545361875,0.8473496432212029,0.10193679918450561,0.7454128440366973,0.9492864424057085,3.5614169215086644,0.7454128440366973
1h,bar_range,price_mean_w,DOWN_SMOOTH,4662,-0.41916246011118297,0.03346203346203346,0.015444015444015444,0.07850707850707851,0.06392106392106392,0.8365508365508365,0.3861003861003861,0.4504504504504504,1.2226512226512227,3.5607035607035606,0.4504504504504504
15m,price_mean_w,price_sigma_w,DOWN_SMOOTH,4662,-0.4237330181028189,0.029601029601029602,0.015444015444015444,0.06563706563706563,0.07679107679107679,0.7400257400257401,0.3861003861003861,0.35392535392535396,1.1261261261261262,3.56070356070356,0.35392535392535396
5m,vol_mean_w,vwap_w,FLAT_SMOOTH,9885,-0.22892089744854066,0.023672230652503793,0.0065756196256954984,0.057056145675265554,0.08517956499747091,0.5918057663125948,0.16439049064238745,0.42741527567020743,0.7561962569549823,3.5558927668184115,0.42741527567020743
5m,vwap_w,swing_noise_w,DOWN_CHOPPY,2988,-0.4136385681011718,0.0016733601070950468,0.001004016064257028,0.060240963855421686,0.0819946452476573,0.04183400267737617,0.0251004016064257,0.016733601070950472,0.06693440428380187,3.555890227576975,0.016733601070950472
5m,price_mean_w,vol_mean_w,FLAT_SMOOTH,9885,-0.22851635209699256,0.023773394031360646,0.0065756196256954984,0.08507840161861406,0.057056145675265554,0.5943348507840162,0.16439049064238745,0.42994436014162873,0.7587253414264036,3.5533636823469905,0.42994436014162873
15m,SE_low_w,hurst_w,UP_SMOOTH,7146,-0.1629328436881562,0.025608732157850547,0.01371396585502379,0.07304785894206549,0.06898964455639518,0.6402183039462637,0.3428491463755947,0.29736915757066895,0.9830674503218584,3.550937587461517,0.29736915757066895
5s,price_mean_w,SE_high_w,DOWN_CHOPPY,2988,-0.3144255545350591,0.011713520749665328,0.014390896921017403,0.06726907630522089,0.07429718875502007,0.2928380187416332,0.35977242302543505,-0.06693440428380187,0.6526104417670682,3.539156626506024,0.06693440428380187
5s,vwap_w,SE_high_w,DOWN_CHOPPY,2988,-0.31436847906733517,0.011713520749665328,0.014390896921017403,0.06726907630522089,0.07396251673360107,0.2928380187416332,0.35977242302543505,-0.06693440428380187,0.6526104417670682,3.5307898259705492,0.06693440428380187
1h,bar_range,reversion_prob_w,UP_SMOOTH,7146,-0.4269540797389978,0.02686817800167926,0.011754827875734676,0.10061572907920514,0.040162328575426814,0.6717044500419815,0.2938706968933669,0.3778337531486146,0.9655751469353484,3.519451441365799,0.3778337531486146
15m,price_velocity_1b,vol_velocity_1b,FLAT_SMOOTH,9888,-0.10750522548960563,0.056330906148867314,0.03802588996763754,0.056330906148867314,0.08424352750809061,1.4082726537216828,0.9506472491909385,0.4576254045307443,2.3589199029126213,3.514360841423948,0.4576254045307443
1h,vol_velocity_1b,body,DOWN_CHOPPY,2988,-0.1517777490593448,0.04819277108433735,0.0321285140562249,0.09236947791164658,0.04819277108433735,1.2048192771084338,0.8032128514056224,0.40160642570281146,2.0080321285140563,3.5140562248995986,0.40160642570281146
1h,price_velocity_1b,vol_velocity_1b,DOWN_CHOPPY,2988,-0.1586855611429109,0.04819277108433735,0.0321285140562249,0.04819277108433735,0.09236947791164658,1.2048192771084338,0.8032128514056224,0.40160642570281146,2.0080321285140563,3.5140562248995986,0.40160642570281146
15m,vol_velocity_1b,price_accel_w,DOWN_SMOOTH,4662,-0.21687840609328296,0.043114543114543116,0.046975546975546977,0.07786357786357787,0.06241956241956242,1.077863577863578,1.1743886743886744,-0.09652509652509655,2.2522522522522523,3.507078507078507,0.09652509652509655
1m,price_velocity_w,vol_velocity_w,DOWN_CHOPPY,2988,-0.14821495239425075,0.04819277108433735,0.04216867469879518,0.056559571619812586,0.08366800535475234,1.2048192771084338,1.0542168674698795,0.1506024096385543,2.2590361445783134,3.505689424364123,0.1506024096385543
5s,price_mean_w,SE_low_w,DOWN_CHOPPY,2988,-0.3122561965736544,0.012048192771084338,0.008701472556894244,0.06693440428380187,0.07329317269076305,0.30120481927710846,0.2175368139223561,0.08366800535475236,0.5187416331994645,3.505689424364123,0.08366800535475236
5m,price_velocity_1b,vol_velocity_1b,DOWN_CHOPPY,2988,-0.18544143844482963,0.058902275769745646,0.036479250334672024,0.05789825970548862,0.0823293172690763,1.4725568942436411,0.9119812583668006,0.5605756358768406,2.3845381526104417,3.505689424364123,0.5605756358768406
1h,vol_velocity_1b,z_low_w,FLAT_SMOOTH,9750,-0.23323299731347927,0.03076923076923077,0.022153846153846152,0.07005128205128205,0.07015384615384615,0.7692307692307693,0.5538461538461538,0.2153846153846155,1.323076923076923,3.505128205128205,0.2153846153846155
1h,z_se_w,reversion_prob_w,UP_SMOOTH,7146,-0.34326730219382956,0.0,0.05877413937867338,0.14007836551917158,0.0,0.0,1.4693534844668346,-1.4693534844668346,1.4693534844668346,3.501959137979289,1.4693534844668346
1h,z_high_w,reversion_prob_w,UP_SMOOTH,7146,-0.40415989835053734,0.005037783375314861,0.0436607892527288,0.12496501539322698,0.015113350125944584,0.12594458438287154,1.09151973131822,-0.9655751469353486,1.2174643157010916,3.5019591379792887,0.9655751469353486
15m,bar_range,price_velocity_w,DOWN_CHOPPY,2988,-0.35565108623629826,0.03614457831325301,0.009036144578313253,0.10040160642570281,0.039491298527443104,0.9036144578313252,0.2259036144578313,0.677710843373494,1.1295180722891565,3.497322623828648,0.677710843373494
5m,vol_velocity_1b,body,DOWN_CHOPPY,2988,-0.18086983962703948,0.05789825970548862,0.03714859437751004,0.0823293172690763,0.05756358768406961,1.4474564926372155,0.9287148594377509,0.5187416331994646,2.3761713520749663,3.497322623828648,0.5187416331994646
5s,vwap_w,SE_low_w,DOWN_CHOPPY,2988,-0.31230731517372007,0.012048192771084338,0.008701472556894244,0.06693440428380187,0.07295850066934405,0.30120481927710846,0.2175368139223561,0.08366800535475236,0.5187416331994645,3.497322623828648,0.08366800535475236
15m,vol_velocity_1b,body,FLAT_SMOOTH,9888,-0.1547476675713428,0.055622977346278316,0.03772249190938511,0.08323220064724919,0.05663430420711974,1.3905744336569579,0.9430622977346278,0.4475121359223301,2.333636731391586,3.4966626213592233,0.4475121359223301
5m,vol_velocity_1b,body,DOWN_SMOOTH,4662,-0.23312211653836054,0.05512655512655513,0.042256542256542254,0.08858858858858859,0.05105105105105105,1.378163878163878,1.0564135564135564,0.3217503217503217,2.4345774345774345,3.490990990990991,0.3217503217503217
15m,vwap_w,SE_high_w,DOWN_SMOOTH,4662,-0.4869156660432702,0.014157014157014158,0.012226512226512226,0.06048906048906049,0.07915057915057915,0.35392535392535396,0.3056628056628056,0.04826254826254833,0.6595881595881596,3.4909909909909906,0.04826254826254833
15m,vwap_w,SE_low_w,DOWN_CHOPPY,2988,-0.37152888828524466,0.004016064257028112,0.005689424364123159,0.06191432396251673,0.07764390896921017,0.1004016064257028,0.14223560910307897,-0.04183400267737618,0.24263721552878176,3.488955823293172,0.04183400267737618
1h,vol_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.4846204410082716,0.018018018018018018,0.028314028314028315,0.0978120978120978,0.0413985413985414,0.45045045045045046,0.7078507078507079,-0.25740025740025746,1.1583011583011584,3.4802659802659797,0.25740025740025746
1h,vol_mean_w,vwap_w,DOWN_SMOOTH,4662,-0.44155408080217723,0.015444015444015444,0.01673101673101673,0.08751608751608751,0.05148005148005148,0.3861003861003861,0.41827541827541825,-0.03217503217503215,0.8043758043758044,3.4749034749034746,0.03217503217503215
1h,vol_mean_w,vwap_w,FLAT_CHOPPY,18315,-0.37077778057519395,0.009227409227409228,0.022276822276822275,0.08321048321048322,0.055692055692055695,0.2306852306852307,0.5569205569205569,-0.32623532623532614,0.7876057876057876,3.472563472563473,0.32623532623532614
5m,price_velocity_w,vol_velocity_w,FLAT_SMOOTH,9884,-0.08702938016866568,0.05331849453662485,0.04107648725212465,0.0593889113719142,0.07942128692836908,1.3329623634156211,1.0269121813031161,0.306050182112505,2.3598745447187373,3.4702549575070822,0.306050182112505
15m,vwap_w,SE_low_w,DOWN_SMOOTH,4662,-0.43353780406227627,0.023166023166023165,0.016945516945516947,0.06585156585156585,0.07271557271557272,0.5791505791505791,0.4236379236379237,0.15551265551265542,1.0027885027885028,3.464178464178464,0.15551265551265542
1m,price_mean_w,SE_high_w,DOWN_CHOPPY,2988,-0.32195966247555263,0.010040160642570281,0.009036144578313253,0.0642570281124498,0.07429718875502007,0.25100401606425704,0.2259036144578313,0.025100401606425737,0.47690763052208834,3.4638554216867465,0.025100401606425737
15m,price_mean_w,SE_low_w,DOWN_CHOPPY,2988,-0.36942446181069977,0.006024096385542169,0.005689424364123159,0.06191432396251673,0.07663989290495314,0.15060240963855423,0.14223560910307897,0.008366800535475255,0.2928380187416332,3.4638554216867465,0.008366800535475255
1m,vwap_w,SE_high_w,DOWN_CHOPPY,2988,-0.3226004931870756,0.010040160642570281,0.009036144578313253,0.0642570281124498,0.07429718875502007,0.25100401606425704,0.2259036144578313,0.025100401606425737,0.47690763052208834,3.4638554216867465,0.025100401606425737
15m,vol_mean_w,vwap_w,UP_SMOOTH,7146,-0.22608470563112423,0.02476910159529807,0.023509655751469353,0.06087321578505458,0.07752588860901204,0.6192275398824517,0.5877413937867338,0.03148614609571787,1.2069689336691856,3.4599776098516655,0.03148614609571787
1h,body,reversion_prob_w,UP_SMOOTH,7146,-0.40164402762721874,0.028547439126784216,0.04869857262804366,0.10817240414217744,0.030226700251889168,0.7136859781696053,1.2174643157010916,-0.5037783375314863,1.9311502938706968,3.459977609851665,0.5037783375314863
1m,vol_mean_w,vwap_w,UP_CHOPPY,3924,-0.23541263787775815,0.033129459734964326,0.006880733944954129,0.06931702344546381,0.06906218144750255,0.8282364933741081,0.1720183486238532,0.6562181447502549,1.0002548419979613,3.459480122324159,0.6562181447502549
1m,price_mean_w,vol_mean_w,UP_CHOPPY,3924,-0.23558534066311868,0.033129459734964326,0.006880733944954129,0.06906218144750255,0.06931702344546381,0.8282364933741081,0.1720183486238532,0.6562181447502549,1.0002548419979613,3.459480122324159,0.6562181447502549
15m,bar_range,vwap_w,DOWN_CHOPPY,2988,-0.3276673773339602,0.010040160642570281,0.007362784471218206,0.07530120481927711,0.06291834002677377,0.25100401606425704,0.18406961178045514,0.0669344042838019,0.43507362784471215,3.4554886211512716,0.0669344042838019
1m,vol_sigma_w,vwap_w,FLAT_SMOOTH,9890,-0.14782131891719966,0.023458038422649142,0.011627906976744186,0.05712841253791709,0.08088978766430738,0.5864509605662286,0.29069767441860467,0.2957532861476239,0.8771486349848332,3.4504550050556118,0.2957532861476239
5m,price_velocity_1b,vol_velocity_1b,DOWN_SMOOTH,4662,-0.23597443278228764,0.054268554268554266,0.04247104247104247,0.04954954954954955,0.08837408837408837,1.3567138567138566,1.0617760617760617,0.29493779493779493,2.418489918489918,3.448090948090948,0.29493779493779493
1m,price_mean_w,vol_sigma_w,FLAT_SMOOTH,9890,-0.14754370056164176,0.023559150657229525,0.011729019211324571,0.08088978766430738,0.05692618806875632,0.5889787664307381,0.2932254802831143,0.2957532861476238,0.8822042467138524,3.4453993933265927,0.2957532861476238
1h,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,-0.3455878179312252,0.016792611251049538,0.033585222502099076,0.09571788413098237,0.041981528127623846,0.41981528127623846,0.8396305625524769,-0.41981528127623846,1.2594458438287153,3.442485306465155,0.41981528127623846
15m,vol_velocity_1b,z_low_w,DOWN_CHOPPY,2988,-0.18012175847538306,0.025435073627844713,0.024765729585006693,0.08433734939759036,0.05321285140562249,0.6358768406961178,0.6191432396251673,0.016733601070950566,1.2550200803212852,3.4387550200803214,0.016733601070950566
1m,vol_mean_w,vwap_w,FLAT_SMOOTH,9890,-0.2170576400394704,0.022345803842264915,0.008088978766430738,0.056622851365015166,0.080788675429727,0.5586450960566228,0.20222446916076844,0.3564206268958544,0.7608695652173912,3.435288169868554,0.3564206268958544
5m,vol_mean_w,vwap_w,UP_SMOOTH,7146,-0.2046787236964793,0.02742793171004758,0.02462916316820599,0.06367198432689616,0.0736076126504338,0.6856982927511894,0.6157290792051497,0.06996921354603969,1.3014273719563392,3.431989924433249,0.06996921354603969
15m,vol_accel_1b,price_accel_w,DOWN_CHOPPY,2988,-0.1391273480250324,0.040829986613119144,0.03815261044176707,0.08165997322623829,0.05555555555555555,1.0207496653279786,0.9538152610441768,0.06693440428380182,1.9745649263721554,3.430388219544846,0.06693440428380182
15m,price_mean_w,vol_mean_w,UP_SMOOTH,7146,-0.2274878909744141,0.025608732157850547,0.023509655751469353,0.07626644276518332,0.06087321578505458,0.6402183039462637,0.5877413937867338,0.05247691015952982,1.2279596977329974,3.4284914637559476,0.05247691015952982
1m,price_mean_w,vol_mean_w,FLAT_SMOOTH,9890,-0.2168818248719387,0.0224469160768453,0.008088978766430738,0.08068756319514661,0.0564206268958544,0.5611729019211324,0.20222446916076844,0.35894843276036403,0.7633973710819009,3.427704752275025,0.35894843276036403
