tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
5m,price_velocity_w,vol_mean_w,FLAT_CHOPPY,18315,-0.078256920479227,0.07250887250887252,0.011411411411411412,0.009336609336609337,0.07523887523887524,1.8127218127218128,0.2852852852852853,1.5274365274365276,2.098007098007098,2.1143871143871142,1.5274365274365276
5m,price_accel_1b,swing_noise_w,FLAT_CHOPPY,18315,0.004480677896678504,0.07245427245427245,0.011356811356811356,0.013704613704613705,0.07108927108927109,1.8113568113568113,0.2839202839202839,1.5274365274365274,2.095277095277095,2.11984711984712,1.5274365274365274
5m,price_velocity_1b,SE_high_w,FLAT_CHOPPY,18315,0.02374862734222445,0.07611247611247611,0.01506961506961507,0.009664209664209665,0.06901446901446902,1.9028119028119028,0.37674037674037675,1.526071526071526,2.27955227955228,1.9669669669669672,1.526071526071526
1m,price_velocity_1b,SE_low_w,DOWN_SMOOTH,4662,-0.08338057750483188,0.07057057057057058,0.009652509652509652,0.017803517803517802,0.07421707421707421,1.7642642642642643,0.2413127413127413,1.522951522951523,2.0055770055770057,2.3005148005148004,1.522951522951523
5s,body,price_sigma_w,DOWN_SMOOTH,4662,-0.09456068987790063,0.07421707421707421,0.013299013299013299,0.022737022737022737,0.0682110682110682,1.8554268554268554,0.33247533247533245,1.522951522951523,2.187902187902188,2.2737022737022734,1.522951522951523
5m,vol_accel_1b,SE_low_w,DOWN_SMOOTH,4662,-0.01768850744404604,0.07636207636207636,0.015444015444015444,0.009867009867009866,0.06992706992706993,1.909051909051909,0.3861003861003861,1.522951522951523,2.295152295152295,1.994851994851995,1.522951522951523
5m,vol_velocity_1b,vol_mean_w,DOWN_CHOPPY,2988,-0.059085526164020435,0.06358768406961178,0.002677376171352075,0.010040160642570281,0.09437751004016064,1.5896921017402945,0.06693440428380187,1.5227576974564927,1.6566265060240963,2.6104417670682727,1.5227576974564927
1m,price_velocity_w,vol_mean_w,DOWN_CHOPPY,2988,-0.12762927691694126,0.06492637215528782,0.004016064257028112,0.012048192771084338,0.08165997322623829,1.6231593038821954,0.1004016064257028,1.5227576974564927,1.7235609103078982,2.342704149933066,1.5227576974564927
5s,vol_accel_w,swing_noise_w,DOWN_CHOPPY,2988,0.09104136154638794,0.07295850066934405,0.012048192771084338,0.012717536813922356,0.07095046854082998,1.823962516733601,0.30120481927710846,1.5227576974564927,2.1251673360107097,2.0917001338688084,1.5227576974564927
5s,vol_accel_1b,price_sigma_w,DOWN_CHOPPY,2988,0.14085856909231467,0.0783132530120482,0.01740294511378849,0.014725568942436412,0.0645917001338688,1.9578313253012047,0.4350736278447122,1.5227576974564925,2.392904953145917,1.9829317269076303,1.5227576974564925
5s,price_accel_w,price_sigma_w,UP_CHOPPY,3924,-0.06126064514805691,0.0728848114169215,0.011977573904179408,0.0163098878695209,0.0672782874617737,1.8221202854230376,0.2994393476044852,1.5226809378185524,2.121559633027523,2.0897043832823647,1.5226809378185524
5m,price_accel_1b,SE_low_w,UP_CHOPPY,3924,-0.03926644080777586,0.07059123343527013,0.009683995922528032,0.017329255861365953,0.07517838939857288,1.7647808358817532,0.2420998980632008,1.5226809378185524,2.006880733944954,2.312691131498471,1.5226809378185524
5m,body,swing_noise_w,FLAT_CHOPPY,18315,-0.013882707962754022,0.07327327327327328,0.012394212394212394,0.013267813267813268,0.06819546819546819,1.8318318318318318,0.30985530985530985,1.521976521976522,2.1416871416871417,2.036582036582036,1.521976521976522
5m,price_accel_1b,SE_low_w,FLAT_CHOPPY,18315,-0.025440672454218178,0.07043407043407043,0.009664209664209665,0.012667212667212668,0.07496587496587497,1.7608517608517609,0.2416052416052416,1.5192465192465192,2.0024570024570023,2.190827190827191,1.5192465192465192
1m,vol_accel_w,price_sigma_w,FLAT_CHOPPY,18315,-0.009455034390054047,0.07092547092547093,0.01021021021021021,0.014141414141414142,0.07622167622167622,1.773136773136773,0.2552552552552552,1.517881517881518,2.0283920283920285,2.2590772590772588,1.517881517881518
5m,vol_accel_w,swing_noise_w,DOWN_SMOOTH,4662,-0.022673130991698875,0.07207207207207207,0.011368511368511369,0.012655512655512655,0.07657657657657657,1.8018018018018018,0.28421278421278423,1.5175890175890177,2.0860145860145862,2.2308022308022304,1.5175890175890177
5s,price_accel_w,SE_low_w,DOWN_SMOOTH,4662,-0.03304701699664238,0.07293007293007293,0.012226512226512226,0.022093522093522094,0.07121407121407121,1.8232518232518233,0.3056628056628056,1.5175890175890177,2.128914628914629,2.3326898326898324,1.5175890175890177
1m,body,SE_low_w,DOWN_SMOOTH,4662,-0.08275274169714328,0.07014157014157014,0.009438009438009438,0.018018018018018018,0.07464607464607464,1.7535392535392536,0.23595023595023595,1.5175890175890177,1.9894894894894894,2.3166023166023164,1.5175890175890177
5s,price_accel_1b,price_sigma_w,DOWN_SMOOTH,4662,-0.07967880851221294,0.07121407121407121,0.010510510510510511,0.015229515229515229,0.067996567996568,1.78035178035178,0.2627627627627628,1.5175890175890174,2.0431145431145428,2.0806520806520807,1.5175890175890174
5s,price_velocity_1b,swing_noise_w,UP_CHOPPY,3924,-0.04913020481559616,0.07772680937818552,0.017074413863404688,0.01783893985728848,0.07084607543323139,1.943170234454638,0.4268603465851172,1.5163098878695207,2.3700305810397553,2.2171253822629966,1.5163098878695207
15m,body,SE_low_w,UP_CHOPPY,3924,0.028957653100991698,0.07084607543323139,0.010193679918450561,0.011213047910295617,0.0672782874617737,1.7711518858307846,0.254841997961264,1.5163098878695207,2.0259938837920486,1.9622833843017329,1.5163098878695207
1m,vol_velocity_1b,swing_noise_w,UP_CHOPPY,3924,0.007323133355847939,0.06600407747196738,0.005351681957186544,0.013506625891946993,0.08231396534148827,1.6501019367991843,0.1337920489296636,1.5163098878695207,1.7838939857288478,2.3955147808358817,1.5163098878695207
15m,price_velocity_1b,SE_low_w,UP_CHOPPY,3924,0.029576790192885463,0.07084607543323139,0.010193679918450561,0.011213047910295617,0.06651376146788991,1.7711518858307846,0.254841997961264,1.5163098878695207,2.0259938837920486,1.9431702344546382,1.5163098878695207
5m,price_velocity_w,SE_low_w,FLAT_CHOPPY,18315,-0.1789121927919608,0.06781326781326781,0.007207207207207207,0.00960960960960961,0.08681408681408681,1.6953316953316953,0.18018018018018017,1.5151515151515151,1.8755118755118754,2.4105924105924106,1.5151515151515151
1m,vol_accel_w,SE_low_w,UP_SMOOTH,7146,-0.04400686343353526,0.0709487825356843,0.010355443604813882,0.01371396585502379,0.07346767422334173,1.7737195633921077,0.258886090120347,1.5148334732717608,2.0326056535124546,2.179541001959138,1.5148334732717608
5s,price_accel_1b,swing_noise_w,UP_SMOOTH,7146,0.030314930605354024,0.07458718164007837,0.013993842709207949,0.02197033305345648,0.06619087601455359,1.8646795410019592,0.3498460677301987,1.5148334732717605,2.214525608732158,2.204030226700252,1.5148334732717605
5s,price_velocity_w,SE_high_w,DOWN_CHOPPY,2988,0.04467662273796842,0.07630522088353414,0.01572958500669344,0.014056224899598393,0.06760374832663989,1.9076305220883536,0.393239625167336,1.5143908969210176,2.3008701472556896,2.0414993306559572,1.5143908969210176
1m,price_accel_1b,swing_noise_w,DOWN_CHOPPY,2988,-0.034275876955621856,0.07061579651941098,0.010040160642570281,0.014725568942436412,0.07429718875502007,1.7653949129852744,0.25100401606425704,1.5143908969210174,2.016398929049531,2.225568942436412,1.5143908969210174
1m,price_velocity_1b,swing_noise_w,DOWN_CHOPPY,2988,-0.04274983941565242,0.071285140562249,0.0107095046854083,0.014390896921017403,0.07663989290495314,1.7821285140562249,0.2677376171352075,1.5143908969210174,2.0498661311914326,2.2757697456492636,1.5143908969210174
5s,price_velocity_1b,swing_noise_w,FLAT_CHOPPY,18315,0.006186844604539469,0.07212667212667212,0.011575211575211575,0.017308217308217307,0.06912366912366913,1.803166803166803,0.28938028938028937,1.5137865137865134,2.0925470925470924,2.160797160797161,1.5137865137865134
5m,body,swing_noise_w,DOWN_SMOOTH,4662,-0.06664706505556972,0.07185757185757186,0.011368511368511369,0.01951951951951952,0.07207207207207207,1.7964392964392963,0.28421278421278423,1.5122265122265122,2.0806520806520807,2.28978978978979,1.5122265122265122
5m,body,swing_noise_w,UP_SMOOTH,7146,0.15334169138276688,0.07878533445284075,0.018331933949062414,0.008676182479708928,0.06087321578505458,1.9696333613210186,0.45829834872656033,1.5113350125944582,2.427931710047579,1.7387349566190877,1.5113350125944582
5m,price_accel_1b,price_sigma_w,UP_CHOPPY,3924,-0.03305961311459578,0.06931702344546381,0.00891946992864424,0.011467889908256881,0.07339449541284404,1.7329255861365953,0.222986748216106,1.5099388379204892,1.9559123343527014,2.1215596330275233,1.5099388379204892
1h,vol_velocity_w,vol_sigma_w,FLAT_SMOOTH,9738,0.12992640749281067,0.07024029574861368,0.009858287122612447,0.0,0.03820086260012323,1.756007393715342,0.24645717806531117,1.509550215650031,2.0024645717806533,0.9550215650030808,1.509550215650031
15m,price_accel_w,SE_low_w,UP_SMOOTH,7146,0.06830702932277513,0.07220822837951302,0.011894766302826756,0.0156731038343129,0.0614329694934229,1.8052057094878253,0.2973691575706689,1.5078365519171564,2.102574867058494,1.927651833193395,1.5078365519171564
1m,price_accel_1b,swing_noise_w,DOWN_SMOOTH,4662,-0.015640904754133676,0.07035607035607036,0.010081510081510082,0.01716001716001716,0.07550407550407551,1.758901758901759,0.252037752037752,1.506864006864007,2.010939510939511,2.3166023166023164,1.506864006864007
1h,vol_accel_1b,vol_mean_w,DOWN_CHOPPY,2988,-0.0647278389367223,0.06827309236947791,0.008032128514056224,0.004016064257028112,0.05622489959839357,1.706827309236948,0.2008032128514056,1.5060240963855422,1.9076305220883536,1.506024096385542,1.5060240963855422
5s,price_velocity_1b,price_sigma_w,DOWN_CHOPPY,2988,-0.019185936655568975,0.06726907630522089,0.007028112449799197,0.022757697456492636,0.06191432396251673,1.6817269076305221,0.1757028112449799,1.5060240963855422,1.857429718875502,2.1168005354752344,1.5060240963855422
1h,bar_range,vol_velocity_w,DOWN_CHOPPY,2988,0.630882983662614,0.13654618473895583,0.07630522088353414,0.024096385542168676,0.0,3.413654618473896,1.9076305220883536,1.5060240963855422,5.321285140562249,0.6024096385542169,1.5060240963855422
1h,body,reversion_prob_w,DOWN_CHOPPY,2988,0.3100511819881826,0.040160642570281124,0.10040160642570281,0.04819277108433735,0.020080321285140562,1.0040160642570282,2.5100401606425704,-1.5060240963855422,3.5140562248995986,1.706827309236948,1.5060240963855422
1m,vol_accel_w,price_sigma_w,DOWN_CHOPPY,2988,-0.01755451254398237,0.06827309236947791,0.008032128514056224,0.012048192771084338,0.07530120481927711,1.706827309236948,0.2008032128514056,1.5060240963855422,1.9076305220883536,2.183734939759036,1.5060240963855422
5m,price_velocity_1b,swing_noise_w,FLAT_CHOPPY,18315,-0.01733158103743577,0.07343707343707344,0.013213213213213212,0.013431613431613431,0.06868686868686869,1.835926835926836,0.3303303303303303,1.5055965055965057,2.166257166257166,2.052962052962053,1.5055965055965057
15m,price_accel_1b,price_sigma_w,FLAT_CHOPPY,18315,0.020056889295020544,0.06928746928746929,0.009063609063609064,0.013158613158613159,0.07267267267267268,1.7321867321867321,0.2265902265902266,1.5055965055965055,1.9587769587769588,2.145782145782146,1.5055965055965055
1m,price_accel_1b,price_sigma_w,UP_SMOOTH,7146,0.1331403035724649,0.07038902882731599,0.010215505177721802,0.011754827875734676,0.06563112230618527,1.7597257206828996,0.25538762944304505,1.5043380912398545,2.0151133501259446,1.9346487545479987,1.5043380912398545
5s,body,price_sigma_w,FLAT_CHOPPY,18315,-0.01409296879906602,0.07037947037947039,0.01021021021021021,0.01812721812721813,0.06732186732186732,1.7594867594867596,0.2552552552552552,1.5042315042315044,2.0147420147420148,2.136227136227136,1.5042315042315044
5s,vol_velocity_w,swing_noise_w,UP_CHOPPY,3924,0.03290981706701185,0.06855249745158003,0.008409785932721712,0.01834862385321101,0.08333333333333333,1.7138124362895006,0.2102446483180428,1.5035677879714577,1.9240570846075435,2.542048929663608,1.5035677879714577
1m,price_accel_1b,vol_mean_w,UP_CHOPPY,3924,-0.04864224912543362,0.06906218144750255,0.00891946992864424,0.011213047910295617,0.07415902140672782,1.7265545361875636,0.222986748216106,1.5035677879714575,1.9495412844036697,2.134301732925586,1.5035677879714575
1m,body,vol_mean_w,FLAT_CHOPPY,18315,0.003757014632757361,0.07463827463827463,0.014523614523614524,0.016052416052416054,0.0683046683046683,1.8659568659568657,0.3630903630903631,1.5028665028665027,2.2290472290472287,2.1089271089271087,1.5028665028665027
5m,body,SE_low_w,DOWN_SMOOTH,4662,-0.133469768155723,0.06992706992706993,0.009867009867009866,0.017803517803517802,0.07271557271557272,1.7481767481767483,0.24667524667524665,1.5015015015015016,1.994851994851995,2.262977262977263,1.5015015015015016
5m,price_accel_1b,vol_mean_w,DOWN_SMOOTH,4662,0.011763145413998132,0.07078507078507079,0.010725010725010725,0.013299013299013299,0.07035607035607036,1.7696267696267698,0.2681252681252681,1.5015015015015016,2.0377520377520377,2.0913770913770913,1.5015015015015016
15m,price_accel_w,price_sigma_w,DOWN_SMOOTH,4662,-0.041503955563642954,0.06713856713856714,0.007078507078507079,0.014157014157014158,0.074002574002574,1.6784641784641785,0.17696267696267698,1.5015015015015014,1.8554268554268556,2.203989703989704,1.5015015015015014
1m,price_velocity_1b,swing_noise_w,DOWN_SMOOTH,4662,-0.0506883483595088,0.06971256971256971,0.009652509652509652,0.02145002145002145,0.07378807378807378,1.7428142428142428,0.2413127413127413,1.5015015015015014,1.9841269841269842,2.380952380952381,1.5015015015015014
1m,price_velocity_w,price_sigma_w,DOWN_SMOOTH,4662,-0.4984958864675234,0.06048906048906049,0.000429000429000429,0.004933504933504933,0.1138996138996139,1.5122265122265122,0.010725010725010725,1.5015015015015014,1.522951522951523,2.970827970827971,1.5015015015015014
5s,price_velocity_w,vol_sigma_w,UP_SMOOTH,7146,-0.0033576099956472948,0.07808564231738035,0.018052057094878254,0.016932549678141617,0.06311223061852785,1.9521410579345089,0.45130142737195633,1.5008396305625524,2.4034424853064653,2.0011195074167363,1.5008396305625524
5s,body,SE_low_w,UP_SMOOTH,7146,-0.05353861253253666,0.0736076126504338,0.01357402742793171,0.02490904002239015,0.06619087601455359,1.840190316260845,0.33935068569829274,1.5008396305625524,2.1795410019591377,2.2774979009235934,1.5008396305625524
5m,vol_accel_1b,SE_high_w,FLAT_SMOOTH,9885,-0.026031342454509932,0.07465857359635812,0.014668689934243804,0.011836115326251897,0.0663631765300961,1.866464339908953,0.3667172483560951,1.499747091552858,2.2331815882650483,1.9549822964087,1.499747091552858
5m,vol_accel_w,swing_noise_w,FLAT_SMOOTH,9864,-0.012132678688584286,0.0689375506893755,0.009022708840227088,0.010239253852392539,0.0705596107055961,1.7234387672343876,0.2255677210056772,1.4978710462287104,1.9490064882400648,2.019971613949716,1.4978710462287104
5m,vol_accel_1b,swing_noise_w,FLAT_SMOOTH,9864,-0.005938537288086296,0.07258718572587186,0.01267234387672344,0.008718572587185726,0.06326034063260341,1.8146796431467964,0.316808596918086,1.4978710462287104,2.1314882400648822,1.7994728304947283,1.4978710462287104
15m,bar_range,price_accel_w,DOWN_CHOPPY,2988,-0.133752322843646,0.071285140562249,0.011378848728246318,0.0853413654618474,0.010040160642570281,1.7821285140562249,0.28447121820615795,1.497657295850067,2.066599732262383,2.384538152610442,1.497657295850067
5m,vol_accel_1b,price_sigma_w,DOWN_CHOPPY,2988,-0.0278745334523773,0.07362784471218206,0.013721552878179385,0.009036144578313253,0.07228915662650602,1.8406961178045516,0.3430388219544846,1.497657295850067,2.183734939759036,2.033132530120482,1.497657295850067
1m,body,price_sigma_w,DOWN_CHOPPY,2988,-0.04229124984886445,0.06927710843373494,0.009370816599732263,0.013386880856760375,0.07764390896921017,1.7319277108433735,0.23427041499330656,1.497657295850067,1.96619812583668,2.2757697456492636,1.497657295850067
5m,price_accel_1b,vol_mean_w,DOWN_CHOPPY,2988,0.004581374583903577,0.07095046854082998,0.01104417670682731,0.009370816599732263,0.07262382864792503,1.7737617135207495,0.2761044176706827,1.497657295850067,2.049866131191432,2.049866131191432,1.497657295850067
1m,price_velocity_1b,price_sigma_w,DOWN_CHOPPY,2988,-0.04338768530647592,0.06894243641231593,0.009036144578313253,0.014056224899598393,0.07730923694779117,1.7235609103078982,0.2259036144578313,1.497657295850067,1.9494645247657294,2.284136546184739,1.497657295850067
15m,vol_accel_1b,SE_low_w,DOWN_CHOPPY,2988,-0.017075303040246948,0.071285140562249,0.011378848728246318,0.007028112449799197,0.06626506024096386,1.7821285140562249,0.28447121820615795,1.497657295850067,2.066599732262383,1.8323293172690764,1.497657295850067
1m,body,SE_low_w,DOWN_CHOPPY,2988,-0.06736149530408389,0.06894243641231593,0.009036144578313253,0.014056224899598393,0.07530120481927711,1.7235609103078982,0.2259036144578313,1.497657295850067,1.9494645247657294,2.233935742971888,1.497657295850067
5m,price_velocity_w,vol_mean_w,DOWN_CHOPPY,2988,-0.16885488902414136,0.060240963855421686,0.00033467202141900936,0.019076305220883535,0.08500669344042838,1.506024096385542,0.008366800535475234,1.4976572958500667,1.5143908969210174,2.6020749665327982,1.4976572958500667
15m,price_accel_1b,SE_low_w,FLAT_CHOPPY,18315,0.0049994430726433385,0.06841386841386841,0.008517608517608518,0.01365001365001365,0.07458367458367458,1.7103467103467103,0.21294021294021295,1.4974064974064973,1.9232869232869232,2.205842205842206,1.4974064974064973
