trade_id,time,timestamp,dir,entry_price,exit_price,pnl,held,peak,entry_tier,cnn_flipped,exit_reason,day
52,23:00,1769122800.0,long,25627.5,25580.5,-94.0,35,5.0,BASE_NMP,False,cnn_risk_cut,2026_01_22
53,23:48,1769125680.0,long,25613.5,25609.0,-9.0,236,28.0,BASE_NMP,True,cnn_risk_cut,2026_01_22
54,23:59,1769126395.0,long,25609.0,25617.25,16.5,122,19.0,BASE_NMP,False,end_of_day,2026_01_22
0,01:08,1769130480.0,long,25641.5,25672.0,61.0,304,63.5,BASE_NMP,True,cnn_exit,2026_01_23
1,01:57,1769133420.0,long,25667.0,25680.75,27.5,303,30.0,BASE_NMP,False,cnn_exit,2026_01_23
2,02:32,1769135520.0,short,25676.5,25672.75,7.5,278,9.5,BASE_NMP,True,cnn_exit,2026_01_23
3,03:38,1769139480.0,long,25678.5,25693.5,30.0,371,56.0,BASE_NMP,True,cnn_exit,2026_01_23
4,04:47,1769143620.0,long,25698.5,25692.75,-11.5,55,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
5,05:05,1769144700.0,short,25700.5,25703.75,-6.5,124,11.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
6,05:44,1769147040.0,long,25700.25,25699.0,-2.5,102,14.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
7,06:18,1769149080.0,long,25699.0,25725.5,53.0,327,61.0,BASE_NMP,False,cnn_exit,2026_01_23
8,06:41,1769150460.0,long,25710.0,25707.75,-4.5,65,0.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
9,07:04,1769151840.0,short,25700.5,25704.5,-8.0,19,6.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
10,07:30,1769153400.0,long,25718.0,25713.0,-10.0,101,9.5,BASE_NMP,True,cnn_risk_cut,2026_01_23
11,08:03,1769155380.0,short,25713.0,25679.5,67.0,325,77.5,BASE_NMP,True,cnn_exit,2026_01_23
12,08:19,1769156340.0,long,25656.75,25656.25,-1.0,59,23.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
13,08:40,1769157600.0,short,25620.0,25620.25,-0.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
14,08:43,1769157780.0,long,25620.25,25620.0,-0.5,34,15.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
15,08:55,1769158500.0,long,25597.25,25588.0,-18.5,36,3.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
16,09:02,1769158920.0,long,25614.0,25612.25,-3.5,24,16.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
17,09:13,1769159580.0,long,25608.0,25596.5,-23.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
18,09:31,1769160660.0,long,25596.5,25593.25,-6.5,206,47.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
19,09:43,1769161380.0,long,25556.75,25549.25,-15.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
20,10:10,1769163000.0,long,25549.25,25567.5,36.5,308,44.5,BASE_NMP,False,cnn_exit,2026_01_23
21,10:48,1769165280.0,long,25553.0,25561.0,16.0,354,42.0,BASE_NMP,False,cnn_exit,2026_01_23
22,11:29,1769167740.0,short,25638.5,25645.25,-13.5,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
23,12:30,1769171400.0,long,25599.0,25623.75,49.5,368,52.5,BASE_NMP,False,cnn_exit,2026_01_23
24,13:00,1769173200.0,long,25622.25,25616.5,-11.5,73,13.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
25,13:04,1769173440.0,short,25616.5,25632.25,-31.5,48,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
26,14:32,1769178720.0,long,25577.25,25599.25,44.0,321,139.0,BASE_NMP,True,cnn_exit,2026_01_23
27,15:10,1769181000.0,short,25700.0,25707.75,-15.5,36,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
28,15:15,1769181300.0,short,25683.25,25705.0,-43.5,24,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
29,15:30,1769182200.0,short,25750.25,25754.5,-8.5,96,10.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
30,16:35,1769186100.0,short,25825.0,25781.5,87.0,360,116.0,BASE_NMP,True,cnn_exit,2026_01_23
31,17:08,1769188080.0,short,25812.0,25784.75,54.5,372,82.0,BASE_NMP,False,cnn_exit,2026_01_23
32,18:00,1769191200.0,short,25758.25,25695.5,125.5,240,136.0,BASE_NMP,True,cnn_exit,2026_01_23
33,18:07,1769191620.0,short,25719.75,25725.75,-12.0,48,28.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
34,18:17,1769192220.0,short,25744.75,25746.25,-3.0,108,30.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
35,18:35,1769193300.0,short,25738.5,25742.25,-7.5,24,10.5,BASE_NMP,True,cnn_risk_cut,2026_01_23
36,19:08,1769195280.0,short,25749.5,25764.5,-30.0,60,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_23
37,19:15,1769195700.0,short,25744.0,25748.25,-8.5,24,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
38,19:30,1769196600.0,short,25745.25,25751.25,-12.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
39,19:46,1769197560.0,short,25740.75,25747.5,-13.5,36,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_23
40,20:18,1769199480.0,short,25734.25,25741.0,-13.5,180,55.5,BASE_NMP,True,cnn_risk_cut,2026_01_23
41,20:41,1769200860.0,long,25725.75,25722.25,-7.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
42,20:53,1769201580.0,short,25720.5,25731.5,-22.0,24,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
43,21:22,1769203320.0,long,25692.0,25690.0,-4.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_23
0,23:43,1769384580.0,long,25506.0,25498.0,-16.0,223,65.5,BASE_NMP,False,cnn_risk_cut,2026_01_25
1,23:57,1769385420.0,short,25528.0,25550.75,-45.5,130,5.0,BASE_NMP,False,cnn_risk_cut,2026_01_25
0,00:39,1769387940.0,long,25577.5,25569.5,-16.0,305,73.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
1,00:57,1769389020.0,short,25590.5,25571.25,38.5,24,38.5,KILL_SHOT,False,kill_shot_center,2026_01_26
2,01:30,1769391000.0,long,25598.0,25648.0,100.0,333,118.5,BASE_NMP,True,cnn_exit,2026_01_26
3,01:54,1769392440.0,short,25666.25,25655.25,22.0,12,22.0,KILL_SHOT,False,kill_shot_center,2026_01_26
4,02:19,1769393940.0,long,25649.75,25649.5,-0.5,218,26.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
5,02:47,1769395620.0,long,25612.25,25607.5,-9.5,24,5.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
6,03:21,1769397660.0,long,25629.5,25626.25,-6.5,227,50.0,BASE_NMP,True,cnn_risk_cut,2026_01_26
7,04:32,1769401920.0,long,25639.25,25631.25,-16.0,116,34.0,BASE_NMP,True,cnn_risk_cut,2026_01_26
8,05:49,1769406540.0,long,25637.25,25663.75,53.0,316,76.0,BASE_NMP,True,cnn_exit,2026_01_26
9,06:05,1769407500.0,long,25684.75,25680.0,-9.5,48,3.5,BASE_NMP,True,cnn_risk_cut,2026_01_26
10,06:38,1769409480.0,long,25679.0,25678.75,-0.5,291,42.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
11,06:54,1769410440.0,short,25678.25,25679.5,-2.5,64,5.5,KILL_SHOT,False,kill_shot_center,2026_01_26
12,08:07,1769414820.0,long,25680.0,25714.75,69.5,351,73.0,BASE_NMP,False,cnn_exit,2026_01_26
13,08:42,1769416920.0,long,25703.5,25723.5,40.0,312,67.0,BASE_NMP,False,cnn_exit,2026_01_26
14,09:13,1769418780.0,long,25715.25,25710.25,-10.0,130,32.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
15,09:14,1769418840.0,long,25710.25,25705.5,-9.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
16,09:32,1769419920.0,long,25662.25,25660.0,-4.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
17,09:33,1769419980.0,long,25660.0,25652.25,-15.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
18,09:35,1769420100.0,long,25652.25,25643.0,-18.5,24,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
19,09:56,1769421360.0,long,25615.75,25607.0,-17.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_26
20,11:01,1769425260.0,long,25655.5,25650.0,-11.0,192,18.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
21,12:00,1769428800.0,long,25645.0,25675.5,61.0,323,61.0,BASE_NMP,False,cnn_exit,2026_01_26
22,12:18,1769429880.0,long,25704.0,25698.5,-11.0,34,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
23,12:35,1769430900.0,long,25692.75,25688.0,-9.5,169,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
24,13:31,1769434260.0,long,25684.75,25689.25,9.0,437,40.0,BASE_NMP,True,cnn_exit,2026_01_26
25,14:00,1769436000.0,long,25675.25,25721.5,92.5,292,92.5,BASE_NMP,False,cnn_exit,2026_01_26
26,14:35,1769438100.0,long,25723.25,25785.25,124.0,287,124.0,BASE_NMP,False,cnn_exit,2026_01_26
27,15:09,1769440140.0,long,25805.75,25822.5,33.5,240,88.0,BASE_NMP,False,cnn_exit,2026_01_26
28,15:30,1769441400.0,long,25856.25,25851.75,-9.0,156,54.5,BASE_NMP,True,cnn_risk_cut,2026_01_26
29,16:40,1769445600.0,long,25876.0,25903.5,55.0,288,90.0,BASE_NMP,False,cnn_exit,2026_01_26
30,17:15,1769447700.0,long,25905.0,25909.0,8.0,288,45.0,BASE_NMP,True,cnn_exit,2026_01_26
31,17:51,1769449860.0,short,25926.25,25897.5,57.5,336,71.0,BASE_NMP,False,cnn_exit,2026_01_26
32,18:45,1769453100.0,long,25890.0,25891.25,2.5,336,71.0,BASE_NMP,True,cnn_exit,2026_01_26
33,18:55,1769453700.0,long,25902.25,25899.5,-5.5,60,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_26
34,19:20,1769455200.0,long,25902.75,25900.0,-5.5,24,7.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
35,19:22,1769455320.0,long,25900.0,25892.0,-16.0,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
36,19:48,1769456880.0,long,25892.25,25889.5,-5.5,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
37,19:53,1769457180.0,long,25889.5,25887.75,-3.5,60,6.5,BASE_NMP,False,cnn_risk_cut,2026_01_26
38,20:10,1769458200.0,long,25886.25,25885.5,-1.5,72,2.5,BASE_NMP,True,cnn_risk_cut,2026_01_26
39,20:44,1769460240.0,long,25872.25,25885.0,25.5,336,31.5,BASE_NMP,False,cnn_exit,2026_01_26
40,21:39,1769463540.0,long,25846.25,25863.25,34.0,382,47.5,BASE_NMP,True,cnn_exit,2026_01_26
41,21:45,1769463900.0,long,25868.0,25865.75,-4.5,41,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_26
42,23:23,1769469780.0,long,25857.25,25893.0,71.5,296,71.5,BASE_NMP,False,cnn_exit,2026_01_26
43,23:33,1769470380.0,long,25887.25,25872.25,-30.0,85,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_26
44,23:59,1769471995.0,long,25880.0,25889.75,19.5,188,20.5,BASE_NMP,True,end_of_day,2026_01_26
0,00:41,1769474460.0,long,25876.75,25899.5,45.5,344,50.0,BASE_NMP,False,cnn_exit,2026_01_27
1,01:41,1769478060.0,long,25905.75,25917.0,22.5,388,24.0,BASE_NMP,True,cnn_exit,2026_01_27
2,02:34,1769481240.0,long,25932.75,25950.25,35.0,335,46.0,BASE_NMP,True,cnn_exit,2026_01_27
3,03:05,1769483100.0,long,25959.25,25974.75,31.0,283,35.0,BASE_NMP,True,cnn_exit,2026_01_27
4,04:10,1769487000.0,long,25970.25,25999.0,57.5,299,57.5,BASE_NMP,True,cnn_exit,2026_01_27
5,05:03,1769490180.0,long,25987.75,25983.75,-8.0,29,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
6,05:07,1769490420.0,long,25983.75,25975.5,-16.5,44,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
7,06:01,1769493660.0,long,25986.0,26010.75,49.5,288,49.5,BASE_NMP,True,cnn_exit,2026_01_27
8,06:10,1769494200.0,long,26025.5,26017.75,-15.5,52,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
9,06:32,1769495520.0,long,26017.75,26015.5,-4.5,206,13.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
10,06:37,1769495820.0,long,26015.5,26007.0,-17.0,52,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
11,07:03,1769497380.0,long,26006.5,26003.5,-6.0,35,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
12,07:50,1769500200.0,long,25998.0,25996.5,-3.0,296,42.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
13,08:00,1769500800.0,long,26009.0,26006.5,-5.0,30,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
14,08:22,1769502120.0,long,25987.75,25985.75,-4.0,102,24.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
15,08:42,1769503320.0,long,25982.25,25979.0,-6.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
16,09:07,1769504820.0,long,25973.0,25983.5,21.0,59,33.0,CASCADE,False,cascade_center,2026_01_27
17,09:53,1769507580.0,long,25978.25,25975.0,-6.5,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
18,09:56,1769507760.0,long,25975.0,25973.0,-4.0,35,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
19,10:28,1769509680.0,long,25969.25,25991.75,45.0,289,47.5,BASE_NMP,False,cnn_exit,2026_01_27
20,11:21,1769512860.0,long,25994.5,26001.5,14.0,265,24.0,BASE_NMP,False,cnn_exit,2026_01_27
21,12:32,1769517120.0,short,26023.0,26000.25,45.5,332,62.5,BASE_NMP,True,cnn_exit,2026_01_27
22,13:25,1769520300.0,long,26006.5,26004.25,-4.5,86,7.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
23,14:15,1769523300.0,long,25986.75,26003.75,34.0,318,41.0,BASE_NMP,False,cnn_exit,2026_01_27
24,14:29,1769524140.0,long,26001.75,25982.25,-39.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
25,15:34,1769528040.0,long,26024.75,26073.75,98.0,348,98.0,BASE_NMP,False,cnn_exit,2026_01_27
26,16:00,1769529600.0,long,26073.75,26086.75,26.0,312,45.5,BASE_NMP,True,cnn_exit,2026_01_27
27,16:44,1769532240.0,long,26094.0,26090.0,-8.0,204,9.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
28,17:00,1769533200.0,long,26079.5,26079.25,-0.5,168,27.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
29,17:14,1769534040.0,long,26075.75,26070.5,-10.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
30,17:35,1769535300.0,long,26079.75,26079.0,-1.5,120,14.5,BASE_NMP,True,cnn_risk_cut,2026_01_27
31,17:53,1769536380.0,long,26071.5,26069.25,-4.5,192,34.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
32,18:35,1769538900.0,long,26058.75,26085.5,53.5,324,61.5,BASE_NMP,True,cnn_exit,2026_01_27
33,19:03,1769540580.0,long,26083.5,26078.25,-10.5,36,3.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
34,19:06,1769540760.0,long,26078.25,26076.75,-3.0,36,4.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
35,19:39,1769542740.0,long,26085.5,26085.25,-0.5,312,15.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
36,20:08,1769544480.0,long,26080.5,26090.25,19.5,336,35.0,BASE_NMP,False,cnn_exit,2026_01_27
37,20:27,1769545620.0,long,26097.75,26096.0,-3.5,24,2.5,BASE_NMP,False,cnn_risk_cut,2026_01_27
38,20:40,1769546400.0,long,26096.25,26094.0,-4.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
39,20:50,1769547000.0,long,26098.25,26087.25,-22.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_27
40,20:54,1769547240.0,long,26079.5,26077.5,-4.0,36,8.0,BASE_NMP,False,cnn_risk_cut,2026_01_27
41,21:04,1769547840.0,short,26085.75,26078.25,15.0,12,15.0,KILL_SHOT,False,kill_shot_center,2026_01_27
42,21:46,1769550360.0,long,26092.25,26113.75,43.0,345,43.0,BASE_NMP,True,cnn_exit,2026_01_27
43,23:13,1769555580.0,long,26112.5,26146.0,67.0,252,67.0,BASE_NMP,False,cnn_exit,2026_01_27
0,00:11,1769559060.0,short,26140.25,26161.25,-42.0,69,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
1,00:35,1769560500.0,short,26182.75,26190.75,-16.0,35,4.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
2,00:55,1769561700.0,short,26198.75,26201.5,-5.5,105,4.5,BASE_NMP,True,cnn_risk_cut,2026_01_28
3,01:23,1769563380.0,short,26216.75,26221.25,-9.0,255,10.5,BASE_NMP,False,cnn_risk_cut,2026_01_28
4,02:08,1769566080.0,short,26214.75,26219.25,-9.0,66,12.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
5,02:30,1769567400.0,short,26219.25,26216.0,6.5,213,12.0,BASE_NMP,False,cnn_exit,2026_01_28
6,03:25,1769570700.0,long,26211.25,26209.25,-4.0,109,9.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
7,04:30,1769574600.0,long,26218.5,26224.25,11.5,227,15.5,BASE_NMP,True,cnn_exit,2026_01_28
8,05:15,1769577300.0,long,26220.0,26231.0,22.0,345,22.0,BASE_NMP,False,cnn_exit,2026_01_28
9,06:00,1769580000.0,long,26229.75,26298.5,137.5,322,137.5,BASE_NMP,False,cnn_exit,2026_01_28
10,06:49,1769582940.0,long,26300.5,26309.25,17.5,248,83.0,BASE_NMP,False,cnn_exit,2026_01_28
11,07:00,1769583600.0,long,26320.5,26297.75,-45.5,105,10.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
12,07:50,1769586600.0,short,26303.0,26316.75,-27.5,129,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
13,08:30,1769589000.0,short,26330.25,26305.0,50.5,323,95.5,BASE_NMP,False,cnn_exit,2026_01_28
14,09:15,1769591700.0,short,26288.0,26273.75,28.5,350,56.5,BASE_NMP,True,cnn_exit,2026_01_28
15,09:50,1769593800.0,short,26273.0,26277.5,-9.0,152,22.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
16,10:34,1769596440.0,long,26276.75,26294.25,35.0,341,41.0,BASE_NMP,False,cnn_exit,2026_01_28
17,10:44,1769597040.0,long,26315.0,26309.0,-12.0,11,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
18,11:03,1769598180.0,long,26304.75,26297.0,-15.5,147,29.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
19,11:21,1769599260.0,long,26297.0,26293.0,-8.0,183,32.5,BASE_NMP,False,cnn_risk_cut,2026_01_28
20,11:30,1769599800.0,short,26306.25,26309.75,-7.0,45,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
21,12:07,1769602020.0,long,26307.0,26306.0,-2.0,219,36.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
22,12:39,1769603940.0,short,26294.75,26286.0,17.5,301,57.5,BASE_NMP,True,cnn_exit,2026_01_28
23,12:57,1769605020.0,short,26294.25,26295.0,-1.5,199,24.5,BASE_NMP,False,cnn_risk_cut,2026_01_28
24,13:15,1769606100.0,short,26270.5,26282.5,-24.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
25,13:41,1769607660.0,short,26260.0,26264.0,-8.0,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
26,14:15,1769609700.0,short,26282.0,26245.5,73.0,288,73.0,BASE_NMP,False,cnn_exit,2026_01_28
27,14:31,1769610660.0,short,26246.25,26259.75,-27.0,120,1.5,BASE_NMP,False,cnn_risk_cut,2026_01_28
28,14:54,1769612040.0,short,26282.0,26289.25,-14.5,264,121.5,BASE_NMP,False,cnn_risk_cut,2026_01_28
29,15:45,1769615100.0,short,26235.75,26184.5,102.5,360,104.0,BASE_NMP,False,cnn_exit,2026_01_28
30,16:24,1769617440.0,long,26159.5,26168.75,18.5,36,18.5,CASCADE,False,cascade_center,2026_01_28
31,16:30,1769617800.0,long,26175.75,26162.5,-26.5,36,14.5,BASE_NMP,True,cnn_risk_cut,2026_01_28
32,17:23,1769620980.0,long,26135.25,26129.0,-12.5,252,52.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
33,17:28,1769621280.0,long,26129.0,26123.25,-11.5,60,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
34,18:01,1769623260.0,long,26157.0,26124.25,-65.5,96,10.5,BASE_NMP,True,cnn_risk_cut,2026_01_28
35,18:29,1769624940.0,long,26124.25,26160.5,72.5,336,84.5,BASE_NMP,False,cnn_exit,2026_01_28
36,18:51,1769626260.0,long,26172.25,26168.5,-7.5,12,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
37,19:05,1769627100.0,long,26149.75,26134.0,-31.5,48,5.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
38,20:24,1769631840.0,long,26160.75,26203.75,86.0,300,92.5,BASE_NMP,False,cnn_exit,2026_01_28
39,20:50,1769633400.0,short,26185.75,26172.5,26.5,300,66.5,BASE_NMP,True,cnn_exit,2026_01_28
40,21:00,1769634000.0,long,26150.5,26079.5,-142.0,12,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_28
41,21:42,1769636520.0,long,26255.5,26268.75,26.5,132,27.0,KILL_SHOT,False,kill_shot_center,2026_01_28
42,21:48,1769636880.0,short,26283.0,26275.5,15.0,12,15.0,CASCADE,False,cascade_center,2026_01_28
43,23:00,1769641200.0,long,26253.75,26281.0,54.5,96,54.5,BASE_NMP,False,cnn_exit,2026_01_28
44,23:15,1769642100.0,short,26235.5,26194.75,81.5,72,144.5,BASE_NMP,True,cnn_exit,2026_01_28
45,23:27,1769642820.0,long,26231.0,26213.5,-35.0,69,12.5,BASE_NMP,True,cnn_risk_cut,2026_01_28
46,23:53,1769644380.0,long,26211.0,26206.75,-8.5,44,7.0,BASE_NMP,True,cnn_risk_cut,2026_01_28
47,23:59,1769644795.0,long,26166.0,26170.0,8.0,23,8.0,BASE_NMP,False,end_of_day,2026_01_28
0,00:02,1769644920.0,long,26154.75,26121.75,-66.0,24,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
1,00:14,1769645640.0,long,26163.25,26145.25,-36.0,47,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
2,01:25,1769649900.0,short,26163.5,26093.5,140.0,290,140.0,BASE_NMP,False,cnn_exit,2026_01_29
3,01:55,1769651700.0,long,26093.5,26118.0,49.0,341,58.5,BASE_NMP,False,cnn_exit,2026_01_29
4,02:05,1769652300.0,long,26147.75,26142.75,-10.0,24,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
5,02:15,1769652900.0,short,26133.25,26139.5,-12.5,35,9.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
6,02:48,1769654880.0,long,26153.25,26151.75,-3.0,278,40.5,BASE_NMP,True,cnn_risk_cut,2026_01_29
7,03:22,1769656920.0,long,26166.25,26191.25,50.0,283,53.5,BASE_NMP,True,cnn_exit,2026_01_29
8,04:17,1769660220.0,short,26211.25,26212.75,-3.0,11,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
9,04:19,1769660340.0,short,26212.75,26217.5,-9.5,22,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
10,04:40,1769661600.0,short,26224.0,26224.75,-1.5,166,22.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
11,05:15,1769663700.0,short,26211.75,26218.25,-13.0,21,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
12,05:25,1769664300.0,short,26224.0,26225.75,-3.5,87,2.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
13,06:02,1769666520.0,short,26244.25,26244.5,-0.5,156,30.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
14,06:51,1769669460.0,short,26262.5,26237.25,50.5,302,50.5,BASE_NMP,True,cnn_exit,2026_01_29
15,07:18,1769671080.0,long,26242.25,26237.75,-9.0,209,26.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
16,07:59,1769673540.0,long,26249.25,26255.25,12.0,310,50.5,BASE_NMP,True,cnn_exit,2026_01_29
17,08:05,1769673900.0,short,26238.75,26246.25,-15.0,48,7.5,BASE_NMP,True,cnn_risk_cut,2026_01_29
18,08:16,1769674560.0,short,26258.0,26270.75,-25.5,72,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
19,08:54,1769676840.0,short,26265.5,26241.0,49.0,364,61.5,BASE_NMP,True,cnn_exit,2026_01_29
20,09:15,1769678100.0,short,26260.5,26262.5,-4.0,157,20.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
21,09:58,1769680680.0,short,26254.5,26213.0,83.0,427,83.5,BASE_NMP,True,cnn_exit,2026_01_29
22,10:07,1769681220.0,short,26205.5,26211.5,-12.0,22,5.5,BASE_NMP,False,cnn_risk_cut,2026_01_29
23,10:18,1769681880.0,short,26211.5,26218.5,-14.0,121,21.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
24,11:22,1769685720.0,short,26202.25,26198.25,8.0,304,50.0,BASE_NMP,True,cnn_exit,2026_01_29
25,12:09,1769688540.0,long,26179.75,26219.25,79.0,358,79.5,BASE_NMP,False,cnn_exit,2026_01_29
26,12:30,1769689800.0,short,26191.25,26193.75,-5.0,58,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
27,13:04,1769691840.0,short,26199.5,26176.5,46.0,354,74.5,BASE_NMP,False,cnn_exit,2026_01_29
28,13:20,1769692800.0,short,26161.25,26162.0,-1.5,48,16.5,BASE_NMP,True,cnn_risk_cut,2026_01_29
29,13:55,1769694900.0,short,26185.5,26192.75,-14.5,23,0.0,BASE_NMP,True,cnn_risk_cut,2026_01_29
30,14:29,1769696940.0,short,26181.25,26133.5,95.5,335,95.5,BASE_NMP,True,cnn_exit,2026_01_29
31,14:43,1769697780.0,short,26133.5,25961.75,343.5,168,343.5,BASE_NMP,True,cnn_exit,2026_01_29
32,15:00,1769698800.0,short,25972.75,25808.75,328.0,156,328.0,BASE_NMP,False,cnn_exit,2026_01_29
33,15:15,1769699700.0,short,25808.75,25749.25,119.0,180,175.5,BASE_NMP,True,cnn_exit,2026_01_29
34,16:00,1769702400.0,short,25641.25,25593.75,95.0,156,191.5,BASE_NMP,False,cnn_exit,2026_01_29
35,17:26,1769707560.0,long,25749.0,25823.0,148.0,288,192.0,BASE_NMP,True,cnn_exit,2026_01_29
36,17:45,1769708700.0,long,25823.0,25813.75,-18.5,228,92.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
37,18:29,1769711340.0,long,25786.5,25846.25,119.5,324,133.5,BASE_NMP,True,cnn_exit,2026_01_29
38,18:45,1769712300.0,long,25860.5,25855.75,-9.5,96,32.5,BASE_NMP,True,cnn_risk_cut,2026_01_29
39,19:15,1769714100.0,short,25864.5,25872.0,-15.0,120,0.0,BASE_NMP,False,cnn_risk_cut,2026_01_29
40,19:49,1769716140.0,long,25851.75,25839.75,-24.0,228,31.5,BASE_NMP,False,cnn_risk_cut,2026_01_29
