day,entry_ts,leg_dir,entry_price,leg_amplitude_pts,leg_amplitude_usd,leg_duration_min,r_price,pnl_at_R_usd,entry_zone,entry_cloud_state,entry_p_mid,entry_p_early,entry_p_late,entry_p_b6_long,entry_p_b6_short,entry_p_b6_match
2026_03_23,1774289069,SHORT,24484.75,45.0,90.0,3.0,37.0,16.0,WATCH,FLAT,0.2603720505589807,0.2459632419205078,0.4936647075205115,0.1964482591019809,0.5963182585938643,0.5963182585938643
2026_03_23,1774289249,LONG,24422.0,111.5,223.0,30.0,37.0,149.0,NEAR_PIVOT,FLAT,0.24666024886958415,0.5296943895416184,0.22364536158879736,0.7218563724466609,0.13087867282211887,0.7218563724466609
2026_03_23,1774291049,SHORT,24533.75,64.5,129.0,49.0,37.0,55.0,IMMINENT,RISING,0.32627994507162966,0.35291469355858357,0.32080536136978677,0.09508429592764034,0.7478512708182012,0.7478512708182012
2026_03_23,1774293989,LONG,24460.75,51.75,103.5,20.0,37.0,29.5,WATCH,FLAT,0.3032200484942884,0.4140733566466245,0.2827065948590872,0.5673622671835162,0.2661703396202573,0.5673622671835162
2026_03_23,1774295189,SHORT,24512.5,144.0,288.0,15.0,37.0,214.0,IMMINENT,RISING,0.29186576380173684,0.23433789284884532,0.4737963433494178,0.12099124060578208,0.7148058867140685,0.7148058867140685
2026_03_23,1774296089,LONG,24361.25,68.5,137.0,40.0,37.0,63.0,NEAR_PIVOT,RISING,0.2052296402488843,0.26311593873921035,0.5316544210119053,0.7169958217731104,0.1453354492233588,0.7169958217731104
2026_03_23,1774298489,SHORT,24432.0,47.25,94.5,85.0,37.0,20.5,CLEAR,FLAT,0.4465003253066872,0.3011406695914249,0.2523590051018879,0.1570531218122155,0.40017060458281867,0.40017060458281867
2026_03_23,1774303589,LONG,24380.0,106.0,212.0,52.0,37.0,138.0,CLEAR,RISING,0.2778681443494917,0.325998753848123,0.3961331018023854,0.6545989244229039,0.11026794666260296,0.6545989244229039
2026_03_23,1774306709,SHORT,24489.75,186.25,372.5,82.0,37.0,298.5,CLEAR,RISING,0.3035832285965007,0.21616956726513717,0.4802472041383621,0.07781872994007873,0.6107502549365796,0.6107502549365796
2026_03_23,1774311629,LONG,24303.5,94.25,188.5,10.0,37.0,114.5,NEAR_5m,FLAT,0.23876841031683355,0.49596699532095495,0.26526459436221145,0.32177357455812133,0.5193525322775325,0.32177357455812133
2026_03_23,1774312229,SHORT,24399.5,124.0,248.0,9.0,37.0,174.0,WATCH,DECAYING,0.3536314254724335,0.3668903823873921,0.2794781921401744,0.23870222387941362,0.5365604813256691,0.5365604813256691
2026_03_23,1774312769,LONG,24271.25,67.0,134.0,14.0,37.0,60.0,NEAR_PIVOT,DECAYING,0.2846267526384151,0.4842898316411627,0.23108341572042215,0.5588140068495521,0.2639592491283692,0.5588140068495521
2026_03_23,1774313609,SHORT,24338.5,56.5,113.0,13.0,37.0,39.0,WATCH,DECAYING,0.38473019654088464,0.36625029646608476,0.2490195069930306,0.2904251798259456,0.5037164964847656,0.5037164964847656
2026_03_23,1774314389,LONG,24259.0,28.5,57.0,4.0,37.0,-17.0,NEAR_PIVOT,RISING,0.2766520491136689,0.390979307359581,0.33236864352675,0.6065288889720444,0.22051060565196204,0.6065288889720444
2026_03_23,1774314629,SHORT,24299.5,34.0,68.0,7.0,37.0,-6.0,WATCH,FLAT,0.29618447427071276,0.44397628241117554,0.2598392433181116,0.13403660009402568,0.6919319908193536,0.6919319908193536
2026_03_23,1774315049,LONG,24258.75,54.5,109.0,11.0,37.0,35.0,NEAR_PIVOT,FLAT,0.29633790234556806,0.27268098244272854,0.43098111521170346,0.7769516572933612,0.09117696943357152,0.7769516572933612
2026_03_23,1774315709,SHORT,24314.75,81.25,162.5,43.0,37.0,88.5,WATCH,FLAT,0.39052582514575884,0.44377436858171454,0.16569980627252656,0.2660135334451311,0.5247104250158917,0.5247104250158917
2026_03_23,1774318289,LONG,24223.75,69.25,138.5,14.0,37.0,64.5,NEAR_PIVOT,RISING,0.22695862829034139,0.19833027549788154,0.5747110962117771,0.705093726534685,0.09413112370434558,0.705093726534685
2026_03_23,1774319129,SHORT,24293.25,56.25,112.5,44.0,37.0,38.5,CLEAR,RISING,0.3254348557202384,0.24405276438432869,0.430512379895433,0.11447197951835394,0.628795632916182,0.628795632916182
2026_03_23,1774321769,LONG,24236.5,44.25,88.5,20.0,37.0,14.5,CLEAR,FLAT,0.32757567142047717,0.32564674221706064,0.3467775863624622,0.742669347019,0.08563059899293664,0.742669347019
2026_03_23,1774322969,SHORT,24280.75,42.0,84.0,6.0,37.0,10.0,NEAR_PIVOT,FLAT,0.2369205216593741,0.4468018125306245,0.3162776658100014,0.12607051794816992,0.5808130395106241,0.5808130395106241
2026_03_23,1774323329,LONG,24231.5,71.75,143.5,36.0,37.0,69.5,WATCH,RISING,0.3797640968769854,0.37697858647791704,0.2432573166450975,0.6752909203532393,0.09870119591085912,0.6752909203532393
2026_03_23,1774325489,SHORT,24303.25,96.25,192.5,59.0,37.0,118.5,NEAR_PIVOT,FLAT,0.23474222154933283,0.3878500921315268,0.37740768631914035,0.17062655045733,0.4745140929343232,0.4745140929343232
2026_03_23,1774329029,LONG,24205.5,45.0,90.0,8.0,37.0,16.0,IMMINENT,RISING,0.23871663599964707,0.24871610949505613,0.5125672545052968,0.6787034372075048,0.12247052100530882,0.6787034372075048
2026_03_23,1774329509,SHORT,24303.0,87.5,175.0,10.0,37.0,101.0,WATCH,DECAYING,0.19693446233628628,0.7010130635706406,0.10205247409307312,0.1615195778302964,0.631989530933584,0.631989530933584
2026_03_24,1774335659,LONG,24372.5,132.75,265.5,16.5,33.5,198.5,CLEAR,FLAT,0.24694526683865345,0.37176752602480945,0.38128720713653713,0.20194530568165997,0.5260281572146237,0.20194530568165997
2026_03_24,1774336649,SHORT,24505.25,69.5,139.0,18.0,33.5,72.0,NEAR_PIVOT,RISING,0.21279877666015565,0.3401633864080495,0.4470378369317948,0.25247443397451547,0.6516472028605128,0.6516472028605128
2026_03_24,1774337729,LONG,24435.5,54.25,108.5,32.0,33.5,41.5,WATCH,RISING,0.3073247028331955,0.31749893417363384,0.37517636299317053,0.7161813731175453,0.16014947873341864,0.7161813731175453
2026_03_24,1774339649,SHORT,24489.75,105.75,211.5,23.0,33.5,144.5,NEAR_5m,RISING,0.3113747311974933,0.2625255003667848,0.42609976843572195,0.13344990580815308,0.7084831182038773,0.7084831182038773
2026_03_24,1774341029,LONG,24384.0,36.75,73.5,7.0,33.5,6.5,NEAR_PIVOT,FLAT,0.3316839715125002,0.39624115412404926,0.2720748743634506,0.5577250794873098,0.34164762457973824,0.5577250794873098
2026_03_24,1774341449,SHORT,24420.75,56.75,113.5,21.0,33.5,46.5,WATCH,FLAT,0.343750024589433,0.4360651753110479,0.22018480009951913,0.13007732826266316,0.7438298384527716,0.7438298384527716
2026_03_24,1774342709,LONG,24364.0,35.0,70.0,6.0,33.5,3.0,WATCH,FLAT,0.37495755615436926,0.41785286420574513,0.2071895796398856,0.5619663633888603,0.294529731324853,0.5619663633888603
2026_03_24,1774343069,SHORT,24399.0,87.75,175.5,10.0,33.5,108.5,NEAR_5m,DECAYING,0.2760039356684923,0.32036048721361965,0.4036355771178881,0.20227188297848114,0.6954110946025035,0.6954110946025035
2026_03_24,1774343669,LONG,24305.0,123.25,246.5,44.0,33.5,179.5,NEAR_PIVOT,RISING,0.2293905728232494,0.2967139584519174,0.47389546872483324,0.774736842111257,0.13912928359871587,0.774736842111257
2026_03_24,1774346309,SHORT,24428.25,49.5,99.0,4.0,33.5,32.0,NEAR_PIVOT,RISING,0.3614655962307044,0.326760563524176,0.31177384024511967,0.11608715086928459,0.7412375975475328,0.7412375975475328
2026_03_24,1774346549,LONG,24376.5,55.75,111.5,6.0,33.5,44.5,NEAR_PIVOT,RISING,0.3419927634577193,0.42106930705124385,0.23693792949103687,0.6946340308400963,0.12335947437947209,0.6946340308400963
2026_03_24,1774346909,SHORT,24432.25,51.75,103.5,26.0,33.5,36.5,NEAR_5m,FLAT,0.31591140629107467,0.2903353226038088,0.39375327110511654,0.1576029622199259,0.6002192219593219,0.6002192219593219
2026_03_24,1774348469,LONG,24370.25,50.0,100.0,11.0,33.5,33.0,NEAR_PIVOT,RISING,0.31546169364599,0.2740735701744122,0.4104647361795978,0.6774008631873599,0.19314044746402834,0.6774008631873599
2026_03_24,1774349129,SHORT,24428.25,44.75,89.5,16.0,33.5,22.5,NEAR_PIVOT,FLAT,0.3136506557663331,0.287273489470615,0.39907585476305185,0.12938259305753472,0.7533488612321234,0.7533488612321234
2026_03_24,1774350089,LONG,24376.0,46.75,93.5,10.0,33.5,26.5,NEAR_PIVOT,DECAYING,0.3488056622529465,0.4782825968401813,0.17291174090687214,0.6967560481044025,0.17646908821522034,0.6967560481044025
2026_03_24,1774350689,SHORT,24423.0,55.75,111.5,32.0,33.5,44.5,CLEAR,DECAYING,0.3643547054133513,0.32416006989339136,0.31148522469325735,0.1814298857527225,0.6199094842070244,0.6199094842070244
2026_03_24,1774352609,LONG,24366.5,48.5,97.0,6.0,33.5,30.0,WATCH,DECAYING,0.45203448426912246,0.2741867267207334,0.27377878901014413,0.6891670711445306,0.15112430732340484,0.6891670711445306
2026_03_24,1774352969,SHORT,24415.0,106.5,213.0,4.0,33.5,146.0,WATCH,RISING,0.314112358904213,0.49544231545867434,0.19044532563711264,0.14843329713014392,0.6300293778680207,0.6300293778680207
2026_03_24,1774353209,LONG,24302.25,93.0,186.0,7.0,33.5,119.0,NEAR_PIVOT,RISING,0.2860189314440673,0.28498463177105926,0.42899643678487326,0.7312617437459175,0.12188160521392574,0.7312617437459175
2026_03_24,1774353629,SHORT,24395.25,66.25,132.5,11.0,33.5,65.5,IMMINENT,FLAT,0.3571741148365525,0.43669769206468056,0.20612819309876698,0.07827810629479398,0.8037853194793024,0.8037853194793024
2026_03_24,1774354289,LONG,24322.5,51.25,102.5,16.0,33.5,35.5,WATCH,DECAYING,0.36726936644929953,0.3209306811169635,0.311799952433737,0.6413690397853089,0.16055767072420088,0.6413690397853089
2026_03_24,1774355249,SHORT,24374.25,105.0,210.0,21.0,33.5,143.0,WATCH,RISING,0.3829615501385357,0.336734457000175,0.28030399286128915,0.0777330252436015,0.6626615453867161,0.6626615453867161
2026_03_24,1774356509,LONG,24266.0,15.5,31.0,4.0,33.5,-36.0,NEAR_PIVOT,FLAT,0.25337862348987966,0.28678275476508464,0.45983862174503576,0.6311762934424999,0.2308709403679521,0.6311762934424999
2026_03_24,1774356749,SHORT,24303.75,98.0,196.0,17.0,33.5,129.0,NEAR_PIVOT,FLAT,0.22486857966037516,0.5324472729943447,0.24268414734528007,0.29548807619454265,0.558409422905965,0.558409422905965
2026_03_24,1774357769,LONG,24205.75,88.25,176.5,22.0,33.5,109.5,NEAR_PIVOT,RISING,0.23558365247161941,0.491645116769268,0.2727712307591126,0.5228451604103707,0.3746516130681373,0.5228451604103707
2026_03_24,1774359089,SHORT,24312.5,137.75,275.5,10.0,33.5,208.5,NEAR_PIVOT,FLAT,0.29112479499643634,0.4570973997199407,0.2517778052836229,0.16436015032402848,0.7532061944580003,0.7532061944580003
2026_03_24,1774359689,LONG,24141.0,69.5,139.0,5.0,33.5,72.0,NEAR_PIVOT,RISING,0.32095048967957385,0.28112562724705936,0.39792388307336674,0.8887301613289881,0.04798559923391207,0.8887301613289881
2026_03_24,1774359989,SHORT,24225.5,88.75,177.5,6.0,33.5,110.5,NEAR_PIVOT,FLAT,0.28101507969376,0.4385585108728679,0.28042640943337227,0.10755708719044231,0.7953330503548754,0.7953330503548754
2026_03_24,1774360349,LONG,24136.75,105.5,211.0,8.0,33.5,144.0,NEAR_PIVOT,FLAT,0.2913023190289068,0.501120222202886,0.2075774587682072,0.5692773351308063,0.3545346469053435,0.5692773351308063
2026_03_24,1774360829,SHORT,24254.5,51.0,102.0,5.0,33.5,35.0,NEAR_PIVOT,FLAT,0.28519244908446306,0.44702871275057354,0.2677788381649634,0.324144237665035,0.5507631739360822,0.5507631739360822
2026_03_24,1774361129,LONG,24210.5,69.0,138.0,5.0,33.5,71.0,NEAR_PIVOT,FLAT,0.2977618247441053,0.3492524955370583,0.3529856797188363,0.643259518964573,0.24953232038816867,0.643259518964573
2026_03_24,1774361429,SHORT,24279.5,95.25,190.5,3.0,33.5,123.5,NEAR_3m,FLAT,0.3361928580372774,0.3422617979684804,0.3215453439942422,0.5752920706841452,0.3276239337702303,0.3276239337702303
2026_03_24,1774361609,LONG,24180.25,58.75,117.5,9.0,33.5,50.5,NEAR_PIVOT,FLAT,0.2707306889030126,0.4891527142958729,0.2401165968011145,0.7978439377615496,0.1043123456038444,0.7978439377615496
2026_03_24,1774362149,SHORT,24239.0,56.25,112.5,3.0,33.5,45.5,NEAR_PIVOT,FLAT,0.3655744804147328,0.4350917744320549,0.19933374515321228,0.3661655983763335,0.5337200812904526,0.5337200812904526
2026_03_24,1774362329,LONG,24182.75,59.75,119.5,3.0,33.5,52.5,NEAR_3m,FLAT,0.3006511251733767,0.3490167433002412,0.35033213152638215,0.47946379969524006,0.37916168053294375,0.47946379969524006
2026_03_24,1774362509,SHORT,24244.5,58.0,116.0,10.0,33.5,49.0,NEAR_PIVOT,FLAT,0.401405301703906,0.3277946272469637,0.27080007104913023,0.20356415961788996,0.636289230504448,0.636289230504448
2026_03_24,1774363109,LONG,24186.5,64.25,128.5,8.0,33.5,61.5,NEAR_PIVOT,RISING,0.3399687392015349,0.4373063531300711,0.222724907668394,0.6968271507539012,0.21416362276192227,0.6968271507539012
2026_03_24,1774363589,SHORT,24266.5,67.0,134.0,4.0,33.5,67.0,NEAR_PIVOT,DECAYING,0.3171191537177911,0.5094753599353622,0.17340548634684683,0.33197776556136765,0.5970701561382129,0.5970701561382129
2026_03_24,1774363829,LONG,24193.75,148.0,296.0,6.0,33.5,229.0,NEAR_PIVOT,FLAT,0.39825344115421885,0.39432609014530695,0.20742046870047426,0.754810225862554,0.14598379447490611,0.754810225862554
2026_03_24,1774364189,SHORT,24328.25,133.5,267.0,3.0,33.5,200.0,NEAR_PIVOT,FLAT,0.3079946430973972,0.5392919597176771,0.15271339718492574,0.2000704297541383,0.7033361722692767,0.7033361722692767
2026_03_24,1774364369,LONG,24239.0,139.25,278.5,26.0,33.5,211.5,NEAR_PIVOT,FLAT,0.29245450615914353,0.5007092986044966,0.20683619523635982,0.7791598231555122,0.15658209343813195,0.7791598231555122
2026_03_24,1774365929,SHORT,24384.0,77.5,155.0,8.0,33.5,88.0,NEAR_PIVOT,FLAT,0.23278188038653563,0.2708892710042387,0.4963288486092256,0.25879245238408655,0.6576332490542847,0.6576332490542847
2026_03_24,1774366409,LONG,24302.25,68.0,136.0,18.0,33.5,69.0,NEAR_PIVOT,FLAT,0.39352321988073835,0.3760284325109493,0.23044834760831245,0.8407504962688163,0.1037058390092715,0.8407504962688163
2026_03_24,1774367489,SHORT,24375.75,106.25,212.5,15.0,33.5,145.5,NEAR_PIVOT,DECAYING,0.33140496395066515,0.33933151751479274,0.3292635185345422,0.10424569493836858,0.8144095876473629,0.8144095876473629
2026_03_24,1774368389,LONG,24269.5,73.75,147.5,17.0,33.5,80.5,NEAR_PIVOT,FLAT,0.3854767267310209,0.2981137910923045,0.3164094821766747,0.4931652580749614,0.43592925146669903,0.4931652580749614
2026_03_24,1774369409,SHORT,24344.25,95.5,191.0,17.0,33.5,124.0,NEAR_5m,FLAT,0.3571110938504901,0.34205934942081745,0.30082955672869244,0.17002942495706952,0.7329432194636465,0.7329432194636465
2026_03_24,1774370429,LONG,24248.75,64.75,129.5,6.0,33.5,62.5,NEAR_PIVOT,RISING,0.27110261881907405,0.30189347397749167,0.4270039072034341,0.629522344492868,0.3101083766155591,0.629522344492868
2026_03_24,1774370789,SHORT,24313.5,147.25,294.5,32.0,33.5,227.5,NEAR_PIVOT,FLAT,0.3207770604579801,0.46795494589039693,0.21126799365162294,0.11480648678242338,0.7938344377763168,0.7938344377763168
2026_03_24,1774372709,LONG,24166.25,56.75,113.5,13.0,33.5,46.5,NEAR_PIVOT,FLAT,0.2943246818801704,0.2852135364430803,0.42046178167674925,0.8349011382573873,0.11346510171969793,0.8349011382573873
2026_03_24,1774373489,SHORT,24224.5,47.5,95.0,4.0,33.5,28.0,NEAR_PIVOT,FLAT,0.2984140259862867,0.2950336288540427,0.40655234515967065,0.14926908175491427,0.7568692699966613,0.7568692699966613
2026_03_24,1774373729,LONG,24172.75,34.25,68.5,5.0,33.5,1.5,NEAR_PIVOT,FLAT,0.4275162308914724,0.3497810532405624,0.22270271586796514,0.8398637944005997,0.09284044155830083,0.8398637944005997
2026_03_24,1774374029,SHORT,24210.5,46.0,92.0,4.0,33.5,25.0,NEAR_PIVOT,FLAT,0.3537808890618158,0.41043513784108904,0.23578397309709517,0.31616076864417814,0.6030323789840188,0.6030323789840188
2026_03_24,1774374269,LONG,24163.5,94.75,189.5,16.0,33.5,122.5,NEAR_5m,FLAT,0.49443477153728027,0.294507233678233,0.21105799478448675,0.7957719935104199,0.09694205671925052,0.7957719935104199
2026_03_24,1774375229,SHORT,24272.0,59.75,119.5,18.0,33.5,52.5,NEAR_PIVOT,RISING,0.3089748337812481,0.3341370526084189,0.35688811361033296,0.20118801190102528,0.7091920926732473,0.7091920926732473
2026_03_24,1774376309,LONG,24211.0,116.5,233.0,21.0,33.5,166.0,NEAR_PIVOT,FLAT,0.3576444239609017,0.32119535000569704,0.3211602260334012,0.6783369154906831,0.23704348986786214,0.6783369154906831
2026_03_24,1774377569,SHORT,24346.25,74.25,148.5,10.0,33.5,81.5,NEAR_PIVOT,FLAT,0.2424698191195794,0.24556603323937937,0.5119641476410413,0.17543048403219802,0.7638521986654769,0.7638521986654769
2026_03_24,1774378169,LONG,24272.0,30.5,61.0,4.0,33.5,-6.0,NEAR_PIVOT,DECAYING,0.3599652086893357,0.2953585763951168,0.34467621491554756,0.7784892531420461,0.12702750105770372,0.7784892531420461
2026_03_24,1774378409,SHORT,24305.5,34.25,68.5,3.0,33.5,1.5,NEAR_PIVOT,FLAT,0.39147582120352853,0.3366732825511033,0.2718508962453681,0.27630478625571003,0.6126647649998158,0.6126647649998158
2026_03_24,1774378589,LONG,24259.5,57.0,114.0,19.0,33.5,47.0,NEAR_PIVOT,FLAT,0.31570070885835055,0.3831324339718175,0.301166857169832,0.7963460496681735,0.11487009053323904,0.7963460496681735
2026_03_24,1774379729,SHORT,24318.5,88.0,176.0,20.0,33.5,109.0,IMMINENT,RISING,0.27627930896923925,0.21299352744291314,0.5107271635878476,0.11739579659658134,0.758815632379341,0.758815632379341
2026_03_24,1774380929,LONG,24224.75,34.75,69.5,8.0,33.5,2.5,NEAR_PIVOT,RISING,0.2025612497443868,0.20856182793163613,0.588876922323977,0.7680313133686725,0.14288029878578165,0.7680313133686725
2026_03_24,1774381409,SHORT,24259.5,64.25,128.5,14.0,33.5,61.5,NEAR_PIVOT,DECAYING,0.31162413684249407,0.429816144996956,0.25855971816055007,0.38414012981734197,0.5045859622073201,0.5045859622073201
2026_03_24,1774382249,LONG,24193.0,322.75,645.5,29.0,33.5,578.5,NEAR_PIVOT,FLAT,0.3032178284041665,0.22727596110781398,0.4695062104880195,0.6825043132667922,0.22578545877491119,0.6825043132667922
2026_03_24,1774383989,SHORT,24542.0,142.25,284.5,6.0,33.5,217.5,NEAR_PIVOT,RISING,0.36415627530674954,0.34813511177947876,0.28770861291377176,0.24056655102337418,0.7027022983211064,0.7027022983211064
2026_03_24,1774384349,LONG,24399.75,116.25,232.5,7.0,33.5,165.5,NEAR_3m,RISING,0.2706032311609379,0.36806448837940037,0.36133228045966176,0.58276807848615,0.36906822176476445,0.58276807848615
2026_03_24,1774384769,SHORT,24529.25,153.25,306.5,8.0,33.5,239.5,NEAR_PIVOT,FLAT,0.3216076773672061,0.36507236320021136,0.3133199594325825,0.3706825206398756,0.5737949687834336,0.5737949687834336
2026_03_24,1774385249,LONG,24376.0,79.25,158.5,81.0,33.5,91.5,NEAR_PIVOT,FLAT,0.36908169533319973,0.3841882054670495,0.2467300991997508,0.6345794415350025,0.31694802893471746,0.6345794415350025
2026_03_24,1774390109,SHORT,24455.25,71.5,143.0,17.0,33.5,76.0,WATCH,FLAT,0.2705501479375045,0.2065658391812963,0.5228840128811992,0.19424738504997294,0.5643787863447083,0.5643787863447083
2026_03_24,1774391129,LONG,24383.75,58.5,117.0,62.0,33.5,50.0,CLEAR,FLAT,0.27217915925187247,0.2754988764154498,0.4523219643326777,0.720238621451048,0.08751187978242608,0.720238621451048
2026_03_24,1774394849,SHORT,24442.75,56.75,113.5,37.0,33.5,46.5,CLEAR,FLAT,0.2876956240385681,0.15656691134337747,0.5557374646180544,0.08854666196280578,0.5463681034806723,0.5463681034806723
2026_03_24,1774397069,LONG,24386.0,66.75,133.5,11.0,33.5,66.5,CLEAR,RISING,0.1548479062466528,0.43988827802633745,0.40526381572700987,0.44073531516257086,0.17273609716861688,0.44073531516257086
2026_03_24,1774397729,SHORT,24452.75,57.0,114.0,15.0,33.5,47.0,CLEAR,RISING,0.2104817661840449,0.36151569826373997,0.4280025355522151,0.13230087700298016,0.40393082938815517,0.40393082938815517
2026_03_24,1774398629,LONG,24391.5,99.25,198.5,9.0,33.5,131.5,CLEAR,DECAYING,0.3154438888285106,0.49614211732130037,0.188413993850189,0.5128979705472526,0.0949718727168653,0.5128979705472526
2026_03_24,1774399169,SHORT,24490.75,168.75,337.5,157.0,33.5,270.5,CLEAR,DECAYING,0.3117383442855497,0.4166582728490935,0.27160338286535685,0.1162809078028949,0.39942485754635704,0.39942485754635704
2026_03_24,1774408589,LONG,24322.0,105.75,211.5,112.0,33.5,144.5,CLEAR,RISING,0.2592041765988335,0.4218112711016335,0.318984552299533,0.31038274141777233,0.13247821804983004,0.31038274141777233
2026_03_24,1774415309,SHORT,24428.5,103.25,206.5,87.0,33.5,139.5,CLEAR,RISING,0.3766821071041964,0.3974118149777144,0.22590607791808925,0.058537997784313824,0.48765768636293605,0.48765768636293605
2026_03_25,1774422059,LONG,24371.25,161.0,322.0,80.5,35.5,251.0,CLEAR,FLAT,0.28915578201073605,0.45248510357420746,0.2583591144150564,0.26011173210539207,0.2053427198930119,0.26011173210539207
2026_03_25,1774426889,SHORT,24532.25,31.5,63.0,15.0,35.5,-8.0,CLEAR,FLAT,0.2664789561947753,0.20842150097772547,0.5250995428274992,0.08954596493369074,0.5059718356125597,0.5059718356125597
2026_03_25,1774427789,LONG,24471.25,36.5,73.0,6.0,35.5,2.0,CLEAR,FLAT,0.2718697013013204,0.4725324550584567,0.2555978436402229,0.6273281526183231,0.14028797594548706,0.6273281526183231
2026_03_25,1774428149,SHORT,24507.75,85.0,170.0,19.0,35.5,99.0,CLEAR,RISING,0.35772340380830614,0.3637894380793545,0.2784871581123394,0.27535205632053855,0.3611480927277063,0.3611480927277063
2026_03_25,1774429289,LONG,24422.75,56.75,113.5,12.0,35.5,42.5,CLEAR,DECAYING,0.31132237215111264,0.41459699131153277,0.2740806365373546,0.22966344024939334,0.34337281091932365,0.22966344024939334
2026_03_25,1774430009,SHORT,24479.5,65.25,130.5,35.0,35.5,59.5,CLEAR,DECAYING,0.34985226519124485,0.23224972099676597,0.41789801381198927,0.15353026575243006,0.3865905060861022,0.3865905060861022
