concept,tf,regime_2d,lag_k,n_pairs,p_q4_given_q4
vol_mean_w,5m,DOWN_CHOPPY,19,574,0.6219512195121951
vol_mean_w,5m,DOWN_CHOPPY,20,572,0.6083916083916084
vol_mean_w,5m,FLAT_SMOOTH,1,1977,0.9630753667172484
vol_mean_w,5m,FLAT_SMOOTH,2,1977,0.934243803743045
vol_mean_w,5m,FLAT_SMOOTH,3,1977,0.9064238745574102
vol_mean_w,5m,FLAT_SMOOTH,4,1977,0.8831562974203339
vol_mean_w,5m,FLAT_SMOOTH,5,1975,0.8622784810126582
vol_mean_w,5m,FLAT_SMOOTH,6,1972,0.8412778904665315
vol_mean_w,5m,FLAT_SMOOTH,7,1967,0.8235892221657346
vol_mean_w,5m,FLAT_SMOOTH,8,1962,0.8078491335372069
vol_mean_w,5m,FLAT_SMOOTH,9,1956,0.7949897750511248
vol_mean_w,5m,FLAT_SMOOTH,10,1950,0.7856410256410257
vol_mean_w,5m,FLAT_SMOOTH,11,1942,0.7785787847579815
vol_mean_w,5m,FLAT_SMOOTH,12,1934,0.7693898655635988
vol_mean_w,5m,FLAT_SMOOTH,13,1927,0.7612869745718733
vol_mean_w,5m,FLAT_SMOOTH,14,1921,0.7501301405517959
vol_mean_w,5m,FLAT_SMOOTH,15,1916,0.7406054279749478
vol_mean_w,5m,FLAT_SMOOTH,16,1912,0.7306485355648535
vol_mean_w,5m,FLAT_SMOOTH,17,1908,0.7196016771488469
vol_mean_w,5m,FLAT_SMOOTH,18,1904,0.7090336134453782
vol_mean_w,5m,FLAT_SMOOTH,19,1900,0.6963157894736842
vol_mean_w,5m,FLAT_SMOOTH,20,1896,0.6840717299578059
vol_mean_w,5m,FLAT_CHOPPY,1,3663,0.9623259623259623
vol_mean_w,5m,FLAT_CHOPPY,2,3663,0.9306579306579307
vol_mean_w,5m,FLAT_CHOPPY,3,3663,0.9017199017199017
vol_mean_w,5m,FLAT_CHOPPY,4,3663,0.8746928746928747
vol_mean_w,5m,FLAT_CHOPPY,5,3662,0.8492626979792464
vol_mean_w,5m,FLAT_CHOPPY,6,3660,0.8270491803278689
vol_mean_w,5m,FLAT_CHOPPY,7,3658,0.8050847457627118
vol_mean_w,5m,FLAT_CHOPPY,8,3654,0.7843459222769568
vol_mean_w,5m,FLAT_CHOPPY,9,3648,0.7653508771929824
vol_mean_w,5m,FLAT_CHOPPY,10,3641,0.7486954133479813
vol_mean_w,5m,FLAT_CHOPPY,11,3634,0.7322509631260319
vol_mean_w,5m,FLAT_CHOPPY,12,3627,0.7160187482768128
vol_mean_w,5m,FLAT_CHOPPY,13,3622,0.7004417448923247
vol_mean_w,5m,FLAT_CHOPPY,14,3617,0.685374619850705
vol_mean_w,5m,FLAT_CHOPPY,15,3613,0.6703570440077498
vol_mean_w,5m,FLAT_CHOPPY,16,3609,0.655583264062067
vol_mean_w,5m,FLAT_CHOPPY,17,3605,0.6410540915395284
vol_mean_w,5m,FLAT_CHOPPY,18,3601,0.6273257428492085
vol_mean_w,5m,FLAT_CHOPPY,19,3597,0.6138448707256047
vol_mean_w,5m,FLAT_CHOPPY,20,3593,0.6000556637907042
vol_mean_w,15m,UP_SMOOTH,1,1429,0.9825052484254724
vol_mean_w,15m,UP_SMOOTH,2,1427,0.9649614576033637
vol_mean_w,15m,UP_SMOOTH,3,1425,0.9473684210526315
vol_mean_w,15m,UP_SMOOTH,4,1423,0.9304286718200984
vol_mean_w,15m,UP_SMOOTH,5,1421,0.9134412385643913
vol_mean_w,15m,UP_SMOOTH,6,1419,0.8964059196617337
vol_mean_w,15m,UP_SMOOTH,7,1417,0.8807339449541285
vol_mean_w,15m,UP_SMOOTH,8,1415,0.8650176678445229
vol_mean_w,15m,UP_SMOOTH,9,1413,0.8492569002123143
vol_mean_w,15m,UP_SMOOTH,10,1411,0.8341601700921333
vol_mean_w,15m,UP_SMOOTH,11,1409,0.8190205819730305
vol_mean_w,15m,UP_SMOOTH,12,1407,0.8038379530916845
vol_mean_w,15m,UP_SMOOTH,13,1405,0.7886120996441282
vol_mean_w,15m,UP_SMOOTH,14,1403,0.7733428367783322
vol_mean_w,15m,UP_SMOOTH,15,1401,0.7580299785867237
vol_mean_w,15m,UP_SMOOTH,16,1399,0.7419585418155825
vol_mean_w,15m,UP_SMOOTH,17,1397,0.7258410880458125
vol_mean_w,15m,UP_SMOOTH,18,1395,0.7096774193548387
vol_mean_w,15m,UP_SMOOTH,19,1393,0.6934673366834171
vol_mean_w,15m,UP_SMOOTH,20,1391,0.6772106398274622
vol_mean_w,15m,UP_CHOPPY,1,785,0.9808917197452229
vol_mean_w,15m,UP_CHOPPY,2,784,0.9617346938775511
vol_mean_w,15m,UP_CHOPPY,3,783,0.9425287356321839
vol_mean_w,15m,UP_CHOPPY,4,782,0.9245524296675192
vol_mean_w,15m,UP_CHOPPY,5,781,0.9065300896286812
vol_mean_w,15m,UP_CHOPPY,6,780,0.8884615384615384
vol_mean_w,15m,UP_CHOPPY,7,779,0.8703465982028241
vol_mean_w,15m,UP_CHOPPY,8,778,0.8521850899742931
vol_mean_w,15m,UP_CHOPPY,9,777,0.833976833976834
vol_mean_w,15m,UP_CHOPPY,10,776,0.8157216494845361
vol_mean_w,15m,UP_CHOPPY,11,775,0.7974193548387096
vol_mean_w,15m,UP_CHOPPY,12,774,0.7790697674418605
vol_mean_w,15m,UP_CHOPPY,13,773,0.7606727037516171
vol_mean_w,15m,UP_CHOPPY,14,772,0.7422279792746114
vol_mean_w,15m,UP_CHOPPY,15,771,0.7237354085603113
vol_mean_w,15m,UP_CHOPPY,16,770,0.7051948051948052
vol_mean_w,15m,UP_CHOPPY,17,769,0.6866059817945384
vol_mean_w,15m,UP_CHOPPY,18,768,0.66796875
vol_mean_w,15m,UP_CHOPPY,19,767,0.6505867014341591
vol_mean_w,15m,UP_CHOPPY,20,766,0.6331592689295039
vol_mean_w,15m,DOWN_SMOOTH,1,932,0.9828326180257511
vol_mean_w,15m,DOWN_SMOOTH,2,931,0.9656283566058003
vol_mean_w,15m,DOWN_SMOOTH,3,930,0.9483870967741935
vol_mean_w,15m,DOWN_SMOOTH,4,928,0.9342672413793104
vol_mean_w,15m,DOWN_SMOOTH,5,926,0.9200863930885529
vol_mean_w,15m,DOWN_SMOOTH,6,924,0.9058441558441559
vol_mean_w,15m,DOWN_SMOOTH,7,922,0.8904555314533622
vol_mean_w,15m,DOWN_SMOOTH,8,920,0.875
vol_mean_w,15m,DOWN_SMOOTH,9,918,0.8594771241830066
vol_mean_w,15m,DOWN_SMOOTH,10,915,0.8448087431693989
vol_mean_w,15m,DOWN_SMOOTH,11,912,0.8300438596491229
vol_mean_w,15m,DOWN_SMOOTH,12,909,0.8151815181518152
vol_mean_w,15m,DOWN_SMOOTH,13,907,0.8004410143329658
vol_mean_w,15m,DOWN_SMOOTH,14,905,0.7856353591160221
vol_mean_w,15m,DOWN_SMOOTH,15,903,0.770764119601329
vol_mean_w,15m,DOWN_SMOOTH,16,900,0.7566666666666667
vol_mean_w,15m,DOWN_SMOOTH,17,897,0.7424749163879598
vol_mean_w,15m,DOWN_SMOOTH,18,894,0.7281879194630873
vol_mean_w,15m,DOWN_SMOOTH,19,891,0.7149270482603816
vol_mean_w,15m,DOWN_SMOOTH,20,888,0.7015765765765766
vol_mean_w,15m,DOWN_CHOPPY,1,599,0.9849749582637729
vol_mean_w,15m,DOWN_CHOPPY,2,598,0.9698996655518395
vol_mean_w,15m,DOWN_CHOPPY,3,597,0.9547738693467337
vol_mean_w,15m,DOWN_CHOPPY,4,596,0.9395973154362416
vol_mean_w,15m,DOWN_CHOPPY,5,595,0.9243697478991597
vol_mean_w,15m,DOWN_CHOPPY,6,594,0.9090909090909091
vol_mean_w,15m,DOWN_CHOPPY,7,592,0.8952702702702703
vol_mean_w,15m,DOWN_CHOPPY,8,590,0.8813559322033898
vol_mean_w,15m,DOWN_CHOPPY,9,588,0.8673469387755102
vol_mean_w,15m,DOWN_CHOPPY,10,586,0.8532423208191127
vol_mean_w,15m,DOWN_CHOPPY,11,584,0.839041095890411
vol_mean_w,15m,DOWN_CHOPPY,12,582,0.8247422680412371
vol_mean_w,15m,DOWN_CHOPPY,13,580,0.8103448275862069
vol_mean_w,15m,DOWN_CHOPPY,14,578,0.7958477508650519
vol_mean_w,15m,DOWN_CHOPPY,15,576,0.78125
vol_mean_w,15m,DOWN_CHOPPY,16,574,0.7665505226480837
vol_mean_w,15m,DOWN_CHOPPY,17,572,0.7517482517482518
vol_mean_w,15m,DOWN_CHOPPY,18,570,0.7368421052631579
vol_mean_w,15m,DOWN_CHOPPY,19,568,0.721830985915493
vol_mean_w,15m,DOWN_CHOPPY,20,566,0.7067137809187279
vol_mean_w,15m,FLAT_SMOOTH,1,1970,0.9817258883248731
vol_mean_w,15m,FLAT_SMOOTH,2,1968,0.9634146341463414
vol_mean_w,15m,FLAT_SMOOTH,3,1966,0.9450661241098678
vol_mean_w,15m,FLAT_SMOOTH,4,1963,0.9276617422312786
vol_mean_w,15m,FLAT_SMOOTH,5,1960,0.9102040816326531
vol_mean_w,15m,FLAT_SMOOTH,6,1957,0.8926928972917731
vol_mean_w,15m,FLAT_SMOOTH,7,1954,0.8761514841351075
vol_mean_w,15m,FLAT_SMOOTH,8,1951,0.8595592004100461
vol_mean_w,15m,FLAT_SMOOTH,9,1948,0.8429158110882957
vol_mean_w,15m,FLAT_SMOOTH,10,1945,0.8272493573264782
vol_mean_w,15m,FLAT_SMOOTH,11,1942,0.811534500514933
vol_mean_w,15m,FLAT_SMOOTH,12,1939,0.7957710159876225
vol_mean_w,15m,FLAT_SMOOTH,13,1936,0.7804752066115702
vol_mean_w,15m,FLAT_SMOOTH,14,1933,0.7651319192964304
vol_mean_w,15m,FLAT_SMOOTH,15,1930,0.7497409326424871
vol_mean_w,15m,FLAT_SMOOTH,16,1927,0.7353399065905553
vol_mean_w,15m,FLAT_SMOOTH,17,1924,0.7208939708939709
vol_mean_w,15m,FLAT_SMOOTH,18,1921,0.7064029151483602
vol_mean_w,15m,FLAT_SMOOTH,19,1918,0.6923879040667362
vol_mean_w,15m,FLAT_SMOOTH,20,1915,0.6783289817232376
vol_mean_w,15m,FLAT_CHOPPY,1,3661,0.9814258399344441
vol_mean_w,15m,FLAT_CHOPPY,2,3659,0.962831374692539
vol_mean_w,15m,FLAT_CHOPPY,3,3657,0.9442165709598032
vol_mean_w,15m,FLAT_CHOPPY,4,3653,0.92718313714755
vol_mean_w,15m,FLAT_CHOPPY,5,3649,0.9101123595505618
vol_mean_w,15m,FLAT_CHOPPY,6,3645,0.8930041152263375
vol_mean_w,15m,FLAT_CHOPPY,7,3641,0.8772315297995056
vol_mean_w,15m,FLAT_CHOPPY,8,3637,0.8614242507561177
vol_mean_w,15m,FLAT_CHOPPY,9,3633,0.8455821635012386
vol_mean_w,15m,FLAT_CHOPPY,10,3629,0.8294295949297327
vol_mean_w,15m,FLAT_CHOPPY,11,3625,0.8132413793103448
vol_mean_w,15m,FLAT_CHOPPY,12,3621,0.7970173985086992
vol_mean_w,15m,FLAT_CHOPPY,13,3617,0.7813104782969311
vol_mean_w,15m,FLAT_CHOPPY,14,3613,0.7655687794076944
vol_mean_w,15m,FLAT_CHOPPY,15,3609,0.7497921862011637
vol_mean_w,15m,FLAT_CHOPPY,16,3606,0.7343316694398225
vol_mean_w,15m,FLAT_CHOPPY,17,3603,0.7188454066056065
vol_mean_w,15m,FLAT_CHOPPY,18,3600,0.7033333333333334
vol_mean_w,15m,FLAT_CHOPPY,19,3597,0.6883514039477342
vol_mean_w,15m,FLAT_CHOPPY,20,3594,0.6733444629938787
vol_mean_w,1h,UP_SMOOTH,1,1435,0.9895470383275261
vol_mean_w,1h,UP_SMOOTH,2,1429,0.9790062981105668
vol_mean_w,1h,UP_SMOOTH,3,1423,0.9683766690091357
vol_mean_w,1h,UP_SMOOTH,4,1417,0.9576570218772054
vol_mean_w,1h,UP_SMOOTH,5,1411,0.9468462083628633
vol_mean_w,1h,UP_SMOOTH,6,1405,0.9359430604982206
vol_mean_w,1h,UP_SMOOTH,7,1399,0.9249463902787706
vol_mean_w,1h,UP_SMOOTH,8,1393,0.9138549892318737
vol_mean_w,1h,UP_SMOOTH,9,1387,0.9026676279740447
vol_mean_w,1h,UP_SMOOTH,10,1381,0.8913830557566981
vol_mean_w,1h,UP_SMOOTH,11,1375,0.88
vol_mean_w,1h,UP_SMOOTH,12,1369,0.8685171658144631
vol_mean_w,1h,UP_SMOOTH,13,1364,0.8577712609970675
vol_mean_w,1h,UP_SMOOTH,14,1359,0.8469462840323767
vol_mean_w,1h,UP_SMOOTH,15,1354,0.8360413589364845
vol_mean_w,1h,UP_SMOOTH,16,1349,0.8250555967383247
vol_mean_w,1h,UP_SMOOTH,17,1344,0.8139880952380952
vol_mean_w,1h,UP_SMOOTH,18,1339,0.8028379387602689
vol_mean_w,1h,UP_SMOOTH,19,1334,0.7916041979010495
vol_mean_w,1h,UP_SMOOTH,20,1329,0.780285929270128
vol_mean_w,1h,UP_CHOPPY,1,791,0.9911504424778761
vol_mean_w,1h,UP_CHOPPY,2,790,0.9822784810126582
vol_mean_w,1h,UP_CHOPPY,3,789,0.973384030418251
vol_mean_w,1h,UP_CHOPPY,4,788,0.9644670050761421
vol_mean_w,1h,UP_CHOPPY,5,787,0.9555273189326556
vol_mean_w,1h,UP_CHOPPY,6,786,0.9465648854961832
vol_mean_w,1h,UP_CHOPPY,7,785,0.9375796178343949
vol_mean_w,1h,UP_CHOPPY,8,784,0.9285714285714286
vol_mean_w,1h,UP_CHOPPY,9,783,0.9195402298850575
vol_mean_w,1h,UP_CHOPPY,10,782,0.9104859335038363
vol_mean_w,1h,UP_CHOPPY,11,781,0.9014084507042254
vol_mean_w,1h,UP_CHOPPY,12,780,0.8923076923076924
vol_mean_w,1h,UP_CHOPPY,13,778,0.884318766066838
vol_mean_w,1h,UP_CHOPPY,14,776,0.8762886597938144
vol_mean_w,1h,UP_CHOPPY,15,774,0.8682170542635659
vol_mean_w,1h,UP_CHOPPY,16,772,0.8601036269430051
vol_mean_w,1h,UP_CHOPPY,17,770,0.8519480519480519
vol_mean_w,1h,UP_CHOPPY,18,768,0.84375
vol_mean_w,1h,UP_CHOPPY,19,766,0.835509138381201
vol_mean_w,1h,UP_CHOPPY,20,764,0.8272251308900523
vol_mean_w,1h,DOWN_SMOOTH,1,933,0.9903536977491961
vol_mean_w,1h,DOWN_SMOOTH,2,930,0.9806451612903225
vol_mean_w,1h,DOWN_SMOOTH,3,927,0.970873786407767
vol_mean_w,1h,DOWN_SMOOTH,4,924,0.961038961038961
vol_mean_w,1h,DOWN_SMOOTH,5,921,0.9511400651465798
vol_mean_w,1h,DOWN_SMOOTH,6,918,0.9411764705882353
vol_mean_w,1h,DOWN_SMOOTH,7,915,0.9311475409836065
vol_mean_w,1h,DOWN_SMOOTH,8,912,0.9210526315789473
vol_mean_w,1h,DOWN_SMOOTH,9,909,0.9108910891089109
vol_mean_w,1h,DOWN_SMOOTH,10,906,0.9006622516556292
vol_mean_w,1h,DOWN_SMOOTH,11,903,0.8903654485049833
vol_mean_w,1h,DOWN_SMOOTH,12,900,0.88
vol_mean_w,1h,DOWN_SMOOTH,13,897,0.8706800445930881
vol_mean_w,1h,DOWN_SMOOTH,14,894,0.8612975391498882
vol_mean_w,1h,DOWN_SMOOTH,15,891,0.8518518518518519
vol_mean_w,1h,DOWN_SMOOTH,16,888,0.8423423423423423
vol_mean_w,1h,DOWN_SMOOTH,17,885,0.8327683615819209
vol_mean_w,1h,DOWN_SMOOTH,18,882,0.8231292517006803
vol_mean_w,1h,DOWN_SMOOTH,19,879,0.8134243458475541
vol_mean_w,1h,DOWN_SMOOTH,20,876,0.8036529680365296
vol_mean_w,1h,DOWN_CHOPPY,1,598,0.9899665551839465
vol_mean_w,1h,DOWN_CHOPPY,2,596,0.9798657718120806
vol_mean_w,1h,DOWN_CHOPPY,3,594,0.9696969696969697
vol_mean_w,1h,DOWN_CHOPPY,4,592,0.9594594594594594
vol_mean_w,1h,DOWN_CHOPPY,5,590,0.9491525423728814
vol_mean_w,1h,DOWN_CHOPPY,6,588,0.9387755102040817
vol_mean_w,1h,DOWN_CHOPPY,7,586,0.9283276450511946
vol_mean_w,1h,DOWN_CHOPPY,8,584,0.9178082191780822
vol_mean_w,1h,DOWN_CHOPPY,9,582,0.9072164948453608
vol_mean_w,1h,DOWN_CHOPPY,10,580,0.896551724137931
vol_mean_w,1h,DOWN_CHOPPY,11,578,0.8858131487889274
vol_mean_w,1h,DOWN_CHOPPY,12,576,0.875
vol_mean_w,1h,DOWN_CHOPPY,13,574,0.8641114982578397
vol_mean_w,1h,DOWN_CHOPPY,14,572,0.8531468531468531
vol_mean_w,1h,DOWN_CHOPPY,15,570,0.8421052631578947
vol_mean_w,1h,DOWN_CHOPPY,16,568,0.8309859154929577
vol_mean_w,1h,DOWN_CHOPPY,17,566,0.8197879858657244
vol_mean_w,1h,DOWN_CHOPPY,18,564,0.8085106382978723
vol_mean_w,1h,DOWN_CHOPPY,19,562,0.797153024911032
vol_mean_w,1h,DOWN_CHOPPY,20,560,0.7857142857142857
vol_mean_w,1h,FLAT_SMOOTH,1,1952,0.9902663934426229
vol_mean_w,1h,FLAT_SMOOTH,2,1948,0.9804928131416838
vol_mean_w,1h,FLAT_SMOOTH,3,1944,0.970679012345679
vol_mean_w,1h,FLAT_SMOOTH,4,1940,0.9608247422680413
vol_mean_w,1h,FLAT_SMOOTH,5,1936,0.9509297520661157
vol_mean_w,1h,FLAT_SMOOTH,6,1932,0.9409937888198758
vol_mean_w,1h,FLAT_SMOOTH,7,1928,0.9310165975103735
vol_mean_w,1h,FLAT_SMOOTH,8,1924,0.920997920997921
vol_mean_w,1h,FLAT_SMOOTH,9,1920,0.9109375
vol_mean_w,1h,FLAT_SMOOTH,10,1916,0.9008350730688935
vol_mean_w,1h,FLAT_SMOOTH,11,1912,0.8906903765690377
vol_mean_w,1h,FLAT_SMOOTH,12,1908,0.8805031446540881
vol_mean_w,1h,FLAT_SMOOTH,13,1902,0.8711882229232387
vol_mean_w,1h,FLAT_SMOOTH,14,1896,0.8618143459915611
vol_mean_w,1h,FLAT_SMOOTH,15,1890,0.8523809523809524
vol_mean_w,1h,FLAT_SMOOTH,16,1884,0.8428874734607219
vol_mean_w,1h,FLAT_SMOOTH,17,1878,0.8333333333333334
vol_mean_w,1h,FLAT_SMOOTH,18,1872,0.8237179487179487
vol_mean_w,1h,FLAT_SMOOTH,19,1866,0.8140407288317256
vol_mean_w,1h,FLAT_SMOOTH,20,1860,0.8043010752688172
vol_mean_w,1h,FLAT_CHOPPY,1,3656,0.9917943107221007
vol_mean_w,1h,FLAT_CHOPPY,2,3649,0.9835571389421759
vol_mean_w,1h,FLAT_CHOPPY,3,3642,0.9752883031301482
vol_mean_w,1h,FLAT_CHOPPY,4,3635,0.9669876203576341
vol_mean_w,1h,FLAT_CHOPPY,5,3628,0.9586549062844543
vol_mean_w,1h,FLAT_CHOPPY,6,3621,0.9502899751449876
vol_mean_w,1h,FLAT_CHOPPY,7,3614,0.9418926397343663
vol_mean_w,1h,FLAT_CHOPPY,8,3607,0.9334627113945106
vol_mean_w,1h,FLAT_CHOPPY,9,3600,0.925
vol_mean_w,1h,FLAT_CHOPPY,10,3593,0.9165043139437796
vol_mean_w,1h,FLAT_CHOPPY,11,3586,0.9079754601226994
vol_mean_w,1h,FLAT_CHOPPY,12,3579,0.8994132439228835
vol_mean_w,1h,FLAT_CHOPPY,13,3572,0.891097424412094
vol_mean_w,1h,FLAT_CHOPPY,14,3565,0.8827489481065919
vol_mean_w,1h,FLAT_CHOPPY,15,3558,0.8743676222596964
vol_mean_w,1h,FLAT_CHOPPY,16,3551,0.8659532526049001
vol_mean_w,1h,FLAT_CHOPPY,17,3544,0.8575056433408578
vol_mean_w,1h,FLAT_CHOPPY,18,3537,0.8490245971162002
vol_mean_w,1h,FLAT_CHOPPY,19,3530,0.8405099150141643
vol_mean_w,1h,FLAT_CHOPPY,20,3523,0.8319613965370423
vol_velocity_w,5s,UP_SMOOTH,1,1451,0.2660234321157822
vol_velocity_w,5s,UP_SMOOTH,2,1450,0.26275862068965516
vol_velocity_w,5s,UP_SMOOTH,3,1444,0.2659279778393352
vol_velocity_w,5s,UP_SMOOTH,4,1440,0.25625
vol_velocity_w,5s,UP_SMOOTH,5,1438,0.2579972183588317
vol_velocity_w,5s,UP_SMOOTH,6,1429,0.25262421273617913
vol_velocity_w,5s,UP_SMOOTH,7,1422,0.26933895921237694
vol_velocity_w,5s,UP_SMOOTH,8,1417,0.27170077628793227
vol_velocity_w,5s,UP_SMOOTH,9,1412,0.26345609065155806
vol_velocity_w,5s,UP_SMOOTH,10,1406,0.25391180654338547
vol_velocity_w,5s,UP_SMOOTH,11,1402,0.2553495007132668
vol_velocity_w,5s,UP_SMOOTH,12,1393,0.2656137832017229
vol_velocity_w,5s,UP_SMOOTH,13,1389,0.25629949604031677
vol_velocity_w,5s,UP_SMOOTH,14,1380,0.26231884057971017
vol_velocity_w,5s,UP_SMOOTH,15,1375,0.2487272727272727
vol_velocity_w,5s,UP_SMOOTH,16,1369,0.2556610664718773
vol_velocity_w,5s,UP_SMOOTH,17,1364,0.2536656891495601
vol_velocity_w,5s,UP_SMOOTH,18,1357,0.24244657332350775
vol_velocity_w,5s,UP_SMOOTH,19,1355,0.25608856088560883
vol_velocity_w,5s,UP_SMOOTH,20,1351,0.22649888971132495
vol_velocity_w,5s,UP_CHOPPY,1,791,0.2579013906447535
vol_velocity_w,5s,UP_CHOPPY,2,791,0.2629582806573957
vol_velocity_w,5s,UP_CHOPPY,3,791,0.25410872313527183
vol_velocity_w,5s,UP_CHOPPY,4,790,0.2481012658227848
vol_velocity_w,5s,UP_CHOPPY,5,789,0.26108998732572875
vol_velocity_w,5s,UP_CHOPPY,6,787,0.2579415501905972
vol_velocity_w,5s,UP_CHOPPY,7,784,0.25892857142857145
vol_velocity_w,5s,UP_CHOPPY,8,783,0.22860791826309068
vol_velocity_w,5s,UP_CHOPPY,9,782,0.2557544757033248
vol_velocity_w,5s,UP_CHOPPY,10,777,0.2483912483912484
vol_velocity_w,5s,UP_CHOPPY,11,776,0.2770618556701031
vol_velocity_w,5s,UP_CHOPPY,12,773,0.276843467011643
vol_velocity_w,5s,UP_CHOPPY,13,773,0.23932729624838292
vol_velocity_w,5s,UP_CHOPPY,14,768,0.24739583333333334
vol_velocity_w,5s,UP_CHOPPY,15,768,0.24348958333333334
vol_velocity_w,5s,UP_CHOPPY,16,767,0.24641460234680573
vol_velocity_w,5s,UP_CHOPPY,17,764,0.22774869109947643
vol_velocity_w,5s,UP_CHOPPY,18,761,0.23915900131406045
vol_velocity_w,5s,UP_CHOPPY,19,757,0.22985468956406868
vol_velocity_w,5s,UP_CHOPPY,20,756,0.23809523809523808
vol_velocity_w,5s,DOWN_SMOOTH,1,993,0.26586102719033233
vol_velocity_w,5s,DOWN_SMOOTH,2,991,0.260343087790111
vol_velocity_w,5s,DOWN_SMOOTH,3,987,0.2695035460992908
vol_velocity_w,5s,DOWN_SMOOTH,4,983,0.254323499491353
vol_velocity_w,5s,DOWN_SMOOTH,5,980,0.24897959183673468
vol_velocity_w,5s,DOWN_SMOOTH,6,975,0.27692307692307694
vol_velocity_w,5s,DOWN_SMOOTH,7,971,0.243048403707518
vol_velocity_w,5s,DOWN_SMOOTH,8,966,0.2463768115942029
vol_velocity_w,5s,DOWN_SMOOTH,9,962,0.25467775467775466
vol_velocity_w,5s,DOWN_SMOOTH,10,958,0.2578288100208768
vol_velocity_w,5s,DOWN_SMOOTH,11,952,0.2762605042016807
vol_velocity_w,5s,DOWN_SMOOTH,12,945,0.27936507936507937
vol_velocity_w,5s,DOWN_SMOOTH,13,942,0.23991507430997877
vol_velocity_w,5s,DOWN_SMOOTH,14,939,0.26517571884984026
vol_velocity_w,5s,DOWN_SMOOTH,15,937,0.2550693703308431
vol_velocity_w,5s,DOWN_SMOOTH,16,935,0.2556149732620321
vol_velocity_w,5s,DOWN_SMOOTH,17,930,0.24086021505376345
vol_velocity_w,5s,DOWN_SMOOTH,18,925,0.2648648648648649
vol_velocity_w,5s,DOWN_SMOOTH,19,921,0.26492942453854507
vol_velocity_w,5s,DOWN_SMOOTH,20,914,0.26258205689277897
vol_velocity_w,5s,DOWN_CHOPPY,1,609,0.3054187192118227
vol_velocity_w,5s,DOWN_CHOPPY,2,609,0.2791461412151067
vol_velocity_w,5s,DOWN_CHOPPY,3,604,0.25662251655629137
vol_velocity_w,5s,DOWN_CHOPPY,4,601,0.2529118136439268
vol_velocity_w,5s,DOWN_CHOPPY,5,598,0.2709030100334448
vol_velocity_w,5s,DOWN_CHOPPY,6,596,0.30201342281879195
vol_velocity_w,5s,DOWN_CHOPPY,7,596,0.2986577181208054
vol_velocity_w,5s,DOWN_CHOPPY,8,595,0.24873949579831933
vol_velocity_w,5s,DOWN_CHOPPY,9,593,0.2715008431703204
vol_velocity_w,5s,DOWN_CHOPPY,10,592,0.25844594594594594
vol_velocity_w,5s,DOWN_CHOPPY,11,590,0.23559322033898306
vol_velocity_w,5s,DOWN_CHOPPY,12,587,0.2776831345826235
vol_velocity_w,5s,DOWN_CHOPPY,13,587,0.2572402044293015
vol_velocity_w,5s,DOWN_CHOPPY,14,585,0.26495726495726496
vol_velocity_w,5s,DOWN_CHOPPY,15,584,0.2534246575342466
vol_velocity_w,5s,DOWN_CHOPPY,16,583,0.2727272727272727
vol_velocity_w,5s,DOWN_CHOPPY,17,583,0.25728987993138935
vol_velocity_w,5s,DOWN_CHOPPY,18,580,0.24655172413793103
vol_velocity_w,5s,DOWN_CHOPPY,19,576,0.2916666666666667
vol_velocity_w,5s,DOWN_CHOPPY,20,575,0.25565217391304346
vol_velocity_w,5s,FLAT_SMOOTH,1,1987,0.2486160040261701
vol_velocity_w,5s,FLAT_SMOOTH,2,1978,0.24671385237613752
vol_velocity_w,5s,FLAT_SMOOTH,3,1968,0.2576219512195122
vol_velocity_w,5s,FLAT_SMOOTH,4,1957,0.24936126724578436
vol_velocity_w,5s,FLAT_SMOOTH,5,1951,0.24141465914915428
vol_velocity_w,5s,FLAT_SMOOTH,6,1943,0.25990735975295937
vol_velocity_w,5s,FLAT_SMOOTH,7,1936,0.24380165289256198
vol_velocity_w,5s,FLAT_SMOOTH,8,1927,0.24234561494551116
vol_velocity_w,5s,FLAT_SMOOTH,9,1915,0.25326370757180156
vol_velocity_w,5s,FLAT_SMOOTH,10,1904,0.2547268907563025
vol_velocity_w,5s,FLAT_SMOOTH,11,1895,0.25488126649076515
vol_velocity_w,5s,FLAT_SMOOTH,12,1884,0.24309978768577495
vol_velocity_w,5s,FLAT_SMOOTH,13,1881,0.2355130249867092
vol_velocity_w,5s,FLAT_SMOOTH,14,1872,0.23931623931623933
vol_velocity_w,5s,FLAT_SMOOTH,15,1860,0.21774193548387097
vol_velocity_w,5s,FLAT_SMOOTH,16,1854,0.23570658036677455
vol_velocity_w,5s,FLAT_SMOOTH,17,1844,0.22939262472885033
vol_velocity_w,5s,FLAT_SMOOTH,18,1837,0.23734349482852476
vol_velocity_w,5s,FLAT_SMOOTH,19,1822,0.23380900109769484
vol_velocity_w,5s,FLAT_SMOOTH,20,1819,0.24848818031885653
vol_velocity_w,5s,FLAT_CHOPPY,1,3924,0.2652905198776758
vol_velocity_w,5s,FLAT_CHOPPY,2,3914,0.28002043944813493
vol_velocity_w,5s,FLAT_CHOPPY,3,3902,0.27114300358790366
vol_velocity_w,5s,FLAT_CHOPPY,4,3897,0.28432127277392866
vol_velocity_w,5s,FLAT_CHOPPY,5,3883,0.27865052794231265
