**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_idx,entry_dt,entry_px,side,exit_idx,exit_dt,exit_px,exit_reason,pnl_pts,pnl_usd,mfe_usd,bars_held,slope_at_entry,slope_at_exit,slope_min,slope_max
249083,2025-10-14 04:58:00+00:00,24804.0,Long,249121,2025-10-14 05:36:00+00:00,24740.75,PivotExitLong,-63.25,-128.4,13.0,38,0.44199110122358176,-1.471301446051168,-1.136040044493882,0.8863181312569521
249121,2025-10-14 05:36:00+00:00,24740.75,Short,249138,2025-10-14 05:53:00+00:00,24711.25,PivotExitShort,29.5,57.1,159.5,17,-1.471301446051168,-4.773025583982203,-5.887319243604004,-1.136040044493882
249138,2025-10-14 05:53:00+00:00,24711.25,Long,249167,2025-10-14 06:22:00+00:00,24700.0,PivotExitLong,-11.25,-24.4,74.0,29,-4.773025583982203,0.6311457174638487,-5.076529477196885,1.8869299221357063
249167,2025-10-14 06:22:00+00:00,24700.0,Short,249217,2025-10-14 07:12:00+00:00,24679.5,PivotExitShort,20.5,39.1,136.5,50,0.6311457174638487,-1.2552836484983314,-1.3021690767519467,0.8368186874304783
249217,2025-10-14 07:12:00+00:00,24679.5,Long,249243,2025-10-14 07:38:00+00:00,24621.5,PivotExitLong,-58.0,-117.9,85.0,26,-1.2552836484983314,-0.14593993325917687,-1.2843715239154616,1.9489432703003338
249243,2025-10-14 07:38:00+00:00,24621.5,Short,249277,2025-10-14 08:12:00+00:00,24642.25,PivotExitShort,-20.75,-43.4,51.5,34,-0.14593993325917687,-1.167296996662959,-2.917630700778643,0.2949388209121246
249277,2025-10-14 08:12:00+00:00,24642.25,Long,249315,2025-10-14 08:50:00+00:00,24639.5,PivotExitLong,-2.75,-7.4,92.0,38,-1.167296996662959,0.3199110122358176,-1.356896551724138,2.1988876529477195
249315,2025-10-14 08:50:00+00:00,24639.5,Short,249322,2025-10-14 08:57:00+00:00,24686.75,PivotExitShort,-47.25,-96.4,0.0,7,0.3199110122358176,0.12869855394883203,0.1563959955506118,0.5244716351501668
249322,2025-10-14 08:57:00+00:00,24686.75,Long,249343,2025-10-14 09:18:00+00:00,24666.25,PivotExitLong,-20.5,-42.9,50.5,21,0.12869855394883203,0.6238042269187987,0.12869855394883203,1.588876529477197
249343,2025-10-14 09:18:00+00:00,24666.25,Short,249445,2025-10-14 11:00:00+00:00,24559.25,PivotExitShort,107.0,212.1,318.5,102,0.6238042269187987,-1.3312013348164626,-3.453837597330367,0.896273637374861
249445,2025-10-14 11:00:00+00:00,24559.25,Long,249511,2025-10-14 12:06:00+00:00,24606.75,PivotExitLong,47.5,93.1,205.5,66,-1.3312013348164626,-0.5779755283648498,-1.6015016685205785,3.68698553948832
249511,2025-10-14 12:06:00+00:00,24606.75,Short,249516,2025-10-14 12:11:00+00:00,24652.5,PivotExitShort,-45.75,-93.4,0.0,5,-0.5779755283648498,-0.40127919911012233,-0.681868743047831,-0.45489432703003335
249516,2025-10-14 12:11:00+00:00,24652.5,Long,249543,2025-10-14 12:38:00+00:00,24602.5,PivotExitLong,-50.0,-101.9,14.0,27,-0.40127919911012233,-1.2511123470522802,-0.8669076751946607,1.0189098998887653
249543,2025-10-14 12:38:00+00:00,24602.5,Short,249557,2025-10-14 12:52:00+00:00,24616.75,PivotExitShort,-14.25,-30.4,71.5,14,-1.2511123470522802,-2.2734149054505006,-2.7522246941045605,-0.8669076751946607
249557,2025-10-14 12:52:00+00:00,24616.75,Long,249591,2025-10-14 13:26:00+00:00,24606.75,PivotExitLong,-10.0,-21.9,75.5,34,-2.2734149054505006,-0.6907119021134595,-2.4741935483870967,2.665461624026696
249591,2025-10-14 13:26:00+00:00,24606.75,Short,249613,2025-10-14 13:48:00+00:00,24490.25,PivotExitShort,116.5,231.1,337.5,22,-0.6907119021134595,-6.920856507230256,-6.982258064516129,-0.5120689655172413
249613,2025-10-14 13:48:00+00:00,24490.25,Long,249678,2025-10-14 14:53:00+00:00,24676.25,PivotExitLong,186.0,370.1,487.0,65,-6.920856507230256,0.10672969966629589,-6.982258064516129,5.7773081201334815
249678,2025-10-14 14:53:00+00:00,24676.25,Short,249689,2025-10-14 15:04:00+00:00,24734.5,PivotExitShort,-58.25,-118.4,0.0,11,0.10672969966629589,-0.6050611790878754,-0.7960511679644049,0.4521134593993326
249689,2025-10-14 15:04:00+00:00,24734.5,Long,249695,2025-10-14 15:10:00+00:00,24713.25,PivotExitLong,-21.25,-44.4,54.5,6,-0.6050611790878754,0.535650723025584,-0.7188542825361512,0.3951612903225806
249695,2025-10-14 15:10:00+00:00,24713.25,Short,249721,2025-10-14 15:36:00+00:00,24740.75,PivotExitShort,-27.5,-56.9,40.0,26,0.535650723025584,0.2104004449388209,-1.085483870967742,1.0445494994438265
249721,2025-10-14 15:36:00+00:00,24740.75,Long,249725,2025-10-14 15:40:00+00:00,24714.25,PivotExitLong,-26.5,-54.9,42.0,4,0.2104004449388209,0.9165183537263626,-0.30700778642936594,0.956952169076752
249725,2025-10-14 15:40:00+00:00,24714.25,Short,249729,2025-10-14 15:44:00+00:00,24764.75,PivotExitShort,-50.5,-102.9,0.0,4,0.9165183537263626,1.653670745272525,0.8934371523915462,1.331701890989989
249729,2025-10-14 15:44:00+00:00,24764.75,Long,249752,2025-10-14 16:07:00+00:00,24782.25,PivotExitLong,17.5,33.1,132.0,23,1.653670745272525,1.9294215795328142,1.331701890989989,4.648665183537264
249752,2025-10-14 16:07:00+00:00,24782.25,Short,249764,2025-10-14 16:19:00+00:00,24816.75,PivotExitShort,-34.5,-70.9,37.0,12,1.9294215795328142,-0.7336484983314794,-1.0386540600667409,2.2144048943270302
249764,2025-10-14 16:19:00+00:00,24816.75,Long,249802,2025-10-14 16:57:00+00:00,24894.0,PivotExitLong,77.25,152.6,253.0,38,-0.7336484983314794,1.9264738598442714,-0.9294771968854283,4.611401557285873
249802,2025-10-14 16:57:00+00:00,24894.0,Short,249812,2025-10-14 17:07:00+00:00,24911.0,PivotExitShort,-17.0,-35.9,67.5,10,1.9264738598442714,-0.7663515016685206,-0.710845383759733,2.233036707452725
249812,2025-10-14 17:07:00+00:00,24911.0,Long,249841,2025-10-14 17:36:00+00:00,24892.0,PivotExitLong,-19.0,-39.9,52.5,29,-0.7663515016685206,-0.08414905450500557,-0.9581757508342603,1.6015572858731923
249841,2025-10-14 17:36:00+00:00,24892.0,Short,249978,2025-10-14 19:53:00+00:00,24758.25,PivotExitShort,133.75,265.6,367.0,137,-0.08414905450500557,-8.205895439377086,-8.677808676307007,0.8780867630700778
249978,2025-10-14 19:53:00+00:00,24758.25,Long,249993,2025-10-14 20:08:00+00:00,24724.0,PivotExitLong,-34.25,-70.4,37.5,15,-8.205895439377086,-0.2966073414905451,-8.45789766407119,-0.321357063403782
249993,2025-10-14 20:08:00+00:00,24724.0,Short,250040,2025-10-14 20:55:00+00:00,24760.75,EodExitShort,-36.75,-75.4,40.5,46,-0.2966073414905451,1.3184649610678532,-2.2940489432703,1.3318687430478309
250346,2025-10-15 03:01:00+00:00,24808.25,Short,250433,2025-10-15 04:28:00+00:00,24840.25,PivotExitShort,-32.0,-65.9,34.0,87,-0.9762513904338154,0.7189655172413794,-1.0513904338153504,0.8297552836484984
250433,2025-10-15 04:28:00+00:00,24840.25,Long,250543,2025-10-15 06:18:00+00:00,24868.5,PivotExitLong,28.25,54.6,154.5,110,0.7189655172413794,-0.32335928809788655,-0.8479977753058955,2.5159621802002223
250543,2025-10-15 06:18:00+00:00,24868.5,Short,250598,2025-10-15 07:13:00+00:00,24915.5,PivotExitShort,-47.0,-95.9,0.0,55,-0.32335928809788655,0.25812013348164625,-0.32335928809788655,0.9066184649610679
250598,2025-10-15 07:13:00+00:00,24915.5,Long,250633,2025-10-15 07:48:00+00:00,24878.75,PivotExitLong,-36.75,-75.4,17.0,35,0.25812013348164625,-0.43209121245828697,-0.956952169076752,0.8305339265850945
250633,2025-10-15 07:48:00+00:00,24878.75,Short,250662,2025-10-15 08:17:00+00:00,24933.25,PivotExitShort,-54.5,-110.9,0.0,29,-0.43209121245828697,1.478921023359288,-0.5778086763070078,1.6011679644048944
250662,2025-10-15 08:17:00+00:00,24933.25,Long,250858,2025-10-15 11:33:00+00:00,24939.0,PivotExitLong,5.75,9.6,109.0,196,1.478921023359288,-0.6505005561735261,-1.0866518353726362,2.8526140155728585
250858,2025-10-15 11:33:00+00:00,24939.0,Short,250894,2025-10-15 12:09:00+00:00,24996.75,PivotExitShort,-57.75,-117.4,0.0,36,-0.6505005561735261,0.818020022246941,-0.6671857619577308,0.7586206896551724
250894,2025-10-15 12:09:00+00:00,24996.75,Long,250976,2025-10-15 13:31:00+00:00,24975.5,PivotExitLong,-21.25,-44.4,53.0,82,0.818020022246941,-0.7467185761957731,-0.739210233592881,2.3368743047830924
250976,2025-10-15 13:31:00+00:00,24975.5,Short,250997,2025-10-15 13:52:00+00:00,24966.25,PivotExitShort,9.25,16.6,134.5,21,-0.7467185761957731,-2.3023915461624025,-2.9015572858731926,-0.5586206896551724
250997,2025-10-15 13:52:00+00:00,24966.25,Long,251077,2025-10-15 15:12:00+00:00,25066.5,PivotExitLong,100.25,198.6,295.5,80,-2.3023915461624025,-0.24377085650723027,-2.639432703003337,6.467686318131257
251077,2025-10-15 15:12:00+00:00,25066.5,Short,251121,2025-10-15 15:56:00+00:00,24940.25,PivotExitShort,126.25,250.6,360.5,44,-0.24377085650723027,-5.854727474972191,-6.555672969966629,-0.12730812013348164
251121,2025-10-15 15:56:00+00:00,24940.25,Long,251159,2025-10-15 16:34:00+00:00,24937.5,PivotExitLong,-2.75,-7.4,94.0,38,-5.854727474972191,0.08592880978865405,-6.257397107897664,1.9450500556173527
251159,2025-10-15 16:34:00+00:00,24937.5,Short,251202,2025-10-15 17:17:00+00:00,24712.0,PivotExitShort,225.5,449.1,542.0,43,0.08592880978865405,-8.668242491657397,-8.492157953281424,0.2699666295884316
251202,2025-10-15 17:17:00+00:00,24712.0,Long,251341,2025-10-15 19:36:00+00:00,24909.0,PivotExitLong,197.0,392.1,487.0,139,-8.668242491657397,0.4031145717463849,-8.700389321468299,5.742769744160178
251341,2025-10-15 19:36:00+00:00,24909.0,Short,251363,2025-10-15 19:58:00+00:00,24897.0,PivotExitShort,12.0,22.1,114.5,22,0.4031145717463849,-1.9527252502780867,-2.643437152391546,0.6760289210233593
251363,2025-10-15 19:58:00+00:00,24897.0,Long,251420,2025-10-15 20:55:00+00:00,24940.5,EodExitLong,43.5,85.1,120.5,56,-1.9527252502780867,0.22246941045606228,-2.3019466073414905,3.071802002224694
251576,2025-10-16 00:31:00+00:00,24894.25,Short,251608,2025-10-16 01:03:00+00:00,24929.0,PivotExitShort,-34.75,-71.4,26.0,32,-1.2588431590656284,1.382091212458287,-1.9302558398220244,1.3077864293659622
251608,2025-10-16 01:03:00+00:00,24929.0,Long,251701,2025-10-16 02:36:00+00:00,24901.5,PivotExitLong,-27.5,-56.9,38.0,93,1.382091212458287,-1.3865962180200222,-1.264849833147942,1.7467741935483871
251701,2025-10-16 02:36:00+00:00,24901.5,Short,251726,2025-10-16 03:01:00+00:00,24943.5,PivotExitShort,-42.0,-85.9,11.5,25,-1.3865962180200222,1.4117908787541713,-1.4566184649610678,1.2939933259176863
251726,2025-10-16 03:01:00+00:00,24943.5,Long,251997,2025-10-16 07:32:00+00:00,24987.0,PivotExitLong,43.5,85.1,193.0,271,1.4117908787541713,-1.1345939933259177,-1.1008898776418243,1.710845383759733
251997,2025-10-16 07:32:00+00:00,24987.0,Short,252019,2025-10-16 07:54:00+00:00,25023.5,PivotExitShort,-36.5,-74.9,22.0,22,-1.1345939933259177,0.7978865406006674,-1.5097330367074526,0.5743047830923248
252019,2025-10-16 07:54:00+00:00,25023.5,Long,252064,2025-10-16 08:39:00+00:00,25006.5,PivotExitLong,-17.0,-35.9,61.5,45,0.7978865406006674,-1.4700222469410456,-1.4118464961067854,2.6206340378197996
252064,2025-10-16 08:39:00+00:00,25006.5,Short,252153,2025-10-16 10:08:00+00:00,25060.0,PivotExitShort,-53.5,-108.9,0.0,89,-1.4700222469410456,1.2481090100111234,-1.5697441601779756,1.2615684093437152
252153,2025-10-16 10:08:00+00:00,25060.0,Long,252278,2025-10-16 12:13:00+00:00,25038.5,PivotExitLong,-21.5,-44.9,47.5,125,1.2481090100111234,-0.7327586206896551,-0.8253615127919911,1.256952169076752
252278,2025-10-16 12:13:00+00:00,25038.5,Short,252306,2025-10-16 12:41:00+00:00,25084.0,PivotExitShort,-45.5,-92.9,13.5,28,-0.7327586206896551,1.4518909899888766,-1.335817575083426,1.285928809788654
252306,2025-10-16 12:41:00+00:00,25084.0,Long,252353,2025-10-16 13:28:00+00:00,25050.0,PivotExitLong,-34.0,-69.9,28.0,47,1.4518909899888766,-0.6874860956618465,-0.7885428253615128,2.267018909899889
252353,2025-10-16 13:28:00+00:00,25050.0,Short,252357,2025-10-16 13:32:00+00:00,25105.5,PivotExitShort,-55.5,-112.9,9.0,4,-0.6874860956618465,-0.3125139043381535,-0.8054505005561735,-0.4042825361512792
252357,2025-10-16 13:32:00+00:00,25105.5,Long,252366,2025-10-16 13:41:00+00:00,25040.25,PivotExitLong,-65.25,-132.4,0.0,9,-0.3125139043381535,-0.54265850945495,-0.44877641824249165,-0.1828698553948832
252366,2025-10-16 13:41:00+00:00,25040.25,Short,252369,2025-10-16 13:44:00+00:00,25091.75,PivotExitShort,-51.5,-104.9,0.0,3,-0.54265850945495,-0.13331479421579534,-0.54265850945495,-0.3375973303670745
252369,2025-10-16 13:44:00+00:00,25091.75,Long,252373,2025-10-16 13:48:00+00:00,25066.25,PivotExitLong,-25.5,-52.9,63.0,4,-0.13331479421579534,0.7111234705228031,-0.3375973303670745,0.6707452725250278
252373,2025-10-16 13:48:00+00:00,25066.25,Short,252402,2025-10-16 14:17:00+00:00,25078.75,PivotExitShort,-12.5,-26.9,81.5,29,0.7111234705228031,-0.30739710789766406,-1.4114015572858731,0.7111234705228031
252402,2025-10-16 14:17:00+00:00,25078.75,Long,252412,2025-10-16 14:27:00+00:00,25050.25,PivotExitLong,-28.5,-58.9,49.5,10,-0.30739710789766406,0.8128476084538376,-0.48921023359288096,0.9529477196885429
252412,2025-10-16 14:27:00+00:00,25050.25,Short,252417,2025-10-16 14:32:00+00:00,25106.25,PivotExitShort,-56.0,-113.9,0.0,5,0.8128476084538376,1.4740823136818688,0.8128476084538376,1.2849833147942158
252417,2025-10-16 14:32:00+00:00,25106.25,Long,252436,2025-10-16 14:51:00+00:00,25118.5,PivotExitLong,12.25,22.6,135.5,19,1.4740823136818688,2.81412680756396,1.2849833147942158,3.396607341490545
252436,2025-10-16 14:51:00+00:00,25118.5,Short,252480,2025-10-16 15:35:00+00:00,25060.0,PivotExitShort,58.5,115.1,226.0,44,2.81412680756396,-3.811123470522803,-3.47741935483871,2.9844827586206897
252480,2025-10-16 15:35:00+00:00,25060.0,Long,252486,2025-10-16 15:41:00+00:00,25004.0,PivotExitLong,-56.0,-113.9,17.5,6,-3.811123470522803,-4.014349276974416,-3.917463848720801,-3.47741935483871
252486,2025-10-16 15:41:00+00:00,25004.0,Short,252512,2025-10-16 16:07:00+00:00,24995.25,PivotExitShort,8.75,15.6,123.0,26,-4.014349276974416,-1.9914905450500555,-4.4718020022246945,-2.4662958843159064
252512,2025-10-16 16:07:00+00:00,24995.25,Long,252523,2025-10-16 16:18:00+00:00,24945.25,PivotExitLong,-50.0,-101.9,0.0,11,-1.9914905450500555,-0.8327586206896552,-2.468687430478309,-0.4610122358175751
252523,2025-10-16 16:18:00+00:00,24945.25,Short,252542,2025-10-16 16:37:00+00:00,24806.25,PivotExitShort,139.0,276.1,371.0,19,-0.8327586206896552,-7.722858731924361,-7.4189655172413795,-0.7056729699666295
252542,2025-10-16 16:37:00+00:00,24806.25,Long,252551,2025-10-16 16:46:00+00:00,24759.5,PivotExitLong,-46.75,-95.4,29.0,9,-7.722858731924361,-6.552502780867631,-8.189933259176863,-6.631312569521691
252551,2025-10-16 16:46:00+00:00,24759.5,Short,252555,2025-10-16 16:50:00+00:00,24806.75,PivotExitShort,-47.25,-96.4,37.5,4,-6.552502780867631,-4.889432703003337,-6.631312569521691,-5.567686318131257
252555,2025-10-16 16:50:00+00:00,24806.75,Long,252567,2025-10-16 17:02:00+00:00,24882.25,PivotExitLong,75.5,149.1,241.5,12,-4.889432703003337,4.978086763070078,-5.567686318131257,5.0586763070077865
252567,2025-10-16 17:02:00+00:00,24882.25,Short,252573,2025-10-16 17:08:00+00:00,24882.75,PivotExitShort,-0.5,-2.9,97.0,6,4.978086763070078,4.333426028921023,4.246607341490545,5.0586763070077865
252573,2025-10-16 17:08:00+00:00,24882.75,Long,252587,2025-10-16 17:22:00+00:00,24892.25,PivotExitLong,9.5,17.1,129.5,14,4.333426028921023,1.125250278086763,1.59349276974416,4.333426028921023
252587,2025-10-16 17:22:00+00:00,24892.25,Short,252594,2025-10-16 17:29:00+00:00,24927.25,PivotExitShort,-35.0,-71.9,23.5,7,1.125250278086763,1.6337041156840935,0.4740266963292547,1.59349276974416
252594,2025-10-16 17:29:00+00:00,24927.25,Long,252605,2025-10-16 17:40:00+00:00,24897.25,PivotExitLong,-30.0,-61.9,33.5,11,1.6337041156840935,0.5791434927697442,0.989377085650723,2.192491657397108
