**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf1,tf2,regime_2d,n,pearson
hurst_w,15s,4h,DOWN_SMOOTH,4662,0.05762083091887098
hurst_w,15s,4h,DOWN_CHOPPY,2988,0.021649501190301224
hurst_w,15s,4h,FLAT_SMOOTH,9834,0.003271935694945088
hurst_w,15s,4h,FLAT_CHOPPY,18315,0.0038384654609134356
hurst_w,15s,1D,ALL,46917,-0.0012432478506358188
hurst_w,15s,1D,UP_SMOOTH,7146,0.0010961515023926612
hurst_w,15s,1D,UP_CHOPPY,3924,-0.01688448185042985
hurst_w,15s,1D,DOWN_SMOOTH,4662,-9.23140729692792e-05
hurst_w,15s,1D,DOWN_CHOPPY,2988,-0.0048031206158706125
hurst_w,15s,1D,FLAT_SMOOTH,9882,-0.03016148342808497
hurst_w,15s,1D,FLAT_CHOPPY,18315,0.009841986407410637
hurst_w,1m,5m,ALL,46928,-0.005492944344548995
hurst_w,1m,5m,UP_SMOOTH,7146,0.046871867466508225
hurst_w,1m,5m,UP_CHOPPY,3924,0.02883708344103766
hurst_w,1m,5m,DOWN_SMOOTH,4662,-0.015359702116280799
hurst_w,1m,5m,DOWN_CHOPPY,2988,-0.008626115630202163
hurst_w,1m,5m,FLAT_SMOOTH,9893,-0.052889628697515546
hurst_w,1m,5m,FLAT_CHOPPY,18315,-0.005601804711898428
hurst_w,1m,15m,ALL,46925,-0.130489575324018
hurst_w,1m,15m,UP_SMOOTH,7146,-0.19123669944492447
hurst_w,1m,15m,UP_CHOPPY,3924,-0.12130862659853743
hurst_w,1m,15m,DOWN_SMOOTH,4662,-0.1275459324291636
hurst_w,1m,15m,DOWN_CHOPPY,2988,-0.1576173668558608
hurst_w,1m,15m,FLAT_SMOOTH,9890,-0.1062686076524579
hurst_w,1m,15m,FLAT_CHOPPY,18315,-0.12500864742643275
hurst_w,1m,1h,ALL,46917,0.029103913524649885
hurst_w,1m,1h,UP_SMOOTH,7146,0.041265570241359455
hurst_w,1m,1h,UP_CHOPPY,3924,0.049648835507668736
hurst_w,1m,1h,DOWN_SMOOTH,4662,0.02236923194962047
hurst_w,1m,1h,DOWN_CHOPPY,2988,0.06863072199381436
hurst_w,1m,1h,FLAT_SMOOTH,9882,0.018358232889548683
hurst_w,1m,1h,FLAT_CHOPPY,18315,0.023119336183033082
hurst_w,1m,4h,ALL,46869,-0.007286095808527537
hurst_w,1m,4h,UP_SMOOTH,7146,-0.044847895697549094
hurst_w,1m,4h,UP_CHOPPY,3924,0.0005508286045757031
hurst_w,1m,4h,DOWN_SMOOTH,4662,-0.026677509687830316
hurst_w,1m,4h,DOWN_CHOPPY,2988,-0.042640615031608285
hurst_w,1m,4h,FLAT_SMOOTH,9834,-0.016083692788429232
hurst_w,1m,4h,FLAT_CHOPPY,18315,0.01866930071349216
hurst_w,1m,1D,ALL,46917,-0.0061279416482316815
hurst_w,1m,1D,UP_SMOOTH,7146,0.028962194155893416
hurst_w,1m,1D,UP_CHOPPY,3924,0.0013033400483571877
hurst_w,1m,1D,DOWN_SMOOTH,4662,-0.014614983475509243
hurst_w,1m,1D,DOWN_CHOPPY,2988,-0.05266921082446726
hurst_w,1m,1D,FLAT_SMOOTH,9882,-0.012722139329975188
hurst_w,1m,1D,FLAT_CHOPPY,18315,-0.007021407534133633
hurst_w,5m,15m,ALL,46925,-0.24162471169003888
hurst_w,5m,15m,UP_SMOOTH,7146,-0.27392776774797967
hurst_w,5m,15m,UP_CHOPPY,3924,-0.28774582017152756
hurst_w,5m,15m,DOWN_SMOOTH,4662,-0.23905418095235473
hurst_w,5m,15m,DOWN_CHOPPY,2988,-0.2687032100617995
hurst_w,5m,15m,FLAT_SMOOTH,9890,-0.2352448156510818
hurst_w,5m,15m,FLAT_CHOPPY,18315,-0.2282051672366838
hurst_w,5m,1h,ALL,46917,0.01497861733493882
hurst_w,5m,1h,UP_SMOOTH,7146,0.031935430689159605
hurst_w,5m,1h,UP_CHOPPY,3924,0.04185059476917756
hurst_w,5m,1h,DOWN_SMOOTH,4662,0.011598700559990401
hurst_w,5m,1h,DOWN_CHOPPY,2988,0.10620284430086538
hurst_w,5m,1h,FLAT_SMOOTH,9882,0.025951883194550298
hurst_w,5m,1h,FLAT_CHOPPY,18315,-0.016802549202507726
hurst_w,5m,4h,ALL,46869,-0.021049703911828543
hurst_w,5m,4h,UP_SMOOTH,7146,-0.04277935474967116
hurst_w,5m,4h,UP_CHOPPY,3924,-0.07165678282528021
hurst_w,5m,4h,DOWN_SMOOTH,4662,0.06900553304258483
hurst_w,5m,4h,DOWN_CHOPPY,2988,-0.16296612106186903
hurst_w,5m,4h,FLAT_SMOOTH,9834,-0.11041034082507388
hurst_w,5m,4h,FLAT_CHOPPY,18315,0.03995117210200129
hurst_w,5m,1D,ALL,46917,-0.013114844374152734
hurst_w,5m,1D,UP_SMOOTH,7146,0.025969565727225002
hurst_w,5m,1D,UP_CHOPPY,3924,-0.09046845141036061
hurst_w,5m,1D,DOWN_SMOOTH,4662,-0.08013075434759032
hurst_w,5m,1D,DOWN_CHOPPY,2988,-0.09400877010071311
hurst_w,5m,1D,FLAT_SMOOTH,9882,-0.03996633490197111
hurst_w,5m,1D,FLAT_CHOPPY,18315,0.02685890250162131
hurst_w,15m,1h,ALL,46917,-0.18181272011913763
hurst_w,15m,1h,UP_SMOOTH,7146,-0.1963688123995891
hurst_w,15m,1h,UP_CHOPPY,3924,-0.25324495915147693
hurst_w,15m,1h,DOWN_SMOOTH,4662,-0.15255369638720778
hurst_w,15m,1h,DOWN_CHOPPY,2988,-0.17915760087362992
hurst_w,15m,1h,FLAT_SMOOTH,9882,-0.1932663690660832
hurst_w,15m,1h,FLAT_CHOPPY,18315,-0.1694703536649969
hurst_w,15m,4h,ALL,46869,0.010051953374263593
hurst_w,15m,4h,UP_SMOOTH,7146,0.09885939276320162
hurst_w,15m,4h,UP_CHOPPY,3924,-0.010515272690737631
hurst_w,15m,4h,DOWN_SMOOTH,4662,-0.1377114114970677
hurst_w,15m,4h,DOWN_CHOPPY,2988,0.06586561114900863
hurst_w,15m,4h,FLAT_SMOOTH,9834,0.05473817321002581
hurst_w,15m,4h,FLAT_CHOPPY,18315,-0.009904720598562176
hurst_w,15m,1D,ALL,46917,0.024813069624530715
hurst_w,15m,1D,UP_SMOOTH,7146,-0.10978944747146434
hurst_w,15m,1D,UP_CHOPPY,3924,0.10027839583813507
hurst_w,15m,1D,DOWN_SMOOTH,4662,0.10372026575427074
hurst_w,15m,1D,DOWN_CHOPPY,2988,0.14503375868092455
hurst_w,15m,1D,FLAT_SMOOTH,9882,-0.005999948291440221
hurst_w,15m,1D,FLAT_CHOPPY,18315,0.04626949859954828
hurst_w,1h,4h,ALL,46869,-0.14044216036090276
hurst_w,1h,4h,UP_SMOOTH,7146,-0.2700823213711894
hurst_w,1h,4h,UP_CHOPPY,3924,-0.11592982387227027
hurst_w,1h,4h,DOWN_SMOOTH,4662,-0.06392751081809815
hurst_w,1h,4h,DOWN_CHOPPY,2988,-0.24527714229785585
hurst_w,1h,4h,FLAT_SMOOTH,9834,-0.08602869161146859
hurst_w,1h,4h,FLAT_CHOPPY,18315,-0.13428545121628566
hurst_w,1h,1D,ALL,46917,-0.07011286097000333
hurst_w,1h,1D,UP_SMOOTH,7146,0.027949221094134304
hurst_w,1h,1D,UP_CHOPPY,3924,-0.18278003140772847
hurst_w,1h,1D,DOWN_SMOOTH,4662,0.0813459025796357
hurst_w,1h,1D,DOWN_CHOPPY,2988,-0.05445228367367999
hurst_w,1h,1D,FLAT_SMOOTH,9882,-0.06188524856076762
hurst_w,1h,1D,FLAT_CHOPPY,18315,-0.14608813152862413
hurst_w,4h,1D,ALL,46869,0.13257659930921598
hurst_w,4h,1D,UP_SMOOTH,7146,0.16755812350649268
hurst_w,4h,1D,UP_CHOPPY,3924,-0.10921739941520738
hurst_w,4h,1D,DOWN_SMOOTH,4662,0.045016493945107545
hurst_w,4h,1D,DOWN_CHOPPY,2988,0.6552240256344183
hurst_w,4h,1D,FLAT_SMOOTH,9834,0.31690601970597737
hurst_w,4h,1D,FLAT_CHOPPY,18315,0.04181765623265301
reversion_prob_w,5s,15s,ALL,46928,0.14135230171851199
reversion_prob_w,5s,15s,UP_SMOOTH,7146,0.1488723942818021
reversion_prob_w,5s,15s,UP_CHOPPY,3924,0.10642311503457935
reversion_prob_w,5s,15s,DOWN_SMOOTH,4662,0.12181532306227394
reversion_prob_w,5s,15s,DOWN_CHOPPY,2988,0.12137471842321267
reversion_prob_w,5s,15s,FLAT_SMOOTH,9893,0.16146524717962857
reversion_prob_w,5s,15s,FLAT_CHOPPY,18315,0.14316670965998426
reversion_prob_w,5s,1m,ALL,46925,0.015619158739478582
reversion_prob_w,5s,1m,UP_SMOOTH,7146,0.021631352223162335
reversion_prob_w,5s,1m,UP_CHOPPY,3924,0.002766399385043257
reversion_prob_w,5s,1m,DOWN_SMOOTH,4662,0.04098446588756835
reversion_prob_w,5s,1m,DOWN_CHOPPY,2988,0.004298395921562978
reversion_prob_w,5s,1m,FLAT_SMOOTH,9890,0.021602143081752522
reversion_prob_w,5s,1m,FLAT_CHOPPY,18315,0.008559834071937776
reversion_prob_w,5s,5m,ALL,46920,0.005245933804046605
reversion_prob_w,5s,5m,UP_SMOOTH,7146,0.014657389004213178
reversion_prob_w,5s,5m,UP_CHOPPY,3924,-0.009971967378546253
reversion_prob_w,5s,5m,DOWN_SMOOTH,4662,0.0006834150999765717
reversion_prob_w,5s,5m,DOWN_CHOPPY,2988,-0.010154370783652191
reversion_prob_w,5s,5m,FLAT_SMOOTH,9885,0.007797710813779312
reversion_prob_w,5s,5m,FLAT_CHOPPY,18315,0.007103370458729581
reversion_prob_w,5s,15m,ALL,46893,0.004753846769497492
reversion_prob_w,5s,15m,UP_SMOOTH,7146,-0.006242838973941765
reversion_prob_w,5s,15m,UP_CHOPPY,3924,-0.012758512121201894
reversion_prob_w,5s,15m,DOWN_SMOOTH,4662,0.0020122270848552753
reversion_prob_w,5s,15m,DOWN_CHOPPY,2988,-0.014718988013459623
reversion_prob_w,5s,15m,FLAT_SMOOTH,9858,-0.008284654118133195
reversion_prob_w,5s,15m,FLAT_CHOPPY,18315,0.024027195517717367
reversion_prob_w,5s,1h,ALL,46785,0.0009071878395843129
reversion_prob_w,5s,1h,UP_SMOOTH,7146,0.005502446314526442
reversion_prob_w,5s,1h,UP_CHOPPY,3924,-0.022843823567817806
reversion_prob_w,5s,1h,DOWN_SMOOTH,4662,0.022861167241734835
reversion_prob_w,5s,1h,DOWN_CHOPPY,2988,-0.00728263543738977
reversion_prob_w,5s,1h,FLAT_SMOOTH,9750,0.005543754449840645
reversion_prob_w,5s,1h,FLAT_CHOPPY,18315,-0.003957687102198797
reversion_prob_w,5s,4h,ALL,46089,-0.002460967787230456
reversion_prob_w,5s,4h,UP_SMOOTH,6978,-0.022363580102195746
reversion_prob_w,5s,4h,UP_CHOPPY,3924,-0.0030793294858628474
reversion_prob_w,5s,4h,DOWN_SMOOTH,4662,-0.017015924632205585
reversion_prob_w,5s,4h,DOWN_CHOPPY,2988,-0.019629604308042108
reversion_prob_w,5s,4h,FLAT_SMOOTH,9402,0.018685710477418304
reversion_prob_w,5s,4h,FLAT_CHOPPY,18135,0.008035370488976235
reversion_prob_w,5s,1D,ALL,46089,0.005042914909193678
reversion_prob_w,5s,1D,UP_SMOOTH,6978,0.0015079478447491202
reversion_prob_w,5s,1D,UP_CHOPPY,3924,-0.019753761873747586
reversion_prob_w,5s,1D,DOWN_SMOOTH,4662,-0.024554034065252955
reversion_prob_w,5s,1D,DOWN_CHOPPY,2988,0.0320598940815974
reversion_prob_w,5s,1D,FLAT_SMOOTH,9402,0.016710917197412443
reversion_prob_w,5s,1D,FLAT_CHOPPY,18135,0.00790469394230381
reversion_prob_w,15s,1m,ALL,46925,0.11840055119377298
reversion_prob_w,15s,1m,UP_SMOOTH,7146,0.16150439389395005
reversion_prob_w,15s,1m,UP_CHOPPY,3924,0.10063625390650659
reversion_prob_w,15s,1m,DOWN_SMOOTH,4662,0.09992454284421315
reversion_prob_w,15s,1m,DOWN_CHOPPY,2988,0.11322726601614
reversion_prob_w,15s,1m,FLAT_SMOOTH,9890,0.11085301700854167
reversion_prob_w,15s,1m,FLAT_CHOPPY,18315,0.11603487999827901
reversion_prob_w,15s,5m,ALL,46920,0.018104855331741467
reversion_prob_w,15s,5m,UP_SMOOTH,7146,0.0401837392623742
reversion_prob_w,15s,5m,UP_CHOPPY,3924,0.02679937495108055
reversion_prob_w,15s,5m,DOWN_SMOOTH,4662,0.0069233644732057615
reversion_prob_w,15s,5m,DOWN_CHOPPY,2988,0.015859291221174552
reversion_prob_w,15s,5m,FLAT_SMOOTH,9885,0.011057517620673168
reversion_prob_w,15s,5m,FLAT_CHOPPY,18315,0.013891106377403963
reversion_prob_w,15s,15m,ALL,46893,0.009500701016582838
reversion_prob_w,15s,15m,UP_SMOOTH,7146,0.023485817669503403
reversion_prob_w,15s,15m,UP_CHOPPY,3924,0.02150751194016256
reversion_prob_w,15s,15m,DOWN_SMOOTH,4662,0.011217405613260603
reversion_prob_w,15s,15m,DOWN_CHOPPY,2988,0.0017991568459576877
reversion_prob_w,15s,15m,FLAT_SMOOTH,9858,0.002841731855492505
reversion_prob_w,15s,15m,FLAT_CHOPPY,18315,0.0050768830211866504
reversion_prob_w,15s,1h,ALL,46785,0.00041391119366510087
reversion_prob_w,15s,1h,UP_SMOOTH,7146,-0.01167258008578611
reversion_prob_w,15s,1h,UP_CHOPPY,3924,0.0015473319087154734
reversion_prob_w,15s,1h,DOWN_SMOOTH,4662,0.0024272507294650753
reversion_prob_w,15s,1h,DOWN_CHOPPY,2988,0.039096819187994895
reversion_prob_w,15s,1h,FLAT_SMOOTH,9750,0.010119151392857843
reversion_prob_w,15s,1h,FLAT_CHOPPY,18315,-0.0057572419831867115
reversion_prob_w,15s,4h,ALL,46089,0.0024666722471580645
reversion_prob_w,15s,4h,UP_SMOOTH,6978,-0.0030202860087026637
reversion_prob_w,15s,4h,UP_CHOPPY,3924,0.011519492217038525
reversion_prob_w,15s,4h,DOWN_SMOOTH,4662,0.007402641712146866
reversion_prob_w,15s,4h,DOWN_CHOPPY,2988,-0.020280304371664667
reversion_prob_w,15s,4h,FLAT_SMOOTH,9402,0.021178599247001596
reversion_prob_w,15s,4h,FLAT_CHOPPY,18135,-0.00766463244087577
reversion_prob_w,15s,1D,ALL,46089,0.006672078699457766
reversion_prob_w,15s,1D,UP_SMOOTH,6978,0.002186339772054824
reversion_prob_w,15s,1D,UP_CHOPPY,3924,-0.006959844801332976
reversion_prob_w,15s,1D,DOWN_SMOOTH,4662,0.0004869953060825966
reversion_prob_w,15s,1D,DOWN_CHOPPY,2988,0.01797674679180322
reversion_prob_w,15s,1D,FLAT_SMOOTH,9402,0.013021917216296903
reversion_prob_w,15s,1D,FLAT_CHOPPY,18135,0.006846419968351036
reversion_prob_w,1m,5m,ALL,46920,0.11704402209246223
reversion_prob_w,1m,5m,UP_SMOOTH,7146,0.10450320790830725
reversion_prob_w,1m,5m,UP_CHOPPY,3924,0.10957752248318234
reversion_prob_w,1m,5m,DOWN_SMOOTH,4662,0.10468292198051668
reversion_prob_w,1m,5m,DOWN_CHOPPY,2988,0.12485465141150334
reversion_prob_w,1m,5m,FLAT_SMOOTH,9885,0.12145357502296858
reversion_prob_w,1m,5m,FLAT_CHOPPY,18315,0.12275695640035991
reversion_prob_w,1m,15m,ALL,46893,0.010519999259754654
reversion_prob_w,1m,15m,UP_SMOOTH,7146,0.024230103420739176
reversion_prob_w,1m,15m,UP_CHOPPY,3924,0.007407529311721097
reversion_prob_w,1m,15m,DOWN_SMOOTH,4662,-0.010979175613399474
reversion_prob_w,1m,15m,DOWN_CHOPPY,2988,0.022891221432479743
reversion_prob_w,1m,15m,FLAT_SMOOTH,9858,-0.00017416054184869967
reversion_prob_w,1m,15m,FLAT_CHOPPY,18315,0.01497802319600528
reversion_prob_w,1m,1h,ALL,46785,-0.012963516598648233
reversion_prob_w,1m,1h,UP_SMOOTH,7146,-0.0005886314391191349
reversion_prob_w,1m,1h,UP_CHOPPY,3924,-0.010012001137090077
reversion_prob_w,1m,1h,DOWN_SMOOTH,4662,-0.012770563784179222
reversion_prob_w,1m,1h,DOWN_CHOPPY,2988,-0.018070730211983403
reversion_prob_w,1m,1h,FLAT_SMOOTH,9750,-0.006625512950664358
reversion_prob_w,1m,1h,FLAT_CHOPPY,18315,-0.019816824848088915
reversion_prob_w,1m,4h,ALL,46089,-0.0011278823370054051
reversion_prob_w,1m,4h,UP_SMOOTH,6978,-0.0008923529031021836
reversion_prob_w,1m,4h,UP_CHOPPY,3924,0.010367425229395072
reversion_prob_w,1m,4h,DOWN_SMOOTH,4662,0.001618289533165809
reversion_prob_w,1m,4h,DOWN_CHOPPY,2988,0.0009293788842516158
reversion_prob_w,1m,4h,FLAT_SMOOTH,9402,-0.0052279570798208904
reversion_prob_w,1m,4h,FLAT_CHOPPY,18135,-0.0012719854819997975
reversion_prob_w,1m,1D,ALL,46089,-0.009795619782494219
reversion_prob_w,1m,1D,UP_SMOOTH,6978,0.01010452231502211
reversion_prob_w,1m,1D,UP_CHOPPY,3924,-0.009048049147816078
reversion_prob_w,1m,1D,DOWN_SMOOTH,4662,-0.014626547125772807
reversion_prob_w,1m,1D,DOWN_CHOPPY,2988,-0.015306970463360993
reversion_prob_w,1m,1D,FLAT_SMOOTH,9402,-0.0052686146700478415
reversion_prob_w,1m,1D,FLAT_CHOPPY,18135,-0.016791034213263327
reversion_prob_w,5m,15m,ALL,46893,0.022966615009111336
reversion_prob_w,5m,15m,UP_SMOOTH,7146,0.026118774102903777
reversion_prob_w,5m,15m,UP_CHOPPY,3924,0.012799731839317137
reversion_prob_w,5m,15m,DOWN_SMOOTH,4662,0.012808843771681089
reversion_prob_w,5m,15m,DOWN_CHOPPY,2988,0.023230042024875247
reversion_prob_w,5m,15m,FLAT_SMOOTH,9858,0.005348510861248184
reversion_prob_w,5m,15m,FLAT_CHOPPY,18315,0.035632718245619165
reversion_prob_w,5m,1h,ALL,46785,-0.012526197500884212
reversion_prob_w,5m,1h,UP_SMOOTH,7146,-0.007184063301621894
reversion_prob_w,5m,1h,UP_CHOPPY,3924,-0.024819136202830206
reversion_prob_w,5m,1h,DOWN_SMOOTH,4662,-0.004020166833654062
reversion_prob_w,5m,1h,DOWN_CHOPPY,2988,-0.015683211494783317
reversion_prob_w,5m,1h,FLAT_SMOOTH,9750,-0.02041148148160167
reversion_prob_w,5m,1h,FLAT_CHOPPY,18315,-0.01197450384596916
reversion_prob_w,5m,4h,ALL,46089,-0.014432554756384029
reversion_prob_w,5m,4h,UP_SMOOTH,6978,-0.011779764937678365
reversion_prob_w,5m,4h,UP_CHOPPY,3924,-0.008818591947032836
reversion_prob_w,5m,4h,DOWN_SMOOTH,4662,-0.01862319249827796
reversion_prob_w,5m,4h,DOWN_CHOPPY,2988,-0.03491964354966553
reversion_prob_w,5m,4h,FLAT_SMOOTH,9402,-0.009969080172233866
reversion_prob_w,5m,4h,FLAT_CHOPPY,18135,-0.016369081652616288
reversion_prob_w,5m,1D,ALL,46089,-0.00017095517820404931
reversion_prob_w,5m,1D,UP_SMOOTH,6978,0.0044423458829058755
reversion_prob_w,5m,1D,UP_CHOPPY,3924,-0.0038720726814594902
reversion_prob_w,5m,1D,DOWN_SMOOTH,4662,0.006462759371189438
reversion_prob_w,5m,1D,DOWN_CHOPPY,2988,0.02385964905847531
reversion_prob_w,5m,1D,FLAT_SMOOTH,9402,-0.014010725380211819
reversion_prob_w,5m,1D,FLAT_CHOPPY,18135,-0.0007771561770258742
reversion_prob_w,15m,1h,ALL,46785,0.048587084773543794
reversion_prob_w,15m,1h,UP_SMOOTH,7146,0.002373154121584332
reversion_prob_w,15m,1h,UP_CHOPPY,3924,0.012749747209425887
reversion_prob_w,15m,1h,DOWN_SMOOTH,4662,0.06532861587976173
reversion_prob_w,15m,1h,DOWN_CHOPPY,2988,0.03673109060753626
reversion_prob_w,15m,1h,FLAT_SMOOTH,9750,0.019141516000395084
reversion_prob_w,15m,1h,FLAT_CHOPPY,18315,0.08343103876307527
reversion_prob_w,15m,4h,ALL,46089,-0.03785020656341268
reversion_prob_w,15m,4h,UP_SMOOTH,6978,-0.041223877021143045
reversion_prob_w,15m,4h,UP_CHOPPY,3924,-0.042869752028479466
reversion_prob_w,15m,4h,DOWN_SMOOTH,4662,-0.06110668526851991
reversion_prob_w,15m,4h,DOWN_CHOPPY,2988,-0.06898655053435918
reversion_prob_w,15m,4h,FLAT_SMOOTH,9402,-0.032593049580473876
reversion_prob_w,15m,4h,FLAT_CHOPPY,18135,-0.02599404319611364
reversion_prob_w,15m,1D,ALL,46089,-0.0023781632282092796
reversion_prob_w,15m,1D,UP_SMOOTH,6978,-0.016850567810859366
reversion_prob_w,15m,1D,UP_CHOPPY,3924,0.02955591932703391
reversion_prob_w,15m,1D,DOWN_SMOOTH,4662,0.0027404672330792177
reversion_prob_w,15m,1D,DOWN_CHOPPY,2988,0.001520732882460045
reversion_prob_w,15m,1D,FLAT_SMOOTH,9402,0.019266400235221838
reversion_prob_w,15m,1D,FLAT_CHOPPY,18135,-0.013800595943883368
reversion_prob_w,1h,4h,ALL,46089,-0.040454963021885844
reversion_prob_w,1h,4h,UP_SMOOTH,6978,-0.10316394628704284
reversion_prob_w,1h,4h,UP_CHOPPY,3924,-0.0679383132766661
reversion_prob_w,1h,4h,DOWN_SMOOTH,4662,-0.08214404415751392
reversion_prob_w,1h,4h,DOWN_CHOPPY,2988,-0.031866585440749724
reversion_prob_w,1h,4h,FLAT_SMOOTH,9402,0.008766792973020942
reversion_prob_w,1h,4h,FLAT_CHOPPY,18135,-0.021162227436370945
reversion_prob_w,1h,1D,ALL,46089,0.0143247919587385
reversion_prob_w,1h,1D,UP_SMOOTH,6978,-0.035250481222065484
reversion_prob_w,1h,1D,UP_CHOPPY,3924,-0.023989405567774052
reversion_prob_w,1h,1D,DOWN_SMOOTH,4662,0.019335228053565058
reversion_prob_w,1h,1D,DOWN_CHOPPY,2988,-0.019621099045261173
reversion_prob_w,1h,1D,FLAT_SMOOTH,9402,0.10748330381373451
reversion_prob_w,1h,1D,FLAT_CHOPPY,18135,0.00782593402393971
reversion_prob_w,4h,1D,ALL,46089,0.10495888152341996
reversion_prob_w,4h,1D,UP_SMOOTH,6978,0.08432181527168724
reversion_prob_w,4h,1D,UP_CHOPPY,3924,0.030341666628394964
reversion_prob_w,4h,1D,DOWN_SMOOTH,4662,0.1508269466905071
reversion_prob_w,4h,1D,DOWN_CHOPPY,2988,-0.14048408287817538
reversion_prob_w,4h,1D,FLAT_SMOOTH,9402,0.1781867472789823
reversion_prob_w,4h,1D,FLAT_CHOPPY,18135,0.12089700467480566
swing_noise_w,5s,15s,ALL,46927,0.8524937760213019
swing_noise_w,5s,15s,UP_SMOOTH,7146,0.869625598490022
swing_noise_w,5s,15s,UP_CHOPPY,3924,0.9193902500257811
swing_noise_w,5s,15s,DOWN_SMOOTH,4662,0.8507422398534037
swing_noise_w,5s,15s,DOWN_CHOPPY,2988,0.8549490028427225
swing_noise_w,5s,15s,FLAT_SMOOTH,9892,0.6944556485732616
swing_noise_w,5s,15s,FLAT_CHOPPY,18315,0.8557929371669027
swing_noise_w,5s,1m,ALL,46923,0.7590832073637944
swing_noise_w,5s,1m,UP_SMOOTH,7146,0.7587695949219047
swing_noise_w,5s,1m,UP_CHOPPY,3924,0.8754643053050529
swing_noise_w,5s,1m,DOWN_SMOOTH,4662,0.7796035495560689
swing_noise_w,5s,1m,DOWN_CHOPPY,2988,0.7450127938779408
swing_noise_w,5s,1m,FLAT_SMOOTH,9888,0.5620411820182627
swing_noise_w,5s,1m,FLAT_CHOPPY,18315,0.7536254141598129
swing_noise_w,5s,5m,ALL,46899,0.6450484885825032
swing_noise_w,5s,5m,UP_SMOOTH,7146,0.6462012313927148
swing_noise_w,5s,5m,UP_CHOPPY,3924,0.7594861353919937
swing_noise_w,5s,5m,DOWN_SMOOTH,4662,0.6877398880638762
swing_noise_w,5s,5m,DOWN_CHOPPY,2988,0.6270739493953488
swing_noise_w,5s,5m,FLAT_SMOOTH,9864,0.44636565863622507
swing_noise_w,5s,5m,FLAT_CHOPPY,18315,0.6304002253867469
swing_noise_w,5s,15m,ALL,46839,0.47961460313396714
swing_noise_w,5s,15m,UP_SMOOTH,7146,0.424837409782099
swing_noise_w,5s,15m,UP_CHOPPY,3924,0.6527974071030276
swing_noise_w,5s,15m,DOWN_SMOOTH,4662,0.5622759837928155
swing_noise_w,5s,15m,DOWN_CHOPPY,2988,0.43977965534867114
swing_noise_w,5s,15m,FLAT_SMOOTH,9804,0.2804928305894936
swing_noise_w,5s,15m,FLAT_CHOPPY,18315,0.4726619340277695
swing_noise_w,5s,1h,ALL,46569,0.4528642211217219
swing_noise_w,5s,1h,UP_SMOOTH,7146,0.3859557362106869
swing_noise_w,5s,1h,UP_CHOPPY,3924,0.5730510785368345
swing_noise_w,5s,1h,DOWN_SMOOTH,4662,0.48929635396060284
swing_noise_w,5s,1h,DOWN_CHOPPY,2988,0.31242111649987486
swing_noise_w,5s,1h,FLAT_SMOOTH,9534,0.37873282613663456
swing_noise_w,5s,1h,FLAT_CHOPPY,18315,0.45144782531508204
swing_noise_w,5s,4h,ALL,45537,0.4163700229463256
swing_noise_w,5s,4h,UP_SMOOTH,6978,0.4766624924173182
swing_noise_w,5s,4h,UP_CHOPPY,3924,0.5529552499713559
swing_noise_w,5s,4h,DOWN_SMOOTH,4386,0.4548303172560111
swing_noise_w,5s,4h,DOWN_CHOPPY,2988,0.21538639855976044
swing_noise_w,5s,4h,FLAT_SMOOTH,9402,0.34150949570006156
swing_noise_w,5s,4h,FLAT_CHOPPY,17859,0.39634248619189255
swing_noise_w,5s,1D,ALL,40431,0.3362384859241326
swing_noise_w,5s,1D,UP_SMOOTH,6258,0.3531484838162272
swing_noise_w,5s,1D,UP_CHOPPY,3372,0.4214594869860251
swing_noise_w,5s,1D,DOWN_SMOOTH,4170,0.30162183249768787
swing_noise_w,5s,1D,DOWN_CHOPPY,2376,0.3062479841832052
swing_noise_w,5s,1D,FLAT_SMOOTH,8724,0.36803505915785606
swing_noise_w,5s,1D,FLAT_CHOPPY,15531,0.3507168095023365
swing_noise_w,15s,1m,ALL,46923,0.8197808547669047
swing_noise_w,15s,1m,UP_SMOOTH,7146,0.8316898806671625
swing_noise_w,15s,1m,UP_CHOPPY,3924,0.9024267484854488
swing_noise_w,15s,1m,DOWN_SMOOTH,4662,0.8209965531934436
swing_noise_w,15s,1m,DOWN_CHOPPY,2988,0.8044310378912218
swing_noise_w,15s,1m,FLAT_SMOOTH,9888,0.664171527076234
swing_noise_w,15s,1m,FLAT_CHOPPY,18315,0.8244002089015846
swing_noise_w,15s,5m,ALL,46899,0.6634416552165943
swing_noise_w,15s,5m,UP_SMOOTH,7146,0.6754022836731145
swing_noise_w,15s,5m,UP_CHOPPY,3924,0.7630930506112666
swing_noise_w,15s,5m,DOWN_SMOOTH,4662,0.6882837452747554
swing_noise_w,15s,5m,DOWN_CHOPPY,2988,0.6573702379292249
swing_noise_w,15s,5m,FLAT_SMOOTH,9864,0.4670134224693457
swing_noise_w,15s,5m,FLAT_CHOPPY,18315,0.6629833439046502
swing_noise_w,15s,15m,ALL,46839,0.48006859409405517
swing_noise_w,15s,15m,UP_SMOOTH,7146,0.44205345361772064
swing_noise_w,15s,15m,UP_CHOPPY,3924,0.6520632249588781
swing_noise_w,15s,15m,DOWN_SMOOTH,4662,0.5384409669212092
swing_noise_w,15s,15m,DOWN_CHOPPY,2988,0.45231064842764684
