**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,seg_idx,shape_class,cluster_id,ride_pnl_pts,resolved_as_cascade,length_min,peak_abs_z
2025_11_19,6,LOGARITHMIC_UP,0,98.5,True,150.0,5.97
2025_11_19,7,BACK_SKEWED_DOWN,0,-84.0,False,30.0,1.5
2025_11_19,8,LOGARITHMIC_DOWN,1,-40.25,False,150.0,2.149
2025_11_19,9,EXPONENTIAL_UP,0,442.5,True,239.92,4.381
2025_11_20,2,LOGARITHMIC_UP,0,25.75,False,60.0,1.536
2025_11_20,3,LINEAR_UP,0,28.0,False,225.0,2.741
2025_11_20,4,EXPONENTIAL_DOWN,1,1.5,False,45.0,4.552
2025_11_20,5,EXPONENTIAL_UP,-1,21.75,False,45.0,2.146
2025_11_20,6,EXPONENTIAL_DOWN,1,114.25,True,285.0,4.592
2025_11_20,7,LINEAR_UP,0,80.75,False,225.0,3.872
2025_11_20,8,LOGARITHMIC_DOWN,1,1019.75,True,479.92,4.348
2025_11_21,0,NOISE,-1,0.0,True,120.0,7.602
2025_11_21,1,STEP_DOWN,1,25.75,False,30.0,1.779
2025_11_21,2,BACK_SKEWED_UP,0,5.75,False,30.0,1.297
2025_11_21,3,EXPONENTIAL_UP,0,18.5,False,60.0,2.299
2025_11_21,4,EXPONENTIAL_DOWN,1,21.0,True,60.0,4.298
2025_11_21,5,EXPONENTIAL_DOWN,1,10.25,False,135.0,1.903
2025_11_21,6,LINEAR_UP,-1,-10.0,False,30.0,1.942
2025_11_21,7,LOGARITHMIC_DOWN,1,8.0,False,45.0,5.535
2025_11_21,8,EXPONENTIAL_UP,0,44.25,False,45.0,2.145
2025_11_21,9,EXPONENTIAL_DOWN,1,155.25,False,90.0,3.871
2025_11_21,10,EXPONENTIAL_DOWN,-1,-21.0,False,105.0,1.436
2025_11_21,11,LOGARITHMIC_UP,0,-29.75,False,180.0,2.788
2025_11_21,12,LOGARITHMIC_DOWN,1,-189.75,True,75.0,4.279
2025_11_21,13,LINEAR_UP,0,166.25,False,225.0,2.698
2025_11_21,14,NOISE,-1,61.5,False,30.0,1.282
2025_11_21,15,LOGARITHMIC_UP,1,30.0,False,59.92,1.242
2025_11_24,1,STEP_DOWN,1,23.25,False,30.0,1.934
2025_11_24,2,EXPONENTIAL_UP,0,30.25,False,120.0,3.39
2025_11_24,3,EXPONENTIAL_DOWN,0,31.5,False,30.0,1.555
2025_11_24,4,EXPONENTIAL_UP,0,53.25,False,60.0,1.24
2025_11_24,5,EXPONENTIAL_DOWN,0,31.5,False,90.0,0.711
2025_11_24,6,LINEAR_UP,0,49.5,True,135.0,4.313
2025_11_24,7,LINEAR_DOWN,1,90.5,True,180.0,4.643
2025_11_24,8,LOGARITHMIC_UP,-1,528.5,True,704.92,4.6
2025_11_25,1,STEP_DOWN,0,10.0,False,60.0,1.774
2025_11_25,2,LINEAR_UP,-1,-0.25,False,75.0,1.864
2025_11_25,3,LOGARITHMIC_DOWN,0,6.0,False,60.17,2.619
2025_11_25,4,EXPONENTIAL_DOWN,1,34.0,False,209.83,3.097
2025_11_25,5,LINEAR_DOWN,1,10.25,True,165.0,4.221
2025_11_25,6,EXPONENTIAL_DOWN,0,27.0,False,45.0,1.242
2025_11_25,7,LINEAR_UP,0,17.25,True,120.0,4.156
2025_11_25,8,EXPONENTIAL_DOWN,1,5.0,True,180.0,5.497
2025_11_25,9,LOGARITHMIC_UP,0,217.25,False,434.92,3.999
2025_11_26,0,NOISE,0,0.0,False,270.0,2.341
2025_11_26,1,EXPONENTIAL_UP,0,40.75,False,240.0,3.626
2025_11_26,2,LINEAR_DOWN,1,4.25,False,180.0,3.212
2025_11_26,3,STEP_UP,-1,-29.25,False,30.0,1.694
2025_11_26,4,LOGARITHMIC_DOWN,1,17.5,False,45.0,2.757
2025_11_26,5,LINEAR_UP,0,55.25,False,75.0,1.637
2025_11_26,6,EXPONENTIAL_UP,0,39.25,False,45.0,3.066
2025_11_26,7,LINEAR_UP,0,92.5,False,285.0,3.564
2025_11_26,8,STEP_DOWN,0,16.75,False,30.0,1.275
2025_11_26,9,STEP_UP,0,15.5,False,30.0,1.333
2025_11_26,10,LINEAR_DOWN,1,28.5,False,60.0,2.149
2025_11_26,11,EXPAND_OSCILLATOR,0,-8.75,False,149.92,1.11
2025_11_27,2,LINEAR_UP,-1,13.0,False,60.0,2.148
2025_11_27,3,LINEAR_DOWN,-1,16.0,False,90.42,2.774
2025_11_27,4,BACK_SKEWED_UP,1,-11.75,False,44.58,1.106
2025_11_27,5,EXPONENTIAL_UP,0,-5.5,False,90.0,2.126
2025_11_27,6,EXPONENTIAL_DOWN,1,4.0,False,180.0,2.836
2025_11_27,7,STEP_UP,-1,-12.0,False,30.0,2.205
2025_11_27,8,LINEAR_DOWN,1,-13.75,False,60.0,1.683
2025_11_27,9,BACK_SKEWED_UP,0,4.5,False,30.25,1.387
2025_11_27,10,LINEAR_UP,0,-2.25,False,44.75,2.143
2025_11_27,11,LINEAR_DOWN,1,6.5,False,195.0,2.446
2025_11_27,12,EXPONENTIAL_UP,0,-3.5,False,60.0,3.226
2025_11_27,13,LOGARITHMIC_DOWN,0,4.0,False,60.0,3.677
2025_11_27,14,EXPONENTIAL_UP,0,33.25,True,389.92,10.179
2025_11_28,2,LINEAR_DOWN,1,11.25,False,60.08,1.542
2025_11_28,3,EXPONENTIAL_UP,0,137.0,True,944.83,7.711
2025_12_01,0,NOISE,1,0.0,False,360.0,3.694
2025_12_01,1,LINEAR_UP,0,56.0,False,315.0,2.938
2025_12_01,2,LINEAR_DOWN,1,70.75,False,210.0,3.785
2025_12_01,3,LINEAR_UP,0,155.25,True,285.0,5.709
2025_12_01,4,EXPONENTIAL_DOWN,1,8.5,False,225.0,3.572
2025_12_01,5,EXPONENTIAL_UP,0,12.5,False,44.92,2.01
2025_12_02,0,NOISE,-1,0.0,True,105.0,19.799
2025_12_02,1,EXPONENTIAL_DOWN,1,17.0,False,45.0,2.258
2025_12_02,2,EXPONENTIAL_UP,0,7.75,False,45.0,1.284
2025_12_02,3,LOGARITHMIC_DOWN,1,48.25,False,315.0,3.776
2025_12_02,4,LOGARITHMIC_UP,0,150.0,True,345.0,4.397
2025_12_02,5,EXPONENTIAL_UP,-1,31.75,True,120.0,8.676
2025_12_02,6,STEP_DOWN,1,53.0,False,30.0,2.26
2025_12_02,7,EXPONENTIAL_UP,-1,107.5,False,60.0,1.187
2025_12_02,8,LOGARITHMIC_DOWN,0,15.5,False,75.0,1.041
2025_12_02,9,LOGARITHMIC_UP,-1,44.0,False,299.92,2.225
2025_12_03,0,NOISE,-1,0.0,False,375.0,2.002
2025_12_03,1,LINEAR_DOWN,1,-10.5,False,60.0,3.923
2025_12_03,2,LINEAR_DOWN,1,44.0,True,240.0,5.748
2025_12_03,3,SYMMETRIC_V_DOWN,0,-13.75,False,45.0,1.034
2025_12_03,4,LINEAR_UP,0,13.0,False,120.0,3.283
2025_12_03,5,LOGARITHMIC_DOWN,1,86.5,True,180.0,16.014
2025_12_03,6,LOGARITHMIC_UP,0,78.5,False,270.0,2.257
2025_12_03,7,BACK_SKEWED_DOWN,0,10.25,False,90.0,1.228
2025_12_03,8,NOISE,-1,4.25,False,59.83,1.462
2025_12_04,2,EXPONENTIAL_DOWN,1,18.5,False,75.17,3.009
2025_12_04,3,EXPONENTIAL_DOWN,0,-0.75,False,134.83,2.668
2025_12_04,4,SYMMETRIC_V_DOWN,0,0.0,False,60.0,1.808
2025_12_04,5,LINEAR_UP,0,14.0,False,120.0,3.091
2025_12_04,6,EXPONENTIAL_DOWN,1,41.5,False,30.0,4.417
2025_12_04,7,EXPONENTIAL_DOWN,-1,-34.25,False,60.0,2.76
2025_12_04,8,LINEAR_UP,0,31.25,False,60.0,3.58
2025_12_04,9,NOISE,1,35.75,False,30.0,1.112
2025_12_04,10,EXPONENTIAL_UP,0,19.25,False,90.0,1.168
2025_12_04,11,LINEAR_DOWN,0,16.25,False,90.0,2.915
2025_12_04,12,STEP_UP,0,53.25,False,30.0,6.623
2025_12_04,13,LINEAR_DOWN,1,123.5,False,135.0,3.664
2025_12_04,14,EXPONENTIAL_DOWN,0,-25.5,False,45.0,0.75
2025_12_04,15,LINEAR_UP,0,20.0,False,60.0,1.104
2025_12_04,16,NOISE,0,-30.0,False,45.0,0.99
2025_12_04,17,STEP_DOWN,1,-4.5,False,30.0,5.531
2025_12_04,18,LINEAR_DOWN,0,25.5,False,60.0,1.912
2025_12_04,19,EXPONENTIAL_UP,0,51.0,False,194.92,1.709
2025_12_05,0,NOISE,0,0.0,True,540.0,5.57
2025_12_05,1,BACK_SKEWED_DOWN,1,3.0,False,30.0,1.25
2025_12_05,2,EXPONENTIAL_UP,0,1.75,False,75.17,1.835
2025_12_05,3,EXPONENTIAL_DOWN,1,13.25,True,239.83,9.158
2025_12_05,4,LOGARITHMIC_UP,0,-19.5,False,165.0,3.52
2025_12_05,5,LINEAR_DOWN,0,-31.75,False,90.0,1.295
2025_12_05,6,LINEAR_UP,0,-8.0,False,105.0,1.338
2025_12_05,7,BACK_SKEWED_DOWN,0,13.5,False,30.0,5.604
2025_12_05,8,LOGARITHMIC_DOWN,-1,-1.25,False,44.92,1.538
2025_12_08,0,NOISE,0,0.0,False,420.0,2.337
2025_12_08,1,EXPONENTIAL_UP,0,14.0,True,60.0,4.012
2025_12_08,2,LINEAR_DOWN,1,8.5,False,180.0,2.76
2025_12_08,3,NOISE,0,15.75,False,30.0,1.815
2025_12_08,4,STEP_UP,0,-0.5,False,30.0,1.532
2025_12_08,5,EXPONENTIAL_DOWN,0,-8.0,False,30.0,2.22
2025_12_08,6,LOGARITHMIC_UP,0,17.75,True,135.0,4.308
2025_12_08,7,LOGARITHMIC_DOWN,1,141.5,True,390.0,5.517
2025_12_08,8,LINEAR_UP,-1,65.0,False,164.92,2.488
2025_12_09,2,LINEAR_DOWN,1,37.5,True,390.0,7.433
2025_12_09,3,LINEAR_UP,0,-20.75,False,105.0,2.403
2025_12_09,4,LINEAR_DOWN,1,-5.75,False,45.0,4.14
2025_12_09,5,LINEAR_DOWN,1,21.5,False,150.0,3.772
2025_12_09,6,LINEAR_DOWN,-1,-8.0,True,165.0,5.644
2025_12_09,7,LINEAR_UP,0,32.5,False,255.0,2.439
2025_12_09,8,EXPONENTIAL_DOWN,0,-4.75,False,45.0,2.252
2025_12_09,9,EXPONENTIAL_DOWN,1,24.25,False,209.92,2.499
2025_12_10,0,NOISE,1,0.0,False,135.0,2.945
2025_12_10,1,EXPONENTIAL_UP,0,15.25,False,45.0,1.415
2025_12_10,2,LINEAR_DOWN,0,5.75,False,45.0,1.875
2025_12_10,3,LINEAR_UP,0,38.25,True,375.0,4.313
2025_12_10,4,LINEAR_DOWN,1,43.0,True,195.0,8.939
2025_12_10,5,LINEAR_UP,0,13.25,False,45.0,4.722
2025_12_10,6,LINEAR_DOWN,1,46.0,True,225.0,4.606
2025_12_10,7,STEP_UP,0,16.5,False,30.0,2.327
2025_12_10,8,EXPONENTIAL_UP,0,81.25,True,344.92,6.816
2025_12_11,0,NOISE,1,0.0,True,360.0,9.565
2025_12_11,1,LOGARITHMIC_UP,0,-6.25,False,60.0,1.652
2025_12_11,2,EXPONENTIAL_UP,0,31.0,False,60.0,2.769
2025_12_11,3,EXPONENTIAL_DOWN,1,54.5,False,45.0,1.827
2025_12_11,4,LINEAR_UP,0,147.5,True,345.0,4.756
2025_12_11,5,LINEAR_DOWN,1,23.75,True,180.0,8.169
2025_12_11,6,LINEAR_UP,0,87.0,True,330.0,4.478
2025_12_11,7,EXPONENTIAL_DOWN,1,25.25,False,59.92,1.322
2025_12_12,1,LINEAR_UP,0,24.0,False,120.07,3.342
2025_12_12,2,EXPONENTIAL_UP,0,-21.0,False,59.98,1.776
2025_12_12,3,LINEAR_DOWN,-1,-31.25,False,104.95,1.92
2025_12_12,4,EXPONENTIAL_UP,-1,5.5,False,30.0,2.129
2025_12_12,5,EXPONENTIAL_UP,-1,-20.5,False,105.0,1.898
2025_12_12,6,LINEAR_DOWN,1,88.5,True,300.03,5.455
2025_12_12,7,EXPONENTIAL_UP,0,14.25,False,59.97,4.244
2025_12_12,8,STEP_DOWN,1,52.0,False,30.0,1.955
2025_12_12,9,LINEAR_DOWN,1,211.25,True,210.0,7.543
2025_12_12,10,NOISE,0,31.5,False,30.0,1.741
2025_12_12,11,LINEAR_UP,0,-62.0,False,75.0,1.297
2025_12_12,12,EXPONENTIAL_DOWN,1,43.75,False,119.92,2.79
2025_12_15,0,NOISE,0,0.0,True,315.03,14.614
2025_12_15,1,EXPONENTIAL_UP,0,-9.0,False,120.07,2.261
2025_12_15,2,EXPONENTIAL_DOWN,1,8.75,False,74.92,3.041
2025_12_15,3,LOGARITHMIC_UP,0,146.5,False,359.98,3.641
2025_12_15,4,LINEAR_DOWN,1,240.5,True,225.0,4.405
2025_12_15,5,BACK_SKEWED_UP,0,34.25,False,30.0,2.035
2025_12_15,6,LINEAR_DOWN,1,61.5,False,314.92,2.784
2025_12_16,0,NOISE,1,0.0,True,270.17,8.709
2025_12_16,1,EXPONENTIAL_DOWN,1,26.0,False,209.88,3.686
2025_12_16,2,LOGARITHMIC_UP,0,132.25,True,374.95,4.097
2025_12_16,3,EXPONENTIAL_UP,0,69.5,True,60.0,4.91
2025_12_16,4,STEP_DOWN,1,69.25,False,30.0,2.529
2025_12_16,5,EXPONENTIAL_DOWN,1,2.75,False,60.02,1.426
2025_12_16,6,LINEAR_UP,-1,18.0,False,44.98,1.385
2025_12_16,7,STEP_DOWN,0,63.25,False,60.0,2.127
2025_12_16,8,NOISE,-1,32.0,False,45.0,1.558
2025_12_16,9,EXPONENTIAL_UP,0,74.25,False,30.02,1.149
2025_12_16,10,STEP_DOWN,0,-25.25,False,30.02,1.981
2025_12_16,11,LINEAR_UP,0,-19.5,False,224.9,2.76
2025_12_17,0,NOISE,-1,0.0,True,270.05,6.65
2025_12_17,1,LINEAR_DOWN,1,-19.0,False,89.92,3.335
2025_12_17,2,LINEAR_UP,0,132.75,True,420.0,4.161
2025_12_17,3,LOGARITHMIC_DOWN,1,526.25,True,525.0,6.781
2025_12_17,4,EXPONENTIAL_UP,0,-16.25,False,134.9,1.646
2025_12_18,2,EXPONENTIAL_DOWN,1,2.25,False,89.27,3.967
2025_12_18,3,LINEAR_UP,0,139.5,True,495.17,4.258
2025_12_18,4,LINEAR_UP,0,271.5,True,254.62,16.817
2025_12_18,5,EXPONENTIAL_DOWN,-1,142.75,False,30.0,1.688
2025_12_18,6,LINEAR_UP,0,131.0,False,60.0,1.162
2025_12_18,7,EXPONENTIAL_DOWN,1,158.25,False,90.0,2.104
2025_12_18,8,EXPONENTIAL_UP,1,89.75,False,30.0,1.792
2025_12_18,9,EXPONENTIAL_DOWN,1,43.5,False,209.65,1.867
2025_12_19,6,LOGARITHMIC_DOWN,0,-11.5,False,178.8,3.29
