level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
motif,-1,10,1771597800,1771611300,2026-02-20T14:30:00+00:00,2026-02-20T18:15:00+00:00,225.0,0.9943,97.262,0.938,0.121,LINEAR_UP,0.99,4.102,14,277.25,2026_02_20,OOS,10,EXPONENTIAL_DOWN,3,True,277.25,-277.25,413.25,-40.75,40.75,-413.25,92.75,115.08,True,True,True
motif,-1,11,1771611300,1771613100,2026-02-20T18:15:00+00:00,2026-02-20T18:45:00+00:00,30.0,0.0035,63.258,0.251,0.665,FLATLINE,0.0,1.316,18,76.25,2026_02_20,OOS,11,LINEAR_UP,2,False,76.25,-76.25,76.25,-59.75,59.75,-76.25,30.0,,False,False,False
motif,-1,12,1771613100,1771614900,2026-02-20T18:45:00+00:00,2026-02-20T19:15:00+00:00,30.0,-0.0944,62.889,0.001,0.115,FLATLINE,0.0,1.504,18,-19.25,2026_02_20,OOS,12,FLATLINE,1,True,19.25,-19.25,20.25,-43.75,43.75,-20.25,2.92,5.33,False,False,False
motif,-1,13,1771614900,1771617600,2026-02-20T19:15:00+00:00,2026-02-20T20:00:00+00:00,45.0,-0.0995,58.79,0.064,0.622,FLATLINE,0.0,0.961,19,-34.0,2026_02_20,OOS,13,FLATLINE,0,False,34.0,-34.0,39.75,-23.25,23.25,-39.75,44.58,,False,False,False
motif,-1,14,1771617600,1771624795,2026-02-20T20:00:00+00:00,2026-02-20T21:59:55+00:00,119.92,0.3464,37.145,0.124,0.458,LOGARITHMIC_UP,0.989,1.165,20,54.5,2026_02_20,OOS,14,FLATLINE,-1,False,54.5,-54.5,63.25,-7.75,7.75,-63.25,68.67,,False,True,False
motif,-1,0,1771801200,1771804795,2026-02-22T23:00:00+00:00,2026-02-22T23:59:55+00:00,59.92,,52.479,,0.779,FLATLINE,0.0,1.549,23,-65.0,2026_02_22,OOS,0,NONE,-1,False,0.0,-0.0,19.0,-99.5,99.5,-19.0,45.5,49.83,False,False,False
motif,-1,0,1771804800,1771822800,2026-02-23T00:00:00+00:00,2026-02-23T05:00:00+00:00,300.0,,24.716,0.878,0.665,NOISE,-999.0,2.25,0,-132.75,2026_02_23,OOS,0,NONE,7,False,0.0,-0.0,4.0,-155.0,155.0,-4.0,137.0,,False,True,True
motif,-1,1,1771822800,1771826400,2026-02-23T05:00:00+00:00,2026-02-23T06:00:00+00:00,60.0,-0.0115,8.286,0.252,0.334,FLATLINE,0.0,3.398,5,1.75,2026_02_23,OOS,1,NOISE,6,False,-1.75,1.75,25.25,-10.0,10.0,-25.25,19.92,55.83,False,True,False
motif,-1,2,1771826400,1771847100,2026-02-23T06:00:00+00:00,2026-02-23T11:45:00+00:00,345.0,0.4069,30.771,0.067,0.765,EXPONENTIAL_UP,0.986,5.101,6,115.5,2026_02_23,OOS,2,FLATLINE,5,False,115.5,-115.5,168.0,-2.75,2.75,-168.0,222.0,,True,True,True
motif,-1,3,1771847100,1771856100,2026-02-23T11:45:00+00:00,2026-02-23T14:15:00+00:00,150.0,-0.2818,25.445,1.0,0.207,LOGARITHMIC_DOWN,0.985,3.298,11,9.25,2026_02_23,OOS,3,EXPONENTIAL_UP,4,True,-9.25,9.25,65.75,-10.0,10.0,-65.75,47.75,,False,True,True
motif,-1,4,1771856100,1771873200,2026-02-23T14:15:00+00:00,2026-02-23T19:00:00+00:00,285.0,-0.6444,56.151,0.938,0.479,EXPONENTIAL_DOWN,0.977,4.493,14,-229.0,2026_02_23,OOS,4,LOGARITHMIC_DOWN,3,True,229.0,-229.0,291.25,-74.0,74.0,-291.25,118.33,136.25,True,True,True
motif,-1,5,1771873200,1771878600,2026-02-23T19:00:00+00:00,2026-02-23T20:30:00+00:00,90.0,-0.1838,35.329,0.501,0.753,FLATLINE,0.0,2.003,19,-15.75,2026_02_23,OOS,5,EXPONENTIAL_DOWN,2,False,15.75,-15.75,51.75,-23.0,23.0,-51.75,73.42,74.17,False,True,False
motif,-1,6,1771878600,1771880400,2026-02-23T20:30:00+00:00,2026-02-23T21:00:00+00:00,30.0,0.1472,40.793,0.5,0.004,FLATLINE,0.0,0.82,20,49.25,2026_02_23,OOS,6,FLATLINE,1,False,49.25,-49.25,52.75,-3.25,3.25,-52.75,29.92,,False,False,False
motif,-1,7,1771880400,1771882200,2026-02-23T21:00:00+00:00,2026-02-23T21:30:00+00:00,30.0,-0.0924,41.144,0.5,0.128,FLATLINE,0.0,1.287,21,17.0,2026_02_23,OOS,7,FLATLINE,0,False,-17.0,17.0,5.0,-21.5,21.5,-5.0,10.42,11.42,False,False,False
motif,-1,8,1771882200,1771891195,2026-02-23T21:30:00+00:00,2026-02-23T23:59:55+00:00,149.92,0.1786,41.125,0.999,0.5,FLATLINE,0.0,1.862,21,6.75,2026_02_23,OOS,8,FLATLINE,-1,False,6.75,-6.75,42.0,-6.5,6.5,-42.0,123.83,124.0,False,True,True
motif,-1,0,1771891200,1771910100,2026-02-24T00:00:00+00:00,2026-02-24T05:15:00+00:00,315.0,,19.558,0.958,0.854,NOISE,-999.0,3.234,0,91.0,2026_02_24,OOS,0,NONE,11,False,0.0,-0.0,95.25,-16.5,16.5,-95.25,305.92,,False,True,True
motif,-1,1,1771910100,1771923600,2026-02-24T05:15:00+00:00,2026-02-24T09:00:00+00:00,225.0,-0.2096,15.238,0.935,0.556,EXPONENTIAL_DOWN,0.992,6.06,5,-91.25,2026_02_24,OOS,1,NOISE,10,True,91.25,-91.25,120.5,-0.0,0.0,-120.5,216.67,,True,True,True
motif,-1,2,1771923600,1771926300,2026-02-24T09:00:00+00:00,2026-02-24T09:45:00+00:00,45.0,-0.0324,25.155,0.938,0.094,FLATLINE,0.0,1.427,9,40.0,2026_02_24,OOS,2,EXPONENTIAL_DOWN,9,True,-40.0,40.0,1.5,-49.75,49.75,-1.5,16.77,30.85,False,False,False
motif,-1,3,1771926300,1771929000,2026-02-24T09:45:00+00:00,2026-02-24T10:30:00+00:00,45.0,-0.05,24.632,0.938,0.029,FLATLINE,0.0,1.553,9,9.25,2026_02_24,OOS,3,FLATLINE,8,False,-9.25,9.25,7.5,-33.0,33.0,-7.5,19.92,20.17,False,False,False
motif,-1,4,1771929000,1771936200,2026-02-24T10:30:00+00:00,2026-02-24T12:30:00+00:00,120.0,0.1299,18.309,0.003,0.099,FLATLINE,0.0,6.937,10,0.0,2026_02_24,OOS,4,FLATLINE,7,False,0.0,-0.0,58.25,-30.75,30.75,-58.25,96.33,,True,True,True
motif,-1,5,1771936200,1771938900,2026-02-24T12:30:00+00:00,2026-02-24T13:15:00+00:00,45.0,-0.1028,14.933,0.814,0.001,FLATLINE,0.0,2.631,12,-13.5,2026_02_24,OOS,5,FLATLINE,6,False,13.5,-13.5,43.0,-4.75,4.75,-43.0,18.5,20.08,False,False,False
motif,-1,6,1771938900,1771942500,2026-02-24T13:15:00+00:00,2026-02-24T14:15:00+00:00,60.0,0.1531,19.129,1.0,0.422,FLATLINE,0.0,2.579,13,25.25,2026_02_24,OOS,6,FLATLINE,5,True,25.25,-25.25,62.0,-4.0,4.0,-62.0,40.5,45.08,False,True,False
motif,-1,7,1771942500,1771945200,2026-02-24T14:15:00+00:00,2026-02-24T15:00:00+00:00,45.0,0.2171,26.381,0.938,0.242,FLATLINE,0.0,5.709,14,18.5,2026_02_24,OOS,7,FLATLINE,4,True,18.5,-18.5,106.75,-154.25,154.25,-106.75,22.25,33.75,False,False,False
motif,-1,8,1771945200,1771959600,2026-02-24T15:00:00+00:00,2026-02-24T19:00:00+00:00,240.0,0.7551,57.158,1.0,0.507,LINEAR_UP,0.996,5.161,15,161.0,2026_02_24,OOS,8,FLATLINE,3,False,161.0,-161.0,207.25,-44.5,44.5,-207.25,183.75,,True,True,True
motif,-1,9,1771959600,1771961400,2026-02-24T19:00:00+00:00,2026-02-24T19:30:00+00:00,30.0,-0.0847,19.855,0.251,0.817,FLATLINE,0.0,1.98,19,-30.5,2026_02_24,OOS,9,LINEAR_UP,2,True,30.5,-30.5,40.25,-4.25,4.25,-40.25,17.67,18.92,False,False,False
motif,-1,10,1771961400,1771967700,2026-02-24T19:30:00+00:00,2026-02-24T21:15:00+00:00,105.0,-0.1119,17.148,0.564,0.104,FLATLINE,0.0,3.075,19,16.25,2026_02_24,OOS,10,FLATLINE,1,True,-16.25,16.25,5.5,-69.0,69.0,-5.5,80.58,81.0,False,True,False
motif,-1,11,1771967700,1771974000,2026-02-24T21:15:00+00:00,2026-02-24T23:00:00+00:00,105.0,-0.0224,11.607,0.309,0.083,FLATLINE,0.0,0.744,21,-1.75,2026_02_24,OOS,11,FLATLINE,0,False,1.75,-1.75,4.75,-10.75,10.75,-4.75,17.17,37.08,False,True,False
motif,-1,12,1771974000,1771977596,2026-02-24T23:00:00+00:00,2026-02-24T23:59:56+00:00,59.93,0.0535,9.653,0.374,0.832,FLATLINE,0.0,3.108,23,28.25,2026_02_24,OOS,12,FLATLINE,-1,False,28.25,-28.25,34.5,-22.25,22.25,-34.5,57.92,,False,False,False
motif,-1,0,1771977600,1771990200,2026-02-25T00:00:00+00:00,2026-02-25T03:30:00+00:00,210.0,,23.694,0.75,0.471,NOISE,-999.0,35.78,0,26.75,2026_02_25,OOS,0,NONE,1,False,0.0,-0.0,70.75,-23.0,23.0,-70.75,158.92,160.0,True,True,True
motif,-1,1,1771990200,1772006400,2026-02-25T03:30:00+00:00,2026-02-25T08:00:00+00:00,270.0,-0.1721,14.605,0.113,0.37,LINEAR_DOWN,0.982,4.448,3,-31.75,2026_02_25,OOS,1,NOISE,0,False,31.75,-31.75,50.0,-11.0,11.0,-50.0,4.0,4.17,True,True,True
motif,-1,2,1772006400,1772063995,2026-02-25T08:00:00+00:00,2026-02-25T23:59:55+00:00,959.92,0.3603,28.422,0.988,0.884,LINEAR_UP,0.979,8.783,8,278.5,2026_02_25,OOS,2,LINEAR_DOWN,-1,False,278.5,-278.5,452.0,-0.25,0.25,-452.0,815.5,934.67,True,True,True
motif,-1,0,1772064000,1772070300,2026-02-26T00:00:00+00:00,2026-02-26T01:45:00+00:00,105.0,,13.238,0.834,0.577,NOISE,-999.0,8.25,0,-7.75,2026_02_26,OOS,0,NONE,13,False,0.0,-0.0,27.25,-46.75,46.75,-27.25,90.08,90.17,True,True,False
motif,-1,1,1772070300,1772076600,2026-02-26T01:45:00+00:00,2026-02-26T03:30:00+00:00,105.0,-0.0867,17.854,0.059,0.063,FLATLINE,0.0,1.167,1,1.25,2026_02_26,OOS,1,NOISE,12,True,-1.25,1.25,15.5,-14.0,14.0,-15.5,57.75,14.17,False,True,False
motif,-1,2,1772076600,1772079300,2026-02-26T03:30:00+00:00,2026-02-26T04:15:00+00:00,45.0,-0.0403,11.551,0.31,0.332,FLATLINE,0.0,1.531,3,-6.0,2026_02_26,OOS,2,FLATLINE,11,True,6.0,-6.0,11.0,-14.25,14.25,-11.0,12.0,32.5,False,False,False
motif,-1,3,1772079300,1772083800,2026-02-26T04:15:00+00:00,2026-02-26T05:30:00+00:00,75.0,-0.0153,7.355,0.062,0.181,FLATLINE,0.0,3.391,4,-5.5,2026_02_26,OOS,3,FLATLINE,10,False,5.5,-5.5,17.5,-5.25,5.25,-17.5,54.25,54.68,False,True,False
motif,-1,4,1772083800,1772085600,2026-02-26T05:30:00+00:00,2026-02-26T06:00:00+00:00,30.0,0.009,6.888,0.252,0.616,FLATLINE,0.0,1.616,5,16.25,2026_02_26,OOS,4,FLATLINE,9,True,16.25,-16.25,16.25,-3.0,3.0,-16.25,30.0,,False,False,False
motif,-1,5,1772085600,1772103600,2026-02-26T06:00:00+00:00,2026-02-26T11:00:00+00:00,300.0,0.2299,17.082,0.254,0.659,LINEAR_UP,0.993,4.865,6,46.0,2026_02_26,OOS,5,FLATLINE,8,False,46.0,-46.0,90.0,-3.75,3.75,-90.0,227.67,235.17,True,True,True
motif,-1,6,1772103600,1772105400,2026-02-26T11:00:00+00:00,2026-02-26T11:30:00+00:00,30.0,-0.0465,13.226,0.126,0.228,FLATLINE,0.0,1.759,11,5.75,2026_02_26,OOS,6,LINEAR_UP,7,False,-5.75,5.75,10.75,-11.0,11.0,-10.75,25.75,26.0,False,False,False
motif,-1,7,1772105400,1772107200,2026-02-26T11:30:00+00:00,2026-02-26T12:00:00+00:00,30.0,0.0438,13.391,0.251,0.09,FLATLINE,0.0,1.235,11,1.5,2026_02_26,OOS,7,FLATLINE,6,False,1.5,-1.5,6.5,-11.25,11.25,-6.5,16.17,9.0,False,False,False
motif,-1,8,1772107200,1772109000,2026-02-26T12:00:00+00:00,2026-02-26T12:30:00+00:00,30.0,-0.0042,12.08,0.126,0.473,FLATLINE,0.0,1.529,12,21.5,2026_02_26,OOS,8,FLATLINE,5,True,-21.5,21.5,3.25,-22.5,22.5,-3.25,29.83,,False,False,False
motif,-1,9,1772109000,1772111700,2026-02-26T12:30:00+00:00,2026-02-26T13:15:00+00:00,45.0,-0.0296,12.086,0.063,0.446,FLATLINE,0.0,1.637,12,-11.5,2026_02_26,OOS,9,FLATLINE,4,False,11.5,-11.5,24.5,-4.0,4.0,-24.5,35.0,36.37,False,False,False
motif,-1,10,1772111700,1772115300,2026-02-26T13:15:00+00:00,2026-02-26T14:15:00+00:00,60.0,0.1438,13.339,1.0,0.026,FLATLINE,0.0,2.86,13,0.5,2026_02_26,OOS,10,FLATLINE,3,False,0.5,-0.5,39.25,-6.75,6.75,-39.25,33.75,,False,True,False
motif,-1,11,1772115300,1772130600,2026-02-26T14:15:00+00:00,2026-02-26T18:30:00+00:00,255.0,-1.5741,105.589,0.938,0.615,LINEAR_DOWN,0.991,9.485,14,-455.5,2026_02_26,OOS,11,FLATLINE,2,False,455.5,-455.5,511.75,-9.0,9.0,-511.75,79.75,,True,True,True
motif,-1,12,1772130600,1772133300,2026-02-26T18:30:00+00:00,2026-02-26T19:15:00+00:00,45.0,0.0444,46.922,0.814,0.713,FLATLINE,0.0,2.018,18,141.75,2026_02_26,OOS,12,LINEAR_DOWN,1,True,141.75,-141.75,151.5,-0.5,0.5,-151.5,40.58,,False,False,False
motif,-1,13,1772133300,1772146800,2026-02-26T19:15:00+00:00,2026-02-26T23:00:00+00:00,225.0,0.3481,48.686,0.938,0.104,EXPONENTIAL_UP,0.986,2.2,19,-42.5,2026_02_26,OOS,13,FLATLINE,0,False,-42.5,42.5,37.0,-42.5,42.5,-37.0,225.0,,False,True,True
motif,-1,14,1772146800,1772150395,2026-02-26T23:00:00+00:00,2026-02-26T23:59:55+00:00,59.92,-0.1965,21.599,0.376,0.037,FLATLINE,0.0,5.71,23,-22.75,2026_02_26,OOS,14,EXPONENTIAL_UP,-1,False,22.75,-22.75,60.75,-17.5,17.5,-60.75,5.67,6.08,False,False,False
motif,-1,0,1772150400,1772154000,2026-02-27T00:00:00+00:00,2026-02-27T01:00:00+00:00,60.0,,17.424,,0.363,FLATLINE,0.0,5.491,0,-3.25,2026_02_27,OOS,0,NONE,7,False,0.0,-0.0,30.25,-40.0,40.0,-30.25,46.67,46.75,True,True,False
motif,-1,1,1772154000,1772156700,2026-02-27T01:00:00+00:00,2026-02-27T01:45:00+00:00,45.0,0.002,19.868,0.359,0.045,FLATLINE,0.0,1.204,1,-13.5,2026_02_27,OOS,1,FLATLINE,6,True,-13.5,13.5,24.5,-17.75,17.75,-24.5,15.92,32.0,False,False,False
motif,-1,2,1772156700,1772172000,2026-02-27T01:45:00+00:00,2026-02-27T06:00:00+00:00,255.0,0.1684,15.834,0.21,0.773,EXPONENTIAL_UP,0.992,3.213,1,64.25,2026_02_27,OOS,2,FLATLINE,5,False,64.25,-64.25,81.25,-7.0,7.0,-81.25,227.1,,False,True,True
motif,-1,3,1772172000,1772173800,2026-02-27T06:00:00+00:00,2026-02-27T06:30:00+00:00,30.0,-0.0569,14.085,0.999,0.842,FLATLINE,0.0,2.669,6,-36.0,2026_02_27,OOS,3,EXPONENTIAL_UP,4,False,36.0,-36.0,49.75,-3.5,3.5,-49.75,25.33,,False,False,False
motif,-1,4,1772173800,1772184600,2026-02-27T06:30:00+00:00,2026-02-27T09:30:00+00:00,180.0,0.1593,19.242,0.996,0.507,LINEAR_UP,0.965,2.511,6,70.25,2026_02_27,OOS,4,FLATLINE,3,False,70.25,-70.25,91.75,0.0,-0.0,-91.75,171.0,,False,True,True
motif,-1,5,1772184600,1772206200,2026-02-27T09:30:00+00:00,2026-02-27T15:30:00+00:00,360.0,-0.4749,37.441,0.001,0.618,EXPONENTIAL_DOWN,0.989,5.233,9,-105.25,2026_02_27,OOS,5,LINEAR_UP,2,False,105.25,-105.25,293.25,-0.5,0.5,-293.25,313.75,314.42,True,True,True
motif,-1,6,1772206200,1772215200,2026-02-27T15:30:00+00:00,2026-02-27T18:00:00+00:00,150.0,0.5015,57.264,0.5,0.145,LINEAR_UP,0.991,2.297,15,-20.5,2026_02_27,OOS,6,EXPONENTIAL_DOWN,1,False,-20.5,20.5,65.0,-70.0,70.0,-65.0,113.0,113.42,False,True,True
motif,-1,7,1772215200,1772222400,2026-02-27T18:00:00+00:00,2026-02-27T20:00:00+00:00,120.0,-0.3703,25.306,0.75,0.188,LINEAR_DOWN,0.991,3.36,18,-55.25,2026_02_27,OOS,7,LINEAR_UP,0,False,55.25,-55.25,74.5,-7.25,7.25,-74.5,27.33,29.17,False,True,True
motif,-1,8,1772222400,1772229595,2026-02-27T20:00:00+00:00,2026-02-27T21:59:55+00:00,119.92,0.1755,32.344,0.876,0.041,FLATLINE,0.0,3.335,20,56.75,2026_02_27,OOS,8,LINEAR_DOWN,-1,False,56.75,-56.75,118.75,0.0,-0.0,-118.75,59.75,60.0,False,True,False
motif,-1,0,1772406000,1772409595,2026-03-01T23:00:00+00:00,2026-03-01T23:59:55+00:00,59.92,,6.648,,0.094,FLATLINE,0.0,8.111,23,60.5,2026_03_01,OOS,0,NONE,-1,False,0.0,-0.0,135.25,0.0,-0.0,-135.25,12.08,13.5,False,False,False
motif,-1,0,1772409600,1772417700,2026-03-02T00:00:00+00:00,2026-03-02T02:15:00+00:00,135.0,,42.401,0.9,0.727,NOISE,-999.0,5.767,0,100.0,2026_03_02,OOS,0,NONE,9,False,0.0,-0.0,154.5,-28.25,28.25,-154.5,91.58,126.17,True,True,True
motif,-1,1,1772417700,1772424000,2026-03-02T02:15:00+00:00,2026-03-02T04:00:00+00:00,105.0,0.1752,46.813,0.063,0.562,FLATLINE,0.0,1.565,2,-50.0,2026_03_02,OOS,1,NOISE,8,False,-50.0,50.0,4.75,-54.5,54.5,-4.75,101.42,,False,True,False
motif,-1,2,1772424000,1772443800,2026-03-02T04:00:00+00:00,2026-03-02T09:30:00+00:00,330.0,-0.803,51.034,0.999,0.763,EXPONENTIAL_DOWN,0.987,3.276,4,-153.25,2026_03_02,OOS,2,FLATLINE,7,False,153.25,-153.25,313.25,-23.0,23.0,-313.25,258.92,280.67,False,True,True
motif,-1,3,1772443800,1772453700,2026-03-02T09:30:00+00:00,2026-03-02T12:15:00+00:00,165.0,0.529,45.943,0.938,0.447,EXPONENTIAL_UP,0.989,2.728,9,18.75,2026_03_02,OOS,3,EXPONENTIAL_DOWN,6,False,18.75,-18.75,89.25,-26.5,26.5,-89.25,139.25,141.17,False,True,True
motif,-1,4,1772453700,1772455500,2026-03-02T12:15:00+00:00,2026-03-02T12:45:00+00:00,30.0,-0.0014,19.07,0.251,0.003,FLATLINE,0.0,1.33,12,-13.5,2026_03_02,OOS,4,EXPONENTIAL_UP,5,False,13.5,-13.5,26.75,-0.0,0.0,-26.75,21.92,22.0,False,False,False
motif,-1,5,1772455500,1772458200,2026-03-02T12:45:00+00:00,2026-03-02T13:30:00+00:00,45.0,0.0833,18.966,0.564,0.559,FLATLINE,0.0,4.233,12,58.5,2026_03_02,OOS,5,FLATLINE,4,False,58.5,-58.5,93.0,-34.0,34.0,-93.0,40.83,42.17,False,False,False
motif,-1,6,1772458200,1772461800,2026-03-02T13:30:00+00:00,2026-03-02T14:30:00+00:00,60.0,-0.1184,23.911,1.0,0.692,FLATLINE,0.0,2.76,13,-53.75,2026_03_02,OOS,6,FLATLINE,3,False,53.75,-53.75,105.25,-6.0,6.0,-105.25,28.92,29.67,False,True,False
motif,-1,7,1772461800,1772481600,2026-03-02T14:30:00+00:00,2026-03-02T20:00:00+00:00,330.0,1.1906,84.699,0.001,0.733,LOGARITHMIC_UP,0.989,8.954,14,435.0,2026_03_02,OOS,7,FLATLINE,2,False,435.0,-435.0,449.0,-32.25,32.25,-449.0,318.17,,True,True,True
motif,-1,8,1772481600,1772487900,2026-03-02T20:00:00+00:00,2026-03-02T21:45:00+00:00,105.0,-0.2591,40.583,0.938,0.045,FLATLINE,0.0,2.82,20,-79.75,2026_03_02,OOS,8,LOGARITHMIC_UP,1,False,79.75,-79.75,133.5,-4.5,4.5,-133.5,15.0,16.08,False,True,False
motif,-1,9,1772487900,1772492400,2026-03-02T21:45:00+00:00,2026-03-02T23:00:00+00:00,75.0,0.0286,43.374,0.813,0.002,FLATLINE,0.0,0.814,21,6.0,2026_03_02,OOS,9,FLATLINE,0,False,6.0,-6.0,6.0,-20.25,20.25,-6.0,3.25,,False,True,False
motif,-1,10,1772492400,1772495995,2026-03-02T23:00:00+00:00,2026-03-02T23:59:55+00:00,59.92,-0.4489,39.896,0.001,0.389,FLATLINE,0.0,1.551,23,-38.0,2026_03_02,OOS,10,FLATLINE,-1,False,38.0,-38.0,65.75,-0.0,0.0,-65.75,35.5,51.43,False,False,False
motif,-1,0,1772496000,1772498700,2026-03-03T00:00:00+00:00,2026-03-03T00:45:00+00:00,45.0,,4.062,,0.611,FLATLINE,0.0,3.351,0,-26.0,2026_03_03,OOS,0,NONE,5,False,0.0,-0.0,9.0,-44.25,44.25,-9.0,26.08,28.83,False,False,False
motif,-1,1,1772498700,1772500500,2026-03-03T00:45:00+00:00,2026-03-03T01:15:00+00:00,30.0,-0.1144,5.494,1.0,0.029,FLATLINE,0.0,5.522,0,-6.5,2026_03_03,OOS,1,FLATLINE,4,True,6.5,-6.5,42.25,-8.0,8.0,-42.25,17.75,17.83,False,False,False
motif,-1,2,1772500500,1772540100,2026-03-03T01:15:00+00:00,2026-03-03T12:15:00+00:00,660.0,-0.7059,44.866,0.25,0.908,EXPONENTIAL_DOWN,0.993,4.469,1,-386.0,2026_03_03,OOS,2,FLATLINE,3,False,386.0,-386.0,563.75,-19.0,19.0,-563.75,605.58,657.08,True,True,True
motif,-1,3,1772540100,1772550000,2026-03-03T12:15:00+00:00,2026-03-03T15:00:00+00:00,165.0,0.3467,48.211,0.438,0.177,LOGARITHMIC_UP,0.988,3.41,12,-59.5,2026_03_03,OOS,3,EXPONENTIAL_DOWN,2,False,-59.5,59.5,104.5,-97.25,97.25,-104.5,144.08,120.08,False,True,True
motif,-1,4,1772550000,1772553600,2026-03-03T15:00:00+00:00,2026-03-03T16:00:00+00:00,60.0,-0.7854,47.899,1.0,0.393,FLATLINE,0.0,4.771,15,-57.25,2026_03_03,OOS,4,LOGARITHMIC_UP,1,False,57.25,-57.25,140.75,-55.0,55.0,-140.75,29.08,30.5,True,True,False
motif,-1,5,1772553600,1772572500,2026-03-03T16:00:00+00:00,2026-03-03T21:15:00+00:00,315.0,0.9184,77.334,0.064,0.633,LINEAR_UP,0.986,2.634,16,298.5,2026_03_03,OOS,5,FLATLINE,0,False,298.5,-298.5,410.0,0.0,-0.0,-410.0,226.42,,False,True,True
motif,-1,6,1772572500,1772582395,2026-03-03T21:15:00+00:00,2026-03-03T23:59:55+00:00,164.92,-0.1865,29.673,0.812,0.005,LINEAR_DOWN,0.981,2.859,21,-33.75,2026_03_03,OOS,6,LINEAR_UP,-1,False,33.75,-33.75,65.5,-20.0,20.0,-65.5,111.58,112.33,False,True,True
motif,-1,0,1772582400,1772585100,2026-03-04T00:00:00+00:00,2026-03-04T00:45:00+00:00,45.0,,19.701,,0.029,FLATLINE,0.0,3.166,0,-6.5,2026_03_04,OOS,0,NONE,5,False,0.0,-0.0,92.0,-30.25,30.25,-92.0,22.08,9.33,False,False,False
motif,-1,1,1772585100,1772605800,2026-03-04T00:45:00+00:00,2026-03-04T06:30:00+00:00,345.0,-0.4578,37.698,0.688,0.741,LINEAR_DOWN,0.992,3.595,0,-157.25,2026_03_04,OOS,1,FLATLINE,4,True,157.25,-157.25,202.5,-68.0,68.0,-202.5,335.33,,False,True,True
motif,-1,2,1772605800,1772608500,2026-03-04T06:30:00+00:00,2026-03-04T07:15:00+00:00,45.0,-0.1889,27.836,0.688,0.128,FLATLINE,0.0,1.425,6,-4.0,2026_03_04,OOS,2,LINEAR_DOWN,3,False,4.0,-4.0,8.5,-42.5,42.5,-8.5,7.58,43.08,False,False,False
motif,-1,3,1772608500,1772633700,2026-03-04T07:15:00+00:00,2026-03-04T14:15:00+00:00,420.0,0.6531,54.152,1.0,0.755,LINEAR_UP,0.987,3.705,7,357.25,2026_03_04,OOS,3,FLATLINE,2,True,357.25,-357.25,383.25,-2.5,2.5,-383.25,360.17,,False,True,True
motif,-1,4,1772633700,1772654400,2026-03-04T14:15:00+00:00,2026-03-04T20:00:00+00:00,345.0,0.9675,69.954,0.938,0.749,LOGARITHMIC_UP,0.988,4.003,14,290.75,2026_03_04,OOS,4,LINEAR_UP,1,True,290.75,-290.75,317.5,-69.0,69.0,-317.5,303.42,,True,True,True
motif,-1,5,1772654400,1772657100,2026-03-04T20:00:00+00:00,2026-03-04T20:45:00+00:00,45.0,0.0417,22.208,0.314,0.302,FLATLINE,0.0,2.234,20,-26.75,2026_03_04,OOS,5,LOGARITHMIC_UP,0,False,-26.75,26.75,5.75,-64.75,64.75,-5.75,24.17,25.5,False,False,False
motif,-1,6,1772657100,1772668795,2026-03-04T20:45:00+00:00,2026-03-04T23:59:55+00:00,194.92,-0.1303,24.84,0.688,0.535,LINEAR_DOWN,0.987,3.2,20,9.25,2026_03_04,OOS,6,FLATLINE,-1,False,-9.25,9.25,65.25,-27.5,27.5,-65.25,17.17,182.58,False,True,True
motif,-1,0,1772668800,1772672400,2026-03-05T00:00:00+00:00,2026-03-05T01:00:00+00:00,60.0,,8.343,,0.261,FLATLINE,0.0,2.339,0,36.25,2026_03_05,OOS,0,NONE,11,False,0.0,-0.0,69.75,-10.25,10.25,-69.75,18.92,21.5,False,True,False
motif,-1,1,1772672400,1772685900,2026-03-05T01:00:00+00:00,2026-03-05T04:45:00+00:00,225.0,-0.6056,44.153,0.688,0.486,LINEAR_DOWN,0.995,9.707,1,-124.0,2026_03_05,OOS,1,FLATLINE,10,False,124.0,-124.0,182.0,-9.25,9.25,-182.0,151.83,208.42,True,True,True
motif,-1,2,1772685900,1772688600,2026-03-05T04:45:00+00:00,2026-03-05T05:30:00+00:00,45.0,0.0861,19.082,0.564,0.407,FLATLINE,0.0,1.912,4,-4.0,2026_03_05,OOS,2,LINEAR_DOWN,9,False,-4.0,4.0,22.0,-14.75,14.75,-22.0,5.17,37.67,False,False,False
motif,-1,3,1772688600,1772693100,2026-03-05T05:30:00+00:00,2026-03-05T06:45:00+00:00,75.0,-0.2764,25.961,0.938,0.798,FLATLINE,0.0,3.705,5,-73.25,2026_03_05,OOS,3,FLATLINE,8,True,73.25,-73.25,98.0,-1.0,1.0,-98.0,45.75,50.42,False,True,False
