day,pivot_ts,pivot_bar,n_bars,entry_ts,entry_bar,dir,entry_px,exit_ts,exit_bar,exit_px,exit_reason,ride_pnl_usd,stop_pnl_usd,combiner_P
2024_02_21,1708529460.0,61,10,1708530060,71,-1,17479.75,1708531320,92,17478.25,R_TRIGGER,2.0,2.0,0.7442
2024_02_21,1708530360.0,76,20,1708531560,96,-1,17482.25,1708534380,143,17507.5,R_TRIGGER,-51.5,-51.5,0.7602
2024_02_21,1708534080.0,138,7,1708534500,145,1,17509.5,1708535100,155,17463.0,R_TRIGGER,-94.0,-94.0,0.9541
2024_02_21,1708534560.0,146,9,1708535100,155,-1,17463.0,1708537800,200,17466.75,R_TRIGGER,-8.5,-8.5,0.9584
2024_02_21,1708535580.0,163,44,1708538220,207,1,17475.25,1708538520,212,17431.0,R_TRIGGER,-89.5,-89.5,0.962
2024_02_21,1708538340.0,209,3,1708538520,212,-1,17431.0,1708538940,219,17461.75,R_TRIGGER,-62.5,-62.5,0.9084
2024_02_21,1708538520.0,212,13,1708539300,225,1,17476.0,1708540080,238,17458.5,R_TRIGGER,-36.0,-36.0,0.9543
2024_02_21,1708539480.0,228,15,1708540380,243,-1,17450.75,1708542300,275,17468.75,R_TRIGGER,-37.0,-37.0,0.9641
2024_02_21,1708542120.0,272,5,1708542420,277,1,17464.5,1708543140,289,17445.75,R_TRIGGER,-38.5,-38.5,0.8168
2024_02_21,1708542660.0,281,12,1708543380,293,-1,17420.75,1708545300,325,17408.75,R_TRIGGER,23.0,23.0,0.9683
2024_02_21,1708544580.0,313,13,1708545360,326,1,17409.0,1708550100,405,17532.75,SESSION_CLOSE,246.5,246.5,0.9678
2024_02_22,,-6,6,1708612200,0,1,17888.75,1708612380,3,17868.5,R_TRIGGER,-41.5,-41.5,0.9696
2024_02_22,1708612200.0,0,3,1708612380,3,1,17868.5,1708613580,23,17908.75,R_TRIGGER,79.5,79.5,0.7545
2024_02_22,1708613400.0,20,4,1708613640,24,-1,17901.5,1708614060,31,17930.5,R_TRIGGER,-59.0,-59.0,0.9764
2024_02_22,1708613640.0,24,10,1708614240,34,-1,17909.5,1708615800,60,17941.0,CAT_STOP,-64.0,-101.0,0.7441
2024_02_22,1708616940.0,79,20,1708618140,99,-1,17930.0,1708619730,,17970.25,CAT_STOP,-81.5,-101.0,0.7478
2024_02_22,1708621260.0,151,8,1708621740,159,1,17973.5,1708630860,311,18057.25,R_TRIGGER,166.5,166.5,0.9524
2024_02_22,1708629960.0,296,24,1708631400,320,-1,18053.5,1708632240,334,18068.75,R_TRIGGER,-31.5,-31.5,0.9623
2024_02_22,1708631820.0,327,8,1708632300,335,-1,18071.5,1708634400,370,18077.25,R_TRIGGER,-12.5,-12.5,0.7785
2024_02_22,1708633980.0,363,7,1708634400,370,1,18077.25,1708635420,387,18058.5,R_TRIGGER,-38.5,-38.5,0.9483
2024_02_22,1708634520.0,372,15,1708635420,387,1,18058.5,1708636500,405,18022.5,SESSION_CLOSE,-73.0,-73.0,0.8111
2024_02_23,,-298,300,1708698720,2,1,18133.75,1708699740,19,18108.75,R_TRIGGER,-51.0,-51.0,0.8582
2024_02_23,1708699020.0,7,18,1708700100,25,1,18113.5,1708700260,,18057.5,CAT_STOP,-113.0,-101.0,0.7486
2024_02_23,1708700640.0,34,19,1708701780,53,-1,18050.75,1708701960,56,18075.75,R_TRIGGER,-51.0,-51.0,0.7397
2024_02_23,1708702020.0,57,3,1708702200,60,-1,18043.75,1708702860,71,18059.75,R_TRIGGER,-33.0,-33.0,0.8321
2024_02_23,1708702200.0,60,12,1708702920,72,-1,18036.5,1708703520,82,18044.25,R_TRIGGER,-16.5,-16.5,0.7555
2024_02_23,1708703520.0,82,8,1708704000,90,-1,18008.25,1708705020,107,17978.5,R_TRIGGER,58.5,58.5,0.7494
2024_02_23,1708704780.0,103,13,1708705560,116,1,18001.5,1708708560,166,18030.75,R_TRIGGER,57.5,57.5,0.9435
2024_02_23,1708708320.0,162,4,1708708560,166,-1,18030.75,1708709880,188,18029.5,R_TRIGGER,1.5,1.5,0.7494
2024_02_23,1708709520.0,182,10,1708710120,192,-1,18011.5,1708712450,,18023.25,CAT_STOP,-24.5,-101.0,0.744
2024_02_23,1708716480.0,298,22,1708717800,320,-1,18007.0,1708720680,368,18001.5,R_TRIGGER,10.0,10.0,0.7396
2024_02_23,1708720200.0,360,13,1708720980,373,1,18000.25,1708721940,389,17986.0,R_TRIGGER,-29.5,-29.5,0.9607
2024_02_23,1708721520.0,382,8,1708722000,390,-1,17977.25,1708722900,405,17960.5,SESSION_CLOSE,32.5,32.5,0.9612
2024_02_26,,-5,5,1708957800,0,1,18033.25,1708958100,5,18020.0,R_TRIGGER,-27.5,-27.5,0.7809
2024_02_26,1708957920.0,2,3,1708958100,5,1,18020.0,1708958580,13,18012.25,R_TRIGGER,-16.5,-16.5,0.7925
2024_02_26,1708958280.0,8,5,1708958580,13,1,18012.25,1708959420,27,17980.5,R_TRIGGER,-64.5,-64.5,0.7919
2024_02_26,1708959240.0,24,4,1708959480,28,-1,17983.75,1708959840,34,17994.5,R_TRIGGER,-22.5,-22.5,0.7405
2024_02_26,1708959600.0,30,4,1708959840,34,-1,17994.5,1708960620,47,18011.0,R_TRIGGER,-34.0,-34.0,0.7492
2024_02_26,1708960260.0,41,7,1708960680,48,1,18012.75,1708961340,59,18021.0,R_TRIGGER,15.5,15.5,0.952
2024_02_26,1708961160.0,56,5,1708961460,61,-1,18019.25,1708961640,64,18034.5,R_TRIGGER,-31.5,-31.5,0.7591
2024_02_26,1708962360.0,76,12,1708963080,88,-1,18020.5,1708963860,101,18021.5,R_TRIGGER,-3.0,-3.0,0.7749
2024_02_26,1708963620.0,97,5,1708963920,102,1,18015.0,1708964580,113,18008.25,R_TRIGGER,-14.5,-14.5,0.7386
2024_02_26,1708964700.0,115,7,1708965120,122,1,18022.75,1708966800,150,18032.0,R_TRIGGER,17.5,17.5,0.9455
2024_02_26,1708966440.0,144,6,1708966800,150,-1,18032.0,1708967580,163,18040.5,R_TRIGGER,-18.0,-18.0,0.7702
2024_02_26,1708966920.0,152,21,1708968180,173,1,18043.75,1708969080,188,18037.25,R_TRIGGER,-14.0,-14.0,0.9522
2024_02_26,1708968720.0,182,12,1708969440,194,-1,18029.75,1708970640,214,18025.5,R_TRIGGER,7.5,7.5,0.963
2024_02_26,1708970460.0,211,9,1708971000,220,1,18042.5,1708971540,229,18015.5,R_TRIGGER,-55.0,-55.0,0.9544
2024_02_26,1708971000.0,220,10,1708971600,230,-1,18012.25,1708972800,250,17998.25,R_TRIGGER,27.0,27.0,0.964
2024_02_26,1708973160.0,256,10,1708973760,266,1,18006.0,1708974660,281,18017.5,R_TRIGGER,22.0,22.0,0.9531
2024_02_26,1708974420.0,277,4,1708974660,281,-1,18017.5,1708975320,292,18025.75,R_TRIGGER,-17.5,-17.5,0.7579
2024_02_26,1708974840.0,284,16,1708975800,300,1,18038.0,1708976220,307,18024.5,R_TRIGGER,-28.0,-28.0,0.9603
2024_02_26,1708977120.0,322,7,1708977540,329,1,18016.0,1708978680,348,18015.25,R_TRIGGER,-2.5,-2.5,0.7505
2024_02_26,1708978380.0,343,6,1708978740,349,-1,18014.0,1708982100,405,17964.5,SESSION_CLOSE,98.0,98.0,0.7524
2024_02_27,,-32,32,1709044200,0,-1,18020.5,1709045280,18,17969.5,R_TRIGGER,101.0,101.0,0.7537
2024_02_27,1709044980.0,13,14,1709045820,27,1,17987.75,1709046300,35,17987.75,R_TRIGGER,-1.0,-1.0,0.9602
2024_02_27,1709046000.0,30,6,1709046360,36,-1,17990.75,1709046540,39,18001.0,R_TRIGGER,-21.5,-21.5,0.7722
2024_02_27,1709046360.0,36,5,1709046660,41,1,18000.75,1709047620,57,17992.5,R_TRIGGER,-17.5,-17.5,0.7512
2024_02_27,1709048160.0,66,6,1709048520,72,-1,17989.5,1709048880,78,18023.25,R_TRIGGER,-68.5,-68.5,0.9677
2024_02_27,1709048700.0,75,6,1709049060,81,1,18020.75,1709049240,84,18006.5,R_TRIGGER,-29.5,-29.5,0.9476
2024_02_27,1709048940.0,79,17,1709049960,96,-1,18002.25,1709052600,140,17992.0,R_TRIGGER,19.5,19.5,0.9564
2024_02_27,1709052180.0,133,8,1709052660,141,1,17997.25,1709054340,169,17986.75,R_TRIGGER,-22.0,-22.0,0.9496
2024_02_27,1709053620.0,157,15,1709054520,172,-1,17969.75,1709056980,213,17939.5,R_TRIGGER,59.5,59.5,0.9657
2024_02_27,1709056800.0,210,3,1709056980,213,1,17939.5,1709058540,239,17941.25,R_TRIGGER,2.5,2.5,0.7954
2024_02_27,1709058240.0,234,11,1709058900,245,1,17945.5,1709066040,364,18005.5,R_TRIGGER,119.0,119.0,0.7411
2024_02_27,1709065620.0,357,7,1709066040,364,-1,18005.5,1709067000,380,18020.25,R_TRIGGER,-30.5,-30.5,0.9673
2024_02_27,1709066100.0,365,15,1709067000,380,1,18020.25,1709068500,405,18021.5,SESSION_CLOSE,1.5,1.5,0.9589
2024_02_28,1709130600.0,0,3,1709130780,3,-1,17905.0,1709130960,6,17940.25,R_TRIGGER,-71.5,-71.5,0.7656
2024_02_28,1709130780.0,3,11,1709131440,14,-1,17923.25,1709132220,27,17899.75,R_TRIGGER,46.0,46.0,0.7733
2024_02_28,1709131980.0,23,5,1709132280,28,1,17898.0,1709134020,57,17894.0,R_TRIGGER,-9.0,-9.0,0.7656
2024_02_28,1709133060.0,41,17,1709134080,58,1,17900.75,1709139720,152,17949.75,R_TRIGGER,97.0,97.0,0.7509
2024_02_28,1709138820.0,137,15,1709139720,152,-1,17949.75,1709142480,198,17922.75,R_TRIGGER,53.0,53.0,0.9617
2024_02_28,1709142000.0,190,15,1709142900,205,1,17923.0,1709143680,218,17902.75,R_TRIGGER,-41.5,-41.5,0.9595
2024_02_28,1709142900.0,205,20,1709144100,225,1,17916.0,1709147280,278,17928.25,R_TRIGGER,23.5,23.5,0.7891
2024_02_28,1709146860.0,271,8,1709147340,279,-1,17929.5,1709150160,326,17915.5,R_TRIGGER,27.0,27.0,0.7378
2024_02_28,1709149860.0,321,6,1709150220,327,1,17912.0,1709150880,338,17901.25,R_TRIGGER,-22.5,-22.5,0.7572
2024_02_28,1709150580.0,333,5,1709150880,338,-1,17901.25,1709151840,354,17918.25,R_TRIGGER,-35.0,-35.0,0.9711
2024_02_28,1709151060.0,341,13,1709151840,354,1,17918.25,1709153160,376,17902.0,R_TRIGGER,-33.5,-33.5,0.9619
2024_02_28,1709152500.0,365,11,1709153160,376,-1,17902.0,1709154900,405,17876.25,SESSION_CLOSE,50.5,50.5,0.9608
2024_02_29,,-107,108,1709217060,1,1,18042.25,1709217480,8,18053.75,R_TRIGGER,22.0,22.0,0.8376
2024_02_29,1709217300.0,5,3,1709217480,8,1,18053.75,1709219280,38,18043.0,R_TRIGGER,-22.5,-22.5,0.7559
2024_02_29,1709218980.0,33,7,1709219400,40,-1,18011.5,1709219880,48,18011.0,R_TRIGGER,0.0,0.0,0.9665
2024_02_29,1709219640.0,44,16,1709220600,60,1,18021.5,1709221380,73,18005.25,R_TRIGGER,-33.5,-33.5,0.9531
2024_02_29,1709221140.0,69,4,1709221380,73,1,18005.25,1709221980,83,18006.5,R_TRIGGER,1.5,1.5,0.7369
2024_02_29,1709221800.0,80,9,1709222340,89,1,18005.5,1709223960,116,17990.75,R_TRIGGER,-30.5,-30.5,0.7713
2024_02_29,1709223360.0,106,14,1709224200,120,-1,17971.75,1709225040,134,17937.0,R_TRIGGER,68.5,68.5,0.9609
2024_02_29,1709224860.0,131,9,1709225400,140,1,17960.25,1709227740,179,17972.0,R_TRIGGER,22.5,22.5,0.9447
2024_02_29,1709226120.0,152,42,1709228640,194,1,17986.0,1709232060,251,18028.5,R_TRIGGER,84.0,84.0,0.7463
2024_02_29,1709231460.0,241,13,1709232240,254,-1,18028.5,1709234040,284,18046.5,R_TRIGGER,-37.0,-37.0,0.9572
2024_02_29,1709232240.0,254,32,1709234160,286,1,18049.25,1709234700,295,18032.75,R_TRIGGER,-34.0,-34.0,0.9532
2024_02_29,1709234340.0,289,7,1709234760,296,-1,18027.75,1709236740,329,18037.0,R_TRIGGER,-19.5,-19.5,0.9568
2024_02_29,1709235900.0,315,14,1709236740,329,1,18037.0,1709240400,390,18064.5,R_TRIGGER,54.0,54.0,0.9554
2024_02_29,1709240220.0,387,4,1709240460,391,-1,18066.25,1709241060,401,18059.75,R_TRIGGER,12.0,12.0,0.8005
2024_03_01,1709304480.0,18,7,1709304900,25,1,18122.0,1709305380,33,18144.5,R_TRIGGER,44.0,44.0,0.7484
2024_03_01,1709305200.0,30,3,1709305380,33,1,18144.5,1709306340,49,18174.25,R_TRIGGER,58.5,58.5,0.8706
2024_03_01,1709306940.0,59,6,1709307300,65,-1,18162.75,1709307720,72,18168.25,R_TRIGGER,-12.0,-12.0,0.7659
2024_03_01,1709307240.0,64,12,1709307960,76,1,18183.75,1709310720,122,18218.75,R_TRIGGER,69.0,69.0,0.7668
2024_03_01,1709310060.0,111,12,1709310780,123,-1,18224.5,1709311200,130,18233.75,R_TRIGGER,-19.5,-19.5,0.7509
2024_03_01,1709310900.0,125,13,1709311680,138,1,18238.0,1709312700,155,18225.75,R_TRIGGER,-25.5,-25.5,0.9596
2024_03_01,1709311920.0,142,19,1709313060,161,1,18239.25,1709321040,294,18357.75,R_TRIGGER,236.0,236.0,0.8311
2024_03_01,1709320620.0,287,7,1709321040,294,1,18357.75,1709321640,304,18352.75,R_TRIGGER,-11.0,-11.0,0.7454
2024_03_01,1709321400.0,300,10,1709322000,310,-1,18346.0,1709322540,319,18355.75,R_TRIGGER,-20.5,-20.5,0.9643
2024_03_01,1709322000.0,310,13,1709322780,323,1,18364.5,1709323380,333,18346.25,R_TRIGGER,-37.5,-37.5,0.951
2024_03_01,1709323140.0,329,4,1709323380,333,-1,18346.25,1709324880,358,18346.0,R_TRIGGER,-0.5,-0.5,0.9736
2024_03_01,1709324160.0,346,30,1709325960,376,1,18342.5,1709326800,390,18325.0,R_TRIGGER,-36.0,-36.0,0.7673
2024_03_01,1709325960.0,376,15,1709326860,391,-1,18325.75,1709327700,405,18322.75,SESSION_CLOSE,5.0,5.0,0.8367
2024_03_04,,-70,70,1709562600,0,-1,18314.25,1709562960,6,18316.75,R_TRIGGER,-6.0,-6.0,0.7362
2024_03_04,1709562780.0,3,3,1709562960,6,-1,18316.75,1709564160,26,18310.0,R_TRIGGER,12.5,12.5,0.745
2024_03_04,1709563740.0,19,9,1709564280,28,-1,18299.75,1709565120,42,18306.25,R_TRIGGER,-14.0,-14.0,0.7524
2024_03_04,1709566080.0,58,8,1709566560,66,1,18317.0,1709567580,83,18313.5,R_TRIGGER,-8.0,-8.0,0.9469
2024_03_04,1709568360.0,96,13,1709569140,109,1,18316.0,1709569440,114,18303.75,R_TRIGGER,-25.5,-25.5,0.8369
2024_03_04,1709569140.0,109,12,1709569860,121,-1,18301.0,1709570340,129,18304.5,R_TRIGGER,-8.0,-8.0,0.9681
2024_03_04,1709570100.0,125,16,1709571060,141,1,18308.0,1709572080,158,18300.5,R_TRIGGER,-16.0,-16.0,0.9648
2024_03_04,1709571540.0,149,14,1709572380,163,1,18310.0,1709573760,186,18305.0,R_TRIGGER,-11.0,-11.0,0.8048
2024_03_04,1709573400.0,180,7,1709573820,187,-1,18309.0,1709577240,244,18294.25,R_TRIGGER,28.5,28.5,0.7665
2024_03_04,1709576700.0,235,13,1709577480,248,1,18294.25,1709584140,359,18321.0,R_TRIGGER,52.5,52.5,0.9529
2024_03_04,1709583240.0,344,15,1709584140,359,-1,18321.0,1709584740,369,18312.5,R_TRIGGER,16.0,16.0,0.9669
2024_03_04,1709584560.0,366,7,1709584980,373,-1,18301.5,1709586900,405,18243.75,SESSION_CLOSE,114.5,114.5,0.7677
2024_03_05,,-83,85,1709649120,2,-1,18091.5,1709650800,30,18064.25,R_TRIGGER,53.5,53.5,0.7684
2024_03_05,1709650080.0,18,12,1709650800,30,-1,18064.25,1709653980,83,17933.0,R_TRIGGER,261.5,261.5,0.7757
2024_03_05,1709654700.0,95,7,1709655120,102,-1,17920.25,1709655420,107,17942.25,R_TRIGGER,-45.0,-45.0,0.8351
2024_03_05,1709655120.0,102,9,1709655660,111,1,17959.0,1709656620,127,17935.25,R_TRIGGER,-48.5,-48.5,0.9518
2024_03_05,1709655840.0,114,15,1709656740,129,-1,17931.0,1709657280,138,17934.25,R_TRIGGER,-7.5,-7.5,0.9574
2024_03_05,1709657040.0,134,9,1709657580,143,-1,17917.0,1709657940,149,17938.75,R_TRIGGER,-44.5,-44.5,0.7467
2024_03_05,1709657700.0,145,6,1709658060,151,1,17944.0,1709660220,187,17951.0,R_TRIGGER,13.0,13.0,0.9446
2024_03_05,1709659800.0,180,10,1709660400,190,-1,17941.75,1709661360,206,17967.5,R_TRIGGER,-52.5,-52.5,0.9678
2024_03_05,1709660520.0,192,18,1709661600,210,-1,17946.0,1709665920,282,17901.5,R_TRIGGER,88.0,88.0,0.7643
2024_03_05,1709665260.0,271,14,1709666100,285,-1,17901.5,1709669100,335,17875.25,R_TRIGGER,51.5,51.5,0.7922
2024_03_05,1709669100.0,335,10,1709669700,345,-1,17851.5,1709670900,365,17858.25,R_TRIGGER,-14.5,-14.5,0.8486
2024_03_05,1709670660.0,361,10,1709671260,371,-1,17854.25,1709671800,380,17966.25,CAT_STOP,-225.0,-101.0,0.7862
2024_03_06,,-57,57,1709735400,0,1,18119.0,1709735640,4,18095.5,R_TRIGGER,-48.0,-48.0,0.7522
2024_03_06,1709735460.0,1,4,1709735700,5,1,18089.75,1709736480,18,18080.75,R_TRIGGER,-19.0,-19.0,0.7769
2024_03_06,1709736300.0,15,6,1709736660,21,-1,18068.75,1709737800,40,17999.75,R_TRIGGER,137.0,137.0,0.9633
2024_03_06,1709737620.0,37,14,1709738460,51,1,18027.5,1709738760,56,18011.75,R_TRIGGER,-32.5,-32.5,0.9484
2024_03_06,1709738580.0,53,7,1709739000,60,1,18010.0,1709739720,72,18032.25,R_TRIGGER,43.5,43.5,0.7635
2024_03_06,1709739720.0,72,6,1709740080,78,1,18047.0,1709742720,122,18078.0,R_TRIGGER,61.0,61.0,0.735
2024_03_06,1709741520.0,102,20,1709742720,122,-1,18078.0,1709743020,127,18093.5,R_TRIGGER,-32.0,-32.0,0.7541
2024_03_06,1709742840.0,124,12,1709743560,136,1,18098.0,1709746800,190,18147.0,R_TRIGGER,97.0,97.0,0.9596
2024_03_06,1709746320.0,182,10,1709746920,192,-1,18142.75,1709748900,225,18142.25,R_TRIGGER,0.0,0.0,0.9466
2024_03_06,1709747640.0,204,28,1709749320,232,1,18154.0,1709749920,242,18132.0,R_TRIGGER,-45.0,-45.0,0.9493
2024_03_06,1709749500.0,235,7,1709749920,242,1,18132.0,1709750020,,18047.25,CAT_STOP,-170.5,-101.0,0.7401
2024_03_06,1709750700.0,255,3,1709750880,258,-1,18047.25,1709751180,263,18062.75,R_TRIGGER,-32.0,-32.0,0.8116
2024_03_06,1709751000.0,260,3,1709751180,263,-1,18062.75,1709752020,277,18068.5,R_TRIGGER,-12.5,-12.5,0.7631
2024_03_06,1709752020.0,277,5,1709752320,282,-1,18073.0,1709752680,288,18049.25,R_TRIGGER,46.5,46.5,0.8026
2024_03_06,1709752500.0,285,4,1709752740,289,-1,18044.0,1709754120,312,18057.75,R_TRIGGER,-28.5,-28.5,0.7698
2024_03_06,1709754120.0,312,5,1709754420,317,-1,18019.75,1709754600,320,18048.75,R_TRIGGER,-59.0,-59.0,0.9754
2024_03_06,1709754420.0,317,3,1709754600,320,-1,18048.75,1709755440,334,18034.75,R_TRIGGER,27.0,27.0,0.7885
2024_03_06,1709755080.0,328,6,1709755440,334,-1,18034.75,1709756940,359,18018.5,R_TRIGGER,31.5,31.5,0.7444
2024_03_06,1709756580.0,353,10,1709757180,363,-1,18010.0,1709757540,369,18024.25,R_TRIGGER,-29.5,-29.5,0.7362
2024_03_06,1709757360.0,366,3,1709757540,369,-1,18024.25,1709758560,386,18048.5,R_TRIGGER,-49.5,-49.5,0.7508
2024_03_06,1709758380.0,383,3,1709758560,386,1,18048.5,1709759700,405,18035.75,SESSION_CLOSE,-26.5,-26.5,0.8259
2024_03_07,,-377,379,1709821920,2,1,18178.0,1709822460,11,18181.25,R_TRIGGER,5.5,5.5,0.7859
2024_03_07,1709822280.0,8,3,1709822460,11,-1,18181.25,1709823000,20,18163.25,R_TRIGGER,35.0,35.0,0.7924
2024_03_07,1709822760.0,16,8,1709823240,24,1,18194.0,1709826780,83,18244.75,R_TRIGGER,100.5,100.5,0.9501
2024_03_07,1709826480.0,78,9,1709827020,87,1,18249.75,1709833260,191,18290.5,R_TRIGGER,80.5,80.5,0.7482
2024_03_07,1709832000.0,170,21,1709833260,191,-1,18290.5,1709836140,239,18327.0,R_TRIGGER,-74.0,-74.0,0.9625
2024_03_07,1709833320.0,192,47,1709836140,239,1,18327.0,1709841600,330,18300.25,R_TRIGGER,-54.5,-54.5,0.7376
2024_03_07,1709837940.0,269,61,1709841600,330,-1,18300.25,1709844060,371,18327.0,R_TRIGGER,-54.5,-54.5,0.7731
2024_03_07,1709841600.0,330,43,1709844180,373,1,18328.25,1709845320,392,18297.75,R_TRIGGER,-62.0,-62.0,0.7974
2024_03_07,1709844900.0,385,8,1709845380,393,-1,18287.75,1709846100,405,18204.5,SESSION_CLOSE,165.5,165.5,0.9721
2024_03_08,,-28,29,1709908260,1,-1,18317.5,1709908500,5,18313.75,R_TRIGGER,6.5,6.5,0.7719
2024_03_08,1709908260.0,1,4,1709908500,5,1,18313.75,1709908680,8,18308.75,R_TRIGGER,-11.0,-11.0,0.8525
2024_03_08,1709908500.0,5,3,1709908680,8,-1,18308.75,1709909220,17,18349.5,R_TRIGGER,-82.5,-82.5,0.8453
2024_03_08,1709908740.0,9,13,1709909520,22,1,18363.25,1709912160,66,18379.5,R_TRIGGER,31.5,31.5,0.9636
2024_03_08,1709911800.0,60,6,1709912160,66,-1,18379.5,1709915700,125,18214.0,R_TRIGGER,330.0,330.0,0.9723
2024_03_08,1709915520.0,122,7,1709915940,129,-1,18224.5,1709916660,141,18205.75,R_TRIGGER,36.5,36.5,0.78
2024_03_08,1709916480.0,138,3,1709916660,141,-1,18205.75,1709917620,157,18193.25,R_TRIGGER,24.0,24.0,0.7792
2024_03_08,1709917200.0,150,7,1709917620,157,-1,18193.25,1709917980,163,18183.5,R_TRIGGER,18.5,18.5,0.8088
2024_03_08,1709917800.0,160,4,1709918040,164,-1,18173.25,1709918880,178,18185.0,R_TRIGGER,-24.5,-24.5,0.7938
2024_03_08,1709918640.0,174,14,1709919480,188,-1,18179.75,1709921340,219,18093.0,R_TRIGGER,172.5,172.5,0.7586
2024_03_08,1709920860.0,211,8,1709921340,219,1,18093.0,1709922300,235,18065.25,R_TRIGGER,-56.5,-56.5,0.7919
2024_03_08,1709921340.0,219,16,1709922300,235,-1,18065.25,1709924460,271,18061.5,R_TRIGGER,6.5,6.5,0.7367
2024_03_08,1709923320.0,252,19,1709924460,271,1,18061.5,1709927640,324,18129.5,R_TRIGGER,135.0,135.0,0.963
2024_03_08,1709927100.0,315,9,1709927640,324,-1,18129.5,1709932500,405,18065.75,SESSION_CLOSE,126.5,126.5,0.9693
2024_03_11,,-44,44,1710163800,0,1,18232.25,1710163860,1,18185.25,R_TRIGGER,-95.0,-95.0,0.7935
2024_03_11,,-8,9,1710163860,1,1,18185.25,1710164940,19,18212.25,R_TRIGGER,53.0,53.0,0.8233
2024_03_11,1710164760.0,16,3,1710164940,19,-1,18212.25,1710166680,48,18179.25,R_TRIGGER,65.0,65.0,0.7986
2024_03_11,1710165720.0,32,19,1710166860,51,-1,18162.25,1710167400,60,18203.25,R_TRIGGER,-83.0,-83.0,0.7634
2024_03_11,1710166980.0,53,8,1710167460,61,1,18209.5,1710167880,68,18194.5,R_TRIGGER,-31.0,-31.0,0.9605
2024_03_11,1710167580.0,63,5,1710167880,68,1,18194.5,1710169620,97,18229.5,R_TRIGGER,69.0,69.0,0.7531
2024_03_11,1710168900.0,85,16,1710169860,101,-1,18189.5,1710171900,135,18200.25,R_TRIGGER,-22.5,-22.5,0.9621
2024_03_11,1710171120.0,122,14,1710171960,136,1,18215.0,1710173040,154,18212.25,R_TRIGGER,-6.5,-6.5,0.9664
2024_03_11,1710172740.0,149,5,1710173040,154,-1,18212.25,1710173880,168,18231.5,R_TRIGGER,-39.5,-39.5,0.8064
2024_03_11,1710173460.0,161,8,1710173940,169,1,18231.75,1710176820,217,18213.25,R_TRIGGER,-38.0,-38.0,0.8113
2024_03_11,1710176460.0,211,12,1710177180,223,-1,18199.25,1710177780,233,18231.0,R_TRIGGER,-64.5,-64.5,0.9629
2024_03_11,1710177300.0,225,10,1710177900,235,1,18237.0,1710178740,249,18219.0,R_TRIGGER,-37.0,-37.0,0.9567
2024_03_11,1710178320.0,242,9,1710178860,251,-1,18203.25,1710180000,270,18213.75,R_TRIGGER,-22.0,-22.0,0.9732
2024_03_11,1710179280.0,258,16,1710180240,274,1,18232.25,1710183660,331,18231.0,R_TRIGGER,-3.5,-3.5,0.9491
2024_03_11,1710183000.0,320,11,1710183660,331,-1,18231.0,1710186300,375,18233.75,R_TRIGGER,-6.5,-6.5,0.9595
2024_03_11,1710185940.0,369,6,1710186300,375,1,18233.75,1710186720,382,18204.0,R_TRIGGER,-60.5,-60.5,0.9639
2024_03_11,1710186300.0,375,10,1710186900,385,1,18207.25,1710188100,405,18230.75,SESSION_CLOSE,46.0,46.0,0.8443
2024_03_12,,-11,11,1710250200,0,1,18329.25,1710250440,4,18264.75,R_TRIGGER,-130.0,-130.0,0.9596
2024_03_12,1710250200.0,0,4,1710250440,4,-1,18264.75,1710251520,22,18225.0,R_TRIGGER,78.5,78.5,0.982
2024_03_12,1710251340.0,19,6,1710251700,25,1,18256.75,1710258060,131,18406.25,R_TRIGGER,298.0,298.0,0.9586
2024_03_12,1710257040.0,114,17,1710258060,131,-1,18406.25,1710263880,228,18375.5,R_TRIGGER,60.5,60.5,0.9692
2024_03_12,1710261900.0,195,33,1710263880,228,1,18375.5,1710268980,313,18411.25,R_TRIGGER,70.5,70.5,0.9465
2024_03_12,1710268320.0,302,11,1710268980,313,-1,18411.25,1710269580,323,18460.25,R_TRIGGER,-99.0,-99.0,0.969
2024_03_12,1710268980.0,313,15,1710269880,328,1,18462.25,1710274500,405,18468.0,SESSION_CLOSE,10.5,10.5,0.7387
2024_03_13,,-114,114,1710336600,0,-1,18410.0,1710338700,35,18332.25,R_TRIGGER,154.5,154.5,0.9612
2024_03_13,1710338520.0,32,9,1710339060,41,-1,18348.5,1710340320,62,18346.25,R_TRIGGER,3.5,3.5,0.7358
2024_03_13,1710339360.0,46,17,1710340380,63,1,18361.5,1710340620,67,18343.25,R_TRIGGER,-37.5,-37.5,0.9639
2024_03_13,1710340380.0,63,8,1710340860,71,1,18352.0,1710341280,78,18351.75,R_TRIGGER,-1.5,-1.5,0.7616
2024_03_13,1710341100.0,75,8,1710341580,83,-1,18333.0,1710342240,94,18351.5,R_TRIGGER,-38.0,-38.0,0.9712
2024_03_13,1710341760.0,86,15,1710342660,101,1,18357.75,1710343620,117,18332.75,R_TRIGGER,-51.0,-51.0,0.9524
2024_03_13,1710342780.0,103,15,1710343680,118,-1,18327.25,1710345000,140,18312.5,R_TRIGGER,28.5,28.5,0.9608
2024_03_13,1710344580.0,133,12,1710345300,145,1,18336.5,1710347520,182,18322.0,R_TRIGGER,-30.0,-30.0,0.9421
2024_03_13,1710347100.0,175,15,1710348000,190,1,18342.75,1710350160,226,18355.5,R_TRIGGER,24.5,24.5,0.8269
