**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,leg_dir,entry_price,exit_ts,exit_price,pnl_pts,pnl_usd,r_price,atr_pts
2026_04_20,1776687424,LONG,26720.0,1776689554,26757.25,37.25,68.5,16.5,4.125
2026_04_20,1776689554,SHORT,26757.25,1776690184,26763.25,-6.0,-18.0,16.5,4.125
2026_04_20,1776690184,LONG,26763.25,1776690514,26740.25,-23.0,-52.0,16.5,4.125
2026_04_20,1776690514,SHORT,26740.25,1776691379,26786.25,-46.0,-98.0,16.5,4.125
2026_04_20,1776691379,LONG,26786.25,1776691859,26800.0,13.75,21.5,16.5,4.125
2026_04_20,1776691859,SHORT,26800.0,1776692074,26802.25,-2.25,-10.5,16.5,4.125
2026_04_20,1776692074,LONG,26802.25,1776692259,26788.0,-14.25,-34.5,16.5,4.125
2026_04_20,1776692259,SHORT,26788.0,1776692479,26760.75,27.25,48.5,16.5,4.125
2026_04_20,1776692479,LONG,26760.75,1776692919,26745.75,-15.0,-36.0,16.5,4.125
2026_04_20,1776692919,SHORT,26745.75,1776693134,26749.0,-3.25,-12.5,16.5,4.125
2026_04_20,1776693134,LONG,26749.0,1776693519,26786.0,37.0,68.0,16.5,4.125
2026_04_20,1776693519,SHORT,26786.0,1776693829,26761.0,25.0,44.0,16.5,4.125
2026_04_20,1776693829,LONG,26761.0,1776694419,26763.0,2.0,-2.0,16.5,4.125
2026_04_20,1776694419,SHORT,26763.0,1776694809,26746.0,17.0,28.0,16.5,4.125
2026_04_20,1776694809,LONG,26746.0,1776695259,26754.5,8.5,11.0,16.5,4.125
2026_04_20,1776695259,SHORT,26754.5,1776695694,26729.5,25.0,44.0,16.5,4.125
2026_04_20,1776695694,LONG,26729.5,1776696024,26722.75,-6.75,-19.5,16.5,4.125
2026_04_20,1776696024,SHORT,26722.75,1776696424,26703.25,19.5,33.0,16.5,4.125
2026_04_20,1776696424,LONG,26703.25,1776696634,26698.0,-5.25,-16.5,16.5,4.125
2026_04_20,1776696634,SHORT,26698.0,1776697709,26586.75,111.25,216.5,16.5,4.125
2026_04_20,1776697709,LONG,26586.75,1776697934,26613.75,27.0,48.0,16.5,4.125
2026_04_20,1776697934,SHORT,26613.75,1776698289,26625.75,-12.0,-30.0,16.5,4.125
2026_04_20,1776698289,LONG,26625.75,1776698974,26678.25,52.5,99.0,16.5,4.125
2026_04_20,1776698974,SHORT,26678.25,1776699514,26665.5,12.75,19.5,16.5,4.125
2026_04_20,1776699514,LONG,26665.5,1776699769,26667.5,2.0,-2.0,16.5,4.125
2026_04_20,1776699769,SHORT,26667.5,1776699999,26664.0,3.5,1.0,16.5,4.125
2026_04_20,1776699999,LONG,26664.0,1776700179,26654.0,-10.0,-26.0,16.5,4.125
2026_04_20,1776700179,SHORT,26654.0,1776700419,26652.75,1.25,-3.5,16.5,4.125
2026_04_20,1776700419,LONG,26652.75,1776700884,26647.75,-5.0,-16.0,16.5,4.125
2026_04_20,1776700884,SHORT,26647.75,1776701144,26659.0,-11.25,-28.5,16.5,4.125
2026_04_20,1776701144,LONG,26659.0,1776701779,26665.5,6.5,7.0,16.5,4.125
2026_04_20,1776701779,SHORT,26665.5,1776701944,26668.75,-3.25,-12.5,16.5,4.125
2026_04_20,1776701944,LONG,26668.75,1776702184,26669.5,0.75,-4.5,16.5,4.125
2026_04_20,1776702184,SHORT,26669.5,1776702624,26684.0,-14.5,-35.0,16.5,4.125
2026_04_20,1776702624,LONG,26684.0,1776703024,26677.25,-6.75,-19.5,16.5,4.125
2026_04_20,1776703024,SHORT,26677.25,1776703269,26685.25,-8.0,-22.0,16.5,4.125
2026_04_20,1776703269,LONG,26685.25,1776703854,26674.0,-11.25,-28.5,16.5,4.125
2026_04_20,1776703854,SHORT,26674.0,1776704579,26683.5,-9.5,-25.0,16.5,4.125
2026_04_20,1776704579,LONG,26683.5,1776706174,26699.5,16.0,26.0,16.5,4.125
2026_04_20,1776706174,SHORT,26699.5,1776706629,26703.75,-4.25,-14.5,16.5,4.125
2026_04_20,1776706629,LONG,26703.75,1776707824,26709.75,6.0,6.0,16.5,4.125
2026_04_20,1776707824,SHORT,26709.75,1776708359,26721.0,-11.25,-28.5,16.5,4.125
2026_04_20,1776708359,LONG,26721.0,1776709924,26722.5,1.5,-3.0,16.5,4.125
2026_04_20,1776709924,SHORT,26722.5,1776710559,26727.25,-4.75,-15.5,16.5,4.125
2026_04_20,1776710559,LONG,26727.25,1776711544,26729.75,2.5,-1.0,16.5,4.125
2026_04_20,1776711544,SHORT,26729.75,1776714854,26730.75,-1.0,-8.0,16.5,4.125
2026_04_20,1776714854,LONG,26730.75,1776716139,26735.5,4.75,3.5,16.5,4.125
2026_04_20,1776716139,SHORT,26735.5,1776717119,26751.75,-16.25,-38.5,16.5,4.125
2026_04_20,1776717119,LONG,26751.75,1776717844,26788.5,36.75,67.5,16.5,4.125
2026_04_20,1776717844,SHORT,26788.5,1776722464,26782.5,6.0,6.0,16.5,4.125
2026_04_20,1776722464,LONG,26782.5,1776723494,26799.5,17.0,28.0,16.5,4.125
2026_04_20,1776723494,SHORT,26799.5,1776725439,26811.5,-12.0,-30.0,16.5,4.125
2026_04_20,1776725439,LONG,26811.5,1776727424,26795.0,-16.5,-39.0,16.5,4.125
2026_04_20,1776727424,SHORT,26795.0,1776729944,26810.0,-15.0,-36.0,16.5,4.125
2026_04_20,1776729944,LONG,26810.0,1776731164,26799.75,-10.25,-26.5,16.5,4.125
2026_04_20,1776731164,SHORT,26799.75,1776732169,26802.75,-3.0,-12.0,16.5,4.125
2026_04_20,1776732169,LONG,26802.75,1776732454,26814.25,11.5,17.0,16.5,4.125
2026_04_20,1776732454,SHORT,26814.25,1776734969,26829.25,-15.0,-36.0,16.5,4.125
2026_04_20,1776734969,LONG,26829.25,1776735794,26820.5,-8.75,-23.5,16.5,4.125
2026_04_20,1776735794,SHORT,26820.5,1776743389,26809.5,11.0,16.0,16.5,4.125
2026_04_20,1776743389,LONG,26809.5,1776750309,26826.5,17.0,28.0,16.5,4.125
2026_04_20,1776750309,SHORT,26826.5,1776751644,26837.25,-10.75,-27.5,16.5,4.125
2026_04_21,1776754959,SHORT,26829.5,1776757384,26823.25,6.25,6.5,15.0,3.75
2026_04_21,1776757384,LONG,26823.25,1776757994,26822.25,-1.0,-8.0,15.0,3.75
2026_04_21,1776757994,SHORT,26822.25,1776759694,26815.75,6.5,7.0,15.0,3.75
2026_04_21,1776759694,LONG,26815.75,1776761774,26839.0,23.25,40.5,15.0,3.75
2026_04_21,1776761774,SHORT,26839.0,1776763079,26821.25,17.75,29.5,15.0,3.75
2026_04_21,1776763079,LONG,26821.25,1776767209,26844.0,22.75,39.5,15.0,3.75
2026_04_21,1776767209,SHORT,26844.0,1776767834,26857.0,-13.0,-32.0,15.0,3.75
2026_04_21,1776767834,LONG,26857.0,1776769769,26856.5,-0.5,-7.0,15.0,3.75
2026_04_21,1776769769,SHORT,26856.5,1776770424,26865.75,-9.25,-24.5,15.0,3.75
2026_04_21,1776770424,LONG,26865.75,1776771879,26883.5,17.75,29.5,15.0,3.75
2026_04_21,1776771879,SHORT,26883.5,1776773374,26877.0,6.5,7.0,15.0,3.75
2026_04_21,1776773374,LONG,26877.0,1776773504,26863.75,-13.25,-32.5,15.0,3.75
2026_04_21,1776773504,SHORT,26863.75,1776774114,26844.25,19.5,33.0,15.0,3.75
2026_04_21,1776774114,LONG,26844.25,1776775069,26852.5,8.25,10.5,15.0,3.75
2026_04_21,1776775069,SHORT,26852.5,1776775314,26841.0,11.5,17.0,15.0,3.75
2026_04_21,1776775314,LONG,26841.0,1776775399,26827.75,-13.25,-32.5,15.0,3.75
2026_04_21,1776775399,SHORT,26827.75,1776777079,26817.5,10.25,14.5,15.0,3.75
2026_04_21,1776777079,LONG,26817.5,1776777874,26801.75,-15.75,-37.5,15.0,3.75
2026_04_21,1776777874,SHORT,26801.75,1776777944,26816.75,-15.0,-36.0,15.0,3.75
2026_04_21,1776777944,LONG,26816.75,1776778234,26787.25,-29.5,-65.0,15.0,3.75
2026_04_21,1776778234,SHORT,26787.25,1776778559,26748.0,39.25,72.5,15.0,3.75
2026_04_21,1776778559,LONG,26748.0,1776778744,26739.0,-9.0,-24.0,15.0,3.75
2026_04_21,1776778744,SHORT,26739.0,1776778964,26757.0,-18.0,-42.0,15.0,3.75
2026_04_21,1776778964,LONG,26757.0,1776779384,26772.5,15.5,25.0,15.0,3.75
2026_04_21,1776779384,SHORT,26772.5,1776779559,26789.25,-16.75,-39.5,15.0,3.75
2026_04_21,1776779559,LONG,26789.25,1776780139,26837.5,48.25,90.5,15.0,3.75
2026_04_21,1776780139,SHORT,26837.5,1776780344,26841.25,-3.75,-13.5,15.0,3.75
2026_04_21,1776780344,LONG,26841.25,1776780794,26857.25,16.0,26.0,15.0,3.75
2026_04_21,1776780794,SHORT,26857.25,1776780944,26870.5,-13.25,-32.5,15.0,3.75
2026_04_21,1776780944,LONG,26870.5,1776781124,26860.25,-10.25,-26.5,15.0,3.75
2026_04_21,1776781124,SHORT,26860.25,1776781479,26831.0,29.25,52.5,15.0,3.75
2026_04_21,1776781479,LONG,26831.0,1776781949,26837.5,6.5,7.0,15.0,3.75
2026_04_21,1776781949,SHORT,26837.5,1776783164,26796.25,41.25,76.5,15.0,3.75
2026_04_21,1776783164,LONG,26796.25,1776783339,26779.75,-16.5,-39.0,15.0,3.75
2026_04_21,1776783339,SHORT,26779.75,1776783969,26679.75,100.0,194.0,15.0,3.75
2026_04_21,1776783969,LONG,26679.75,1776784594,26749.5,69.75,133.5,15.0,3.75
2026_04_21,1776784594,SHORT,26749.5,1776784744,26765.5,-16.0,-38.0,15.0,3.75
2026_04_21,1776784744,LONG,26765.5,1776784999,26768.5,3.0,0.0,15.0,3.75
2026_04_21,1776784999,SHORT,26768.5,1776785404,26733.75,34.75,63.5,15.0,3.75
2026_04_21,1776785404,LONG,26733.75,1776785619,26739.0,5.25,4.5,15.0,3.75
2026_04_21,1776785619,SHORT,26739.0,1776785824,26712.5,26.5,47.0,15.0,3.75
2026_04_21,1776785824,LONG,26712.5,1776786604,26731.5,19.0,32.0,15.0,3.75
2026_04_21,1776786604,SHORT,26731.5,1776786959,26732.25,-0.75,-7.5,15.0,3.75
2026_04_21,1776786959,LONG,26732.25,1776787394,26754.5,22.25,38.5,15.0,3.75
2026_04_21,1776787394,SHORT,26754.5,1776787614,26751.25,3.25,0.5,15.0,3.75
2026_04_21,1776787614,LONG,26751.25,1776787834,26741.0,-10.25,-26.5,15.0,3.75
2026_04_21,1776787834,SHORT,26741.0,1776788104,26738.5,2.5,-1.0,15.0,3.75
2026_04_21,1776788104,LONG,26738.5,1776788434,26730.5,-8.0,-22.0,15.0,3.75
2026_04_21,1776788434,SHORT,26730.5,1776789039,26720.5,10.0,14.0,15.0,3.75
2026_04_21,1776789039,LONG,26720.5,1776789384,26727.5,7.0,8.0,15.0,3.75
2026_04_21,1776789384,SHORT,26727.5,1776789909,26692.75,34.75,63.5,15.0,3.75
2026_04_21,1776789909,LONG,26692.75,1776790304,26699.0,6.25,6.5,15.0,3.75
2026_04_21,1776790304,SHORT,26699.0,1776790839,26684.75,14.25,22.5,15.0,3.75
2026_04_21,1776790839,LONG,26684.75,1776791104,26670.25,-14.5,-35.0,15.0,3.75
2026_04_21,1776791104,SHORT,26670.25,1776791299,26662.75,7.5,9.0,15.0,3.75
2026_04_21,1776791299,LONG,26662.75,1776791434,26639.25,-23.5,-53.0,15.0,3.75
2026_04_21,1776791434,SHORT,26639.25,1776791554,26638.5,0.75,-4.5,15.0,3.75
2026_04_21,1776791554,LONG,26638.5,1776791884,26631.5,-7.0,-20.0,15.0,3.75
2026_04_21,1776791884,SHORT,26631.5,1776792069,26617.75,13.75,21.5,15.0,3.75
2026_04_21,1776792069,LONG,26617.75,1776792439,26631.5,13.75,21.5,15.0,3.75
2026_04_21,1776792439,SHORT,26631.5,1776792604,26638.5,-7.0,-20.0,15.0,3.75
2026_04_21,1776792604,LONG,26638.5,1776793414,26724.25,85.75,165.5,15.0,3.75
2026_04_21,1776793414,SHORT,26724.25,1776793719,26711.75,12.5,19.0,15.0,3.75
2026_04_21,1776793719,LONG,26711.75,1776794029,26706.5,-5.25,-16.5,15.0,3.75
2026_04_21,1776794029,SHORT,26706.5,1776794239,26694.75,11.75,17.5,15.0,3.75
2026_04_21,1776794239,LONG,26694.75,1776794704,26710.75,16.0,26.0,15.0,3.75
2026_04_21,1776794704,SHORT,26710.75,1776795129,26718.0,-7.25,-20.5,15.0,3.75
2026_04_21,1776795129,LONG,26718.0,1776795394,26696.5,-21.5,-49.0,15.0,3.75
2026_04_21,1776795394,SHORT,26696.5,1776795799,26689.5,7.0,8.0,15.0,3.75
2026_04_21,1776795799,LONG,26689.5,1776796079,26674.75,-14.75,-35.5,15.0,3.75
2026_04_21,1776796079,SHORT,26674.75,1776796209,26685.75,-11.0,-28.0,15.0,3.75
2026_04_21,1776796209,LONG,26685.75,1776796629,26690.25,4.5,3.0,15.0,3.75
2026_04_21,1776796629,SHORT,26690.25,1776796899,26696.5,-6.25,-18.5,15.0,3.75
2026_04_21,1776796899,LONG,26696.5,1776797259,26680.25,-16.25,-38.5,15.0,3.75
2026_04_21,1776797259,SHORT,26680.25,1776797679,26698.5,-18.25,-42.5,15.0,3.75
2026_04_21,1776797674,SHORT,26673.0,1776797979,26724.75,-51.75,-109.5,15.0,3.75
2026_04_21,1776797679,LONG,26698.5,1776797674,26673.0,-25.5,-57.0,15.0,3.75
2026_04_21,1776797979,LONG,26724.75,1776798874,26739.25,14.5,23.0,15.0,3.75
2026_04_21,1776798874,SHORT,26739.25,1776799259,26744.75,-5.5,-17.0,15.0,3.75
2026_04_21,1776799259,LONG,26744.75,1776800024,26771.25,26.5,47.0,15.0,3.75
2026_04_21,1776800024,SHORT,26771.25,1776800694,26573.0,198.25,390.5,15.0,3.75
2026_04_21,1776800694,LONG,26573.0,1776801044,26616.25,43.25,80.5,15.0,3.75
2026_04_21,1776801044,SHORT,26616.25,1776801249,26610.5,5.75,5.5,15.0,3.75
2026_04_21,1776801249,LONG,26610.5,1776801634,26619.75,9.25,12.5,15.0,3.75
2026_04_21,1776801634,SHORT,26619.75,1776802179,26643.75,-24.0,-54.0,15.0,3.75
2026_04_21,1776802179,LONG,26643.75,1776802364,26774.5,130.75,255.5,15.0,3.75
2026_04_21,1776802364,SHORT,26774.5,1776802579,26753.25,21.25,36.5,15.0,3.75
2026_04_21,1776802579,LONG,26753.25,1776803174,26753.75,0.5,-5.0,15.0,3.75
2026_04_21,1776803174,SHORT,26753.75,1776803589,26736.75,17.0,28.0,15.0,3.75
2026_04_21,1776803589,LONG,26736.75,1776804079,26726.5,-10.25,-26.5,15.0,3.75
2026_04_21,1776804079,SHORT,26726.5,1776804539,26723.25,3.25,0.5,15.0,3.75
2026_04_21,1776804539,LONG,26723.25,1776805174,26728.0,4.75,3.5,15.0,3.75
2026_04_21,1776805174,SHORT,26728.0,1776808804,26733.75,-5.75,-17.5,15.0,3.75
2026_04_21,1776808804,LONG,26733.75,1776811919,26743.5,9.75,13.5,15.0,3.75
2026_04_21,1776811919,SHORT,26743.5,1776812569,26751.5,-8.0,-22.0,15.0,3.75
2026_04_21,1776812569,LONG,26751.5,1776818909,26801.5,50.0,94.0,15.0,3.75
2026_04_21,1776818909,SHORT,26801.5,1776819834,26810.0,-8.5,-23.0,15.0,3.75
2026_04_21,1776819834,LONG,26810.0,1776820744,26796.0,-14.0,-34.0,15.0,3.75
2026_04_21,1776820744,SHORT,26796.0,1776821509,26808.75,-12.75,-31.5,15.0,3.75
2026_04_21,1776821509,LONG,26808.75,1776822239,26815.25,6.5,7.0,15.0,3.75
2026_04_21,1776822239,SHORT,26815.25,1776822739,26824.5,-9.25,-24.5,15.0,3.75
2026_04_21,1776822739,LONG,26824.5,1776825854,26816.75,-7.75,-21.5,15.0,3.75
2026_04_21,1776825854,SHORT,26816.75,1776828659,26821.25,-4.5,-15.0,15.0,3.75
2026_04_21,1776828659,LONG,26821.25,1776829124,26809.5,-11.75,-29.5,15.0,3.75
2026_04_21,1776829124,SHORT,26809.5,1776834489,26786.75,22.75,39.5,15.0,3.75
2026_04_21,1776834489,LONG,26786.75,1776835569,26837.5,50.75,95.5,15.0,3.75
2026_04_21,1776835569,SHORT,26837.5,1776836619,26839.25,-1.75,-9.5,15.0,3.75
2026_04_21,1776836619,LONG,26839.25,1776837609,26826.5,-12.75,-31.5,15.0,3.75
2026_04_21,1776837609,SHORT,26826.5,1776839209,26818.75,7.75,9.5,15.0,3.75
2026_04_22,1776843829,LONG,26861.25,1776844874,26837.75,-23.5,-53.0,21.5,5.375
2026_04_22,1776844874,SHORT,26837.75,1776847439,26803.25,34.5,63.0,21.5,5.375
2026_04_22,1776847439,LONG,26803.25,1776851594,26840.5,37.25,68.5,21.5,5.375
2026_04_22,1776851594,SHORT,26840.5,1776852009,26830.0,10.5,15.0,21.5,5.375
2026_04_22,1776852009,LONG,26830.0,1776852184,26817.0,-13.0,-32.0,21.5,5.375
2026_04_22,1776852184,SHORT,26817.0,1776853219,26828.25,-11.25,-28.5,21.5,5.375
2026_04_22,1776853219,LONG,26828.25,1776854534,26827.0,-1.25,-8.5,21.5,5.375
2026_04_22,1776854534,SHORT,26827.0,1776858544,26829.75,-2.75,-11.5,21.5,5.375
2026_04_22,1776858544,LONG,26829.75,1776860884,26876.5,46.75,87.5,21.5,5.375
2026_04_22,1776860884,SHORT,26876.5,1776863369,26846.0,30.5,55.0,21.5,5.375
2026_04_22,1776863369,LONG,26846.0,1776863389,26840.0,-6.0,-18.0,21.5,5.375
2026_04_22,1776863389,SHORT,26840.0,1776863944,26850.25,-10.25,-26.5,21.5,5.375
2026_04_22,1776863944,LONG,26850.25,1776864609,26860.0,9.75,13.5,21.5,5.375
2026_04_22,1776864609,SHORT,26860.0,1776865044,26839.0,21.0,36.0,21.5,5.375
2026_04_22,1776865044,LONG,26839.0,1776865704,26849.25,10.25,14.5,21.5,5.375
2026_04_22,1776865704,SHORT,26849.25,1776865949,26843.75,5.5,5.0,21.5,5.375
2026_04_22,1776865949,LONG,26843.75,1776866719,26874.25,30.5,55.0,21.5,5.375
2026_04_22,1776866719,SHORT,26874.25,1776866814,26878.0,-3.75,-13.5,21.5,5.375
2026_04_22,1776866814,LONG,26878.0,1776868349,26970.75,92.75,179.5,21.5,5.375
2026_04_22,1776868349,SHORT,26970.75,1776868579,26970.5,0.25,-5.5,21.5,5.375
2026_04_22,1776868579,LONG,26970.5,1776868924,26982.0,11.5,17.0,21.5,5.375
2026_04_22,1776868924,SHORT,26982.0,1776869314,26986.25,-4.25,-14.5,21.5,5.375
2026_04_22,1776869314,LONG,26986.25,1776869529,26965.75,-20.5,-47.0,21.5,5.375
2026_04_22,1776869529,SHORT,26965.75,1776870014,26975.0,-9.25,-24.5,21.5,5.375
2026_04_22,1776870014,LONG,26975.0,1776870054,26951.75,-23.25,-52.5,21.5,5.375
2026_04_22,1776870054,SHORT,26951.75,1776870424,26967.75,-16.0,-38.0,21.5,5.375
2026_04_22,1776870424,LONG,26967.75,1776871629,26981.5,13.75,21.5,21.5,5.375
2026_04_22,1776871629,SHORT,26981.5,1776871754,27004.0,-22.5,-51.0,21.5,5.375
2026_04_22,1776871754,LONG,27004.0,1776872184,26982.0,-22.0,-50.0,21.5,5.375
2026_04_22,1776872184,SHORT,26982.0,1776872479,27002.5,-20.5,-47.0,21.5,5.375
2026_04_22,1776872479,LONG,27002.5,1776872599,26982.5,-20.0,-46.0,21.5,5.375
2026_04_22,1776872599,SHORT,26982.5,1776872889,26993.25,-10.75,-27.5,21.5,5.375
2026_04_22,1776872889,LONG,26993.25,1776873529,26981.25,-12.0,-30.0,21.5,5.375
2026_04_22,1776873529,SHORT,26981.25,1776873849,26992.5,-11.25,-28.5,21.5,5.375
2026_04_22,1776873849,LONG,26992.5,1776874764,26979.25,-13.25,-32.5,21.5,5.375
2026_04_22,1776874764,SHORT,26979.25,1776875059,26995.75,-16.5,-39.0,21.5,5.375
2026_04_22,1776875059,LONG,26995.75,1776875389,26973.0,-22.75,-51.5,21.5,5.375
2026_04_22,1776875389,SHORT,26973.0,1776875534,26982.75,-9.75,-25.5,21.5,5.375
2026_04_22,1776875534,LONG,26982.75,1776876184,26961.5,-21.25,-48.5,21.5,5.375
2026_04_22,1776876184,SHORT,26961.5,1776877289,26989.25,-27.75,-61.5,21.5,5.375
2026_04_22,1776877289,LONG,26989.25,1776878349,27007.5,18.25,30.5,21.5,5.375
2026_04_22,1776878349,SHORT,27007.5,1776878474,27032.0,-24.5,-55.0,21.5,5.375
2026_04_22,1776878474,LONG,27032.0,1776878949,27027.25,-4.75,-15.5,21.5,5.375
2026_04_22,1776878949,SHORT,27027.25,1776880329,27044.25,-17.0,-40.0,21.5,5.375
2026_04_22,1776880329,LONG,27044.25,1776880809,27025.25,-19.0,-44.0,21.5,5.375
2026_04_22,1776880809,SHORT,27025.25,1776882829,27018.0,7.25,8.5,21.5,5.375
2026_04_22,1776882829,LONG,27018.0,1776884209,27017.25,-0.75,-7.5,21.5,5.375
2026_04_22,1776884209,SHORT,27017.25,1776884799,27003.75,13.5,21.0,21.5,5.375
2026_04_22,1776884799,LONG,27003.75,1776888784,27110.25,106.5,207.0,21.5,5.375
2026_04_22,1776888784,SHORT,27110.25,1776895264,27092.5,17.75,29.5,21.5,5.375
2026_04_22,1776895264,LONG,27092.5,1776902704,27077.5,-15.0,-36.0,21.5,5.375
2026_04_22,1776902704,SHORT,27077.5,1776903429,26882.25,195.25,384.5,21.5,5.375
2026_04_22,1776903429,LONG,26882.25,1776903634,27004.75,122.5,239.0,21.5,5.375
2026_04_22,1776903634,SHORT,27004.75,1776903934,27029.0,-24.25,-54.5,21.5,5.375
2026_04_22,1776903934,LONG,27029.0,1776904344,27046.25,17.25,28.5,21.5,5.375
2026_04_22,1776904344,SHORT,27046.25,1776905204,27059.0,-12.75,-31.5,21.5,5.375
2026_04_22,1776905204,LONG,27059.0,1776905319,27042.25,-16.75,-39.5,21.5,5.375
2026_04_22,1776905319,SHORT,27042.25,1776910564,26974.5,67.75,129.5,21.5,5.375
2026_04_22,1776910564,LONG,26974.5,1776911319,26970.75,-3.75,-13.5,21.5,5.375
2026_04_22,1776911319,SHORT,26970.75,1776911764,26977.0,-6.25,-18.5,21.5,5.375
2026_04_22,1776911764,LONG,26977.0,1776911874,26958.25,-18.75,-43.5,21.5,5.375
2026_04_22,1776911874,SHORT,26958.25,1776912779,26970.25,-12.0,-30.0,21.5,5.375
2026_04_22,1776912779,LONG,26970.25,1776912964,26950.25,-20.0,-46.0,21.5,5.375
2026_04_22,1776912964,SHORT,26950.25,1776915974,26890.0,60.25,114.5,21.5,5.375
2026_04_22,1776915974,LONG,26890.0,1776921404,26944.25,54.25,102.5,21.5,5.375
2026_04_22,1776921404,SHORT,26944.25,1776922269,26961.5,-17.25,-40.5,21.5,5.375
2026_04_23,1776929904,SHORT,26971.75,1776930269,26993.5,-21.75,-49.5,20.5,5.125
2026_04_23,1776930269,LONG,26993.5,1776931029,26992.0,-1.5,-9.0,20.5,5.125
2026_04_23,1776931029,SHORT,26992.0,1776932289,26978.75,13.25,20.5,20.5,5.125
2026_04_23,1776932289,LONG,26978.75,1776933034,26968.25,-10.5,-27.0,20.5,5.125
2026_04_23,1776933034,SHORT,26968.25,1776935594,26912.5,55.75,105.5,20.5,5.125
2026_04_23,1776935594,LONG,26912.5,1776938404,26936.75,24.25,42.5,20.5,5.125
2026_04_23,1776938404,SHORT,26936.75,1776939639,26938.0,-1.25,-8.5,20.5,5.125
2026_04_23,1776939639,LONG,26938.0,1776940759,26959.75,21.75,37.5,20.5,5.125
2026_04_23,1776940759,SHORT,26959.75,1776941704,26969.75,-10.0,-26.0,20.5,5.125
2026_04_23,1776941704,LONG,26969.75,1776943044,26974.25,4.5,3.0,20.5,5.125
2026_04_23,1776943044,SHORT,26974.25,1776944239,26971.0,3.25,0.5,20.5,5.125
2026_04_23,1776944239,LONG,26971.0,1776946504,27058.0,87.0,168.0,20.5,5.125
2026_04_23,1776946504,SHORT,27058.0,1776947484,27042.25,15.75,25.5,20.5,5.125
2026_04_23,1776947484,LONG,27042.25,1776947929,27025.0,-17.25,-40.5,20.5,5.125
2026_04_23,1776947929,SHORT,27025.0,1776948404,26997.5,27.5,49.0,20.5,5.125
2026_04_23,1776948404,LONG,26997.5,1776950084,26987.5,-10.0,-26.0,20.5,5.125
2026_04_23,1776950074,LONG,27015.75,1776950774,27002.75,-13.0,-32.0,20.5,5.125
2026_04_23,1776950084,SHORT,26987.5,1776950074,27015.75,-28.25,-62.5,20.5,5.125
2026_04_23,1776950774,SHORT,27002.75,1776951059,26993.75,9.0,12.0,20.5,5.125
2026_04_23,1776951059,LONG,26993.75,1776952164,27075.0,81.25,156.5,20.5,5.125
2026_04_23,1776952164,SHORT,27075.0,1776952954,27001.25,73.75,141.5,20.5,5.125
2026_04_23,1776952954,LONG,27001.25,1776953434,27004.25,3.0,0.0,20.5,5.125
2026_04_23,1776953434,SHORT,27004.25,1776953729,27009.5,-5.25,-16.5,20.5,5.125
2026_04_23,1776953729,LONG,27009.5,1776953939,27000.5,-9.0,-24.0,20.5,5.125
2026_04_23,1776953939,SHORT,27000.5,1776954234,27011.0,-10.5,-27.0,20.5,5.125
2026_04_23,1776954234,LONG,27011.0,1776955109,27036.75,25.75,45.5,20.5,5.125
2026_04_23,1776955109,SHORT,27036.75,1776955434,27027.25,9.5,13.0,20.5,5.125
2026_04_23,1776955434,LONG,27027.25,1776958204,27126.75,99.5,193.0,20.5,5.125
2026_04_23,1776958204,SHORT,27126.75,1776958314,27145.5,-18.75,-43.5,20.5,5.125
2026_04_23,1776958314,LONG,27145.5,1776958639,27131.25,-14.25,-34.5,20.5,5.125
2026_04_23,1776958639,SHORT,27131.25,1776959734,27083.5,47.75,89.5,20.5,5.125
2026_04_23,1776959734,LONG,27083.5,1776960184,27076.5,-7.0,-20.0,20.5,5.125
2026_04_23,1776960184,SHORT,27076.5,1776960484,27064.25,12.25,18.5,20.5,5.125
2026_04_23,1776960484,LONG,27064.25,1776961274,27068.5,4.25,2.5,20.5,5.125
2026_04_23,1776961274,SHORT,27068.5,1776961484,27090.0,-21.5,-49.0,20.5,5.125
2026_04_23,1776961484,LONG,27090.0,1776962269,27097.0,7.0,8.0,20.5,5.125
2026_04_23,1776962269,SHORT,27097.0,1776964994,26884.25,212.75,419.5,20.5,5.125
2026_04_23,1776964994,LONG,26884.25,1776965244,26905.5,21.25,36.5,20.5,5.125
2026_04_23,1776965244,SHORT,26905.5,1776965539,26883.75,21.75,37.5,20.5,5.125
2026_04_23,1776965539,LONG,26883.75,1776965744,26921.75,38.0,70.0,20.5,5.125
2026_04_23,1776965744,SHORT,26921.75,1776966394,26718.75,203.0,400.0,20.5,5.125
2026_04_23,1776966394,LONG,26718.75,1776967354,26905.75,187.0,368.0,20.5,5.125
2026_04_23,1776967354,SHORT,26905.75,1776967584,26928.75,-23.0,-52.0,20.5,5.125
2026_04_23,1776967584,LONG,26928.75,1776967919,26914.25,-14.5,-35.0,20.5,5.125
2026_04_23,1776967919,SHORT,26914.25,1776968319,26934.75,-20.5,-47.0,20.5,5.125
2026_04_23,1776968319,LONG,26934.75,1776969534,26960.75,26.0,46.0,20.5,5.125
2026_04_23,1776969534,SHORT,26960.75,1776969869,26945.25,15.5,25.0,20.5,5.125
2026_04_23,1776969869,LONG,26945.25,1776970169,26923.75,-21.5,-49.0,20.5,5.125
2026_04_23,1776970169,SHORT,26923.75,1776970369,26919.25,4.5,3.0,20.5,5.125
